Selection	View	Channel	Begin File	Begin Time (s)	End Time (s)	Delta Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Freq (Hz)	Peak Freq (Hz)	Notes
24	Spectrogram 1	1	AU-BS04b-140822-084000.wav	287.175	287.381	0.206	38.5	1938.0	1899.5	48.0	
25	Spectrogram 1	1	AU-BS04b-140822-084000.wav	290.124	291.072	0.948	137.4	231.2	93.8	160.0	DS
26	Spectrogram 1	1	AU-BS04b-140822-084000.wav	298.412	298.619	0.206	57.0	1701.8	1644.9	384.0	terminal phrase
27	Spectrogram 1	1	AU-BS04b-140822-084000.wav	299.278	299.485	0.206	33.5	1829.1	1795.6	448.0	
28	Spectrogram 1	1	AU-BS04b-140822-084000.wav	300.103	300.351	0.247	30.2	1849.2	1819.1	48.0	
29	Spectrogram 1	1	AU-BS04b-140822-084000.wav	300.969	301.216	0.247	53.6	1859.3	1805.7	112.0	
30	Spectrogram 1	1	AU-BS04b-140822-084000.wav	301.794	302.000	0.206	73.7	1872.7	1799.0	80.0	
31	Spectrogram 1	1	AU-BS04b-140822-084000.wav	302.660	302.825	0.165	53.6	1866.0	1812.4	448.0	
32	Spectrogram 1	1	AU-BS04b-140822-084000.wav	303.526	303.732	0.206	33.5	1919.6	1886.1	96.0	
33	Spectrogram 1	1	AU-BS04b-140822-084000.wav	304.433	304.598	0.165	16.8	1949.7	1933.0	400.0	
34	Spectrogram 1	1	AU-BS04b-140822-084000.wav	305.258	305.423	0.165	36.9	1862.6	1825.8	48.0	
35	Spectrogram 1	1	AU-BS04b-140822-084000.wav	306.165	306.330	0.165	26.8	1765.5	1738.7	64.0	
36	Spectrogram 1	1	AU-BS04b-140822-084000.wav	306.990	307.155	0.165	67.0	1869.3	1802.3	80.0	
37	Spectrogram 1	1	AU-BS04b-140822-084000.wav	307.814	307.979	0.165	57.0	1819.1	1762.1	1536.0	
38	Spectrogram 1	1	AU-BS04b-140822-084000.wav	308.680	308.887	0.206	43.6	1953.1	1909.5	64.0	
39	Spectrogram 1	1	AU-BS04b-140822-084000.wav	309.629	309.794	0.165	60.3	1939.7	1879.4	96.0	
40	Spectrogram 1	1	AU-BS04b-140822-084000.wav	310.412	310.577	0.165	33.5	1872.7	1839.2	1520.0	
41	Spectrogram 1	1	AU-BS04b-140822-084000.wav	311.320	311.485	0.165	30.2	1886.1	1855.9	208.0	
42	Spectrogram 1	1	AU-BS04b-140822-084000.wav	312.144	312.309	0.165	43.6	1855.9	1812.4	1520.0	
43	Spectrogram 1	1	AU-BS04b-140822-084000.wav	313.052	313.216	0.165	36.9	1869.3	1832.5	96.0	
44	Spectrogram 1	1	AU-BS04b-140822-084000.wav	313.918	314.082	0.165	53.6	1839.2	1785.6	64.0	
45	Spectrogram 1	1	AU-BS04b-140822-084000.wav	314.742	314.907	0.165	57.0	1906.2	1849.2	96.0	
46	Spectrogram 1	1	AU-BS04b-140822-084000.wav	315.608	315.814	0.206	33.5	1795.6	1762.1	80.0	
47	Spectrogram 1	1	AU-BS04b-140822-084000.wav	316.515	316.722	0.206	83.8	1832.5	1748.7	160.0	
48	Spectrogram 1	1	AU-BS04b-140822-084000.wav	317.381	317.588	0.206	83.8	1859.3	1775.5	96.0	
49	Spectrogram 1	1	AU-BS04b-140822-084000.wav	318.289	318.495	0.206	67.0	1839.2	1772.2	96.0	
50	Spectrogram 1	1	AU-BS04b-140822-084000.wav	319.113	319.278	0.165	63.7	1862.6	1799.0	1520.0	
51	Spectrogram 1	1	AU-BS04b-140822-084000.wav	320.062	320.227	0.165	60.3	1845.9	1785.6	112.0	
52	Spectrogram 1	1	AU-BS04b-140822-084000.wav	320.928	321.093	0.165	67.0	1909.5	1842.5	1520.0	
53	Spectrogram 1	1	AU-BS04b-140822-084000.wav	321.794	321.959	0.165	46.9	1922.9	1876.0	48.0	
54	Spectrogram 1	1	AU-BS04b-140822-084000.wav	322.660	322.866	0.206	130.7	1916.2	1785.6	400.0	
55	Spectrogram 1	1	AU-BS04b-140822-084000.wav	323.526	323.691	0.165	46.9	1959.8	1912.9	64.0	
56	Spectrogram 1	1	AU-BS04b-140822-084000.wav	324.433	324.639	0.206	93.8	1879.4	1785.6	112.0	
57	Spectrogram 1	1	AU-BS04b-140822-084000.wav	325.299	325.505	0.206	60.3	1906.2	1845.9	96.0	
58	Spectrogram 1	1	AU-BS04b-140822-084000.wav	327.196	328.186	0.990	124.0	258.0	134.0	192.0	DS
59	Spectrogram 1	1	AU-BS04b-140822-090000.wav	1556.247	1556.454	0.206	40.2	1896.1	1855.9	48.0	start pattern
60	Spectrogram 1	1	AU-BS04b-140822-090000.wav	1557.072	1557.237	0.165	60.3	1872.7	1812.4	96.0	
61	Spectrogram 1	1	AU-BS04b-140822-090000.wav	1557.979	1558.144	0.165	33.5	1936.3	1902.8	64.0	
62	Spectrogram 1	1	AU-BS04b-140822-090000.wav	1558.763	1558.928	0.165	72.0	1857.6	1785.6	1536.0	
63	Spectrogram 1	1	AU-BS04b-140822-090000.wav	1559.670	1559.794	0.124	50.3	1782.2	1732.0	80.0	
64	Spectrogram 1	1	AU-BS04b-140822-090000.wav	1560.454	1560.619	0.165	50.3	1685.1	1634.8	80.0	
65	Spectrogram 1	1	AU-BS04b-140822-090000.wav	1561.278	1561.485	0.206	50.3	1685.1	1634.8	464.0	
66	Spectrogram 1	1	AU-BS04b-140822-090000.wav	1562.186	1562.351	0.165	87.1	1614.7	1527.6	1312.0	
67	Spectrogram 1	1	AU-BS04b-140822-090000.wav	1563.093	1563.258	0.165	43.6	1641.5	1598.0	96.0	
68	Spectrogram 1	1	AU-BS04b-140822-090000.wav	1563.918	1564.041	0.124	60.3	1604.7	1544.4	64.0	
69	Spectrogram 1	1	AU-BS04b-140822-090000.wav	1564.742	1564.907	0.165	63.7	1611.4	1547.7	96.0	
70	Spectrogram 1	1	AU-BS04b-140822-090000.wav	1565.649	1565.814	0.165	53.6	1822.4	1768.8	96.0	
71	Spectrogram 1	1	AU-BS04b-140822-090000.wav	1566.515	1566.680	0.165	23.5	1815.7	1792.3	96.0	
72	Spectrogram 1	1	AU-BS04b-140822-090000.wav	1567.340	1567.505	0.165	36.9	1839.2	1802.3	80.0	
73	Spectrogram 1	1	AU-BS04b-140822-090000.wav	1569.320	1570.309	0.990	110.6	234.5	124.0	176.0	DS
74	Spectrogram 1	1	AU-BS04b-140822-090000.wav	1576.103	1576.309	0.206	83.8	1953.1	1869.3	96.0	start pattern
75	Spectrogram 1	1	AU-BS04b-140822-090000.wav	1576.969	1577.175	0.206	43.6	1849.2	1805.7	48.0	
76	Spectrogram 1	1	AU-BS04b-140822-090000.wav	1577.753	1577.918	0.165	57.0	1772.2	1715.2	64.0	
77	Spectrogram 1	1	AU-BS04b-140822-090000.wav	1578.619	1578.784	0.165	93.8	1778.9	1685.1	1264.0	
78	Spectrogram 1	1	AU-BS04b-140822-090000.wav	1579.485	1579.691	0.206	36.9	1735.3	1698.5	48.0	
79	Spectrogram 1	1	AU-BS04b-140822-090000.wav	1580.351	1580.515	0.165	40.2	1654.9	1614.7	320.0	
80	Spectrogram 1	1	AU-BS04b-140822-090000.wav	1581.258	1581.423	0.165	70.4	1768.8	1698.5	80.0	
81	Spectrogram 1	1	AU-BS04b-140822-090000.wav	1582.165	1582.371	0.206	53.6	1658.3	1604.7	64.0	
82	Spectrogram 1	1	AU-BS04b-140822-090000.wav	1583.031	1583.196	0.165	60.3	1695.1	1634.8	80.0	
83	Spectrogram 1	1	AU-BS04b-140822-090000.wav	1583.856	1584.062	0.206	53.6	1668.3	1614.7	96.0	
84	Spectrogram 1	1	AU-BS04b-140822-090000.wav	1584.680	1584.887	0.206	46.9	1678.4	1631.5	96.0	
85	Spectrogram 1	1	AU-BS04b-140822-090000.wav	1585.588	1585.794	0.206	60.3	1661.6	1601.3	80.0	
86	Spectrogram 1	1	AU-BS04b-140822-090000.wav	1586.454	1586.619	0.165	43.6	1665.0	1621.4	96.0	
87	Spectrogram 1	1	AU-BS04b-140822-090000.wav	1587.340	1587.546	0.206	46.9	1675.0	1628.1	80.0	
88	Spectrogram 1	1	AU-BS04b-140822-090000.wav	1588.144	1588.309	0.165	60.3	1688.4	1628.1	64.0	
89	Spectrogram 1	1	AU-BS04b-140822-090000.wav	1589.010	1589.216	0.206	33.5	1708.5	1675.0	96.0	
90	Spectrogram 1	1	AU-BS04b-140822-090000.wav	1589.876	1590.041	0.165	50.3	1725.3	1675.0	400.0	
91	Spectrogram 1	1	AU-BS04b-140822-090000.wav	1590.825	1590.990	0.165	40.2	1732.0	1691.8	48.0	
92	Spectrogram 1	1	AU-BS04b-140822-090000.wav	1591.649	1591.856	0.206	40.2	1721.9	1681.7	48.0	
93	Spectrogram 1	1	AU-BS04b-140822-090000.wav	1592.515	1592.763	0.247	46.9	1715.2	1668.3	96.0	
94	Spectrogram 1	1	AU-BS04b-140822-090000.wav	1593.505	1593.753	0.247	40.2	1715.2	1675.0	64.0	
95	Spectrogram 1	1	AU-BS04b-140822-090000.wav	1594.289	1594.536	0.247	36.9	1849.2	1812.4	64.0	
96	Spectrogram 1	1	AU-BS04b-140822-090000.wav	1595.196	1595.402	0.206	43.6	1748.7	1705.2	48.0	
97	Spectrogram 1	1	AU-BS04b-140822-090000.wav	1597.340	1598.536	1.196	140.7	237.9	97.2	208.0	DS
98	Spectrogram 1	1	AU-BS04b-140822-090000.wav	1600.763	1600.928	0.165	129.0	1666.7	1537.7	224.0	terminal phrase
99	Spectrogram 1	1	AU-BS04b-140822-090000.wav	1601.526	1601.732	0.206	53.6	1675.0	1621.4	80.0	
100	Spectrogram 1	1	AU-BS04b-140822-090000.wav	1602.433	1602.680	0.247	50.3	1671.7	1621.4	80.0	
101	Spectrogram 1	1	AU-BS04b-140822-090000.wav	1603.381	1603.588	0.206	53.6	1665.0	1611.4	64.0	
102	Spectrogram 1	1	AU-BS04b-140822-090000.wav	1604.289	1604.495	0.206	50.3	1688.4	1638.2	80.0	
103	Spectrogram 1	1	AU-BS04b-140822-090000.wav	1605.052	1605.258	0.206	70.4	1665.0	1594.6	80.0	
104	Spectrogram 1	1	AU-BS04b-140822-090000.wav	1605.979	1606.227	0.247	77.1	1668.3	1591.3	80.0	
105	Spectrogram 1	1	AU-BS04b-140822-090000.wav	1606.887	1607.093	0.206	67.0	1685.1	1618.1	96.0	
