Selection	View	Channel	Begin File	Begin Time (s)	End Time (s)	Delta Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Freq (Hz)	Peak Freq (Hz)	Notes
22	Spectrogram 1	1	AU-BS02a-090814-023454.wav	766.338962016	766.932181148	0.593	24.7	197.7	173.0	40.0	
23	Spectrogram 1	1	AU-BS02a-090814-023454.wav	769.262684881	769.771158423	0.508	18.5	216.2	197.7	40.0	
24	Spectrogram 1	1	AU-BS02a-090814-023454.wav	772.228780542	772.737254083	0.508	34.0	228.6	194.6	64.0	
25	Spectrogram 1	1	AU-BS02a-090814-023454.wav	775.025385021	775.618604154	0.593	30.9	228.6	197.7	48.0	
26	Spectrogram 1	1	AU-BS02a-090814-023454.wav	777.440634345	777.949107887	0.508	30.9	234.8	203.9	48.0	
27	Spectrogram 1	1	AU-BS02a-090814-023454.wav	779.898256464	780.533848391	0.636	12.4	253.3	240.9	16.0	
28	Spectrogram 1	1	AU-BS02a-090814-023454.wav	782.694860943	783.288080075	0.593	30.9	231.7	200.8	40.0	
29	Spectrogram 1	1	AU-BS02a-090814-023454.wav	785.110110267	785.703329399	0.593	30.9	247.1	216.2	40.0	
30	Spectrogram 1	1	AU-BS02a-090814-023454.wav	787.398241205	787.991460337	0.593	37.1	250.2	213.1	64.0	
31	Spectrogram 1	1	AU-BS02a-090814-023454.wav	804.389732059	804.643968830	0.254	49.4	1559.9	1510.5	64.0	start gs
32	Spectrogram 1	1	AU-BS02a-090814-023454.wav	808.118538032	808.330402008	0.212	64.9	1788.5	1723.7	680.0	
33	Spectrogram 1	1	AU-BS02a-090814-023454.wav	811.868530403	812.080394378	0.212	51.0	1821.0	1770.0	784.0	
34	Spectrogram 1	1	AU-BS02a-090814-023454.wav	815.677954550	815.932191321	0.254	34.0	1374.6	1340.6	96.0	
35	Spectrogram 1	1	AU-BS02a-090814-023454.wav	819.406760523	819.576251703	0.169	46.3	1254.1	1207.8	152.0	
36	Spectrogram 1	1	AU-BS02a-090814-023454.wav	823.050820906	823.262684881	0.212	52.5	1266.5	1214.0	136.0	
37	Spectrogram 1	1	AU-BS02a-090814-023454.wav	826.779626879	826.991490854	0.212	46.3	1686.6	1640.3	72.0	
38	Spectrogram 1	1	AU-BS02a-090814-023454.wav	830.466060057	830.635551237	0.169	64.9	1303.6	1238.7	248.0	
39	Spectrogram 1	1	AU-BS02a-090814-023454.wav	834.279611620	834.449102800	0.169	37.1	1266.5	1229.4	64.0	
40	Spectrogram 1	1	AU-BS02a-090814-023454.wav	837.944858400	838.135535978	0.191	29.3	1088.9	1059.5	64.0	
41	Spectrogram 1	1	AU-BS02a-090814-023454.wav	841.652477976	841.864341951	0.212	27.8	1232.5	1204.7	56.0	
42	Spectrogram 1	1	AU-BS02a-090814-023454.wav	845.423656744	845.635520720	0.212	49.4	447.9	398.5	80.0	
43	Spectrogram 1	1	AU-BS02a-090814-023454.wav	849.173649114	849.385513090	0.212	30.9	457.2	426.3	56.0	
44	Spectrogram 1	1	AU-BS02a-090814-023454.wav	852.838895895	853.093132666	0.254	27.8	376.9	349.1	56.0	end pattern
45	Spectrogram 1	1	AU-BS02a-090814-023454.wav	1146.076246617	1146.627092954	0.551	18.5	210.1	191.5	40.0	start pattern
46	Spectrogram 1	1	AU-BS02a-090814-023454.wav	1149.042342278	1149.593188614	0.551	30.9	207.0	176.1	192.0	
47	Spectrogram 1	1	AU-BS02a-090814-023454.wav	1152.220301914	1152.813521046	0.593	18.5	244.0	225.5	48.0	
48	Spectrogram 1	1	AU-BS02a-090814-023454.wav	1155.228770369	1155.821989501	0.593	18.5	231.7	213.1	64.0	
49	Spectrogram 1	1	AU-BS02a-090814-023454.wav	1158.533848391	1159.169440318	0.636	24.7	222.4	197.7	48.0	
50	Spectrogram 1	1	AU-BS02a-090814-023454.wav	1161.584689641	1162.305027159	0.720	15.4	219.3	203.9	48.0	
51	Spectrogram 1	1	AU-BS02a-090814-023454.wav	1164.254175736	1164.805022073	0.551	21.6	216.2	194.6	24.0	
52	Spectrogram 1	1	AU-BS02a-090814-023454.wav	1167.093153011	1167.601626552	0.508	27.8	240.9	213.1	40.0	
53	Spectrogram 1	1	AU-BS02a-090814-023454.wav	1169.805011900	1170.440603827	0.636	21.6	244.0	222.4	48.0	
54	Spectrogram 1	1	AU-BS02a-090814-023454.wav	1172.855853151	1173.491445078	0.636	21.6	240.9	219.3	40.0	
55	Spectrogram 1	1	AU-BS02a-090814-023454.wav	1175.779576016	1176.288049558	0.508	27.8	237.9	210.1	80.0	
56	Spectrogram 1	1	AU-BS02a-090814-023454.wav	1192.788125852	1192.999989827	0.212	55.6	1915.2	1859.6	872.0	start gs
57	Spectrogram 1	1	AU-BS02a-090814-023454.wav	1196.432186234	1196.644050210	0.212	46.3	1451.8	1405.5	752.0	
58	Spectrogram 1	1	AU-BS02a-090814-023454.wav	1200.033873822	1200.245737798	0.212	46.3	1053.3	1007.0	88.0	
59	Spectrogram 1	1	AU-BS02a-090814-023454.wav	1203.677934205	1203.889798181	0.212	34.0	1319.0	1285.0	64.0	
60	Spectrogram 1	1	AU-BS02a-090814-023454.wav	1207.321994588	1207.576231358	0.254	49.4	1590.8	1541.4	168.0	
61	Spectrogram 1	1	AU-BS02a-090814-023454.wav	1210.966054970	1211.177918946	0.212	34.0	815.5	781.5	80.0	
62	Spectrogram 1	1	AU-BS02a-090814-023454.wav	1214.610115353	1214.864352124	0.254	49.4	1207.8	1158.4	608.0	
63	Spectrogram 1	1	AU-BS02a-090814-023454.wav	1218.190616543	1218.423666916	0.233	23.2	551.4	528.2	80.0	
64	Spectrogram 1	1	AU-BS02a-090814-023454.wav	1221.813490528	1222.110100094	0.297	24.7	605.4	580.7	48.0	end pattern
65	Spectrogram 1	1	AU-BS02a-090814-024556.wav	1434.932140458	1435.482986795	0.551	15.4	240.9	225.5	24.0	start pattern
66	Spectrogram 1	1	AU-BS02a-090814-024556.wav	1437.686372143	1438.152472889	0.466	24.7	247.1	222.4	72.0	
67	Spectrogram 1	1	AU-BS02a-090814-024556.wav	1440.652467803	1441.203314140	0.551	24.7	237.9	213.1	48.0	
68	Spectrogram 1	1	AU-BS02a-090814-024556.wav	1443.915173029	1444.466019366	0.551	30.9	225.5	194.6	32.0	
69	Spectrogram 1	1	AU-BS02a-090814-024556.wav	1446.923641485	1447.432115027	0.508	30.9	225.5	194.6	48.0	
70	Spectrogram 1	1	AU-BS02a-090814-024556.wav	1449.762618760	1450.440583482	0.678	30.9	219.3	188.4	48.0	
71	Spectrogram 1	1	AU-BS02a-090814-024556.wav	1452.432104854	1452.898205601	0.466	34.0	225.5	191.5	56.0	
72	Spectrogram 1	1	AU-BS02a-090814-024556.wav	1455.059218153	1455.610064490	0.551	27.8	234.8	207.0	88.0	
73	Spectrogram 1	1	AU-BS02a-090814-024556.wav	1457.898195428	1458.533787356	0.636	21.6	222.4	200.8	24.0	
74	Spectrogram 1	1	AU-BS02a-090814-024556.wav	1460.754231685	1461.432196407	0.678	12.4	237.9	225.5	80.0	
75	Spectrogram 1	1	AU-BS02a-090814-024556.wav	1478.677924032	1478.932160803	0.254	37.1	1720.6	1683.5	48.0	start gs
76	Spectrogram 1	1	AU-BS02a-090814-024556.wav	1482.406730005	1482.618593981	0.212	58.7	1890.5	1831.8	64.0	
77	Spectrogram 1	1	AU-BS02a-090814-024556.wav	1486.177908773	1486.389772749	0.212	80.3	1785.4	1705.1	312.0	
78	Spectrogram 1	1	AU-BS02a-090814-024556.wav	1489.991460337	1490.160951517	0.169	58.7	1433.3	1374.6	88.0	
79	Spectrogram 1	1	AU-BS02a-090814-024556.wav	1493.720266310	1493.932130286	0.212	46.3	1742.2	1695.9	536.0	
80	Spectrogram 1	1	AU-BS02a-090814-024556.wav	1497.491445078	1497.703309054	0.212	30.9	1180.0	1149.1	704.0	
81	Spectrogram 1	1	AU-BS02a-090814-024556.wav	1501.262623846	1501.474487822	0.212	52.5	1967.7	1915.2	88.0	
82	Spectrogram 1	1	AU-BS02a-090814-024556.wav	1505.033802614	1505.245666590	0.212	46.3	1794.7	1748.4	80.0	
83	Spectrogram 1	1	AU-BS02a-090814-024556.wav	1508.720235792	1508.932099768	0.212	43.2	1825.6	1782.3	160.0	
84	Spectrogram 1	1	AU-BS02a-090814-024556.wav	1512.470228163	1512.682092139	0.212	46.3	1121.3	1075.0	72.0	
85	Spectrogram 1	1	AU-BS02a-090814-024556.wav	1516.135474943	1516.347338919	0.212	49.4	1306.6	1257.2	72.0	
86	Spectrogram 1	1	AU-BS02a-090814-024556.wav	1519.796594307	1520.008458283	0.212	24.7	451.0	426.3	64.0	
87	Spectrogram 1	1	AU-BS02a-090814-024556.wav	1523.525400280	1523.779637051	0.254	64.9	800.0	735.2	136.0	end pattern
88	Spectrogram 1	1	AU-BS02a-090814-024556.wav	1766.686361970	1767.152462717	0.466	24.7	237.9	213.1	88.0	
89	Spectrogram 1	1	AU-BS02a-090814-024556.wav	1770.584659124	1771.050759870	0.466	21.6	244.0	222.4	48.0	
90	Spectrogram 1	1	AU-BS02a-090814-024556.wav	1774.101601121	1774.652447458	0.551	21.6	222.4	200.8	48.0	
91	Spectrogram 1	1	AU-BS02a-090814-024556.wav	1777.618543118	1778.127016660	0.508	15.4	222.4	207.0	48.0	
92	Spectrogram 1	1	AU-BS02a-090814-024556.wav	1780.584638779	1781.177857911	0.593	24.7	213.1	188.4	88.0	
93	Spectrogram 1	1	AU-BS02a-090814-024556.wav	1783.677852825	1784.228699162	0.551	21.6	216.2	194.6	24.0	
94	Spectrogram 1	1	AU-BS02a-090814-024556.wav	1786.432084509	1787.067676436	0.636	15.4	240.9	225.5	104.0	
95	Spectrogram 1	1	AU-BS02a-090814-024556.wav	1789.711848717	1790.262695054	0.551	27.8	228.6	200.8	80.0	
96	Spectrogram 1	1	AU-BS02a-090814-024556.wav	1792.805062763	1793.313536305	0.508	34.0	231.7	197.7	48.0	
97	Spectrogram 1	1	AU-BS02a-090814-024556.wav	1808.949097714	1809.118588895	0.169	49.4	753.7	704.3	80.0	start gs
98	Spectrogram 1	1	AU-BS02a-090814-024556.wav	1812.720276482	1812.889767663	0.169	52.5	1312.8	1260.3	72.0	
99	Spectrogram 1	1	AU-BS02a-090814-024556.wav	1816.406709660	1816.618573636	0.212	30.9	1878.1	1847.2	32.0	
100	Spectrogram 1	1	AU-BS02a-090814-024556.wav	1820.177888428	1820.347379609	0.169	64.9	1306.6	1241.8	696.0	
101	Spectrogram 1	1	AU-BS02a-090814-024556.wav	1823.949067197	1824.160931172	0.212	37.1	1420.9	1383.9	80.0	
102	Spectrogram 1	1	AU-BS02a-090814-024556.wav	1827.593127579	1827.804991555	0.212	27.8	1371.5	1343.7	32.0	
103	Spectrogram 1	1	AU-BS02a-090814-024556.wav	1831.279560757	1831.491424733	0.212	37.1	892.7	855.7	56.0	
104	Spectrogram 1	1	AU-BS02a-090814-024556.wav	1834.881248345	1835.093112321	0.212	37.1	1031.7	994.7	80.0	
105	Spectrogram 1	1	AU-BS02a-090814-024556.wav	1838.546495125	1838.737172703	0.191	23.2	1238.7	1215.5	64.0	
106	Spectrogram 1	1	AU-BS02a-090814-024556.wav	1842.144055296	1842.398292067	0.254	52.5	871.1	818.6	56.0	
107	Spectrogram 1	1	AU-BS02a-090814-024556.wav	1845.830488474	1846.042352450	0.212	37.1	562.2	525.1	96.0	
108	Spectrogram 1	1	AU-BS02a-090814-024556.wav	1849.559294447	1849.771158423	0.212	18.5	463.3	444.8	56.0	
109	Spectrogram 1	1	AU-BS02a-090814-024556.wav	1853.309286818	1853.521150794	0.212	29.3	390.8	361.4	48.0	
110	Spectrogram 1	1	AU-BS02a-090814-024556.wav	1857.059279189	1857.271143164	0.212	24.7	355.2	330.5	40.0	
111	Spectrogram 1	1	AU-BS02a-090814-024556.wav	1860.703339571	1860.957576342	0.254	40.2	376.9	336.7	88.0	end pattern
112	Spectrogram 1	1	AU-BS02a-090814-025659.wav	2068.694881288	2069.288100420	0.593	37.1	231.7	194.6	48.0	start pattern
113	Spectrogram 1	1	AU-BS02a-090814-025659.wav	2071.745722539	2072.381314466	0.636	18.5	231.7	213.1	56.0	
114	Spectrogram 1	1	AU-BS02a-090814-025659.wav	2074.881309380	2075.474528512	0.593	27.8	237.9	210.1	72.0	
115	Spectrogram 1	1	AU-BS02a-090814-025659.wav	2077.889777835	2078.355878582	0.466	27.8	237.9	210.1	48.0	
116	Spectrogram 1	1	AU-BS02a-090814-025659.wav	2080.262654364	2080.728755110	0.466	18.5	228.6	210.1	184.0	
117	Spectrogram 1	1	AU-BS02a-090814-025659.wav	2082.974513253	2083.525359590	0.551	24.7	207.0	182.3	48.0	
118	Spectrogram 1	1	AU-BS02a-090814-025659.wav	2085.643999348	2086.237218480	0.593	30.9	213.1	182.3	40.0	
119	Spectrogram 1	1	AU-BS02a-090814-025659.wav	2088.228739852	2088.779586189	0.551	34.0	234.8	200.8	72.0	
120	Spectrogram 1	1	AU-BS02a-090814-025659.wav	2090.813480356	2091.406699488	0.593	24.7	231.7	207.0	80.0	
121	Spectrogram 1	1	AU-BS02a-090814-025659.wav	2108.542367709	2108.754231685	0.212	61.8	948.3	886.5	64.0	start gs
122	Spectrogram 1	1	AU-BS02a-090814-025659.wav	2112.313546477	2112.567783248	0.254	46.3	1791.6	1745.3	72.0	
123	Spectrogram 1	1	AU-BS02a-090814-025659.wav	2115.999979655	2116.211843631	0.212	40.2	1578.5	1538.3	296.0	
124	Spectrogram 1	1	AU-BS02a-090814-025659.wav	2119.728785628	2119.940649604	0.212	34.0	1754.5	1720.6	432.0	
125	Spectrogram 1	1	AU-BS02a-090814-025659.wav	2123.415218806	2123.584709986	0.169	34.0	1606.3	1572.3	200.0	
126	Spectrogram 1	1	AU-BS02a-090814-025659.wav	2127.016906393	2127.228770369	0.212	37.1	1791.6	1754.5	80.0	
127	Spectrogram 1	1	AU-BS02a-090814-025659.wav	2130.703339571	2130.915203547	0.212	27.8	1804.0	1776.2	200.0	
128	Spectrogram 1	1	AU-BS02a-090814-025659.wav	2134.326213556	2134.538077532	0.212	41.7	1119.8	1078.1	64.0	
129	Spectrogram 1	1	AU-BS02a-090814-025659.wav	2137.906714747	2138.118578722	0.212	37.1	800.0	763.0	64.0	
130	Spectrogram 1	1	AU-BS02a-090814-025659.wav	2141.571961527	2141.783825503	0.212	35.5	1254.1	1218.6	64.0	
131	Spectrogram 1	1	AU-BS02a-090814-025659.wav	2145.237208307	2145.449072283	0.212	37.1	905.1	868.0	56.0	
132	Spectrogram 1	1	AU-BS02a-090814-025659.wav	2148.987200678	2149.199064653	0.212	27.8	491.1	463.3	56.0	
133	Spectrogram 1	1	AU-BS02a-090814-025659.wav	2152.779565843	2152.991429819	0.212	24.7	497.3	472.6	32.0	
134	Spectrogram 1	1	AU-BS02a-090814-025659.wav	2156.465999021	2156.677862997	0.212	43.2	423.2	379.9	88.0	
135	Spectrogram 1	1	AU-BS02a-090814-025659.wav	2160.576160151	2160.745651331	0.169	27.8	515.9	488.1	64.0	
136	Spectrogram 1	1	AU-BS02a-090814-025659.wav	2164.703380261	2164.999989827	0.297	24.7	491.1	466.4	56.0	
137	Spectrogram 1	1	AU-BS02a-090814-025659.wav	2168.728795801	2168.940659776	0.212	18.5	537.5	519.0	56.0	end pattern
138	Spectrogram 1	1	AU-BS02a-090814-025659.wav	2418.457540738	2418.881268690	0.424	24.7	216.2	191.5	56.0	start pattern
139	Spectrogram 1	1	AU-BS02a-090814-025659.wav	2421.762618760	2422.355837892	0.593	21.6	240.9	219.3	48.0	
140	Spectrogram 1	1	AU-BS02a-090814-025659.wav	2425.618543118	2426.211762250	0.593	34.0	250.2	216.2	56.0	
141	Spectrogram 1	1	AU-BS02a-090814-025659.wav	2429.432094682	2429.898195428	0.466	24.7	225.5	200.8	40.0	
142	Spectrogram 1	1	AU-BS02a-090814-025659.wav	2432.228699162	2432.821918294	0.593	18.5	231.7	213.1	40.0	
143	Spectrogram 1	1	AU-BS02a-090814-025659.wav	2435.169481008	2435.720327345	0.551	27.8	219.3	191.5	48.0	
144	Spectrogram 1	1	AU-BS02a-090814-025659.wav	2438.050831078	2438.771168596	0.720	24.7	213.1	188.4	48.0	
145	Spectrogram 1	1	AU-BS02a-090814-025659.wav	2440.762689968	2441.398281895	0.636	24.7	225.5	200.8	40.0	
146	Spectrogram 1	1	AU-BS02a-090814-025659.wav	2443.601667243	2444.152513579	0.551	15.4	240.9	225.5	40.0	
147	Spectrogram 1	1	AU-BS02a-090814-025659.wav	2446.567762903	2447.245727625	0.678	18.5	244.0	225.5	32.0	
148	Spectrogram 1	1	AU-BS02a-090814-025659.wav	2449.406740178	2449.957586515	0.551	24.7	250.2	225.5	48.0	
149	Spectrogram 1	1	AU-BS02a-090814-025659.wav	2452.669445404	2453.305037331	0.636	18.5	234.8	216.2	72.0	
150	Spectrogram 1	1	AU-BS02a-090814-025659.wav	2468.538057187	2468.749921163	0.212	34.0	1918.3	1884.3	736.0	start gs
151	Spectrogram 1	1	AU-BS02a-090814-025659.wav	2472.288049558	2472.499913534	0.212	49.4	2035.6	1986.2	384.0	
152	Spectrogram 1	1	AU-BS02a-090814-025659.wav	2475.953296338	2476.165160314	0.212	27.8	2017.1	1989.3	632.0	
153	Spectrogram 1	1	AU-BS02a-090814-025659.wav	2479.660915914	2479.915152684	0.254	37.1	1859.6	1822.5	776.0	
154	Spectrogram 1	1	AU-BS02a-090814-025659.wav	2483.347349091	2483.559213067	0.212	27.8	1921.4	1893.6	64.0	
155	Spectrogram 1	1	AU-BS02a-090814-025659.wav	2486.949036679	2487.160900655	0.212	40.2	1587.7	1547.6	216.0	
156	Spectrogram 1	1	AU-BS02a-090814-025659.wav	2490.779647224	2490.991511199	0.212	30.9	1927.5	1896.6	208.0	
157	Spectrogram 1	1	AU-BS02a-090814-025659.wav	2494.466080402	2494.635571582	0.169	37.1	1498.2	1461.1	72.0	
158	Spectrogram 1	1	AU-BS02a-090814-025659.wav	2498.110140784	2498.322004760	0.212	43.2	1016.3	973.0	72.0	
159	Spectrogram 1	1	AU-BS02a-090814-025659.wav	2501.838946757	2502.050810733	0.212	46.3	1337.5	1291.2	56.0	
160	Spectrogram 1	1	AU-BS02a-090814-025659.wav	2505.567752730	2505.821989501	0.254	30.9	880.4	849.5	56.0	
161	Spectrogram 1	1	AU-BS02a-090814-025659.wav	2509.211813113	2509.466049884	0.254	52.5	830.9	778.4	64.0	
162	Spectrogram 1	1	AU-BS02a-090814-025659.wav	2512.813500701	2513.025364676	0.212	24.7	1726.7	1702.0	88.0	end pattern
163	Spectrogram 1	1	AU-BS02a-090814-030801.wav	2696.211762250	2696.720235792	0.508	27.8	210.1	182.3	56.0	
164	Spectrogram 1	1	AU-BS02a-090814-030801.wav	2699.220230706	2699.855822633	0.636	18.5	240.9	222.4	48.0	
165	Spectrogram 1	1	AU-BS02a-090814-030801.wav	2702.059207981	2702.610054318	0.551	24.7	231.7	207.0	80.0	
166	Spectrogram 1	1	AU-BS02a-090814-030801.wav	2704.813439666	2705.449031593	0.636	21.6	231.7	210.1	40.0	
167	Spectrogram 1	1	AU-BS02a-090814-030801.wav	2707.711848717	2708.389813439	0.678	21.6	244.0	222.4	48.0	
168	Spectrogram 1	1	AU-BS02a-090814-030801.wav	2710.296589221	2710.889808353	0.593	12.4	228.6	216.2	24.0	
169	Spectrogram 1	1	AU-BS02a-090814-030801.wav	2713.093193701	2713.813531218	0.720	24.7	237.9	213.1	48.0	
170	Spectrogram 1	1	AU-BS02a-090814-030801.wav	2715.932170976	2716.610135698	0.678	27.8	237.9	210.1	32.0	
171	Spectrogram 1	1	AU-BS02a-090814-030801.wav	2719.449112973	2720.169450490	0.720	9.3	240.9	231.7	24.0	
172	Spectrogram 1	1	AU-BS02a-090814-030801.wav	2733.474508167	2733.686372143	0.212	46.3	1822.5	1776.2	776.0	start gs
173	Spectrogram 1	1	AU-BS02a-090814-030801.wav	2737.288059730	2737.499923706	0.212	30.9	2029.5	1998.6	856.0	
174	Spectrogram 1	1	AU-BS02a-090814-030801.wav	2741.016865703	2741.228729679	0.212	37.1	2023.3	1986.2	768.0	
175	Spectrogram 1	1	AU-BS02a-090814-030801.wav	2744.745671676	2744.999908447	0.254	43.2	2032.6	1989.3	768.0	
176	Spectrogram 1	1	AU-BS02a-090814-030801.wav	2748.516850445	2748.771087215	0.254	43.2	1819.4	1776.2	88.0	
177	Spectrogram 1	1	AU-BS02a-090814-030801.wav	2752.203283622	2752.415147598	0.212	24.7	1115.1	1090.4	88.0	
178	Spectrogram 1	1	AU-BS02a-090814-030801.wav	2755.974462391	2756.186326366	0.212	49.4	1899.7	1850.3	64.0	
179	Spectrogram 1	1	AU-BS02a-090814-030801.wav	2759.720327345	2759.974564116	0.254	27.8	1458.0	1430.2	72.0	
180	Spectrogram 1	1	AU-BS02a-090814-030801.wav	2763.364387728	2763.618624499	0.254	34.0	1288.1	1254.1	64.0	
181	Spectrogram 1	1	AU-BS02a-090814-030801.wav	2767.135566496	2767.389803267	0.254	37.1	741.4	704.3	72.0	end pattern
182	Spectrogram 1	1	AU-BS02a-090814-031903.wav	3370.499954224	3371.220291741	0.720	15.4	207.0	191.5	40.0	start pattern
183	Spectrogram 1	1	AU-BS02a-090814-031903.wav	3372.999949137	3373.635541065	0.636	15.4	203.9	188.4	24.0	
184	Spectrogram 1	1	AU-BS02a-090814-031903.wav	3375.711808027	3376.262654364	0.551	15.4	213.1	197.7	48.0	
185	Spectrogram 1	1	AU-BS02a-090814-031903.wav	3378.762649278	3379.440614000	0.678	24.7	207.0	182.3	32.0	
186	Spectrogram 1	1	AU-BS02a-090814-031903.wav	3381.728744938	3382.406709660	0.678	18.5	225.5	207.0	64.0	
187	Spectrogram 1	1	AU-BS02a-090814-031903.wav	3384.186367056	3384.949077369	0.763	12.4	234.8	222.4	80.0	
188	Spectrogram 1	1	AU-BS02a-090814-031903.wav	3386.940598741	3387.618563463	0.678	21.6	240.9	219.3	32.0	
189	Spectrogram 1	1	AU-BS02a-090814-031903.wav	3389.864321606	3390.584659124	0.720	24.7	250.2	225.5	96.0	
190	Spectrogram 1	1	AU-BS02a-090814-031903.wav	3392.788044472	3393.423636399	0.636	24.7	253.3	228.6	80.0	
191	Spectrogram 1	1	AU-BS02a-090814-031903.wav	3408.038123309	3408.249987284	0.212	37.1	1649.5	1612.5	256.0	start gs
193	Spectrogram 1	1	AU-BS02a-090814-031903.wav	3411.788115679	3412.042352450	0.254	27.8	1164.5	1136.7	360.0	
194	Spectrogram 1	1	AU-BS02a-090814-031903.wav	3415.665226435	3415.877090411	0.212	49.4	1260.3	1210.9	296.0	
195	Spectrogram 1	1	AU-BS02a-090814-031903.wav	3419.372846011	3419.627082782	0.254	44.8	1851.8	1807.1	144.0	
196	Spectrogram 1	1	AU-BS02a-090814-031903.wav	3423.144024779	3423.398261550	0.254	40.2	1807.1	1766.9	160.0	
197	Spectrogram 1	1	AU-BS02a-090814-031903.wav	3426.830457957	3427.084694728	0.254	43.2	1828.7	1785.4	152.0	
198	Spectrogram 1	1	AU-BS02a-090814-031903.wav	3430.559263930	3430.771127906	0.212	34.0	1053.3	1019.4	176.0	
199	Spectrogram 1	1	AU-BS02a-090814-031903.wav	3434.288069903	3434.499933879	0.212	34.0	1099.7	1065.7	208.0	
200	Spectrogram 1	1	AU-BS02a-090814-031903.wav	3437.932130286	3438.186367056	0.254	52.5	917.4	864.9	168.0	
201	Spectrogram 1	1	AU-BS02a-090814-031903.wav	3441.618563463	3441.830427439	0.212	40.2	790.8	750.6	88.0	
202	Spectrogram 1	1	AU-BS02a-090814-031903.wav	3445.347369436	3445.643979003	0.297	27.8	605.4	577.6	32.0	
203	Spectrogram 1	1	AU-BS02a-090814-031903.wav	3448.949057024	3449.203293795	0.254	37.1	707.4	670.3	48.0	
204	Spectrogram 1	1	AU-BS02a-090814-031903.wav	3452.593117407	3452.847354178	0.254	30.9	568.4	537.5	48.0	end pattern
205	Spectrogram 1	1	AU-BS02a-090814-031903.wav	3737.228790714	3737.779637051	0.551	24.7	234.8	210.1	80.0	start pattern
206	Spectrogram 1	1	AU-BS02a-090814-031903.wav	3740.025395194	3740.491495941	0.466	21.6	234.8	213.1	48.0	
207	Spectrogram 1	1	AU-BS02a-090814-031903.wav	3742.906745264	3743.330473216	0.424	24.7	222.4	197.7	40.0	
208	Spectrogram 1	1	AU-BS02a-090814-031903.wav	3745.745722539	3746.381314466	0.636	12.4	225.5	213.1	24.0	
209	Spectrogram 1	1	AU-BS02a-090814-031903.wav	3748.584699814	3749.135546151	0.551	12.4	222.4	210.1	192.0	
210	Spectrogram 1	1	AU-BS02a-090814-031903.wav	3751.550795474	3752.186387402	0.636	18.5	225.5	207.0	40.0	
211	Spectrogram 1	1	AU-BS02a-090814-031903.wav	3754.919432689	3755.470279025	0.551	24.7	228.6	203.9	80.0	
