Selection	View	Channel	Begin File	Begin Time (s)	End Time (s)	Delta Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Freq (Hz)	Peak Freq (Hz)	Notes
20	Spectrogram 1	1	EA-RW03-110927-225742.wav	502.016	502.215	0.199	100.9	1069.4	968.5	625.0	
21	Spectrogram 1	1	EA-RW03-110927-225742.wav	503.012	503.251	0.239	78.9	1564.7	1485.8	640.6	
22	Spectrogram 1	1	EA-RW03-110927-225742.wav	504.127	504.327	0.199	195.6	1722.4	1526.8	640.6	
23	Spectrogram 1	1	EA-RW03-110927-225742.wav	505.203	505.442	0.239	129.3	1747.6	1618.3	640.6	
24	Spectrogram 1	1	EA-RW03-110927-225742.wav	506.279	506.518	0.239	94.6	1899.1	1804.4	625.0	
25	Spectrogram 1	1	EA-RW03-110927-225742.wav	507.355	507.594	0.239	167.2	1608.8	1441.6	625.0	
26	Spectrogram 1	1	EA-RW03-110927-225742.wav	508.470	508.709	0.239	119.9	1949.5	1829.7	625.0	
27	Spectrogram 1	1	EA-RW03-110927-225742.wav	509.466	509.785	0.319	88.3	1776.0	1687.7	640.6	
28	Spectrogram 1	1	EA-RW03-110927-225742.wav	510.622	510.821	0.199	145.1	1596.2	1451.1	625.0	end pattern - no DS
29	Spectrogram 1	1	EA-RW03-110928-185743.wav	5335.665	5335.904	0.239	205.0	1643.5	1438.5	1070.3	start pattern
30	Spectrogram 1	1	EA-RW03-110928-185743.wav	5336.622	5336.821	0.199	97.8	1993.7	1895.9	851.6	
31	Spectrogram 1	1	EA-RW03-110928-185743.wav	5337.538	5337.697	0.159	121.5	1891.2	1769.7	890.6	
32	Spectrogram 1	1	EA-RW03-110928-185743.wav	5338.454	5338.653	0.199	126.2	1974.8	1848.6	890.6	
33	Spectrogram 1	1	EA-RW03-110928-185743.wav	5339.331	5339.570	0.239	233.4	1873.8	1640.4	601.6	
34	Spectrogram 1	1	EA-RW03-110928-185743.wav	5340.207	5340.367	0.159	252.4	1981.1	1728.7	648.4	
35	Spectrogram 1	1	EA-RW03-110928-185743.wav	5341.163	5341.323	0.159	324.9	1911.7	1586.8	890.6	
36	Spectrogram 1	1	EA-RW03-110928-185743.wav	5342.080	5342.239	0.159	266.6	1865.9	1599.4	1320.3	
37	Spectrogram 1	1	EA-RW03-110928-185743.wav	5342.956	5343.116	0.159	170.3	1883.3	1712.9	882.8	
38	Spectrogram 1	1	EA-RW03-110928-185743.wav	5343.873	5344.072	0.199	198.7	1889.6	1690.9	843.8	
39	Spectrogram 1	1	EA-RW03-110928-185743.wav	5344.829	5345.068	0.239	242.9	1902.2	1659.3	421.9	
40	Spectrogram 1	1	EA-RW03-110928-185743.wav	5345.665	5345.825	0.159	331.2	1895.9	1564.7	851.6	
41	Spectrogram 1	1	EA-RW03-110928-185743.wav	5346.542	5346.701	0.159	233.4	1886.4	1653.0	890.6	
42	Spectrogram 1	1	EA-RW03-110928-185743.wav	5347.498	5347.657	0.159	214.5	1908.5	1694.0	562.5	
43	Spectrogram 1	1	EA-RW03-110928-185743.wav	5348.414	5348.574	0.159	145.1	1908.5	1763.4	656.2	
44	Spectrogram 1	1	EA-RW03-110928-185743.wav	5349.371	5349.530	0.159	173.5	1902.2	1728.7	656.2	
45	Spectrogram 1	1	EA-RW03-110928-185743.wav	5350.247	5350.406	0.159	255.5	1826.5	1571.0	257.8	
46	Spectrogram 1	1	EA-RW03-110928-185743.wav	5351.179	5351.418	0.239	283.9	1760.3	1476.3	1390.6	
47	Spectrogram 1	1	EA-RW03-110928-185743.wav	5352.056	5352.255	0.199	277.6	1867.5	1589.9	1382.8	
48	Spectrogram 1	1	EA-RW03-110928-185743.wav	5353.012	5353.171	0.159	190.9	1865.9	1675.1	843.8	
49	Spectrogram 1	1	EA-RW03-110928-185743.wav	5353.968	5354.127	0.159	211.4	1807.6	1596.2	570.3	
50	Spectrogram 1	1	EA-RW03-110928-185743.wav	5354.884	5355.044	0.159	242.9	1823.3	1580.4	1382.8	
51	Spectrogram 1	1	EA-RW03-110928-185743.wav	5355.801	5355.960	0.159	261.8	1703.5	1441.6	562.5	
52	Spectrogram 1	1	EA-RW03-110928-185743.wav	5356.757	5356.876	0.120	265.0	1845.4	1580.4	1343.8	
53	Spectrogram 1	1	EA-RW03-110928-185743.wav	5359.347	5360.303	0.956	145.1	220.8	75.7	218.8	DS - faint
54	Spectrogram 1	1	EA-RW03-110928-195742.wav	5589.331	5589.530	0.199	372.2	1880.1	1507.9	906.2	
55	Spectrogram 1	1	EA-RW03-110928-195742.wav	5590.167	5590.327	0.159	181.4	1862.8	1681.4	859.4	
56	Spectrogram 1	1	EA-RW03-110928-195742.wav	5591.044	5591.203	0.159	186.1	1914.8	1728.7	898.4	
57	Spectrogram 1	1	EA-RW03-110928-195742.wav	5592.000	5592.120	0.120	268.1	1899.1	1630.9	898.4	
58	Spectrogram 1	1	EA-RW03-110928-195742.wav	5592.837	5592.956	0.120	312.3	1911.7	1599.4	898.4	
59	Spectrogram 1	1	EA-RW03-110928-195742.wav	5593.773	5593.892	0.120	447.9	1911.7	1463.7	906.2	
60	Spectrogram 1	1	EA-RW03-110928-195742.wav	5594.590	5594.749	0.159	400.6	1899.1	1498.4	898.4	
61	Spectrogram 1	1	EA-RW03-110928-195742.wav	5595.506	5595.625	0.120	384.9	1908.5	1523.7	906.2	
62	Spectrogram 1	1	EA-RW03-110928-195742.wav	5596.382	5596.542	0.159	283.9	1971.6	1687.7	890.6	
63	Spectrogram 1	1	EA-RW03-110928-195742.wav	5597.219	5597.418	0.199	230.3	1899.1	1668.8	890.6	
64	Spectrogram 1	1	EA-RW03-110928-195742.wav	5598.175	5598.375	0.199	381.7	1836.0	1454.3	867.2	
65	Spectrogram 1	1	EA-RW03-110928-195742.wav	5599.052	5599.211	0.159	266.6	1878.5	1612.0	890.6	
66	Spectrogram 1	1	EA-RW03-110928-195742.wav	5600.008	5600.167	0.159	170.3	1877.0	1706.6	570.3	
67	Spectrogram 1	1	EA-RW03-110928-195742.wav	5600.944	5601.143	0.199	160.9	1870.7	1709.8	914.1	end pattern
68	Spectrogram 1	1	EA-RW03-110928-205743.wav	6003.347	6003.586	0.239	97.8	716.1	618.3	617.2	start pattern
69	Spectrogram 1	1	EA-RW03-110928-205743.wav	6004.422	6004.622	0.199	56.8	1110.4	1053.6	617.2	
70	Spectrogram 1	1	EA-RW03-110928-205743.wav	6005.458	6005.658	0.199	63.1	757.1	694.0	632.8	
71	Spectrogram 1	1	EA-RW03-110928-205743.wav	6006.534	6006.693	0.159	88.3	763.4	675.1	625.0	
72	Spectrogram 1	1	EA-RW03-110928-205743.wav	6007.610	6007.769	0.159	72.6	769.7	697.2	625.0	
73	Spectrogram 1	1	EA-RW03-110928-205743.wav	6008.662	6008.861	0.199	142.0	703.5	561.5	640.6	
74	Spectrogram 1	1	EA-RW03-110928-205743.wav	6009.777	6009.936	0.159	132.5	687.7	555.2	632.8	
75	Spectrogram 1	1	EA-RW03-110928-205743.wav	6010.733	6010.893	0.159	85.2	716.1	630.9	640.6	
76	Spectrogram 1	1	EA-RW03-110928-205743.wav	6011.889	6012.048	0.159	53.6	1211.4	1157.7	632.8	
77	Spectrogram 1	1	EA-RW03-110928-205743.wav	6013.004	6013.164	0.159	59.9	1545.7	1485.8	632.8	
78	Spectrogram 1	1	EA-RW03-110928-205743.wav	6013.960	6014.080	0.120	116.7	1498.4	1381.7	828.1	
79	Spectrogram 1	1	EA-RW03-110928-205743.wav	6014.877	6015.036	0.159	47.3	1637.2	1589.9	171.9	
80	Spectrogram 1	1	EA-RW03-110928-205743.wav	6015.673	6015.873	0.199	186.1	1548.9	1362.8	890.6	
81	Spectrogram 1	1	EA-RW03-110928-205743.wav	6016.510	6016.709	0.199	142.0	1558.4	1416.4	640.6	
82	Spectrogram 1	1	EA-RW03-110928-205743.wav	6018.582	6019.299	0.717	145.1	227.1	82.0	226.6	DS
83	Spectrogram 1	1	EA-RW03-110928-215743.wav	6239.562	6239.761	0.199	548.9	675.1	126.2	625.0	start pattern
84	Spectrogram 1	1	EA-RW03-110928-215743.wav	6240.359	6240.677	0.319	530.0	681.4	151.4	632.8	
85	Spectrogram 1	1	EA-RW03-110928-215743.wav	6241.474	6241.673	0.199	545.7	681.4	135.6	609.4	
86	Spectrogram 1	1	EA-RW03-110928-215743.wav	6242.630	6242.869	0.239	555.2	684.5	129.3	632.8	
87	Spectrogram 1	1	EA-RW03-110928-215743.wav	6243.705	6243.905	0.199	539.4	690.9	151.4	640.6	
88	Spectrogram 1	1	EA-RW03-110928-215743.wav	6244.701	6244.940	0.239	530.0	709.8	179.8	632.8	
89	Spectrogram 1	1	EA-RW03-110928-215743.wav	6245.697	6245.936	0.239	517.4	706.6	189.3	625.0	
90	Spectrogram 1	1	EA-RW03-110928-215743.wav	6246.733	6247.012	0.279	542.6	716.1	173.5	632.8	
91	Spectrogram 1	1	EA-RW03-110928-215743.wav	6247.729	6248.088	0.359	552.1	700.3	148.3	632.8	
92	Spectrogram 1	1	EA-RW03-110928-215743.wav	6248.885	6249.084	0.199	548.9	703.5	154.6	632.8	
93	Spectrogram 1	1	EA-RW03-110928-215743.wav	6251.195	6252.112	0.916	154.6	230.3	75.7	195.3	DS
94	Spectrogram 1	1	EA-RW03-110928-215743.wav	6254.024	6254.303	0.279	561.5	662.5	100.9	625.0	terminal phrase
95	Spectrogram 1	1	EA-RW03-110928-215743.wav	6255.140	6255.339	0.199	580.4	659.3	78.9	632.8	
96	Spectrogram 1	1	EA-RW03-110928-215743.wav	6256.175	6256.454	0.279	539.4	681.4	142.0	625.0	
97	Spectrogram 1	1	EA-RW03-110928-215743.wav	6257.251	6257.530	0.279	526.8	690.9	164.0	632.8	
98	Spectrogram 1	1	EA-RW03-110928-215743.wav	6258.207	6258.486	0.279	511.0	703.5	192.4	625.0	
99	Spectrogram 1	1	EA-RW03-110928-215743.wav	6259.323	6259.602	0.279	514.2	687.7	173.5	625.0	
100	Spectrogram 1	1	EA-RW03-110928-215743.wav	6260.359	6260.558	0.199	501.6	725.6	224.0	632.8	
101	Spectrogram 1	1	EA-RW03-110928-225743.wav	6450.582	6450.821	0.239	558.4	668.8	110.4	640.6	start pattern
102	Spectrogram 1	1	EA-RW03-110928-225743.wav	6451.379	6451.618	0.239	564.7	671.9	107.3	625.0	
103	Spectrogram 1	1	EA-RW03-110928-225743.wav	6452.335	6452.574	0.239	539.4	665.6	126.2	632.8	
104	Spectrogram 1	1	EA-RW03-110928-225743.wav	6453.450	6453.689	0.239	561.5	665.6	104.1	632.8	
105	Spectrogram 1	1	EA-RW03-110928-225743.wav	6454.407	6454.685	0.279	545.7	681.4	135.6	632.8	
106	Spectrogram 1	1	EA-RW03-110928-225743.wav	6455.403	6455.642	0.239	545.7	671.9	126.2	601.6	
107	Spectrogram 1	1	EA-RW03-110928-225743.wav	6456.438	6456.757	0.319	548.9	681.4	132.5	625.0	
108	Spectrogram 1	1	EA-RW03-110928-225743.wav	6457.594	6457.873	0.279	548.9	687.7	138.8	632.8	
109	Spectrogram 1	1	EA-RW03-110928-225743.wav	6458.630	6458.909	0.279	580.4	681.4	100.9	640.6	
110	Spectrogram 1	1	EA-RW03-110928-225743.wav	6459.825	6460.104	0.279	542.6	709.8	167.2	664.1	
111	Spectrogram 1	1	EA-RW03-110928-225743.wav	6460.821	6461.140	0.319	542.6	684.5	142.0	640.6	
112	Spectrogram 1	1	EA-RW03-110928-225743.wav	6464.446	6465.403	0.956	160.9	230.3	69.4	210.9	DS
