Selection	View	Channel	Begin File	Begin Time (s)	End Time (s)	Delta Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Freq (Hz)	Peak Freq (Hz)	Notes
69	Spectrogram 1	1	AU-BS02a-110729-033000.wav	655.329	655.636	0.307	75.4	1141.0	1065.6	80.0	
70	Spectrogram 1	1	AU-BS02a-110729-033000.wav	659.367	659.674	0.307	98.4	1278.7	1180.3	484.0	
71	Spectrogram 1	1	AU-BS02a-110729-033000.wav	663.238	663.607	0.369	68.9	1754.1	1685.2	444.0	
72	Spectrogram 1	1	AU-BS02a-110729-033000.wav	667.355	667.723	0.369	68.9	1560.7	1491.8	444.0	
73	Spectrogram 1	1	AU-BS02a-110729-033000.wav	671.348	671.656	0.307	72.1	1613.1	1541.0	208.0	
74	Spectrogram 1	1	AU-BS02a-110729-033000.wav	675.158	675.526	0.369	68.9	1954.1	1885.2	424.0	
75	Spectrogram 1	1	AU-BS02a-110729-033000.wav	679.274	679.643	0.369	95.1	1629.5	1534.4	528.0	
76	Spectrogram 1	1	AU-BS02a-110729-033000.wav	683.514	683.944	0.430	68.9	1970.5	1901.6	120.0	
77	Spectrogram 1	1	AU-BS02a-110729-033000.wav	915.035	915.465	0.430	82.0	242.6	160.7	196.0	start pattern.
78	Spectrogram 1	1	AU-BS02a-110729-033000.wav	917.615	918.291	0.676	85.2	249.2	163.9	180.0	
79	Spectrogram 1	1	AU-BS02a-110729-033000.wav	920.073	920.626	0.553	78.7	232.8	154.1	80.0	
80	Spectrogram 1	1	AU-BS02a-110729-033000.wav	922.162	922.715	0.553	88.5	216.4	127.9	184.0	
81	Spectrogram 1	1	AU-BS02a-110729-033000.wav	924.190	924.681	0.492	95.1	252.5	157.4	164.0	
82	Spectrogram 1	1	AU-BS02a-110729-033000.wav	926.525	927.077	0.553	78.7	249.2	170.5	80.0	
83	Spectrogram 1	1	AU-BS02a-110729-033000.wav	928.859	929.289	0.430	85.2	245.9	160.7	176.0	
84	Spectrogram 1	1	AU-BS02a-110729-033000.wav	931.256	931.686	0.430	88.5	232.8	144.3	108.0	
85	Spectrogram 1	1	AU-BS02a-110729-033000.wav	933.590	934.328	0.737	78.7	259.0	180.3	120.0	
86	Spectrogram 1	1	AU-BS02a-110729-033000.wav	936.663	937.093	0.430	75.4	268.9	193.4	184.0	
87	Spectrogram 1	1	AU-BS02a-110729-033000.wav	949.750	949.934	0.184	85.2	1465.6	1380.3	424.0	
88	Spectrogram 1	1	AU-BS02a-110729-033000.wav	953.559	953.805	0.246	91.8	1747.5	1655.7	204.0	
89	Spectrogram 1	1	AU-BS02a-110729-033000.wav	957.369	957.553	0.184	85.2	1862.3	1777.0	148.0	
90	Spectrogram 1	1	AU-BS02a-110729-033000.wav	960.994	961.178	0.184	91.8	1750.8	1659.0	148.0	
91	Spectrogram 1	1	AU-BS02a-110729-033000.wav	964.681	964.926	0.246	91.8	1954.1	1862.3	680.0	
92	Spectrogram 1	1	AU-BS02a-110729-033000.wav	968.429	968.674	0.246	85.2	1947.5	1862.3	156.0	
93	Spectrogram 1	1	AU-BS02a-110729-033000.wav	972.238	972.484	0.246	82.0	1908.2	1826.2	124.0	
94	Spectrogram 1	1	AU-BS02a-110729-033000.wav	975.986	976.232	0.246	88.5	1970.5	1882.0	200.0	
95	Spectrogram 1	1	AU-BS02a-110729-033000.wav	979.796	979.980	0.184	91.8	1708.2	1616.4	156.0	
96	Spectrogram 1	1	AU-BS02a-110729-033000.wav	983.490	983.736	0.246	85.2	1714.8	1629.5	160.0	
97	Spectrogram 1	1	AU-BS02a-110729-033000.wav	987.545	987.729	0.184	95.1	1085.2	990.2	204.0	
98	Spectrogram 1	1	AU-BS02a-110729-033000.wav	991.539	991.785	0.246	85.2	1436.1	1350.8	484.0	
99	Spectrogram 1	1	AU-BS02a-110729-033000.wav	995.594	995.901	0.307	95.1	1642.6	1547.5	104.0	
100	Spectrogram 1	1	AU-BS02a-110729-033000.wav	999.588	999.834	0.246	91.8	1393.4	1301.6	540.0	
101	Spectrogram 1	1	AU-BS02a-110729-033000.wav	1003.582	1003.889	0.307	85.2	1983.6	1898.4	92.0	
102	Spectrogram 1	1	AU-BS02a-110729-033000.wav	1007.391	1007.698	0.307	82.0	1737.7	1655.7	116.0	
103	Spectrogram 1	1	AU-BS02a-110729-033000.wav	1011.078	1011.446	0.369	88.5	1186.9	1098.4	128.0	
104	Spectrogram 1	1	AU-BS02a-110729-033000.wav	1014.580	1015.072	0.492	88.5	1111.5	1023.0	200.0	end main phrase
105	Spectrogram 1	1	AU-BS02a-110729-033000.wav	1029.265	1029.634	0.369	85.2	475.4	390.2	144.0	
106	Spectrogram 1	1	AU-BS02a-110729-033000.wav	1033.074	1033.382	0.307	91.8	491.8	400.0	192.0	
107	Spectrogram 1	1	AU-BS02a-110729-033000.wav	1036.945	1037.314	0.369	85.2	541.0	455.7	160.0	
108	Spectrogram 1	1	AU-BS02a-110729-033000.wav	1052.060	1052.367	0.307	78.7	1259.0	1180.3	80.0	
109	Spectrogram 1	1	AU-BS02a-110729-033000.wav	1056.054	1056.423	0.369	82.0	1606.6	1524.6	408.0	
110	Spectrogram 1	1	AU-BS02a-110729-033000.wav	1060.355	1060.662	0.307	82.0	1645.9	1563.9	200.0	
111	Spectrogram 1	1	AU-BS02a-110729-033000.wav	1064.533	1064.902	0.369	95.1	1193.4	1098.4	156.0	
112	Spectrogram 1	1	AU-BS02a-110729-034000.wav	1201.333	1201.763	0.430	85.2	209.8	124.6	164.0	start pattern
113	Spectrogram 1	1	AU-BS02a-110729-034000.wav	1203.668	1204.221	0.553	82.0	209.8	127.9	196.0	
114	Spectrogram 1	1	AU-BS02a-110729-034000.wav	1205.880	1206.556	0.676	82.0	209.8	127.9	196.0	
115	Spectrogram 1	1	AU-BS02a-110729-034000.wav	1208.338	1209.075	0.737	85.2	219.7	134.4	96.0	
116	Spectrogram 1	1	AU-BS02a-110729-034000.wav	1210.611	1211.348	0.737	82.0	216.4	134.4	164.0	
117	Spectrogram 1	1	AU-BS02a-110729-034000.wav	1213.007	1213.622	0.614	85.2	216.4	131.1	108.0	
118	Spectrogram 1	1	AU-BS02a-110729-034000.wav	1215.342	1216.018	0.676	91.8	219.7	127.9	208.0	
119	Spectrogram 1	1	AU-BS02a-110729-034000.wav	1217.493	1218.107	0.614	85.2	223.0	137.7	172.0	
120	Spectrogram 1	1	AU-BS02a-110729-034000.wav	1219.766	1220.380	0.614	88.5	229.5	141.0	164.0	
121	Spectrogram 1	1	AU-BS02a-110729-034000.wav	1222.900	1223.637	0.737	88.5	232.8	144.3	104.0	
122	Spectrogram 1	1	AU-BS02a-110729-034000.wav	1236.171	1236.417	0.246	98.4	1980.3	1882.0	148.0	
123	Spectrogram 1	1	AU-BS02a-110729-034000.wav	1239.981	1240.227	0.246	88.5	1963.9	1875.4	1396.0	
124	Spectrogram 1	1	AU-BS02a-110729-034000.wav	1243.790	1243.975	0.184	85.2	1957.4	1872.1	148.0	
125	Spectrogram 1	1	AU-BS02a-110729-034000.wav	1247.415	1247.723	0.307	82.0	1990.2	1908.2	124.0	
126	Spectrogram 1	1	AU-BS02a-110729-034000.wav	1251.163	1251.409	0.246	104.9	1990.2	1885.2	124.0	
127	Spectrogram 1	1	AU-BS02a-110729-034000.wav	1254.850	1255.034	0.184	82.0	1757.4	1675.4	100.0	
128	Spectrogram 1	1	AU-BS02a-110729-034000.wav	1258.537	1258.905	0.369	88.5	1963.9	1875.4	104.0	
129	Spectrogram 1	1	AU-BS02a-110729-034000.wav	1262.285	1262.530	0.246	88.5	1616.4	1527.9	92.0	
130	Spectrogram 1	1	AU-BS02a-110729-034000.wav	1265.971	1266.217	0.246	82.0	1396.7	1314.8	232.0	
131	Spectrogram 1	1	AU-BS02a-110729-034000.wav	1269.781	1269.965	0.184	82.0	1718.0	1636.1	116.0	
132	Spectrogram 1	1	AU-BS02a-110729-034000.wav	1273.406	1273.652	0.246	78.7	1606.6	1527.9	156.0	
133	Spectrogram 1	1	AU-BS02a-110729-034000.wav	1277.031	1277.400	0.369	85.2	1603.3	1518.0	100.0	
134	Spectrogram 1	1	AU-BS02a-110729-034000.wav	1280.840	1281.148	0.307	95.1	1921.3	1826.2	156.0	
135	Spectrogram 1	1	AU-BS02a-110729-034000.wav	1284.773	1285.019	0.246	98.4	1954.1	1855.7	536.0	
136	Spectrogram 1	1	AU-BS02a-110729-034000.wav	1288.521	1288.828	0.307	85.2	1314.8	1229.5	156.0	
137	Spectrogram 1	1	AU-BS02a-110729-034000.wav	1292.392	1292.760	0.369	91.8	1806.6	1714.8	156.0	
138	Spectrogram 1	1	AU-BS02a-110729-034000.wav	1296.017	1296.324	0.307	91.8	796.7	704.9	112.0	
139	Spectrogram 1	1	AU-BS02a-110729-034000.wav	1299.703	1300.072	0.369	91.8	777.0	685.2	116.0	end main phrase
140	Spectrogram 1	1	AU-BS02a-110729-034000.wav	1314.064	1314.433	0.369	85.2	701.6	616.4	156.0	
141	Spectrogram 1	1	AU-BS02a-110729-034000.wav	1317.997	1318.365	0.369	85.2	701.6	616.4	140.0	
142	Spectrogram 1	1	AU-BS02a-110729-034000.wav	1321.990	1322.359	0.369	85.2	737.7	652.5	196.0	
143	Spectrogram 1	1	AU-BS02a-110729-034000.wav	1337.228	1337.535	0.307	88.5	554.1	465.6	156.0	
144	Spectrogram 1	1	AU-BS02a-110729-034000.wav	1341.038	1341.406	0.369	85.2	586.9	501.6	152.0	
145	Spectrogram 1	1	AU-BS02a-110729-034000.wav	1345.093	1345.462	0.369	85.2	1016.4	931.1	488.0	
146	Spectrogram 1	1	AU-BS02a-110729-034000.wav	1348.964	1349.394	0.430	88.5	1882.0	1793.4	152.0	
147	Spectrogram 1	1	AU-BS02a-110729-034000.wav	1352.650	1353.019	0.369	98.4	1934.4	1836.1	152.0	
148	Spectrogram 1	1	AU-BS02a-110729-034000.wav	1369.670	1369.916	0.246	85.2	1682.0	1596.7	1008.0	
149	Spectrogram 1	1	AU-BS02a-110729-034000.wav	1373.910	1374.156	0.246	88.5	1108.2	1019.7	108.0	
150	Spectrogram 1	1	AU-BS02a-110729-034000.wav	1500.404	1500.896	0.492	52.5	209.8	157.4	64.0	start pattern
151	Spectrogram 1	1	AU-BS02a-110729-034000.wav	1502.800	1503.292	0.492	52.5	213.1	160.7	56.0	
152	Spectrogram 1	1	AU-BS02a-110729-034000.wav	1505.074	1505.627	0.553	52.5	216.4	163.9	192.0	
153	Spectrogram 1	1	AU-BS02a-110729-034000.wav	1507.777	1508.330	0.553	49.2	223.0	173.8	184.0	
154	Spectrogram 1	1	AU-BS02a-110729-034000.wav	1509.989	1510.604	0.614	52.5	229.5	177.0	152.0	
155	Spectrogram 1	1	AU-BS02a-110729-034000.wav	1512.447	1513.184	0.737	59.0	236.1	177.0	148.0	
156	Spectrogram 1	1	AU-BS02a-110729-034000.wav	1514.782	1515.519	0.737	59.0	252.5	193.4	104.0	
157	Spectrogram 1	1	AU-BS02a-110729-034000.wav	1517.485	1518.223	0.737	52.5	232.8	180.3	200.0	
158	Spectrogram 1	1	AU-BS02a-110729-034000.wav	1520.435	1521.110	0.676	59.0	239.3	180.3	172.0	
159	Spectrogram 1	1	AU-BS02a-110729-034000.wav	1537.069	1537.315	0.246	65.6	1878.7	1813.1	224.0	
160	Spectrogram 1	1	AU-BS02a-110729-034000.wav	1540.817	1541.001	0.184	59.0	1836.1	1777.0	180.0	
161	Spectrogram 1	1	AU-BS02a-110729-034000.wav	1544.565	1544.811	0.246	59.0	1600.0	1541.0	172.0	
162	Spectrogram 1	1	AU-BS02a-110729-034000.wav	1548.128	1548.374	0.246	62.3	1970.5	1908.2	172.0	
163	Spectrogram 1	1	AU-BS02a-110729-034000.wav	1551.815	1552.122	0.307	55.7	1809.8	1754.1	124.0	
164	Spectrogram 1	1	AU-BS02a-110729-034000.wav	1555.563	1555.809	0.246	68.9	1678.7	1609.8	100.0	
165	Spectrogram 1	1	AU-BS02a-110729-034000.wav	1559.188	1559.373	0.184	62.3	1924.6	1862.3	112.0	
166	Spectrogram 1	1	AU-BS02a-110729-034000.wav	1562.813	1563.059	0.246	72.1	1957.4	1885.2	124.0	
167	Spectrogram 1	1	AU-BS02a-110729-034000.wav	1566.561	1566.746	0.184	65.6	1472.1	1406.6	84.0	
168	Spectrogram 1	1	AU-BS02a-110729-034000.wav	1570.432	1570.678	0.246	59.0	1055.7	996.7	156.0	
169	Spectrogram 1	1	AU-BS02a-110729-034000.wav	1574.180	1574.426	0.246	55.7	1439.3	1383.6	60.0	
170	Spectrogram 1	1	AU-BS02a-110729-034000.wav	1578.174	1578.420	0.246	62.3	734.4	672.1	176.0	
171	Spectrogram 1	1	AU-BS02a-110729-034000.wav	1582.106	1582.352	0.246	82.0	1701.6	1619.7	472.0	
172	Spectrogram 1	1	AU-BS02a-110729-034000.wav	1585.732	1586.100	0.369	49.2	1708.2	1659.0	208.0	
173	Spectrogram 1	1	AU-BS02a-110729-034000.wav	1589.234	1589.480	0.246	65.6	1862.3	1796.7	596.0	
174	Spectrogram 1	1	AU-BS02a-110729-034000.wav	1592.859	1593.166	0.307	62.3	721.3	659.0	76.0	
175	Spectrogram 1	1	AU-BS02a-110729-034000.wav	1596.607	1596.914	0.307	78.7	1131.1	1052.5	192.0	end main phrase
176	Spectrogram 1	1	AU-BS02a-110729-034000.wav	1616.330	1616.453	0.123	52.5	577.0	524.6	56.0	
177	Spectrogram 1	1	AU-BS02a-110729-034000.wav	1620.078	1620.385	0.307	72.1	596.7	524.6	192.0	
178	Spectrogram 1	1	AU-BS02a-110729-034000.wav	1623.826	1624.134	0.307	65.6	609.8	544.3	136.0	
179	Spectrogram 1	1	AU-BS02a-110729-034000.wav	1638.371	1638.617	0.246	75.4	1177.0	1101.6	136.0	
180	Spectrogram 1	1	AU-BS02a-110729-034000.wav	1642.550	1642.795	0.246	55.7	1977.0	1921.3	468.0	
181	Spectrogram 1	1	AU-BS02a-110729-034000.wav	1646.851	1647.096	0.246	85.2	1977.0	1891.8	516.0	
182	Spectrogram 1	1	AU-BS02a-110729-034000.wav	1651.152	1651.459	0.307	62.3	1875.4	1813.1	156.0	
183	Spectrogram 1	1	AU-BS02a-110729-040000.wav	1863.834	1864.448	0.614	65.6	229.5	163.9	76.0	start pattern
184	Spectrogram 1	1	AU-BS02a-110729-040000.wav	1866.291	1866.906	0.614	82.0	229.5	147.5	168.0	
185	Spectrogram 1	1	AU-BS02a-110729-040000.wav	1868.811	1869.364	0.553	82.0	216.4	134.4	112.0	
186	Spectrogram 1	1	AU-BS02a-110729-040000.wav	1871.453	1872.006	0.553	78.7	236.1	157.4	128.0	
187	Spectrogram 1	1	AU-BS02a-110729-040000.wav	1873.787	1874.340	0.553	82.0	242.6	160.7	140.0	
188	Spectrogram 1	1	AU-BS02a-110729-040000.wav	1876.061	1876.552	0.492	88.5	239.3	150.8	156.0	
189	Spectrogram 1	1	AU-BS02a-110729-040000.wav	1878.396	1878.887	0.492	85.2	219.7	134.4	188.0	
190	Spectrogram 1	1	AU-BS02a-110729-040000.wav	1880.853	1881.345	0.492	78.7	242.6	163.9	112.0	
191	Spectrogram 1	1	AU-BS02a-110729-040000.wav	1882.942	1883.434	0.492	82.0	245.9	163.9	140.0	
192	Spectrogram 1	1	AU-BS02a-110729-040000.wav	1885.277	1885.953	0.676	82.0	239.3	157.4	108.0	
193	Spectrogram 1	1	AU-BS02a-110729-040000.wav	1888.288	1888.902	0.614	78.7	245.9	167.2	164.0	
194	Spectrogram 1	1	AU-BS02a-110729-040000.wav	1891.544	1892.036	0.492	78.7	239.3	160.7	80.0	
195	Spectrogram 1	1	AU-BS02a-110729-040000.wav	1904.017	1904.263	0.246	101.6	1842.6	1741.0	368.0	
196	Spectrogram 1	1	AU-BS02a-110729-040000.wav	1907.950	1908.196	0.246	88.5	1977.0	1888.5	320.0	
197	Spectrogram 1	1	AU-BS02a-110729-040000.wav	1911.698	1911.944	0.246	78.7	1983.6	1904.9	140.0	
198	Spectrogram 1	1	AU-BS02a-110729-040000.wav	1915.384	1915.569	0.184	85.2	1986.9	1901.6	128.0	
199	Spectrogram 1	1	AU-BS02a-110729-040000.wav	1919.010	1919.255	0.246	85.2	1924.6	1839.3	100.0	
200	Spectrogram 1	1	AU-BS02a-110729-040000.wav	1922.635	1922.819	0.184	78.7	1885.2	1806.6	128.0	
201	Spectrogram 1	1	AU-BS02a-110729-040000.wav	1926.260	1926.506	0.246	82.0	1872.1	1790.2	92.0	
202	Spectrogram 1	1	AU-BS02a-110729-040000.wav	1929.946	1930.192	0.246	88.5	1908.2	1819.7	100.0	
203	Spectrogram 1	1	AU-BS02a-110729-040000.wav	1933.694	1933.940	0.246	85.2	1865.6	1780.3	112.0	
204	Spectrogram 1	1	AU-BS02a-110729-040000.wav	1937.504	1937.750	0.246	91.8	1924.6	1832.8	120.0	
205	Spectrogram 1	1	AU-BS02a-110729-040000.wav	1941.252	1941.436	0.184	88.5	1855.7	1767.2	168.0	
206	Spectrogram 1	1	AU-BS02a-110729-040000.wav	1944.816	1945.123	0.307	88.5	1819.7	1731.1	164.0	
207	Spectrogram 1	1	AU-BS02a-110729-040000.wav	1948.441	1948.809	0.369	95.1	1708.2	1613.1	224.0	
208	Spectrogram 1	1	AU-BS02a-110729-040000.wav	1952.312	1952.557	0.246	88.5	1993.4	1904.9	224.0	
209	Spectrogram 1	1	AU-BS02a-110729-040000.wav	1956.596	1956.842	0.246	52.5	1800.0	1747.5	224.0	
210	Spectrogram 1	1	AU-BS02a-110729-040000.wav	1960.160	1960.467	0.307	52.5	1268.9	1216.4	168.0	
211	Spectrogram 1	1	AU-BS02a-110729-040000.wav	1963.723	1964.030	0.307	52.5	1049.2	996.7	168.0	
212	Spectrogram 1	1	AU-BS02a-110729-040000.wav	1967.348	1967.656	0.307	68.9	977.0	908.2	132.0	end main phrase
213	Spectrogram 1	1	AU-BS02a-110729-040000.wav	1978.470	1978.654	0.184	98.4	573.8	475.4	224.0	
214	Spectrogram 1	1	AU-BS02a-110729-040000.wav	1982.463	1982.709	0.246	82.0	541.0	459.0	140.0	
215	Spectrogram 1	1	AU-BS02a-110729-040000.wav	1986.396	1986.580	0.184	88.5	783.6	695.1	148.0	
216	Spectrogram 1	1	AU-BS02a-110729-040000.wav	1990.144	1990.451	0.307	75.4	554.1	478.7	168.0	
217	Spectrogram 1	1	AU-BS02a-110729-040000.wav	1993.953	1994.260	0.307	85.2	600.0	514.8	224.0	
218	Spectrogram 1	1	AU-BS02a-110729-040000.wav	2010.604	2010.789	0.184	85.2	642.6	557.4	176.0	
219	Spectrogram 1	1	AU-BS02a-110729-040000.wav	2014.721	2015.028	0.307	88.5	1977.0	1888.5	128.0	
220	Spectrogram 1	1	AU-BS02a-110729-040000.wav	2018.899	2019.145	0.246	88.5	1944.3	1855.7	176.0	
221	Spectrogram 1	1	AU-BS02a-110729-040000.wav	2170.875	2171.428	0.553	75.4	213.1	137.7	188.0	start pattern
222	Spectrogram 1	1	AU-BS02a-110729-040000.wav	2173.149	2173.702	0.553	52.5	209.8	157.4	56.0	
223	Spectrogram 1	1	AU-BS02a-110729-040000.wav	2175.299	2175.852	0.553	82.0	219.7	137.7	92.0	
224	Spectrogram 1	1	AU-BS02a-110729-040000.wav	2177.573	2178.249	0.676	72.1	229.5	157.4	164.0	
