Selection	View	Channel	Begin File	Begin Time (s)	End Time (s)	Delta Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Freq (Hz)	Peak Freq (Hz)	Notes
18	Spectrogram 1	1	AU-BS04b-150904-050000.wav	464.536	464.701	0.165	46.4	1993.4	1947.0	144.0	
19	Spectrogram 1	1	AU-BS04b-150904-050000.wav	468.330	468.495	0.165	43.0	1821.2	1778.1	176.0	
20	Spectrogram 1	1	AU-BS04b-150904-050000.wav	472.165	472.330	0.165	56.3	1238.4	1182.1	64.0	
21	Spectrogram 1	1	AU-BS04b-150904-050000.wav	475.918	476.165	0.247	36.4	798.0	761.6	64.0	
22	Spectrogram 1	1	AU-BS04b-150904-050000.wav	479.464	479.835	0.371	53.0	721.9	668.9	80.0	
23	Spectrogram 1	1	AU-BS04b-150904-050000.wav	483.423	483.753	0.330	43.0	821.2	778.1	112.0	
24	Spectrogram 1	1	AU-BS04b-150904-050000.wav	487.052	487.546	0.495	49.7	867.5	817.9	112.0	
25	Spectrogram 1	1	AU-BS04b-150904-050000.wav	490.660	491.196	0.536	33.1	930.5	897.4	176.0	
26	Spectrogram 1	1	AU-BS04b-150904-050000.wav	494.701	495.196	0.495	66.2	798.0	731.8	176.0	
27	Spectrogram 1	1	AU-BS04b-150904-050000.wav	509.505	509.835	0.330	56.3	877.5	821.2	144.0	terminal phrase
28	Spectrogram 1	1	AU-BS04b-150904-050000.wav	513.381	513.835	0.454	53.0	1837.7	1784.8	240.0	
29	Spectrogram 1	1	AU-BS04b-150904-050000.wav	517.423	517.876	0.454	62.9	1188.7	1125.8	64.0	
30	Spectrogram 1	1	AU-BS04b-150904-050000.wav	521.505	521.959	0.454	49.7	1019.9	970.2	112.0	
31	Spectrogram 1	1	AU-BS04b-150904-051000.wav	670.557	670.928	0.371	33.1	261.6	228.5	48.0	start pattern
32	Spectrogram 1	1	AU-BS04b-150904-051000.wav	673.237	673.649	0.412	43.0	264.9	221.9	48.0	
33	Spectrogram 1	1	AU-BS04b-150904-051000.wav	675.794	676.247	0.454	43.0	261.6	218.5	64.0	
34	Spectrogram 1	1	AU-BS04b-150904-051000.wav	678.309	678.763	0.454	39.7	261.6	221.9	96.0	
35	Spectrogram 1	1	AU-BS04b-150904-051000.wav	680.742	681.196	0.454	36.4	261.6	225.2	144.0	
36	Spectrogram 1	1	AU-BS04b-150904-051000.wav	683.216	683.629	0.412	36.4	261.6	225.2	64.0	
37	Spectrogram 1	1	AU-BS04b-150904-051000.wav	685.691	686.227	0.536	33.1	261.6	228.5	48.0	
38	Spectrogram 1	1	AU-BS04b-150904-051000.wav	688.330	688.825	0.495	36.4	258.3	221.9	48.0	
39	Spectrogram 1	1	AU-BS04b-150904-051000.wav	691.423	692.000	0.577	43.0	284.8	241.7	48.0	
40	Spectrogram 1	1	AU-BS04b-150904-051000.wav	704.474	704.639	0.165	39.7	556.3	516.6	48.0	start gs
41	Spectrogram 1	1	AU-BS04b-150904-051000.wav	708.309	708.474	0.165	39.7	1996.7	1957.0	160.0	
42	Spectrogram 1	1	AU-BS04b-150904-051000.wav	711.979	712.103	0.124	39.7	1993.4	1953.6	192.0	
43	Spectrogram 1	1	AU-BS04b-150904-051000.wav	715.732	715.938	0.206	46.4	1993.4	1947.0	1424.0	
44	Spectrogram 1	1	AU-BS04b-150904-051000.wav	719.485	719.649	0.165	53.0	1996.7	1943.7	64.0	
45	Spectrogram 1	1	AU-BS04b-150904-051000.wav	723.237	723.443	0.206	26.5	1993.4	1966.9	80.0	
46	Spectrogram 1	1	AU-BS04b-150904-051000.wav	727.031	727.278	0.247	36.4	1993.4	1957.0	224.0	
47	Spectrogram 1	1	AU-BS04b-150904-051000.wav	730.825	731.031	0.206	29.8	1996.7	1966.9	32.0	
48	Spectrogram 1	1	AU-BS04b-150904-051000.wav	734.619	734.825	0.206	39.7	1990.1	1950.3	48.0	
49	Spectrogram 1	1	AU-BS04b-150904-051000.wav	738.412	738.660	0.247	49.7	1771.5	1721.9	80.0	
50	Spectrogram 1	1	AU-BS04b-150904-051000.wav	742.165	742.371	0.206	36.4	1860.9	1824.5	64.0	
51	Spectrogram 1	1	AU-BS04b-150904-051000.wav	746.124	746.371	0.247	43.0	639.1	596.0	48.0	
52	Spectrogram 1	1	AU-BS04b-150904-051000.wav	749.918	750.165	0.247	39.7	870.9	831.1	48.0	
53	Spectrogram 1	1	AU-BS04b-150904-051000.wav	753.423	753.835	0.412	29.8	751.7	721.9	80.0	
54	Spectrogram 1	1	AU-BS04b-150904-051000.wav	757.340	757.794	0.454	39.7	831.1	791.4	176.0	
55	Spectrogram 1	1	AU-BS04b-150904-051000.wav	760.948	761.402	0.454	29.8	1874.2	1844.4	144.0	
56	Spectrogram 1	1	AU-BS04b-150904-051000.wav	764.660	765.196	0.536	33.1	993.4	960.3	160.0	
57	Spectrogram 1	1	AU-BS04b-150904-051000.wav	768.330	768.825	0.495	39.7	860.9	821.2	128.0	no terminal phrase
58	Spectrogram 1	1	AU-BS04b-150904-051000.wav	966.495	967.031	0.536	43.0	248.3	205.3	64.0	start pattern
59	Spectrogram 1	1	AU-BS04b-150904-051000.wav	969.258	969.711	0.454	43.0	245.0	202.0	48.0	
60	Spectrogram 1	1	AU-BS04b-150904-051000.wav	971.938	972.433	0.495	23.2	241.7	218.5	48.0	
61	Spectrogram 1	1	AU-BS04b-150904-051000.wav	974.495	974.948	0.454	36.4	235.1	198.7	48.0	
62	Spectrogram 1	1	AU-BS04b-150904-051000.wav	977.155	977.649	0.495	36.4	228.5	192.1	48.0	
63	Spectrogram 1	1	AU-BS04b-150904-051000.wav	979.423	980.000	0.577	33.1	248.3	215.2	48.0	
64	Spectrogram 1	1	AU-BS04b-150904-051000.wav	981.897	982.515	0.619	36.4	245.0	208.6	48.0	
65	Spectrogram 1	1	AU-BS04b-150904-051000.wav	984.371	984.948	0.577	33.1	245.0	211.9	48.0	
66	Spectrogram 1	1	AU-BS04b-150904-051000.wav	987.670	988.206	0.536	36.4	245.0	208.6	48.0	
67	Spectrogram 1	1	AU-BS04b-150904-051000.wav	1000.454	1000.619	0.165	29.8	503.3	473.5	96.0	start gs
68	Spectrogram 1	1	AU-BS04b-150904-051000.wav	1004.247	1004.454	0.206	36.4	1993.4	1957.0	224.0	
69	Spectrogram 1	1	AU-BS04b-150904-051000.wav	1008.041	1008.206	0.165	36.4	1993.4	1957.0	96.0	
70	Spectrogram 1	1	AU-BS04b-150904-051000.wav	1011.835	1012.000	0.165	33.1	1993.4	1960.3	256.0	
71	Spectrogram 1	1	AU-BS04b-150904-051000.wav	1015.546	1015.711	0.165	33.1	1996.7	1963.6	96.0	
72	Spectrogram 1	1	AU-BS04b-150904-051000.wav	1019.258	1019.423	0.165	39.7	1996.7	1957.0	112.0	
73	Spectrogram 1	1	AU-BS04b-150904-051000.wav	1023.052	1023.216	0.165	36.4	1996.7	1960.3	80.0	
74	Spectrogram 1	1	AU-BS04b-150904-051000.wav	1026.928	1027.093	0.165	36.4	1996.7	1960.3	80.0	
75	Spectrogram 1	1	AU-BS04b-150904-051000.wav	1030.639	1030.845	0.206	26.5	1996.7	1970.2	32.0	
76	Spectrogram 1	1	AU-BS04b-150904-051000.wav	1034.371	1034.536	0.165	23.2	1993.4	1970.2	80.0	
77	Spectrogram 1	1	AU-BS04b-150904-051000.wav	1038.082	1038.247	0.165	29.8	1986.8	1957.0	64.0	
78	Spectrogram 1	1	AU-BS04b-150904-051000.wav	1042.041	1042.206	0.165	33.1	569.5	536.4	160.0	
79	Spectrogram 1	1	AU-BS04b-150904-051000.wav	1045.918	1046.082	0.165	36.4	536.4	500.0	64.0	
80	Spectrogram 1	1	AU-BS04b-150904-051000.wav	1049.340	1049.711	0.371	33.1	698.7	665.6	64.0	
81	Spectrogram 1	1	AU-BS04b-150904-051000.wav	1053.216	1053.711	0.495	36.4	725.2	688.7	128.0	end. no terminal hprase
82	Spectrogram 1	1	AU-BS04b-150904-052000.wav	1242.433	1242.887	0.454	36.4	241.7	205.3	48.0	
83	Spectrogram 1	1	AU-BS04b-150904-052000.wav	1245.031	1245.526	0.495	46.4	264.9	218.5	48.0	
84	Spectrogram 1	1	AU-BS04b-150904-052000.wav	1247.732	1248.309	0.577	29.8	228.5	198.7	32.0	
85	Spectrogram 1	1	AU-BS04b-150904-052000.wav	1250.412	1251.072	0.660	33.1	235.1	202.0	48.0	
86	Spectrogram 1	1	AU-BS04b-150904-052000.wav	1253.093	1253.670	0.577	39.7	231.8	192.1	48.0	
87	Spectrogram 1	1	AU-BS04b-150904-052000.wav	1255.608	1256.144	0.536	39.7	238.4	198.7	48.0	
88	Spectrogram 1	1	AU-BS04b-150904-052000.wav	1258.701	1259.278	0.577	36.4	235.1	198.7	48.0	
89	Spectrogram 1	1	AU-BS04b-150904-052000.wav	1261.505	1262.206	0.701	36.4	238.4	202.0	96.0	
90	Spectrogram 1	1	AU-BS04b-150904-052000.wav	1277.588	1277.794	0.206	36.4	1993.4	1957.0	48.0	start gs
91	Spectrogram 1	1	AU-BS04b-150904-052000.wav	1281.381	1281.588	0.206	36.4	1993.4	1957.0	128.0	
92	Spectrogram 1	1	AU-BS04b-150904-052000.wav	1285.134	1285.340	0.206	46.4	1996.7	1950.3	112.0	
93	Spectrogram 1	1	AU-BS04b-150904-052000.wav	1288.887	1289.093	0.206	29.8	1990.1	1960.3	32.0	
94	Spectrogram 1	1	AU-BS04b-150904-052000.wav	1292.680	1292.887	0.206	39.7	1996.7	1957.0	256.0	
95	Spectrogram 1	1	AU-BS04b-150904-052000.wav	1296.474	1296.639	0.165	36.4	1986.8	1950.3	96.0	
96	Spectrogram 1	1	AU-BS04b-150904-052000.wav	1300.144	1300.351	0.206	39.7	1996.7	1957.0	160.0	
97	Spectrogram 1	1	AU-BS04b-150904-052000.wav	1303.959	1304.165	0.206	43.0	1993.4	1950.3	144.0	
98	Spectrogram 1	1	AU-BS04b-150904-052000.wav	1307.876	1308.082	0.206	39.7	1993.4	1953.6	144.0	
99	Spectrogram 1	1	AU-BS04b-150904-052000.wav	1311.588	1311.753	0.165	49.7	1930.5	1880.8	144.0	
100	Spectrogram 1	1	AU-BS04b-150904-052000.wav	1315.423	1315.588	0.165	33.1	658.9	625.8	240.0	
101	Spectrogram 1	1	AU-BS04b-150904-052000.wav	1319.175	1319.546	0.371	36.4	635.8	599.3	192.0	
102	Spectrogram 1	1	AU-BS04b-150904-052000.wav	1322.845	1323.216	0.371	39.7	692.1	652.3	128.0	
103	Spectrogram 1	1	AU-BS04b-150904-052000.wav	1326.557	1326.969	0.412	46.4	735.1	688.7	128.0	
104	Spectrogram 1	1	AU-BS04b-150904-052000.wav	1330.474	1330.928	0.454	56.3	1970.2	1913.9	192.0	
105	Spectrogram 1	1	AU-BS04b-150904-052000.wav	1334.062	1334.474	0.412	36.4	1562.9	1526.5	192.0	
106	Spectrogram 1	1	AU-BS04b-150904-052000.wav	1337.773	1338.309	0.536	43.0	1394.0	1351.0	128.0	
107	Spectrogram 1	1	AU-BS04b-150904-052000.wav	1349.773	1350.227	0.454	49.7	751.7	702.0	80.0	terminal phrase
108	Spectrogram 1	1	AU-BS04b-150904-052000.wav	1353.918	1354.577	0.660	43.0	1582.8	1539.7	192.0	
109	Spectrogram 1	1	AU-BS04b-150904-052000.wav	1357.753	1358.289	0.536	43.0	1771.5	1728.5	64.0	
110	Spectrogram 1	1	AU-BS04b-150904-052000.wav	1361.711	1362.289	0.577	33.1	1420.5	1387.4	192.0	
111	Spectrogram 1	1	AU-BS04b-150904-052000.wav	1366.124	1366.619	0.495	49.7	1284.8	1235.1	64.0	
112	Spectrogram 1	1	AU-BS04b-150904-052000.wav	1382.866	1383.567	0.701	49.7	864.2	814.6	96.0	
113	Spectrogram 1	1	AU-BS04b-150904-052000.wav	1387.361	1387.979	0.619	56.3	1162.3	1106.0	64.0	
114	Spectrogram 1	1	AU-BS04b-150904-052000.wav	1391.649	1392.103	0.454	76.2	788.1	711.9	128.0	
115	Spectrogram 1	1	AU-BS04b-150904-052000.wav	1395.196	1395.732	0.536	59.6	761.6	702.0	80.0	
116	Spectrogram 1	1	AU-BS04b-150904-052000.wav	1558.186	1558.763	0.577	36.4	235.1	198.7	48.0	start pattern
117	Spectrogram 1	1	AU-BS04b-150904-052000.wav	1560.948	1561.402	0.454	39.7	245.0	205.3	48.0	
118	Spectrogram 1	1	AU-BS04b-150904-052000.wav	1563.711	1564.206	0.495	39.7	245.0	205.3	48.0	
119	Spectrogram 1	1	AU-BS04b-150904-052000.wav	1566.392	1566.845	0.454	39.7	238.4	198.7	48.0	
120	Spectrogram 1	1	AU-BS04b-150904-052000.wav	1568.907	1569.402	0.495	43.0	231.8	188.7	48.0	
121	Spectrogram 1	1	AU-BS04b-150904-052000.wav	1572.474	1573.216	0.742	43.0	241.7	198.7	48.0	
122	Spectrogram 1	1	AU-BS04b-150904-052000.wav	1585.794	1585.959	0.165	56.3	549.7	493.4	176.0	start gs
123	Spectrogram 1	1	AU-BS04b-150904-052000.wav	1589.546	1589.711	0.165	39.7	1996.7	1957.0	48.0	
124	Spectrogram 1	1	AU-BS04b-150904-052000.wav	1593.299	1593.464	0.165	36.4	1996.7	1960.3	160.0	
125	Spectrogram 1	1	AU-BS04b-150904-052000.wav	1596.928	1597.093	0.165	33.1	1993.4	1960.3	160.0	
126	Spectrogram 1	1	AU-BS04b-150904-052000.wav	1600.639	1600.804	0.165	33.1	1996.7	1963.6	160.0	
127	Spectrogram 1	1	AU-BS04b-150904-052000.wav	1604.433	1604.598	0.165	43.0	1996.7	1953.6	128.0	
128	Spectrogram 1	1	AU-BS04b-150904-052000.wav	1608.103	1608.309	0.206	43.0	1996.7	1953.6	128.0	
129	Spectrogram 1	1	AU-BS04b-150904-052000.wav	1611.897	1612.062	0.165	33.1	1993.4	1960.3	144.0	
130	Spectrogram 1	1	AU-BS04b-150904-052000.wav	1615.691	1615.856	0.165	43.0	1996.7	1953.6	144.0	
131	Spectrogram 1	1	AU-BS04b-150904-052000.wav	1619.485	1619.691	0.206	36.4	1996.7	1960.3	144.0	
132	Spectrogram 1	1	AU-BS04b-150904-052000.wav	1623.278	1623.443	0.165	49.7	1890.7	1841.1	224.0	
133	Spectrogram 1	1	AU-BS04b-150904-052000.wav	1627.093	1627.258	0.165	36.4	1983.4	1947.0	224.0	
134	Spectrogram 1	1	AU-BS04b-150904-052000.wav	1639.546	1639.918	0.371	36.4	1225.2	1188.7	192.0	terminal phrase
135	Spectrogram 1	1	AU-BS04b-150904-052000.wav	1643.794	1644.124	0.330	59.6	1794.7	1735.1	224.0	
136	Spectrogram 1	1	AU-BS04b-150904-052000.wav	1648.000	1648.412	0.412	46.4	1185.4	1139.1	192.0	
137	Spectrogram 1	1	AU-BS04b-150904-052000.wav	1657.608	1657.897	0.289	62.9	1102.6	1039.7	144.0	
138	Spectrogram 1	1	AU-BS04b-150904-052000.wav	1661.814	1662.309	0.495	56.3	857.6	801.3	192.0	
139	Spectrogram 1	1	AU-BS04b-150904-052000.wav	1666.557	1667.052	0.495	49.7	957.0	907.3	192.0	
140	Spectrogram 1	1	AU-BS04b-150904-053000.wav	1847.959	1848.124	0.165	36.4	443.7	407.3	192.0	start gs. no pulses beforehand
141	Spectrogram 1	1	AU-BS04b-150904-053000.wav	1851.711	1851.876	0.165	59.6	1990.1	1930.5	192.0	
142	Spectrogram 1	1	AU-BS04b-150904-053000.wav	1855.505	1855.629	0.124	43.0	1986.8	1943.7	176.0	
143	Spectrogram 1	1	AU-BS04b-150904-053000.wav	1859.258	1859.423	0.165	36.4	1602.6	1566.2	160.0	
144	Spectrogram 1	1	AU-BS04b-150904-053000.wav	1862.969	1863.134	0.165	39.7	1990.1	1950.3	144.0	
145	Spectrogram 1	1	AU-BS04b-150904-053000.wav	1866.722	1866.845	0.124	39.7	1996.7	1957.0	112.0	
146	Spectrogram 1	1	AU-BS04b-150904-053000.wav	1870.474	1870.598	0.124	33.1	1996.7	1963.6	224.0	
147	Spectrogram 1	1	AU-BS04b-150904-053000.wav	1874.268	1874.474	0.206	43.0	1996.7	1953.6	160.0	
148	Spectrogram 1	1	AU-BS04b-150904-053000.wav	1878.103	1878.227	0.124	36.4	1990.1	1953.6	128.0	
149	Spectrogram 1	1	AU-BS04b-150904-053000.wav	1881.856	1882.021	0.165	29.8	1990.1	1960.3	160.0	
150	Spectrogram 1	1	AU-BS04b-150904-053000.wav	1885.691	1885.856	0.165	56.3	1993.4	1937.1	144.0	
151	Spectrogram 1	1	AU-BS04b-150904-053000.wav	1889.443	1889.649	0.206	49.7	1973.5	1923.8	80.0	
152	Spectrogram 1	1	AU-BS04b-150904-053000.wav	1893.113	1893.320	0.206	46.4	721.9	675.5	128.0	
153	Spectrogram 1	1	AU-BS04b-150904-053000.wav	1896.887	1897.093	0.206	33.1	725.2	692.1	144.0	
154	Spectrogram 1	1	AU-BS04b-150904-053000.wav	1900.722	1900.928	0.206	29.8	642.4	612.6	144.0	
155	Spectrogram 1	1	AU-BS04b-150904-053000.wav	1904.392	1904.639	0.247	53.0	705.3	652.3	96.0	
156	Spectrogram 1	1	AU-BS04b-150904-053000.wav	1908.062	1908.474	0.412	43.0	725.2	682.1	48.0	
157	Spectrogram 1	1	AU-BS04b-150904-053000.wav	1912.309	1912.639	0.330	49.7	642.4	592.7	160.0	
158	Spectrogram 1	1	AU-BS04b-150904-053000.wav	1916.021	1916.392	0.371	56.3	625.8	569.5	128.0	
159	Spectrogram 1	1	AU-BS04b-150904-053000.wav	1919.567	1919.938	0.371	46.4	632.5	586.1	192.0	
160	Spectrogram 1	1	AU-BS04b-150904-053000.wav	1923.196	1923.608	0.412	72.8	662.3	589.4	112.0	
161	Spectrogram 1	1	AU-BS04b-150904-053000.wav	1938.866	1939.237	0.371	56.3	702.0	645.7	112.0	terminal phrase
162	Spectrogram 1	1	AU-BS04b-150904-053000.wav	1942.784	1943.237	0.454	46.4	1970.2	1923.8	48.0	
163	Spectrogram 1	1	AU-BS04b-150904-053000.wav	1946.990	1947.485	0.495	49.7	1483.4	1433.8	128.0	
164	Spectrogram 1	1	AU-BS04b-150904-053000.wav	1951.216	1951.753	0.536	43.0	1274.8	1231.8	112.0	
165	Spectrogram 1	1	AU-BS04b-150904-053000.wav	1968.454	1968.866	0.412	39.7	639.1	599.3	48.0	
166	Spectrogram 1	1	AU-BS04b-150904-053000.wav	1972.330	1972.784	0.454	43.0	1986.8	1943.7	48.0	
167	Spectrogram 1	1	AU-BS04b-150904-053000.wav	1976.577	1977.072	0.495	49.7	1115.9	1066.2	64.0	
168	Spectrogram 1	1	AU-BS04b-150904-053000.wav	1981.072	1981.608	0.536	62.9	1572.8	1509.9	96.0	
169	Spectrogram 1	1	AU-BS04b-150904-053000.wav	1996.536	1997.113	0.577	49.7	1774.8	1725.2	64.0	
170	Spectrogram 1	1	AU-BS04b-150904-053000.wav	2001.031	2001.485	0.454	56.3	1827.8	1771.5	64.0	
171	Spectrogram 1	1	AU-BS04b-150904-053000.wav	2005.835	2006.289	0.454	69.5	1947.0	1877.5	96.0	
172	Spectrogram 1	1	AU-BS04b-150904-053000.wav	2121.918	2122.454	0.536	39.7	245.0	205.3	48.0	start pattern
173	Spectrogram 1	1	AU-BS04b-150904-053000.wav	2124.598	2125.093	0.495	39.7	241.7	202.0	48.0	
174	Spectrogram 1	1	AU-BS04b-150904-053000.wav	2126.907	2127.485	0.577	39.7	248.3	208.6	48.0	
175	Spectrogram 1	1	AU-BS04b-150904-053000.wav	2129.299	2129.918	0.619	39.7	245.0	205.3	48.0	
176	Spectrogram 1	1	AU-BS04b-150904-053000.wav	2132.309	2132.928	0.619	39.7	248.3	208.6	48.0	
177	Spectrogram 1	1	AU-BS04b-150904-053000.wav	2144.845	2145.052	0.206	56.3	1960.3	1904.0	112.0	start gs
178	Spectrogram 1	1	AU-BS04b-150904-053000.wav	2148.804	2148.969	0.165	49.7	1996.7	1947.0	208.0	
179	Spectrogram 1	1	AU-BS04b-150904-053000.wav	2152.639	2152.804	0.165	49.7	1993.4	1943.7	96.0	
180	Spectrogram 1	1	AU-BS04b-150904-053000.wav	2156.392	2156.598	0.206	36.4	1990.1	1953.6	176.0	
181	Spectrogram 1	1	AU-BS04b-150904-053000.wav	2160.144	2160.309	0.165	39.7	1990.1	1950.3	160.0	
182	Spectrogram 1	1	AU-BS04b-150904-053000.wav	2163.897	2164.103	0.206	39.7	1980.1	1940.4	144.0	
183	Spectrogram 1	1	AU-BS04b-150904-053000.wav	2167.670	2167.835	0.165	36.4	1996.7	1960.3	160.0	
184	Spectrogram 1	1	AU-BS04b-150904-053000.wav	2171.423	2171.629	0.206	62.9	1996.7	1933.8	144.0	
185	Spectrogram 1	1	AU-BS04b-150904-053000.wav	2175.175	2175.381	0.206	56.3	1990.1	1933.8	144.0	
186	Spectrogram 1	1	AU-BS04b-150904-053000.wav	2179.175	2179.299	0.124	53.0	1990.1	1937.1	144.0	
187	Spectrogram 1	1	AU-BS04b-150904-053000.wav	2183.010	2183.175	0.165	43.0	1990.1	1947.0	128.0	
188	Spectrogram 1	1	AU-BS04b-150904-053000.wav	2186.804	2186.969	0.165	36.4	1983.4	1947.0	128.0	
189	Spectrogram 1	1	AU-BS04b-150904-053000.wav	2190.598	2190.722	0.124	46.4	1811.3	1764.9	128.0	
190	Spectrogram 1	1	AU-BS04b-150904-053000.wav	2194.351	2194.515	0.165	33.1	738.4	705.3	112.0	
191	Spectrogram 1	1	AU-BS04b-150904-053000.wav	2198.021	2198.309	0.289	53.0	741.7	688.7	112.0	
192	Spectrogram 1	1	AU-BS04b-150904-053000.wav	2201.691	2202.062	0.371	53.0	814.6	761.6	176.0	
193	Spectrogram 1	1	AU-BS04b-150904-053000.wav	2205.443	2205.814	0.371	46.4	764.9	718.5	48.0	
194	Spectrogram 1	1	AU-BS04b-150904-053000.wav	2209.402	2209.814	0.412	39.7	827.8	788.1	80.0	
195	Spectrogram 1	1	AU-BS04b-150904-053000.wav	2213.072	2213.567	0.495	39.7	874.2	834.4	48.0	
196	Spectrogram 1	1	AU-BS04b-150904-053000.wav	2217.113	2217.608	0.495	36.4	698.7	662.3	176.0	
197	Spectrogram 1	1	AU-BS04b-150904-053000.wav	2220.804	2221.340	0.536	46.4	629.1	582.8	176.0	
198	Spectrogram 1	1	AU-BS04b-150904-053000.wav	2224.351	2224.928	0.577	46.4	662.3	615.9	176.0	
199	Spectrogram 1	1	AU-BS04b-150904-053000.wav	2239.856	2240.351	0.495	43.0	927.2	884.1	48.0	terminal phrase
200	Spectrogram 1	1	AU-BS04b-150904-053000.wav	2243.856	2244.351	0.495	56.3	708.6	652.3	64.0	
201	Spectrogram 1	1	AU-BS04b-150904-053000.wav	2248.103	2248.639	0.536	39.7	817.9	778.1	256.0	
202	Spectrogram 1	1	AU-BS04b-150904-053000.wav	2252.433	2252.845	0.412	39.7	1612.6	1572.8	48.0	
203	Spectrogram 1	1	AU-BS04b-150904-053000.wav	2256.722	2257.175	0.454	59.6	1579.5	1519.9	64.0	
204	Spectrogram 1	1	AU-BS04b-150904-053000.wav	2273.196	2273.732	0.536	56.3	1953.6	1897.4	192.0	
205	Spectrogram 1	1	AU-BS04b-150904-053000.wav	2277.773	2278.103	0.330	66.2	1980.1	1913.9	192.0	
206	Spectrogram 1	1	AU-BS04b-150904-053000.wav	2282.351	2282.763	0.412	49.7	1953.6	1904.0	160.0	
207	Spectrogram 1	1	AU-BS04b-150904-053000.wav	2384.371	2384.577	0.206	46.4	509.9	463.6	176.0	\start pattern - no pulses
208	Spectrogram 1	1	AU-BS04b-150904-053000.wav	2388.165	2388.371	0.206	49.7	1582.8	1533.1	160.0	
209	Spectrogram 1	1	AU-BS04b-150904-053000.wav	2391.835	2392.000	0.165	69.5	1986.8	1917.2	112.0	
210	Spectrogram 1	1	AU-BS04b-150904-053000.wav	2395.629	2395.753	0.124	39.7	1986.8	1947.0	208.0	
211	Spectrogram 1	1	AU-BS04b-150904-053000.wav	2399.381	2399.588	0.206	66.2	1996.7	1930.5	208.0	
212	Spectrogram 1	1	AU-BS04b-150904-054000.wav	2403.134	2403.299	0.165	46.4	1990.1	1943.7	144.0	
213	Spectrogram 1	1	AU-BS04b-150904-054000.wav	2406.845	2407.052	0.206	49.7	1990.1	1940.4	208.0	
214	Spectrogram 1	1	AU-BS04b-150904-054000.wav	2410.639	2410.804	0.165	49.7	1993.4	1943.7	128.0	
215	Spectrogram 1	1	AU-BS04b-150904-054000.wav	2414.433	2414.639	0.206	53.0	1983.4	1930.5	208.0	
216	Spectrogram 1	1	AU-BS04b-150904-054000.wav	2418.144	2418.351	0.206	46.4	1996.7	1950.3	192.0	
217	Spectrogram 1	1	AU-BS04b-150904-054000.wav	2422.062	2422.186	0.124	29.8	1996.7	1966.9	32.0	
218	Spectrogram 1	1	AU-BS04b-150904-054000.wav	2425.773	2425.938	0.165	36.4	1576.2	1539.7	128.0	
219	Spectrogram 1	1	AU-BS04b-150904-054000.wav	2429.567	2429.732	0.165	43.0	1735.1	1692.1	48.0	
220	Spectrogram 1	1	AU-BS04b-150904-054000.wav	2433.278	2433.526	0.247	29.8	619.2	589.4	192.0	
221	Spectrogram 1	1	AU-BS04b-150904-054000.wav	2437.093	2437.299	0.206	26.5	649.0	622.5	32.0	
222	Spectrogram 1	1	AU-BS04b-150904-054000.wav	2440.969	2441.175	0.206	36.4	599.3	562.9	48.0	
223	Spectrogram 1	1	AU-BS04b-150904-054000.wav	2444.845	2445.093	0.247	29.8	599.3	569.5	112.0	
