Selection	View	Channel	Begin File	Begin Time (s)	End Time (s)	Delta Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Freq (Hz)	Peak Freq (Hz)	Notes
34	Spectrogram 1	1	AU-BS04b-140817-041000.wav	1226.021	1226.309	0.289	51.6	532.3	480.6	96.0	
35	Spectrogram 1	1	AU-BS04b-140817-041000.wav	1230.557	1230.804	0.247	35.5	577.4	541.9	64.0	
36	Spectrogram 1	1	AU-BS04b-140817-041000.wav	1231.093	1231.381	0.289	38.7	580.6	541.9	96.0	
37	Spectrogram 1	1	AU-BS04b-140817-041000.wav	1235.546	1235.753	0.206	38.7	561.3	522.6	64.0	
38	Spectrogram 1	1	AU-BS04b-140817-041000.wav	1236.041	1236.371	0.330	45.2	561.3	516.1	112.0	
39	Spectrogram 1	1	AU-BS04b-140817-041000.wav	1240.577	1240.825	0.247	41.9	577.4	535.5	208.0	
40	Spectrogram 1	1	AU-BS04b-140817-041000.wav	1241.031	1241.278	0.247	45.2	574.2	529.0	112.0	
41	Spectrogram 1	1	AU-BS04b-140817-041000.wav	1245.608	1245.814	0.206	54.8	603.2	548.4	128.0	
42	Spectrogram 1	1	AU-BS04b-140817-041000.wav	1246.021	1246.309	0.289	54.8	609.7	554.8	80.0	
43	Spectrogram 1	1	AU-BS04b-140817-041000.wav	1767.545	1767.834	0.289	41.9	661.3	619.4	96.0	start pattern
44	Spectrogram 1	1	AU-BS04b-140817-041000.wav	1768.040	1768.246	0.206	41.9	664.5	622.6	64.0	
45	Spectrogram 1	1	AU-BS04b-140817-041000.wav	1776.823	1777.071	0.247	58.1	629.0	571.0	208.0	
46	Spectrogram 1	1	AU-BS04b-140817-041000.wav	1777.277	1777.565	0.289	54.8	648.4	593.5	160.0	
47	Spectrogram 1	1	AU-BS04b-140817-041000.wav	1781.772	1781.978	0.206	64.5	548.4	483.9	208.0	
48	Spectrogram 1	1	AU-BS04b-140817-041000.wav	1782.267	1782.431	0.165	64.5	558.1	493.5	80.0	
49	Spectrogram 1	1	AU-BS04b-140817-041000.wav	1786.761	1786.968	0.206	77.4	493.5	416.1	208.0	
50	Spectrogram 1	1	AU-BS04b-140817-041000.wav	1787.215	1787.462	0.247	80.6	503.2	422.6	192.0	
51	Spectrogram 1	1	AU-BS04b-140817-041000.wav	1791.586	1791.792	0.206	58.1	506.5	448.4	208.0	
52	Spectrogram 1	1	AU-BS04b-140817-041000.wav	1792.040	1792.411	0.371	58.1	516.1	458.1	112.0	
53	Spectrogram 1	1	AU-BS04b-140817-041000.wav	1796.452	1796.700	0.247	71.0	564.5	493.5	208.0	
54	Spectrogram 1	1	AU-BS04b-140817-041000.wav	1796.864	1797.112	0.247	71.0	571.0	500.0	128.0	
