Selection	View	Channel	Begin File	Begin Time (s)	End Time (s)	Delta Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Freq (Hz)	Peak Freq (Hz)	Notes
25	Spectrogram 1	1	AU-AWBS03-151019-171000.wav	1188.058196094	1188.329864640	0.272	57.1	1734.9	1677.8	288.0	
26	Spectrogram 1	1	AU-AWBS03-151019-171000.wav	1191.919770432	1192.152629186	0.233	65.7	2020.3	1954.6	496.0	
27	Spectrogram 1	1	AU-AWBS03-151019-171000.wav	1195.761939874	1196.072418213	0.310	89.9	1996.1	1906.2	480.0	end pattern due to recording cycle
28	Spectrogram 1	1	AU-AWBS03-151019-210000.wav	1385.472131608	1385.899039324	0.427	34.6	231.8	197.2	48.0	start pattern. may no tbe first pulse - very faint
29	Spectrogram 1	1	AU-AWBS03-151019-210000.wav	1388.204395921	1388.592493844	0.388	34.6	245.6	211.0	48.0	
30	Spectrogram 1	1	AU-AWBS03-151019-210000.wav	1390.571793254	1390.998700970	0.427	41.5	252.5	211.0	48.0	
31	Spectrogram 1	1	AU-AWBS03-151019-210000.wav	1393.094429756	1393.521337472	0.427	41.5	256.0	214.5	48.0	
32	Spectrogram 1	1	AU-AWBS03-151019-210000.wav	1395.384207505	1395.772305428	0.388	45.0	266.4	221.4	96.0	
33	Spectrogram 1	1	AU-AWBS03-151019-210000.wav	1397.673985253	1398.100892969	0.427	27.7	245.6	217.9	32.0	
34	Spectrogram 1	1	AU-AWBS03-151019-210000.wav	1417.428169556	1417.583408726	0.155	89.9	2037.6	1947.7	256.0	start gs
35	Spectrogram 1	1	AU-AWBS03-151019-210000.wav	1421.386768376	1421.580817337	0.194	45.0	1961.5	1916.5	192.0	
36	Spectrogram 1	1	AU-AWBS03-151019-210000.wav	1425.151318233	1425.384176987	0.233	55.4	1840.4	1785.1	64.0	
37	Spectrogram 1	1	AU-AWBS03-151019-210000.wav	1428.799438713	1428.993487675	0.194	45.0	1795.5	1750.5	144.0	
38	Spectrogram 1	1	AU-AWBS03-151019-210000.wav	1432.525178779	1432.719227740	0.194	58.8	1816.2	1757.4	64.0	
39	Spectrogram 1	1	AU-AWBS03-151019-210000.wav	1436.483777598	1436.639016767	0.155	62.3	1833.5	1771.2	176.0	
40	Spectrogram 1	1	AU-AWBS03-151019-210000.wav	1440.093088286	1440.287137247	0.194	62.3	1892.3	1830.1	64.0	
41	Spectrogram 1	1	AU-AWBS03-151019-210000.wav	1443.912026784	1444.106075746	0.194	34.6	1525.6	1491.0	160.0	
42	Spectrogram 1	1	AU-AWBS03-151019-210000.wav	1447.637766849	1447.909435396	0.272	72.6	1812.8	1740.1	80.0	
43	Spectrogram 1	1	AU-AWBS03-151019-210000.wav	1451.441126499	1451.673985253	0.233	48.4	1837.0	1788.5	160.0	
44	Spectrogram 1	1	AU-AWBS03-151019-210000.wav	1455.283295941	1455.477344903	0.194	72.6	1850.8	1778.2	224.0	
45	Spectrogram 1	1	AU-AWBS03-151019-210000.wav	1458.931416421	1459.164275176	0.233	45.0	1885.4	1840.4	224.0	
46	Spectrogram 1	1	AU-AWBS03-151019-210000.wav	1462.618346694	1462.851205448	0.233	41.5	1487.6	1446.1	48.0	
47	Spectrogram 1	1	AU-AWBS03-151019-210000.wav	1466.499325929	1466.770994475	0.272	41.5	1864.6	1823.1	48.0	
48	Spectrogram 1	1	AU-AWBS03-151019-210000.wav	1470.225065994	1470.457924748	0.233	34.6	1698.6	1664.0	304.0	
49	Spectrogram 1	1	AU-AWBS03-151019-210000.wav	1474.028425644	1474.261284398	0.233	79.6	1833.5	1753.9	272.0	
50	Spectrogram 1	1	AU-AWBS03-151019-210000.wav	1477.987024463	1478.258693009	0.272	55.4	595.0	539.7	240.0	
51	Spectrogram 1	1	AU-AWBS03-151019-210000.wav	1481.712764528	1481.984433074	0.272	65.7	1439.1	1373.4	256.0	
52	Spectrogram 1	1	AU-AWBS03-151019-210000.wav	1485.380289904	1485.651958451	0.272	62.3	1847.4	1785.1	64.0	end main phrase
53	Spectrogram 1	1	AU-AWBS03-151019-210000.wav	1501.641612518	1501.913281064	0.272	65.7	1560.2	1494.5	224.0	
54	Spectrogram 1	1	AU-AWBS03-151019-210000.wav	1505.580806441	1505.852474987	0.272	62.3	1695.1	1632.9	224.0	
55	Spectrogram 1	1	AU-AWBS03-151019-210000.wav	1509.694644430	1510.005122768	0.310	83.0	1823.1	1740.1	192.0	
56	Spectrogram 1	1	AU-AWBS03-151019-210000.wav	1513.847292210	1514.118960757	0.272	51.9	1847.4	1795.5	352.0	
57	Spectrogram 1	1	AU-AWBS03-151019-210000.wav	1530.279413221	1530.512271975	0.233	72.6	1653.6	1581.0	240.0	
58	Spectrogram 1	1	AU-AWBS03-151019-210000.wav	1534.781349133	1535.053017679	0.272	72.6	1753.9	1681.3	240.0	end pattern
59	Spectrogram 1	1	AU-AWBS03-151019-210000.wav	1655.588580607	1655.976678530	0.388	55.4	221.4	166.1	64.0	start pattern
60	Spectrogram 1	1	AU-AWBS03-151019-210000.wav	1658.344075863	1658.693363994	0.349	38.1	231.8	193.7	48.0	
61	Spectrogram 1	1	AU-AWBS03-151019-210000.wav	1660.789092781	1661.177190704	0.388	20.8	228.3	207.6	48.0	
62	Spectrogram 1	1	AU-AWBS03-151019-210000.wav	1663.117680321	1663.583397830	0.466	20.8	214.5	193.7	32.0	
63	Spectrogram 1	1	AU-AWBS03-151019-210000.wav	1665.485077654	1665.911985370	0.427	45.0	235.2	190.3	48.0	
64	Spectrogram 1	1	AU-AWBS03-151019-210000.wav	1667.813665195	1668.201763119	0.388	55.4	224.9	169.5	64.0	
65	Spectrogram 1	1	AU-AWBS03-151019-210000.wav	1670.278087009	1670.627375140	0.349	43.2	233.5	190.3	48.0	
66	Spectrogram 1	1	AU-AWBS03-151019-210000.wav	1672.276791315	1672.664889238	0.388	34.6	231.8	197.2	48.0	
67	Spectrogram 1	1	AU-AWBS03-151019-210000.wav	1674.644188648	1675.109906156	0.466	41.5	238.7	197.2	48.0	
68	Spectrogram 1	1	AU-AWBS03-151019-210000.wav	1689.912015888	1690.067255057	0.155	51.9	2027.2	1975.4	64.0	
69	Spectrogram 1	1	AU-AWBS03-151019-210000.wav	1693.831804915	1694.025853876	0.194	45.0	2034.2	1989.2	160.0	
70	Spectrogram 1	1	AU-AWBS03-151019-210000.wav	1697.673974357	1697.829213526	0.155	70.9	1714.2	1643.2	80.0	
71	Spectrogram 1	1	AU-AWBS03-151019-210000.wav	1701.477334006	1701.671382968	0.194	20.8	1684.8	1664.0	96.0	
72	Spectrogram 1	1	AU-AWBS03-151019-210000.wav	1705.125454487	1705.280693656	0.155	65.7	1501.4	1435.7	144.0	
73	Spectrogram 1	1	AU-AWBS03-151019-210000.wav	1708.870599448	1709.064648410	0.194	62.3	1397.6	1335.4	144.0	
74	Spectrogram 1	1	AU-AWBS03-151019-210000.wav	1712.654554202	1712.848603163	0.194	45.0	1197.0	1152.0	48.0	
75	Spectrogram 1	1	AU-AWBS03-151019-210000.wav	1716.457913852	1716.651962813	0.194	34.6	1286.9	1252.3	128.0	
76	Spectrogram 1	1	AU-AWBS03-151019-210000.wav	1720.241868605	1720.435917567	0.194	57.1	1368.2	1311.1	256.0	
77	Spectrogram 1	1	AU-AWBS03-151019-210000.wav	1723.987013566	1724.219872320	0.233	55.4	1217.7	1162.4	112.0	
78	Spectrogram 1	1	AU-AWBS03-151019-210000.wav	1727.732158528	1727.926207489	0.194	43.2	1139.9	1096.6	48.0	
79	Spectrogram 1	1	AU-AWBS03-151019-210000.wav	1731.415262753	1731.609311715	0.194	45.0	1397.6	1352.6	256.0	
80	Spectrogram 1	1	AU-AWBS03-151019-210000.wav	1735.179812610	1735.412671364	0.233	48.4	1134.7	1086.3	64.0	
81	Spectrogram 1	1	AU-AWBS03-151019-210000.wav	1738.944362468	1739.138411429	0.194	41.5	1096.6	1055.1	112.0	
82	Spectrogram 1	1	AU-AWBS03-151019-210000.wav	1742.631292740	1742.864151494	0.233	62.3	1193.5	1131.2	64.0	
83	Spectrogram 1	1	AU-AWBS03-151019-210000.wav	1746.589891560	1746.822750314	0.233	31.1	1113.9	1082.8	80.0	
84	Spectrogram 1	1	AU-AWBS03-151019-210000.wav	1750.238012040	1750.470870794	0.233	62.3	1453.0	1390.7	64.0	
85	Spectrogram 1	1	AU-AWBS03-151019-210000.wav	1754.351850028	1754.545898990	0.194	51.9	1062.1	1010.2	112.0	
86	Spectrogram 1	1	AU-AWBS03-151019-210000.wav	1757.922350924	1758.155209678	0.233	64.0	932.3	868.3	64.0	
87	Spectrogram 1	1	AU-AWBS03-151019-210000.wav	1761.454042028	1761.686900782	0.233	79.6	1826.6	1747.0	144.0	end main phrase
88	Spectrogram 1	1	AU-AWBS03-151019-210000.wav	1777.249627512	1777.443676474	0.194	65.7	1425.3	1359.6	240.0	
89	Spectrogram 1	1	AU-AWBS03-151019-210000.wav	1781.208226331	1781.479894877	0.272	58.8	1840.4	1781.6	272.0	
90	Spectrogram 1	1	AU-AWBS03-151019-210000.wav	1785.415262753	1785.648121507	0.233	27.7	2013.4	1985.7	432.0	
91	Spectrogram 1	1	AU-AWBS03-151019-210000.wav	1789.296241987	1789.490290949	0.194	55.4	1868.1	1812.8	64.0	
92	Spectrogram 1	1	AU-AWBS03-151019-210000.wav	1793.526509353	1793.759368107	0.233	62.3	1947.7	1885.4	256.0	end pattern
93	Spectrogram 1	1	AU-AWBS03-151019-211000.wav	1891.358343759	1891.785251474	0.427	34.6	217.9	183.4	48.0	start pattern
94	Spectrogram 1	1	AU-AWBS03-151019-211000.wav	1893.376452960	1893.803360676	0.427	27.7	231.8	204.1	32.0	
95	Spectrogram 1	1	AU-AWBS03-151019-211000.wav	1895.161703408	1895.588611124	0.427	38.1	211.0	173.0	48.0	
96	Spectrogram 1	1	AU-AWBS03-151019-211000.wav	1896.946953856	1897.335051780	0.388	34.6	221.4	186.8	48.0	
97	Spectrogram 1	1	AU-AWBS03-151019-211000.wav	1898.848633681	1899.275541397	0.427	27.7	238.7	211.0	32.0	
98	Spectrogram 1	1	AU-AWBS03-151019-211000.wav	1901.177221222	1901.681748522	0.505	38.1	235.2	197.2	48.0	
99	Spectrogram 1	1	AU-AWBS03-151019-211000.wav	1903.544618555	1904.010336063	0.466	20.8	235.2	214.5	32.0	
100	Spectrogram 1	1	AU-AWBS03-151019-211000.wav	1906.222494227	1906.882260696	0.660	27.7	221.4	193.7	32.0	
101	Spectrogram 1	1	AU-AWBS03-151019-211000.wav	1926.364776453	1926.558825415	0.194	62.3	2041.1	1978.8	64.0	start gs
102	Spectrogram 1	1	AU-AWBS03-151019-211000.wav	1930.323375273	1930.478614442	0.155	65.7	2041.1	1975.4	192.0	
103	Spectrogram 1	1	AU-AWBS03-151019-211000.wav	1934.087925130	1934.243164299	0.155	55.4	2003.0	1947.7	128.0	
104	Spectrogram 1	1	AU-AWBS03-151019-211000.wav	1937.891284780	1938.085333741	0.194	62.3	1162.4	1100.1	64.0	
105	Spectrogram 1	1	AU-AWBS03-151019-211000.wav	1941.578215053	1941.772264014	0.194	48.4	1148.5	1100.1	128.0	
106	Spectrogram 1	1	AU-AWBS03-151019-211000.wav	1945.303955118	1945.459194287	0.155	48.4	1241.9	1193.5	160.0	
107	Spectrogram 1	1	AU-AWBS03-151019-211000.wav	1949.045274031	1949.200513201	0.155	41.5	1598.3	1556.8	160.0	
108	Spectrogram 1	1	AU-AWBS03-151019-211000.wav	1952.809823889	1952.965063058	0.155	41.5	1307.7	1266.2	48.0	
109	Spectrogram 1	1	AU-AWBS03-151019-211000.wav	1956.613183538	1956.807232500	0.194	62.3	1273.1	1210.8	208.0	
110	Spectrogram 1	1	AU-AWBS03-151019-211000.wav	1960.377733396	1960.571782358	0.194	55.4	1300.8	1245.4	208.0	
111	Spectrogram 1	1	AU-AWBS03-151019-211000.wav	1964.103473461	1964.297522423	0.194	62.3	1221.2	1158.9	208.0	
112	Spectrogram 1	1	AU-AWBS03-151019-211000.wav	1967.868023318	1968.062072280	0.194	51.9	1197.0	1145.1	64.0	
113	Spectrogram 1	1	AU-AWBS03-151019-211000.wav	1971.593763384	1971.826622138	0.233	46.7	1226.4	1179.7	48.0	
114	Spectrogram 1	1	AU-AWBS03-151019-211000.wav	1975.319503449	1975.552362203	0.233	58.8	1207.4	1148.5	240.0	end main phrase
115	Spectrogram 1	1	AU-AWBS03-151019-211000.wav	1990.338893086	1990.532942048	0.194	48.4	1785.1	1736.6	64.0	
116	Spectrogram 1	1	AU-AWBS03-151019-211000.wav	1994.452731075	1994.685589829	0.233	58.8	1501.4	1442.6	256.0	
117	Spectrogram 1	1	AU-AWBS03-151019-211000.wav	1998.644188648	1998.877047402	0.233	72.6	1266.2	1193.5	240.0	end pattern
118	Spectrogram 1	1	AU-AWBS03-151019-211000.wav	2158.447609333	2158.835707256	0.388	38.1	235.2	197.2	48.0	start pattern - maybe missed a few pulses
119	Spectrogram 1	1	AU-AWBS03-151019-211000.wav	2160.853816458	2161.241914381	0.388	34.6	256.0	221.4	48.0	
120	Spectrogram 1	1	AU-AWBS03-151019-211000.wav	2163.221213791	2163.686931299	0.466	38.1	259.5	221.4	48.0	
121	Spectrogram 1	1	AU-AWBS03-151019-211000.wav	2165.899089463	2166.325997179	0.427	38.1	256.0	217.9	48.0	
122	Spectrogram 1	1	AU-AWBS03-151019-211000.wav	2186.739947952	2186.933996914	0.194	93.4	1805.8	1712.4	176.0	start gs
123	Spectrogram 1	1	AU-AWBS03-151019-211000.wav	2190.659736979	2190.814976148	0.155	58.8	2020.3	1961.5	176.0	
124	Spectrogram 1	1	AU-AWBS03-151019-211000.wav	2194.385477044	2194.579526006	0.194	72.6	1968.4	1895.8	176.0	
125	Spectrogram 1	1	AU-AWBS03-151019-211000.wav	2198.033597524	2198.188836694	0.155	55.4	1221.2	1165.8	192.0	
126	Spectrogram 1	1	AU-AWBS03-151019-211000.wav	2201.720527797	2201.914576759	0.194	79.6	1359.6	1280.0	176.0	
127	Spectrogram 1	1	AU-AWBS03-151019-211000.wav	2205.601507031	2205.756746201	0.155	62.3	1224.6	1162.4	160.0	
128	Spectrogram 1	1	AU-AWBS03-151019-211000.wav	2209.385461785	2209.579510747	0.194	74.4	1039.6	965.2	160.0	
129	Spectrogram 1	1	AU-AWBS03-151019-211000.wav	2213.014177369	2213.208226331	0.194	51.9	1086.3	1034.4	64.0	
130	Spectrogram 1	1	AU-AWBS03-151019-211000.wav	2216.794306075	2216.988355037	0.194	48.4	1421.8	1373.4	144.0	
131	Spectrogram 1	1	AU-AWBS03-151019-211000.wav	2220.597665725	2220.752904894	0.155	72.6	1158.9	1086.3	240.0	
132	Spectrogram 1	1	AU-AWBS03-151019-211000.wav	2224.362215582	2224.595074337	0.233	24.2	1722.8	1698.6	32.0	
133	Spectrogram 1	1	AU-AWBS03-151019-211000.wav	2228.107360544	2228.301409505	0.194	69.2	1584.4	1515.2	208.0	
134	Spectrogram 1	1	AU-AWBS03-151019-211000.wav	2231.910720194	2232.104769155	0.194	58.8	1255.8	1197.0	256.0	
135	Spectrogram 1	1	AU-AWBS03-151019-211000.wav	2235.675270051	2235.869319013	0.194	45.0	1373.4	1328.4	48.0	
136	Spectrogram 1	1	AU-AWBS03-151019-211000.wav	2239.420415012	2239.653273766	0.233	55.4	1162.4	1107.0	352.0	
137	Spectrogram 1	1	AU-AWBS03-151019-211000.wav	2243.262584454	2243.495443208	0.233	83.0	1203.9	1120.9	224.0	
138	Spectrogram 1	1	AU-AWBS03-151019-211000.wav	2246.910704935	2247.143563689	0.233	55.4	1826.6	1771.2	224.0	
139	Spectrogram 1	1	AU-AWBS03-151019-211000.wav	2250.908113546	2251.140972300	0.233	93.4	1802.4	1709.0	208.0	
140	Spectrogram 1	1	AU-AWBS03-151019-211000.wav	2254.556234027	2254.866712365	0.310	58.8	1885.4	1826.6	176.0	end main phrase
141	Spectrogram 1	1	AU-AWBS03-151019-211000.wav	2271.143594206	2271.337643168	0.194	83.0	1750.5	1667.5	256.0	
142	Spectrogram 1	1	AU-AWBS03-151019-211000.wav	2275.490290949	2275.723149703	0.233	65.7	2030.7	1965.0	256.0	end pattern
143	Spectrogram 1	1	AU-AWBS03-151019-211000.wav	2371.676535228	2372.103442943	0.427	45.0	217.9	173.0	48.0	start pattern
144	Spectrogram 1	1	AU-AWBS03-151019-211000.wav	2374.160361938	2374.548459861	0.388	27.7	228.3	200.6	32.0	
145	Spectrogram 1	1	AU-AWBS03-151019-211000.wav	2376.527759271	2376.838237609	0.310	41.5	238.7	197.2	48.0	
146	Spectrogram 1	1	AU-AWBS03-151019-211000.wav	2378.949545245	2379.298833376	0.349	38.1	231.8	193.7	48.0	
147	Spectrogram 1	1	AU-AWBS03-151019-211000.wav	2381.219918097	2381.569206228	0.349	38.1	238.7	200.6	48.0	
148	Spectrogram 1	1	AU-AWBS03-151019-211000.wav	2383.296241987	2383.684339911	0.388	38.1	228.3	190.3	48.0	
149	Spectrogram 1	1	AU-AWBS03-151019-212000.wav	2401.032317089	2401.187556258	0.155	62.3	1408.0	1345.7	208.0	start gs
150	Spectrogram 1	1	AU-AWBS03-151019-212000.wav	2404.952106116	2405.107345285	0.155	65.7	1674.4	1608.6	192.0	
151	Spectrogram 1	1	AU-AWBS03-151019-212000.wav	2408.677846181	2408.794275558	0.116	83.0	1933.8	1850.8	192.0	
152	Spectrogram 1	1	AU-AWBS03-151019-212000.wav	2412.500610727	2412.617040104	0.116	51.9	1781.6	1729.7	112.0	
153	Spectrogram 1	1	AU-AWBS03-151019-212000.wav	2416.206945896	2416.362185065	0.155	64.0	1285.2	1221.2	64.0	
154	Spectrogram 1	1	AU-AWBS03-151019-212000.wav	2419.932685961	2420.087925130	0.155	48.4	1470.3	1421.8	144.0	
155	Spectrogram 1	1	AU-AWBS03-151019-212000.wav	2423.697235818	2423.852474987	0.155	41.5	1549.8	1508.3	208.0	
156	Spectrogram 1	1	AU-AWBS03-151019-212000.wav	2427.442380779	2427.617024845	0.175	65.7	1722.8	1657.1	80.0	
157	Spectrogram 1	1	AU-AWBS03-151019-212000.wav	2431.148715948	2431.303955118	0.155	58.8	1404.5	1345.7	208.0	
158	Spectrogram 1	1	AU-AWBS03-151019-212000.wav	2434.851225070	2435.006464239	0.155	46.7	1468.5	1421.8	48.0	
159	Spectrogram 1	1	AU-AWBS03-151019-212000.wav	2438.576965135	2438.732204304	0.155	38.1	1757.4	1719.4	272.0	
160	Spectrogram 1	1	AU-AWBS03-151019-212000.wav	2442.341514992	2442.535563954	0.194	55.4	1245.4	1190.1	64.0	
161	Spectrogram 1	1	AU-AWBS03-151019-212000.wav	2445.989635472	2446.183684434	0.194	48.4	1155.5	1107.0	208.0	
162	Spectrogram 1	1	AU-AWBS03-151019-212000.wav	2449.909424499	2450.103473461	0.194	48.4	1273.1	1224.6	128.0	
163	Spectrogram 1	1	AU-AWBS03-151019-212000.wav	2453.635164564	2453.829213526	0.194	58.8	1937.3	1878.5	64.0	
164	Spectrogram 1	1	AU-AWBS03-151019-212000.wav	2457.302689941	2457.496738903	0.194	46.7	1198.7	1152.0	272.0	
165	Spectrogram 1	1	AU-AWBS03-151019-212000.wav	2461.319503449	2461.513552410	0.194	79.6	1581.0	1501.4	80.0	
166	Spectrogram 1	1	AU-AWBS03-151019-212000.wav	2465.239292475	2465.433341437	0.194	48.4	1591.4	1542.9	128.0	
167	Spectrogram 1	1	AU-AWBS03-151019-212000.wav	2468.790388475	2468.984437437	0.194	51.9	1684.8	1632.9	64.0	
168	Spectrogram 1	1	AU-AWBS03-151019-212000.wav	2472.302674682	2472.613153021	0.310	58.8	1830.1	1771.2	64.0	end main phrase
169	Spectrogram 1	1	AU-AWBS03-151019-212000.wav	2486.716686491	2486.949545245	0.233	48.4	1670.9	1622.5	64.0	
170	Spectrogram 1	1	AU-AWBS03-151019-212000.wav	2490.597665725	2490.869334271	0.272	41.5	1864.6	1823.1	208.0	
171	Spectrogram 1	1	AU-AWBS03-151019-212000.wav	2494.692098817	2494.963767364	0.272	60.5	1994.4	1933.8	64.0	
172	Spectrogram 1	1	AU-AWBS03-151019-212000.wav	2498.864151494	2499.135820041	0.272	62.3	1937.3	1875.0	208.0	
173	Spectrogram 1	1	AU-AWBS03-151019-212000.wav	2502.939179691	2503.210848237	0.272	60.5	1973.6	1913.1	64.0	end pattern
174	Spectrogram 1	1	AU-AWBS03-151019-212000.wav	2624.755465765	2625.182373481	0.427	34.6	197.2	162.6	48.0	start pattern
175	Spectrogram 1	1	AU-AWBS03-151019-212000.wav	2627.084053306	2627.510961022	0.427	31.1	197.2	166.1	32.0	
176	Spectrogram 1	1	AU-AWBS03-151019-212000.wav	2629.723119185	2630.033597524	0.310	36.3	212.8	176.4	48.0	
177	Spectrogram 1	1	AU-AWBS03-151019-212000.wav	2632.129326311	2632.478614442	0.349	34.6	235.2	200.6	48.0	
178	Spectrogram 1	1	AU-AWBS03-151019-212000.wav	2634.457913852	2634.846011775	0.388	31.1	224.9	193.7	48.0	
179	Spectrogram 1	1	AU-AWBS03-151019-212000.wav	2636.708881808	2637.252218900	0.543	45.0	221.4	176.4	48.0	
180	Spectrogram 1	1	AU-AWBS03-151019-212000.wav	2638.882230179	2639.347947687	0.466	31.1	221.4	190.3	32.0	
181	Spectrogram 1	1	AU-AWBS03-151019-212000.wav	2640.939149173	2641.366056889	0.427	17.3	200.6	183.4	32.0	
182	Spectrogram 1	1	AU-AWBS03-151019-212000.wav	2659.272950008	2659.428189178	0.155	65.7	2034.2	1968.4	192.0	start gs
183	Spectrogram 1	1	AU-AWBS03-151019-212000.wav	2663.192739035	2663.347978205	0.155	58.8	2013.4	1954.6	192.0	
184	Spectrogram 1	1	AU-AWBS03-151019-212000.wav	2666.996098685	2667.190147647	0.194	69.2	2034.2	1965.0	192.0	
185	Spectrogram 1	1	AU-AWBS03-151019-212000.wav	2670.721838750	2670.877077919	0.155	55.4	1802.4	1747.0	64.0	
186	Spectrogram 1	1	AU-AWBS03-151019-212000.wav	2674.525198400	2674.680437569	0.155	53.6	1971.9	1918.3	64.0	
187	Spectrogram 1	1	AU-AWBS03-151019-212000.wav	2678.231533569	2678.425582530	0.194	67.5	1420.1	1352.6	208.0	
188	Spectrogram 1	1	AU-AWBS03-151019-212000.wav	2681.976678530	2682.209537284	0.233	48.4	1432.2	1383.8	208.0	
189	Spectrogram 1	1	AU-AWBS03-151019-212000.wav	2685.644203907	2685.838252868	0.194	57.1	1982.3	1925.2	64.0	
190	Spectrogram 1	1	AU-AWBS03-151019-212000.wav	2689.311729283	2689.505778245	0.194	51.9	1695.1	1643.2	208.0	
191	Spectrogram 1	1	AU-AWBS03-151019-212000.wav	2693.056874244	2693.250923206	0.194	51.9	1269.6	1217.7	64.0	
192	Spectrogram 1	1	AU-AWBS03-151019-212000.wav	2696.879638790	2697.034877960	0.155	41.5	1522.2	1480.6	256.0	
193	Spectrogram 1	1	AU-AWBS03-151019-212000.wav	2700.527759271	2700.721808232	0.194	50.2	1465.1	1414.9	240.0	
194	Spectrogram 1	1	AU-AWBS03-151019-212000.wav	2704.346697769	2704.540746731	0.194	41.5	1581.0	1539.5	240.0	
195	Spectrogram 1	1	AU-AWBS03-151019-212000.wav	2708.033628042	2708.227677004	0.194	45.0	1228.1	1183.1	48.0	
196	Spectrogram 1	1	AU-AWBS03-151019-212000.wav	2711.798177899	2711.992226861	0.194	62.3	1459.9	1397.6	64.0	
197	Spectrogram 1	1	AU-AWBS03-151019-212000.wav	2715.717966926	2715.950825680	0.233	55.4	1785.1	1729.7	64.0	
198	Spectrogram 1	1	AU-AWBS03-151019-212000.wav	2719.404897199	2719.598946161	0.194	69.2	1795.5	1726.3	240.0	
199	Spectrogram 1	1	AU-AWBS03-151019-212000.wav	2723.363496018	2723.596354772	0.233	65.7	1857.7	1792.0	80.0	
200	Spectrogram 1	1	AU-AWBS03-151019-212000.wav	2727.283285045	2727.516143799	0.233	69.2	1435.7	1366.5	144.0	end main phrase
201	Spectrogram 1	1	AU-AWBS03-151019-212000.wav	2745.834365786	2746.067224540	0.233	55.4	889.1	833.7	256.0	
202	Spectrogram 1	1	AU-AWBS03-151019-212000.wav	2749.967608670	2750.239277217	0.272	60.5	1593.1	1532.5	64.0	
