Selection	View	Channel	Begin File	Begin Time (s)	End Time (s)	Delta Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Freq (Hz)	Peak Freq (Hz)	Notes
33	Spectrogram 1	1	AU-BS02a-120827-040000.wav	300.474	300.699	0.226	33.5	1701.7	1668.2	40.0	
34	Spectrogram 1	1	AU-BS02a-120827-040000.wav	304.556	304.827	0.271	36.5	1680.4	1643.8	192.0	
35	Spectrogram 1	1	AU-BS02a-120827-040000.wav	320.165	320.391	0.226	28.9	1586.0	1557.1	168.0	
36	Spectrogram 1	1	AU-BS02a-120827-040000.wav	324.632	324.857	0.226	27.4	1613.4	1586.0	48.0	
37	Spectrogram 1	1	AU-BS02a-120827-040000.wav	328.917	329.188	0.271	32.0	1155.3	1123.3	144.0	end pattern
38	Spectrogram 1	1	AU-BS02a-120827-040000.wav	453.744	454.286	0.541	24.4	216.1	191.8	40.0	start pattern
39	Spectrogram 1	1	AU-BS02a-120827-040000.wav	456.406	456.992	0.586	36.5	210.0	173.5	40.0	
40	Spectrogram 1	1	AU-BS02a-120827-040000.wav	458.707	459.338	0.632	33.5	246.6	213.1	176.0	
41	Spectrogram 1	1	AU-BS02a-120827-040000.wav	461.008	461.594	0.586	33.5	234.4	200.9	48.0	
42	Spectrogram 1	1	AU-BS02a-120827-040000.wav	463.083	463.895	0.812	30.4	225.3	194.8	48.0	
43	Spectrogram 1	1	AU-BS02a-120827-040000.wav	465.519	466.286	0.767	18.3	225.3	207.0	40.0	
44	Spectrogram 1	1	AU-BS02a-120827-040000.wav	467.820	468.586	0.767	24.4	219.2	194.8	48.0	
45	Spectrogram 1	1	AU-BS02a-120827-040000.wav	470.120	470.887	0.767	24.4	200.9	176.6	32.0	
46	Spectrogram 1	1	AU-BS02a-120827-040000.wav	472.737	473.639	0.902	15.2	188.7	173.5	16.0	
47	Spectrogram 1	1	AU-BS02a-120827-040000.wav	476.165	476.932	0.767	21.3	188.7	167.4	24.0	
48	Spectrogram 1	1	AU-BS02a-120827-040000.wav	489.654	489.880	0.226	51.8	1723.0	1671.2	176.0	start gs
49	Spectrogram 1	1	AU-BS02a-120827-040000.wav	493.624	493.805	0.180	28.9	1700.2	1671.2	96.0	
50	Spectrogram 1	1	AU-BS02a-120827-040000.wav	497.504	497.684	0.180	33.5	1993.9	1960.4	104.0	
51	Spectrogram 1	1	AU-BS02a-120827-040000.wav	501.383	501.564	0.180	45.7	1872.1	1826.5	304.0	
52	Spectrogram 1	1	AU-BS02a-120827-040000.wav	505.263	505.444	0.180	27.4	1278.5	1251.1	184.0	
53	Spectrogram 1	1	AU-BS02a-120827-040000.wav	509.188	509.368	0.180	30.4	1939.1	1908.7	576.0	
54	Spectrogram 1	1	AU-BS02a-120827-040000.wav	513.023	513.248	0.226	54.8	1984.8	1930.0	128.0	
55	Spectrogram 1	1	AU-BS02a-120827-040000.wav	516.857	517.083	0.226	33.5	1978.7	1945.2	128.0	
56	Spectrogram 1	1	AU-BS02a-120827-040000.wav	520.647	520.827	0.180	30.4	1987.8	1957.4	160.0	
57	Spectrogram 1	1	AU-BS02a-120827-040000.wav	524.526	524.752	0.226	36.5	1933.0	1896.5	128.0	
58	Spectrogram 1	1	AU-BS02a-120827-040000.wav	528.519	528.744	0.226	32.0	1751.9	1719.9	88.0	
59	Spectrogram 1	1	AU-BS02a-120827-040000.wav	532.376	532.602	0.226	33.5	968.0	934.6	112.0	
60	Spectrogram 1	1	AU-BS02a-120827-040000.wav	536.594	536.729	0.135	32.0	1021.3	989.3	160.0	
61	Spectrogram 1	1	AU-BS02a-120827-040000.wav	540.541	540.767	0.226	30.4	672.8	642.3	160.0	
62	Spectrogram 1	1	AU-BS02a-120827-040000.wav	544.286	544.511	0.226	36.5	307.5	270.9	112.0	
63	Spectrogram 1	1	AU-BS02a-120827-040000.wav	547.985	548.211	0.226	33.5	310.5	277.0	112.0	end main phrase
64	Spectrogram 1	1	AU-BS02a-120827-040000.wav	564.451	564.677	0.226	45.7	1747.3	1701.7	56.0	
65	Spectrogram 1	1	AU-BS02a-120827-040000.wav	568.376	568.602	0.226	45.7	1802.1	1756.5	48.0	
66	Spectrogram 1	1	AU-BS02a-120827-040000.wav	572.436	572.662	0.226	21.3	1841.7	1820.4	192.0	
67	Spectrogram 1	1	AU-BS02a-120827-040000.wav	576.677	576.902	0.226	21.3	1926.9	1905.6	192.0	
68	Spectrogram 1	1	AU-BS02a-120827-040000.wav	581.053	581.278	0.226	42.6	1793.0	1750.4	192.0	end pattern
69	Spectrogram 1	1	AU-BS02a-120827-041000.wav	682.331	682.917	0.586	21.3	197.9	176.6	40.0	start pattern
70	Spectrogram 1	1	AU-BS02a-120827-041000.wav	685.038	685.624	0.586	21.3	210.0	188.7	48.0	
71	Spectrogram 1	1	AU-BS02a-120827-041000.wav	687.835	688.647	0.812	15.2	197.9	182.6	48.0	
72	Spectrogram 1	1	AU-BS02a-120827-041000.wav	690.586	691.173	0.586	33.5	200.9	167.4	40.0	
73	Spectrogram 1	1	AU-BS02a-120827-041000.wav	693.068	693.744	0.677	21.3	213.1	191.8	48.0	
74	Spectrogram 1	1	AU-BS02a-120827-041000.wav	695.729	696.541	0.812	18.3	228.3	210.0	40.0	
75	Spectrogram 1	1	AU-BS02a-120827-041000.wav	698.256	699.023	0.767	18.3	213.1	194.8	32.0	
76	Spectrogram 1	1	AU-BS02a-120827-041000.wav	700.556	701.278	0.722	15.2	219.2	204.0	24.0	
77	Spectrogram 1	1	AU-BS02a-120827-041000.wav	702.857	703.624	0.767	24.4	210.0	185.7	32.0	
78	Spectrogram 1	1	AU-BS02a-120827-041000.wav	705.383	706.015	0.632	21.3	210.0	188.7	120.0	
79	Spectrogram 1	1	AU-BS02a-120827-041000.wav	708.361	709.083	0.722	24.4	210.0	185.7	56.0	
80	Spectrogram 1	1	AU-BS02a-120827-041000.wav	721.602	721.827	0.226	41.1	1937.6	1896.5	224.0	start gs
81	Spectrogram 1	1	AU-BS02a-120827-041000.wav	725.549	725.729	0.180	60.9	1997.0	1936.1	208.0	
82	Spectrogram 1	1	AU-BS02a-120827-041000.wav	729.429	729.609	0.180	33.5	1997.0	1963.5	200.0	
83	Spectrogram 1	1	AU-BS02a-120827-041000.wav	733.218	733.398	0.180	21.3	1997.0	1975.6	208.0	
84	Spectrogram 1	1	AU-BS02a-120827-041000.wav	737.098	737.323	0.226	27.4	1990.9	1963.5	800.0	
85	Spectrogram 1	1	AU-BS02a-120827-041000.wav	740.887	741.113	0.226	33.5	1993.9	1960.4	616.0	
86	Spectrogram 1	1	AU-BS02a-120827-041000.wav	744.722	744.947	0.226	42.6	1704.7	1662.1	472.0	
87	Spectrogram 1	1	AU-BS02a-120827-041000.wav	748.602	748.782	0.180	22.8	1365.3	1342.5	136.0	
88	Spectrogram 1	1	AU-BS02a-120827-041000.wav	752.391	752.617	0.226	18.3	1997.0	1978.7	56.0	
89	Spectrogram 1	1	AU-BS02a-120827-041000.wav	756.316	756.496	0.180	27.4	1997.0	1969.6	160.0	
90	Spectrogram 1	1	AU-BS02a-120827-041000.wav	760.150	760.331	0.180	39.6	1902.6	1863.0	616.0	
91	Spectrogram 1	1	AU-BS02a-120827-041000.wav	763.985	764.165	0.180	33.5	1993.9	1960.4	328.0	
92	Spectrogram 1	1	AU-BS02a-120827-041000.wav	767.865	768.090	0.226	24.4	1993.9	1969.6	144.0	
93	Spectrogram 1	1	AU-BS02a-120827-041000.wav	771.744	771.925	0.180	33.5	1549.5	1516.0	128.0	
94	Spectrogram 1	1	AU-BS02a-120827-041000.wav	775.872	776.098	0.226	13.7	1362.3	1348.6	168.0	
95	Spectrogram 1	1	AU-BS02a-120827-041000.wav	779.865	780.090	0.226	27.4	1242.0	1214.6	144.0	
96	Spectrogram 1	1	AU-BS02a-120827-041000.wav	783.835	784.105	0.271	27.4	1001.5	974.1	192.0	
97	Spectrogram 1	1	AU-BS02a-120827-041000.wav	788.030	788.256	0.226	33.5	1336.4	1302.9	152.0	
98	Spectrogram 1	1	AU-BS02a-120827-041000.wav	791.865	792.045	0.180	39.6	1235.9	1196.3	152.0	end main phrase
99	Spectrogram 1	1	AU-BS02a-120827-041000.wav	806.932	807.158	0.226	54.8	1050.2	995.4	192.0	
100	Spectrogram 1	1	AU-BS02a-120827-041000.wav	811.038	811.308	0.271	28.9	1091.3	1062.4	168.0	
101	Spectrogram 1	1	AU-BS02a-120827-041000.wav	815.053	815.323	0.271	79.1	1707.8	1628.6	192.0	
102	Spectrogram 1	1	AU-BS02a-120827-041000.wav	819.338	819.519	0.180	57.8	1086.8	1028.9	192.0	
103	Spectrogram 1	1	AU-BS02a-120827-041000.wav	823.353	823.624	0.271	36.5	1945.2	1908.7	192.0	
104	Spectrogram 1	1	AU-BS02a-120827-041000.wav	837.293	837.519	0.226	42.6	1473.4	1430.7	192.0	
105	Spectrogram 1	1	AU-BS02a-120827-041000.wav	841.489	841.714	0.226	33.5	1461.2	1427.7	48.0	
106	Spectrogram 1	1	AU-BS02a-120827-041000.wav	845.594	845.865	0.271	30.4	1683.4	1653.0	192.0	
107	Spectrogram 1	1	AU-BS02a-120827-041000.wav	849.880	850.150	0.271	30.4	733.6	703.2	72.0	end pattern
108	Spectrogram 1	1	AU-BS02a-120827-041000.wav	959.504	960.090	0.586	15.2	194.8	179.6	40.0	
109	Spectrogram 1	1	AU-BS02a-120827-041000.wav	962.256	962.842	0.586	18.3	197.9	179.6	48.0	
110	Spectrogram 1	1	AU-BS02a-120827-041000.wav	965.053	965.684	0.632	24.4	210.0	185.7	32.0	
111	Spectrogram 1	1	AU-BS02a-120827-041000.wav	967.218	968.030	0.812	21.3	207.0	185.7	24.0	
112	Spectrogram 1	1	AU-BS02a-120827-041000.wav	969.654	970.286	0.632	15.2	197.9	182.6	40.0	
113	Spectrogram 1	1	AU-BS02a-120827-041000.wav	971.842	972.609	0.767	35.0	232.9	197.9	40.0	
114	Spectrogram 1	1	AU-BS02a-120827-041000.wav	974.436	975.023	0.586	24.4	222.2	197.9	32.0	
115	Spectrogram 1	1	AU-BS02a-120827-041000.wav	976.511	977.143	0.632	27.4	210.0	182.6	40.0	
116	Spectrogram 1	1	AU-BS02a-120827-041000.wav	979.308	979.985	0.677	24.4	216.1	191.8	48.0	
117	Spectrogram 1	1	AU-BS02a-120827-041000.wav	982.376	982.917	0.541	30.4	210.0	179.6	56.0	
118	Spectrogram 1	1	AU-BS02a-120827-041000.wav	984.812	985.444	0.632	15.2	216.1	200.9	48.0	
119	Spectrogram 1	1	AU-BS02a-120827-041000.wav	999.293	999.519	0.226	18.3	1908.7	1890.4	176.0	start gs
120	Spectrogram 1	1	AU-BS02a-120827-041000.wav	1003.173	1003.353	0.180	18.3	1978.7	1960.4	176.0	
121	Spectrogram 1	1	AU-BS02a-120827-041000.wav	1006.962	1007.188	0.226	30.4	1981.7	1951.3	288.0	
122	Spectrogram 1	1	AU-BS02a-120827-041000.wav	1010.797	1010.977	0.180	48.7	1978.7	1930.0	208.0	
123	Spectrogram 1	1	AU-BS02a-120827-041000.wav	1014.586	1014.812	0.226	36.5	1783.9	1747.3	120.0	
124	Spectrogram 1	1	AU-BS02a-120827-041000.wav	1018.376	1018.602	0.226	36.5	1856.9	1820.4	520.0	
125	Spectrogram 1	1	AU-BS02a-120827-041000.wav	1022.211	1022.481	0.271	30.4	1923.9	1893.5	208.0	
126	Spectrogram 1	1	AU-BS02a-120827-041000.wav	1026.000	1026.226	0.226	18.3	1930.0	1911.7	208.0	
127	Spectrogram 1	1	AU-BS02a-120827-041000.wav	1029.880	1030.150	0.271	33.5	1866.1	1832.6	616.0	
128	Spectrogram 1	1	AU-BS02a-120827-041000.wav	1033.714	1033.940	0.226	15.2	1984.8	1969.6	232.0	
129	Spectrogram 1	1	AU-BS02a-120827-041000.wav	1037.459	1037.684	0.226	36.5	1765.6	1729.1	312.0	
130	Spectrogram 1	1	AU-BS02a-120827-041000.wav	1041.293	1041.519	0.226	27.4	1287.7	1260.3	272.0	
131	Spectrogram 1	1	AU-BS02a-120827-041000.wav	1045.353	1045.579	0.226	36.5	1424.7	1388.1	264.0	
132	Spectrogram 1	1	AU-BS02a-120827-041000.wav	1049.414	1049.639	0.226	33.5	797.6	764.1	144.0	
133	Spectrogram 1	1	AU-BS02a-120827-041000.wav	1053.248	1053.474	0.226	18.3	1010.7	992.4	64.0	
134	Spectrogram 1	1	AU-BS02a-120827-041000.wav	1057.308	1057.579	0.271	24.4	322.7	298.3	192.0	
135	Spectrogram 1	1	AU-BS02a-120827-041000.wav	1060.962	1061.233	0.271	21.3	313.5	292.2	128.0	
136	Spectrogram 1	1	AU-BS02a-120827-041000.wav	1064.481	1064.752	0.271	27.4	316.6	289.2	152.0	end main phrase
137	Spectrogram 1	1	AU-BS02a-120827-041000.wav	1081.060	1081.286	0.226	27.4	1226.8	1199.4	120.0	
138	Spectrogram 1	1	AU-BS02a-120827-041000.wav	1085.053	1085.323	0.271	30.4	1010.7	980.2	48.0	
139	Spectrogram 1	1	AU-BS02a-120827-041000.wav	1088.932	1089.248	0.316	36.5	1199.4	1162.9	192.0	
140	Spectrogram 1	1	AU-BS02a-120827-041000.wav	1105.218	1105.489	0.271	27.4	870.6	843.2	224.0	
141	Spectrogram 1	1	AU-BS02a-120827-041000.wav	1109.436	1109.662	0.226	27.4	1391.2	1363.8	48.0	
142	Spectrogram 1	1	AU-BS02a-120827-041000.wav	1113.564	1113.835	0.271	48.7	1354.6	1305.9	56.0	
143	Spectrogram 1	1	AU-BS02a-120827-041000.wav	1117.579	1117.850	0.271	15.2	1391.2	1376.0	200.0	end pattern
144	Spectrogram 1	1	AU-BS02a-120827-042000.wav	1257.835	1258.466	0.632	24.4	246.6	222.2	192.0	start pattern
145	Spectrogram 1	1	AU-BS02a-120827-042000.wav	1260.406	1261.083	0.677	27.4	252.7	225.3	40.0	
146	Spectrogram 1	1	AU-BS02a-120827-042000.wav	1262.887	1263.744	0.857	18.3	243.5	225.3	32.0	
147	Spectrogram 1	1	AU-BS02a-120827-042000.wav	1265.233	1266.045	0.812	27.4	237.4	210.0	32.0	
148	Spectrogram 1	1	AU-BS02a-120827-042000.wav	1267.714	1268.481	0.767	30.4	243.5	213.1	32.0	
149	Spectrogram 1	1	AU-BS02a-120827-042000.wav	1271.301	1272.068	0.767	28.9	239.0	210.0	56.0	
150	Spectrogram 1	1	AU-BS02a-120827-042000.wav	1288.692	1288.917	0.226	30.4	1537.3	1506.8	168.0	start gs
151	Spectrogram 1	1	AU-BS02a-120827-042000.wav	1292.526	1292.707	0.180	60.9	1707.8	1646.9	160.0	
152	Spectrogram 1	1	AU-BS02a-120827-042000.wav	1296.406	1296.586	0.180	27.4	1689.5	1662.1	144.0	
153	Spectrogram 1	1	AU-BS02a-120827-042000.wav	1300.241	1300.511	0.271	30.4	1293.8	1263.3	120.0	
154	Spectrogram 1	1	AU-BS02a-120827-042000.wav	1304.120	1304.301	0.180	28.9	1663.6	1634.7	256.0	
155	Spectrogram 1	1	AU-BS02a-120827-042000.wav	1307.955	1308.135	0.180	36.5	1369.9	1333.3	200.0	
156	Spectrogram 1	1	AU-BS02a-120827-042000.wav	1311.744	1311.970	0.226	27.4	1573.8	1546.4	144.0	
157	Spectrogram 1	1	AU-BS02a-120827-042000.wav	1315.714	1315.940	0.226	33.5	1449.0	1415.5	200.0	
158	Spectrogram 1	1	AU-BS02a-120827-042000.wav	1319.639	1319.865	0.226	45.7	1047.2	1001.5	208.0	
159	Spectrogram 1	1	AU-BS02a-120827-042000.wav	1323.609	1323.835	0.226	27.4	1509.9	1482.5	144.0	
160	Spectrogram 1	1	AU-BS02a-120827-042000.wav	1327.444	1327.669	0.226	24.4	1604.3	1579.9	144.0	
161	Spectrogram 1	1	AU-BS02a-120827-042000.wav	1331.278	1331.549	0.271	24.4	1531.2	1506.8	160.0	
162	Spectrogram 1	1	AU-BS02a-120827-042000.wav	1335.068	1335.338	0.271	33.5	983.3	949.8	152.0	
163	Spectrogram 1	1	AU-BS02a-120827-042000.wav	1338.947	1339.218	0.271	35.0	1184.2	1149.2	152.0	
164	Spectrogram 1	1	AU-BS02a-120827-042000.wav	1342.917	1343.188	0.271	24.4	1738.2	1713.9	64.0	
165	Spectrogram 1	1	AU-BS02a-120827-042000.wav	1346.887	1347.158	0.271	39.6	1519.0	1479.5	240.0	
166	Spectrogram 1	1	AU-BS02a-120827-042000.wav	1351.038	1351.308	0.271	30.4	1683.4	1653.0	32.0	
167	Spectrogram 1	1	AU-BS02a-120827-042000.wav	1355.053	1355.323	0.271	24.4	1838.7	1814.3	192.0	end pattern
168	Spectrogram 1	1	AU-BS02a-120827-042000.wav	1540.556	1541.143	0.586	18.3	231.4	213.1	32.0	start pattern
169	Spectrogram 1	1	AU-BS02a-120827-042000.wav	1542.947	1543.534	0.586	15.2	234.4	219.2	40.0	
170	Spectrogram 1	1	AU-BS02a-120827-042000.wav	1545.248	1545.789	0.541	27.4	240.5	213.1	48.0	
171	Spectrogram 1	1	AU-BS02a-120827-042000.wav	1547.323	1548.000	0.677	33.5	246.6	213.1	40.0	
172	Spectrogram 1	1	AU-BS02a-120827-042000.wav	1549.534	1550.211	0.677	33.5	255.7	222.2	176.0	
173	Spectrogram 1	1	AU-BS02a-120827-042000.wav	1552.015	1552.647	0.632	33.5	252.7	219.2	40.0	
174	Spectrogram 1	1	AU-BS02a-120827-042000.wav	1554.361	1554.992	0.632	42.6	255.7	213.1	48.0	
175	Spectrogram 1	1	AU-BS02a-120827-042000.wav	1556.932	1557.609	0.677	18.3	249.6	231.4	56.0	
176	Spectrogram 1	1	AU-BS02a-120827-042000.wav	1560.406	1561.083	0.677	24.4	249.6	225.3	168.0	
177	Spectrogram 1	1	AU-BS02a-120827-042000.wav	1573.805	1573.985	0.180	48.7	1138.5	1089.8	200.0	start gs
178	Spectrogram 1	1	AU-BS02a-120827-042000.wav	1577.774	1577.955	0.180	45.7	1954.3	1908.7	192.0	
179	Spectrogram 1	1	AU-BS02a-120827-042000.wav	1581.744	1581.925	0.180	60.9	1957.4	1896.5	800.0	
180	Spectrogram 1	1	AU-BS02a-120827-042000.wav	1585.534	1585.714	0.180	42.6	1826.5	1783.9	184.0	
181	Spectrogram 1	1	AU-BS02a-120827-042000.wav	1589.323	1589.594	0.271	30.4	1838.7	1808.2	208.0	
182	Spectrogram 1	1	AU-BS02a-120827-042000.wav	1593.158	1593.383	0.226	24.4	1948.2	1923.9	304.0	
183	Spectrogram 1	1	AU-BS02a-120827-042000.wav	1596.947	1597.218	0.271	21.3	1680.4	1659.1	208.0	
184	Spectrogram 1	1	AU-BS02a-120827-042000.wav	1600.827	1601.053	0.226	30.4	1832.6	1802.1	128.0	
185	Spectrogram 1	1	AU-BS02a-120827-042000.wav	1604.571	1604.797	0.226	27.4	1951.3	1923.9	160.0	
186	Spectrogram 1	1	AU-BS02a-120827-042000.wav	1608.406	1608.632	0.226	15.2	1990.9	1975.6	16.0	
187	Spectrogram 1	1	AU-BS02a-120827-042000.wav	1612.376	1612.556	0.180	9.1	1997.0	1987.8	104.0	
188	Spectrogram 1	1	AU-BS02a-120827-042000.wav	1616.301	1616.571	0.271	33.5	541.9	508.4	88.0	
189	Spectrogram 1	1	AU-BS02a-120827-042000.wav	1620.180	1620.406	0.226	36.5	678.8	642.3	112.0	
190	Spectrogram 1	1	AU-BS02a-120827-042000.wav	1624.150	1624.376	0.226	36.5	715.4	678.8	40.0	
191	Spectrogram 1	1	AU-BS02a-120827-042000.wav	1628.346	1628.526	0.180	48.7	1296.8	1248.1	152.0	
192	Spectrogram 1	1	AU-BS02a-120827-042000.wav	1632.203	1632.429	0.226	56.3	1252.7	1196.3	152.0	
193	Spectrogram 1	1	AU-BS02a-120827-042000.wav	1635.880	1636.105	0.226	39.6	1589.0	1549.5	144.0	end main prase
194	Spectrogram 1	1	AU-BS02a-120827-042000.wav	1660.331	1660.556	0.226	39.6	1954.3	1914.8	56.0	
195	Spectrogram 1	1	AU-BS02a-120827-042000.wav	1664.301	1664.526	0.226	42.6	1619.5	1576.9	176.0	
196	Spectrogram 1	1	AU-BS02a-120827-042000.wav	1668.361	1668.632	0.271	33.5	1476.4	1442.9	168.0	
197	Spectrogram 1	1	AU-BS02a-120827-042000.wav	1672.511	1672.782	0.271	21.3	1662.1	1640.8	216.0	
198	Spectrogram 1	1	AU-BS02a-120827-042000.wav	1676.797	1677.068	0.271	42.6	1242.0	1199.4	184.0	
199	Spectrogram 1	1	AU-BS02a-120827-042000.wav	1692.677	1692.947	0.271	39.6	1312.0	1272.5	160.0	
200	Spectrogram 1	1	AU-BS02a-120827-042000.wav	1697.008	1697.278	0.271	25.9	1264.8	1239.0	216.0	
201	Spectrogram 1	1	AU-BS02a-120827-042000.wav	1701.383	1701.654	0.271	42.6	1293.8	1251.1	216.0	end pattern
202	Spectrogram 1	1	AU-BS02a-120827-043000.wav	1814.120	1814.752	0.632	30.4	213.1	182.6	32.0	start pattenr
203	Spectrogram 1	1	AU-BS02a-120827-043000.wav	1816.782	1817.414	0.632	15.2	280.1	264.8	48.0	
204	Spectrogram 1	1	AU-BS02a-120827-043000.wav	1819.218	1819.940	0.722	18.3	249.6	231.4	40.0	
205	Spectrogram 1	1	AU-BS02a-120827-043000.wav	1821.429	1822.105	0.677	36.5	240.5	204.0	40.0	
206	Spectrogram 1	1	AU-BS02a-120827-043000.wav	1823.504	1824.451	0.947	21.3	231.4	210.0	24.0	
207	Spectrogram 1	1	AU-BS02a-120827-043000.wav	1825.940	1826.662	0.722	15.2	228.3	213.1	24.0	
208	Spectrogram 1	1	AU-BS02a-120827-043000.wav	1828.241	1829.008	0.767	15.2	240.5	225.3	48.0	
209	Spectrogram 1	1	AU-BS02a-120827-043000.wav	1830.677	1831.534	0.857	18.3	240.5	222.2	104.0	
210	Spectrogram 1	1	AU-BS02a-120827-043000.wav	1834.150	1835.008	0.857	21.3	225.3	204.0	48.0	
211	Spectrogram 1	1	AU-BS02a-120827-043000.wav	1852.241	1852.421	0.180	45.7	1068.5	1022.8	136.0	start gs
212	Spectrogram 1	1	AU-BS02a-120827-043000.wav	1856.120	1856.346	0.226	45.7	1993.9	1948.2	272.0	
213	Spectrogram 1	1	AU-BS02a-120827-043000.wav	1860.000	1860.180	0.180	42.6	1993.9	1951.3	856.0	
214	Spectrogram 1	1	AU-BS02a-120827-043000.wav	1863.880	1864.105	0.226	24.4	1997.0	1972.6	856.0	
215	Spectrogram 1	1	AU-BS02a-120827-043000.wav	1867.805	1867.985	0.180	42.6	1984.8	1942.2	224.0	
216	Spectrogram 1	1	AU-BS02a-120827-043000.wav	1871.729	1871.910	0.180	33.5	1649.9	1616.4	160.0	
217	Spectrogram 1	1	AU-BS02a-120827-043000.wav	1875.609	1875.835	0.226	54.8	1662.1	1607.3	168.0	
218	Spectrogram 1	1	AU-BS02a-120827-043000.wav	1879.556	1879.782	0.226	16.7	1340.9	1324.2	104.0	
219	Spectrogram 1	1	AU-BS02a-120827-043000.wav	1883.459	1883.684	0.226	21.3	1531.2	1509.9	176.0	
220	Spectrogram 1	1	AU-BS02a-120827-043000.wav	1887.429	1887.654	0.226	36.5	1041.1	1004.6	184.0	
221	Spectrogram 1	1	AU-BS02a-120827-043000.wav	1891.421	1891.647	0.226	38.1	1325.7	1287.7	88.0	
222	Spectrogram 1	1	AU-BS02a-120827-043000.wav	1895.459	1895.684	0.226	42.6	1546.4	1503.8	80.0	
223	Spectrogram 1	1	AU-BS02a-120827-043000.wav	1899.586	1899.812	0.226	35.0	1103.5	1068.5	208.0	
224	Spectrogram 1	1	AU-BS02a-120827-043000.wav	1903.624	1903.805	0.180	36.5	895.0	858.4	184.0	
