Selection	View	Channel	Begin File	Begin Time (s)	End Time (s)	Delta Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Freq (Hz)	Peak Freq (Hz)	Notes
63	Spectrogram 1	1	AU-BS02b-100111-234000.wav	5047.474	5047.698	0.224	26.8	510.1	483.2	96.0	start pattern
64	Spectrogram 1	1	AU-BS02b-100111-234000.wav	5048.057	5048.326	0.269	36.9	459.7	422.8	80.0	
65	Spectrogram 1	1	AU-BS02b-100111-234000.wav	5057.467	5057.691	0.224	20.1	557.0	536.9	80.0	
66	Spectrogram 1	1	AU-BS02b-100111-234000.wav	5057.960	5058.229	0.269	26.8	567.1	540.3	232.0	
67	Spectrogram 1	1	AU-BS02b-100111-234000.wav	5062.485	5062.710	0.224	36.9	835.6	798.7	272.0	
68	Spectrogram 1	1	AU-BS02b-100111-234000.wav	5062.934	5063.158	0.224	26.8	798.7	771.8	192.0	
69	Spectrogram 1	1	AU-BS02b-100111-234000.wav	5067.594	5067.773	0.179	40.3	748.3	708.1	544.0	
70	Spectrogram 1	1	AU-BS02b-100111-234000.wav	5068.087	5068.311	0.224	47.0	842.3	795.3	184.0	
71	Spectrogram 1	1	AU-BS02b-100111-234000.wav	5072.657	5072.881	0.224	60.4	654.4	594.0	80.0	
72	Spectrogram 1	1	AU-BS02b-100111-234000.wav	5073.150	5073.419	0.269	43.6	798.7	755.0	336.0	
73	Spectrogram 1	1	AU-BS02b-100111-234000.wav	5077.967	5078.191	0.224	50.3	520.1	469.8	336.0	
74	Spectrogram 1	1	AU-BS02b-100111-234000.wav	5078.438	5078.527	0.090	40.3	503.4	463.1	264.0	
75	Spectrogram 1	1	AU-BS02b-100111-234000.wav	5083.143	5083.367	0.224	30.2	345.6	315.4	264.0	
76	Spectrogram 1	1	AU-BS02b-100111-234000.wav	5083.725	5083.994	0.269	43.6	1214.8	1171.1	360.0	
77	Spectrogram 1	1	AU-BS02b-100111-235000.wav	5358.341	5358.565	0.224	40.3	291.9	251.7	96.0	star tpattern
78	Spectrogram 1	1	AU-BS02b-100111-235000.wav	5358.878	5359.147	0.269	41.9	771.8	729.9	160.0	
79	Spectrogram 1	1	AU-BS02b-100111-235000.wav	5368.293	5368.517	0.224	36.9	513.4	476.5	336.0	
80	Spectrogram 1	1	AU-BS02b-100111-235000.wav	5368.786	5369.010	0.224	40.3	607.4	567.1	392.0	
81	Spectrogram 1	1	AU-BS02b-100111-235000.wav	5373.356	5373.580	0.224	43.6	885.9	842.3	184.0	
82	Spectrogram 1	1	AU-BS02b-100111-235000.wav	5373.849	5374.073	0.224	43.6	879.2	835.6	440.0	
83	Spectrogram 1	1	AU-BS02b-100111-235000.wav	5378.599	5378.778	0.179	43.6	812.1	768.5	176.0	
84	Spectrogram 1	1	AU-BS02b-100111-235000.wav	5379.002	5379.226	0.224	60.4	758.4	698.0	80.0	
85	Spectrogram 1	1	AU-BS02b-100111-235000.wav	5383.797	5384.066	0.269	36.9	1245.0	1208.1	208.0	
86	Spectrogram 1	1	AU-BS02b-100111-235000.wav	5384.335	5384.559	0.224	43.6	1137.6	1094.0	232.0	
87	Spectrogram 1	1	AU-BS02b-100111-235000.wav	5389.084	5389.308	0.224	53.7	1476.5	1422.8	304.0	
88	Spectrogram 1	1	AU-BS02b-100111-235000.wav	5389.577	5389.801	0.224	53.7	1459.7	1406.0	96.0	
89	Spectrogram 1	1	AU-BS02b-100112-000000.wav	5935.470	5935.694	0.224	48.7	723.2	674.5	88.0	start pattenr
90	Spectrogram 1	1	AU-BS02b-100112-000000.wav	5936.097	5936.321	0.224	48.7	669.5	620.8	168.0	
91	Spectrogram 1	1	AU-BS02b-100112-000000.wav	5945.709	5945.933	0.224	30.2	634.2	604.0	40.0	
92	Spectrogram 1	1	AU-BS02b-100112-000000.wav	5946.224	5946.448	0.224	40.3	657.7	617.4	264.0	
93	Spectrogram 1	1	AU-BS02b-100112-000000.wav	5950.817	5951.041	0.224	47.0	667.8	620.8	232.0	
94	Spectrogram 1	1	AU-BS02b-100112-000000.wav	5951.265	5951.534	0.269	47.0	651.0	604.0	560.0	
95	Spectrogram 1	1	AU-BS02b-100112-000000.wav	5955.948	5956.172	0.224	35.2	602.3	567.1	552.0	
96	Spectrogram 1	1	AU-BS02b-100112-000000.wav	5956.418	5956.598	0.179	36.9	587.2	550.3	224.0	
97	Spectrogram 1	1	AU-BS02b-100112-000000.wav	5960.926	5961.150	0.224	41.9	904.4	862.4	336.0	
98	Spectrogram 1	1	AU-BS02b-100112-000000.wav	5961.441	5961.665	0.224	36.9	785.2	748.3	336.0	
99	Spectrogram 1	1	AU-BS02b-100112-000000.wav	5966.236	5966.460	0.224	30.2	687.9	657.7	192.0	
100	Spectrogram 1	1	AU-BS02b-100112-000000.wav	5966.729	5966.953	0.224	30.2	644.3	614.1	272.0	
101	Spectrogram 1	1	AU-BS02b-100112-000000.wav	5971.389	5971.613	0.224	47.0	745.0	698.0	192.0	
102	Spectrogram 1	1	AU-BS02b-100112-000000.wav	5971.792	5972.016	0.224	57.0	745.0	687.9	384.0	
103	Spectrogram 1	1	AU-BS02b-100112-002000.wav	6924.408	6924.632	0.224	43.6	432.9	389.3	112.0	start pattern
104	Spectrogram 1	1	AU-BS02b-100112-002000.wav	6924.968	6925.282	0.314	40.3	466.4	426.2	152.0	
105	Spectrogram 1	1	AU-BS02b-100112-002000.wav	6934.472	6934.651	0.179	33.6	476.5	443.0	440.0	
106	Spectrogram 1	1	AU-BS02b-100112-002000.wav	6934.965	6935.279	0.314	40.3	620.8	580.5	392.0	
107	Spectrogram 1	1	AU-BS02b-100112-002000.wav	6939.625	6939.849	0.224	26.8	667.8	640.9	264.0	
108	Spectrogram 1	1	AU-BS02b-100112-002000.wav	6940.073	6940.342	0.269	23.5	916.1	892.6	64.0	
109	Spectrogram 1	1	AU-BS02b-100112-002000.wav	6944.644	6944.868	0.224	80.5	889.3	808.7	200.0	
110	Spectrogram 1	1	AU-BS02b-100112-002000.wav	6945.092	6945.361	0.269	53.7	879.2	825.5	392.0	
111	Spectrogram 1	1	AU-BS02b-100112-002000.wav	6949.707	6949.931	0.224	23.5	1100.7	1077.2	184.0	
112	Spectrogram 1	1	AU-BS02b-100112-002000.wav	6950.155	6950.469	0.314	26.8	1070.5	1043.6	384.0	
113	Spectrogram 1	1	AU-BS02b-100112-002000.wav	6954.816	6955.040	0.224	43.6	1114.1	1070.5	232.0	
114	Spectrogram 1	1	AU-BS02b-100112-002000.wav	6955.308	6955.533	0.224	26.8	832.2	805.4	384.0	
115	Spectrogram 1	1	AU-BS02b-100112-002000.wav	6960.058	6960.238	0.179	53.7	838.9	785.2	384.0	
116	Spectrogram 1	1	AU-BS02b-100112-002000.wav	6960.506	6960.820	0.314	57.0	832.2	775.2	136.0	
117	Spectrogram 1	1	AU-BS02b-100112-004000.wav	8063.319	8063.543	0.224	40.3	469.8	429.5	168.0	start pattenr
118	Spectrogram 1	1	AU-BS02b-100112-004000.wav	8063.812	8064.081	0.269	23.5	456.4	432.9	24.0	
119	Spectrogram 1	1	AU-BS02b-100112-004000.wav	8073.423	8073.648	0.224	41.9	1036.9	995.0	328.0	
120	Spectrogram 1	1	AU-BS02b-100112-004000.wav	8073.894	8074.118	0.224	36.9	788.6	751.7	80.0	
121	Spectrogram 1	1	AU-BS02b-100112-004000.wav	8078.420	8078.689	0.269	63.8	1006.7	943.0	272.0	
122	Spectrogram 1	1	AU-BS02b-100112-004000.wav	8078.957	8079.226	0.269	21.8	951.3	929.5	160.0	
123	Spectrogram 1	1	AU-BS02b-100112-004000.wav	8083.618	8083.842	0.224	36.9	926.2	889.3	192.0	
124	Spectrogram 1	1	AU-BS02b-100112-004000.wav	8084.155	8084.379	0.224	40.3	1104.0	1063.8	144.0	
125	Spectrogram 1	1	AU-BS02b-100112-004000.wav	8088.726	8088.950	0.224	60.4	661.1	600.7	176.0	
126	Spectrogram 1	1	AU-BS02b-100112-004000.wav	8089.219	8089.488	0.269	43.6	671.1	627.5	496.0	
127	Spectrogram 1	1	AU-BS02b-100112-004000.wav	8093.924	8094.193	0.269	63.8	862.4	798.7	312.0	
128	Spectrogram 1	1	AU-BS02b-100112-004000.wav	8094.372	8094.686	0.314	50.3	791.9	741.6	384.0	
129	Spectrogram 1	1	AU-BS02b-100112-004000.wav	8098.987	8099.167	0.179	53.7	802.0	748.3	384.0	
130	Spectrogram 1	1	AU-BS02b-100112-004000.wav	8099.435	8099.615	0.179	40.3	1557.0	1516.8	208.0	
131	Spectrogram 1	1	AU-BS02b-100112-005000.wav	8431.770	8431.994	0.224	23.5	489.9	466.4	24.0	start pattern
132	Spectrogram 1	1	AU-BS02b-100112-005000.wav	8432.263	8432.487	0.224	36.9	483.2	446.3	72.0	
133	Spectrogram 1	1	AU-BS02b-100112-005000.wav	8441.673	8441.897	0.224	23.5	751.7	728.2	24.0	
134	Spectrogram 1	1	AU-BS02b-100112-005000.wav	8442.148	8442.372	0.224	33.6	657.7	624.2	296.0	
135	Spectrogram 1	1	AU-BS02b-100112-005000.wav	8446.875	8447.099	0.224	30.2	892.6	862.4	304.0	
136	Spectrogram 1	1	AU-BS02b-100112-005000.wav	8447.323	8447.547	0.224	26.8	855.7	828.9	304.0	
137	Spectrogram 1	1	AU-BS02b-100112-005000.wav	8451.849	8452.073	0.224	53.7	1352.3	1298.7	296.0	
138	Spectrogram 1	1	AU-BS02b-100112-005000.wav	8452.387	8452.611	0.224	30.2	1302.0	1271.8	176.0	
139	Spectrogram 1	1	AU-BS02b-100112-005000.wav	8456.913	8457.137	0.224	36.9	1396.0	1359.1	296.0	
140	Spectrogram 1	1	AU-BS02b-100112-005000.wav	8457.450	8457.719	0.269	31.9	1350.7	1318.8	88.0	
141	Spectrogram 1	1	AU-BS02b-100112-005000.wav	8462.021	8462.290	0.269	33.6	1211.4	1177.9	488.0	
142	Spectrogram 1	1	AU-BS02b-100112-005000.wav	8462.559	8462.828	0.269	43.6	828.9	785.2	128.0	
143	Spectrogram 1	1	AU-BS02b-100112-010000.wav	9024.157	9024.381	0.224	26.8	708.1	681.2	544.0	start pattern
144	Spectrogram 1	1	AU-BS02b-100112-010000.wav	9024.650	9024.919	0.269	26.8	694.6	667.8	72.0	
145	Spectrogram 1	1	AU-BS02b-100112-010000.wav	9034.105	9034.373	0.269	36.9	986.6	949.7	304.0	
146	Spectrogram 1	1	AU-BS02b-100112-010000.wav	9034.598	9034.866	0.269	23.5	969.8	946.3	248.0	
147	Spectrogram 1	1	AU-BS02b-100112-010000.wav	9039.307	9039.531	0.224	50.3	956.4	906.0	560.0	
148	Spectrogram 1	1	AU-BS02b-100112-010000.wav	9039.800	9039.979	0.179	26.8	896.0	869.1	304.0	
149	Spectrogram 1	1	AU-BS02b-100112-010000.wav	9044.460	9044.729	0.269	67.1	1271.8	1204.7	440.0	
150	Spectrogram 1	1	AU-BS02b-100112-010000.wav	9044.953	9045.177	0.224	50.3	738.3	687.9	328.0	
151	Spectrogram 1	1	AU-BS02b-100112-010000.wav	9049.748	9050.016	0.269	26.8	1080.5	1053.7	256.0	
152	Spectrogram 1	1	AU-BS02b-100112-010000.wav	9050.308	9050.532	0.224	23.5	1030.2	1006.7	328.0	
153	Spectrogram 1	1	AU-BS02b-100112-010000.wav	9055.170	9055.394	0.224	36.9	882.6	845.6	400.0	
154	Spectrogram 1	1	AU-BS02b-100112-010000.wav	9055.618	9055.887	0.269	33.6	902.7	869.1	400.0	
155	Spectrogram 1	1	AU-BS02b-100112-011000.wav	9689.323	9689.547	0.224	20.1	728.2	708.1	24.0	start pattern
156	Spectrogram 1	1	AU-BS02b-100112-011000.wav	9689.951	9690.264	0.314	30.2	721.5	691.3	120.0	
157	Spectrogram 1	1	AU-BS02b-100112-011000.wav	9699.226	9699.450	0.224	53.7	1137.6	1083.9	456.0	
158	Spectrogram 1	1	AU-BS02b-100112-011000.wav	9699.719	9700.033	0.314	50.3	1607.4	1557.0	256.0	
159	Spectrogram 1	1	AU-BS02b-100112-011000.wav	9704.379	9704.603	0.224	70.5	1211.4	1140.9	344.0	
160	Spectrogram 1	1	AU-BS02b-100112-011000.wav	9704.828	9705.096	0.269	47.0	1513.4	1466.4	456.0	
161	Spectrogram 1	1	AU-BS02b-100112-011000.wav	9709.443	9709.712	0.269	35.2	729.9	694.6	128.0	
162	Spectrogram 1	1	AU-BS02b-100112-011000.wav	9710.003	9710.317	0.314	30.2	1010.1	979.9	360.0	
164	Spectrogram 1	1	AU-BS02b-100112-011000.wav	9714.865	9715.089	0.224	67.1	1087.2	1020.1	456.0	
165	Spectrogram 1	1	AU-BS02b-100112-011000.wav	9715.268	9715.492	0.224	40.3	949.7	909.4	360.0	
166	Spectrogram 1	1	AU-BS02b-100112-011000.wav	9720.152	9720.376	0.224	47.0	1332.2	1285.2	592.0	
167	Spectrogram 1	1	AU-BS02b-100112-011000.wav	9720.645	9720.959	0.314	53.7	1278.5	1224.8	360.0	
168	Spectrogram 1	1	AU-BS02b-100112-011000.wav	9725.619	9725.843	0.224	63.8	1127.5	1063.8	456.0	
169	Spectrogram 1	1	AU-BS02b-100112-011000.wav	9726.134	9726.359	0.224	45.3	1585.6	1540.3	256.0	
170	Spectrogram 1	1	AU-BS02b-100112-012000.wav	10104.202	10104.426	0.224	36.9	479.9	443.0	160.0	start pattern
171	Spectrogram 1	1	AU-BS02b-100112-012000.wav	10104.695	10104.919	0.224	43.6	439.6	396.0	88.0	
172	Spectrogram 1	1	AU-BS02b-100112-012000.wav	10114.149	10114.373	0.224	26.8	936.2	909.4	272.0	
173	Spectrogram 1	1	AU-BS02b-100112-012000.wav	10114.642	10114.866	0.224	30.2	781.9	751.7	88.0	
174	Spectrogram 1	1	AU-BS02b-100112-012000.wav	10119.217	10119.397	0.179	38.6	780.2	741.6	456.0	
175	Spectrogram 1	1	AU-BS02b-100112-012000.wav	10119.665	10119.890	0.224	40.3	698.0	657.7	200.0	
176	Spectrogram 1	1	AU-BS02b-100112-012000.wav	10124.258	10124.482	0.224	41.9	1132.6	1090.6	240.0	
177	Spectrogram 1	1	AU-BS02b-100112-012000.wav	10124.729	10124.998	0.269	40.3	1013.4	973.2	216.0	
178	Spectrogram 1	1	AU-BS02b-100112-012000.wav	10129.300	10129.524	0.224	47.0	1120.8	1073.8	408.0	
179	Spectrogram 1	1	AU-BS02b-100112-012000.wav	10129.792	10130.061	0.269	36.9	1063.8	1026.8	312.0	
180	Spectrogram 1	1	AU-BS02b-100112-012000.wav	10134.363	10134.587	0.224	30.2	875.8	845.6	280.0	
181	Spectrogram 1	1	AU-BS02b-100112-012000.wav	10134.878	10135.102	0.224	47.0	865.8	818.8	216.0	
182	Spectrogram 1	1	AU-BS02b-100112-012000.wav	10139.516	10139.740	0.224	50.3	1070.5	1020.1	232.0	
183	Spectrogram 1	1	AU-BS02b-100112-012000.wav	10139.964	10140.188	0.224	40.3	1594.0	1553.7	160.0	
184	Spectrogram 1	1	AU-BS02b-100112-012000.wav	10319.709	10319.933	0.224	30.2	1033.6	1003.4	32.0	start pattern
185	Spectrogram 1	1	AU-BS02b-100112-013000.wav	10320.246	10320.515	0.269	10.1	1184.6	1174.5	296.0	
186	Spectrogram 1	1	AU-BS02b-100112-013000.wav	10324.952	10325.220	0.269	25.2	1095.6	1070.5	32.0	
187	Spectrogram 1	1	AU-BS02b-100112-013000.wav	10325.489	10325.758	0.269	38.6	847.3	808.7	256.0	
188	Spectrogram 1	1	AU-BS02b-100112-013000.wav	10330.105	10330.373	0.269	40.3	875.8	835.6	256.0	
189	Spectrogram 1	1	AU-BS02b-100112-013000.wav	10330.598	10330.866	0.269	30.2	849.0	818.8	288.0	
190	Spectrogram 1	1	AU-BS02b-100112-013000.wav	10335.374	10335.598	0.224	43.6	788.6	745.0	240.0	
192	Spectrogram 1	1	AU-BS02b-100112-013000.wav	10335.845	10336.069	0.224	40.3	748.3	708.1	264.0	
193	Spectrogram 1	1	AU-BS02b-100112-013000.wav	10559.462	10559.686	0.224	26.8	463.1	436.2	264.0	start pattern
194	Spectrogram 1	1	AU-BS02b-100112-013000.wav	10559.910	10560.134	0.224	16.8	443.0	426.2	80.0	
195	Spectrogram 1	1	AU-BS02b-100112-013000.wav	10569.365	10569.634	0.269	30.2	1187.9	1157.7	664.0	
196	Spectrogram 1	1	AU-BS02b-100112-013000.wav	10569.858	10570.172	0.314	33.6	1151.0	1117.4	408.0	
197	Spectrogram 1	1	AU-BS02b-100112-013000.wav	10574.518	10574.787	0.269	50.3	943.0	892.6	192.0	
198	Spectrogram 1	1	AU-BS02b-100112-013000.wav	10575.056	10575.325	0.269	40.3	926.2	885.9	488.0	
199	Spectrogram 1	1	AU-BS02b-100112-013000.wav	10579.627	10579.895	0.269	33.6	892.6	859.1	376.0	
200	Spectrogram 1	1	AU-BS02b-100112-013000.wav	10580.164	10580.433	0.269	26.8	882.6	855.7	408.0	
201	Spectrogram 1	1	AU-BS02b-100112-013000.wav	10584.914	10585.138	0.224	47.0	1090.6	1043.6	208.0	
202	Spectrogram 1	1	AU-BS02b-100112-013000.wav	10585.385	10585.698	0.314	21.8	1092.3	1070.5	392.0	
203	Spectrogram 1	1	AU-BS02b-100112-013000.wav	10590.134	10590.359	0.224	41.9	884.2	842.3	224.0	
204	Spectrogram 1	1	AU-BS02b-100112-013000.wav	10590.560	10590.784	0.224	40.3	902.7	862.4	592.0	
205	Spectrogram 1	1	AU-BS02b-100112-013000.wav	10595.355	10595.579	0.224	40.3	1070.5	1030.2	400.0	
206	Spectrogram 1	1	AU-BS02b-100112-013000.wav	10595.848	10596.117	0.269	47.0	1050.3	1003.4	456.0	
207	Spectrogram 1	1	AU-BS02b-100112-013000.wav	10748.124	10748.348	0.224	50.3	597.3	547.0	408.0	stasrt pattern
208	Spectrogram 1	1	AU-BS02b-100112-013000.wav	10748.617	10748.841	0.224	20.1	580.5	560.4	72.0	
209	Spectrogram 1	1	AU-BS02b-100112-013000.wav	10757.937	10758.206	0.269	50.3	835.6	785.2	176.0	
210	Spectrogram 1	1	AU-BS02b-100112-013000.wav	10758.475	10758.744	0.269	36.9	828.9	791.9	56.0	
211	Spectrogram 1	1	AU-BS02b-100112-013000.wav	10763.050	10763.319	0.269	43.6	1446.3	1402.7	456.0	
212	Spectrogram 1	1	AU-BS02b-100112-013000.wav	10763.633	10763.857	0.224	36.9	1214.8	1177.9	80.0	
213	Spectrogram 1	1	AU-BS02b-100112-013000.wav	10768.270	10768.494	0.224	33.6	892.6	859.1	456.0	
214	Spectrogram 1	1	AU-BS02b-100112-013000.wav	10768.763	10768.987	0.224	28.5	844.0	815.4	248.0	
215	Spectrogram 1	1	AU-BS02b-100112-013000.wav	10773.446	10773.670	0.224	30.2	1083.9	1053.7	512.0	
216	Spectrogram 1	1	AU-BS02b-100112-013000.wav	10773.984	10774.163	0.179	40.3	1043.6	1003.4	192.0	
217	Spectrogram 1	1	AU-BS02b-100112-013000.wav	10778.689	10778.913	0.224	36.9	865.8	828.9	368.0	
218	Spectrogram 1	1	AU-BS02b-100112-013000.wav	10779.159	10779.383	0.224	36.9	681.2	644.3	456.0	
219	Spectrogram 1	1	AU-BS02b-100112-013000.wav	10784.021	10784.200	0.179	36.9	721.5	684.6	312.0	
220	Spectrogram 1	1	AU-BS02b-100112-013000.wav	10784.514	10784.738	0.224	40.3	1305.4	1265.1	264.0	
221	Spectrogram 1	1	AU-BS02b-100112-014000.wav	10982.411	10982.590	0.179	43.6	446.3	402.7	392.0	start pattenr
222	Spectrogram 1	1	AU-BS02b-100112-014000.wav	10982.859	10983.128	0.269	33.6	409.4	375.8	112.0	
223	Spectrogram 1	1	AU-BS02b-100112-014000.wav	10992.314	10992.538	0.224	50.3	1278.5	1228.2	184.0	
224	Spectrogram 1	1	AU-BS02b-100112-014000.wav	10992.762	10993.031	0.269	43.6	1523.5	1479.9	584.0	
225	Spectrogram 1	1	AU-BS02b-100112-014000.wav	10997.467	10997.691	0.224	43.6	943.0	899.3	360.0	
226	Spectrogram 1	1	AU-BS02b-100112-014000.wav	10997.960	10998.139	0.179	50.3	939.6	889.3	296.0	
227	Spectrogram 1	1	AU-BS02b-100112-014000.wav	11002.620	11002.844	0.224	50.3	892.6	842.3	184.0	
228	Spectrogram 1	1	AU-BS02b-100112-014000.wav	11003.113	11003.337	0.224	40.3	885.9	845.6	280.0	
229	Spectrogram 1	1	AU-BS02b-100112-014000.wav	11007.795	11008.019	0.224	52.0	1129.2	1077.2	328.0	
230	Spectrogram 1	1	AU-BS02b-100112-014000.wav	11008.266	11008.490	0.224	63.8	822.1	758.4	168.0	
231	Spectrogram 1	1	AU-BS02b-100112-014000.wav	11013.150	11013.419	0.269	47.0	862.4	815.4	112.0	
