Selection	View	Channel	Begin File	Begin Time (s)	End Time (s)	Delta Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Freq (Hz)	Peak Freq (Hz)	Notes
36	Spectrogram 1	1	AU-BS02a-140903-010000.wav	153.699	153.966	0.266	46.2	351.3	305.1	208.0	end main phrase - no terminal
37	Spectrogram 1	1	AU-BS02a-140903-010000.wav	342.964	343.363	0.400	43.1	246.5	203.4	48.0	start pattern
38	Spectrogram 1	1	AU-BS02a-140903-010000.wav	345.851	346.339	0.489	31.2	234.0	202.8	32.0	
39	Spectrogram 1	1	AU-BS02a-140903-010000.wav	348.871	349.403	0.533	31.2	221.5	190.3	176.0	
40	Spectrogram 1	1	AU-BS02a-140903-010000.wav	351.535	352.113	0.577	43.7	218.4	174.7	48.0	
41	Spectrogram 1	1	AU-BS02a-140903-010000.wav	354.688	355.355	0.666	28.1	224.6	196.6	32.0	
42	Spectrogram 1	1	AU-BS02a-140903-010000.wav	357.708	358.419	0.711	31.2	237.1	205.9	48.0	
43	Spectrogram 1	1	AU-BS02a-140903-010000.wav	360.506	361.128	0.622	40.6	255.9	215.3	48.0	
44	Spectrogram 1	1	AU-BS02a-140903-010000.wav	363.215	363.660	0.444	74.9	280.8	205.9	80.0	
45	Spectrogram 1	1	AU-BS02a-140903-010000.wav	365.702	366.369	0.666	43.7	237.1	193.4	48.0	
46	Spectrogram 1	1	AU-BS02a-140903-010000.wav	368.056	368.678	0.622	28.1	243.4	215.3	32.0	
47	Spectrogram 1	1	AU-BS02a-140903-010000.wav	370.894	371.605	0.711	40.6	246.5	205.9	48.0	
48	Spectrogram 1	1	AU-BS02a-140903-010000.wav	374.314	375.291	0.977	37.4	252.7	215.3	48.0	
49	Spectrogram 1	1	AU-BS02a-140903-010000.wav	387.593	387.904	0.311	49.9	1631.8	1581.9	64.0	start gs
50	Spectrogram 1	1	AU-BS02a-140903-010000.wav	391.590	391.812	0.222	40.6	1581.9	1541.3	48.0	
51	Spectrogram 1	1	AU-BS02a-140903-010000.wav	395.454	395.676	0.222	31.2	1634.9	1603.7	32.0	
52	Spectrogram 1	1	AU-BS02a-140903-010000.wav	399.362	399.584	0.222	49.9	1797.2	1747.3	64.0	
53	Spectrogram 1	1	AU-BS02a-140903-010000.wav	403.270	403.492	0.222	34.3	1981.3	1947.0	160.0	
54	Spectrogram 1	1	AU-BS02a-140903-010000.wav	407.134	407.356	0.222	56.2	1859.6	1803.4	64.0	
55	Spectrogram 1	1	AU-BS02a-140903-010000.wav	411.087	411.309	0.222	40.6	1578.8	1538.2	176.0	
56	Spectrogram 1	1	AU-BS02a-140903-010000.wav	414.906	415.128	0.222	53.0	1631.8	1578.8	192.0	
57	Spectrogram 1	1	AU-BS02a-140903-010000.wav	418.770	419.036	0.266	43.7	851.8	808.1	48.0	
58	Spectrogram 1	1	AU-BS02a-140903-010000.wav	422.634	422.900	0.266	43.7	1541.3	1497.7	176.0	
59	Spectrogram 1	1	AU-BS02a-140903-010000.wav	426.493	426.804	0.311	71.8	923.6	851.8	192.0	
60	Spectrogram 1	1	AU-BS02a-140903-010000.wav	430.579	430.801	0.222	62.4	714.5	652.1	208.0	
61	Spectrogram 1	1	AU-BS02a-140903-010000.wav	434.576	434.842	0.266	31.2	758.2	727.0	96.0	
62	Spectrogram 1	1	AU-BS02a-140903-010000.wav	438.773	438.995	0.222	42.1	769.1	727.0	48.0	
63	Spectrogram 1	1	AU-BS02a-140903-010000.wav	442.970	443.192	0.222	31.2	480.5	449.3	192.0	
64	Spectrogram 1	1	AU-BS02a-140903-010000.wav	447.011	447.233	0.222	43.7	477.4	433.7	48.0	
65	Spectrogram 1	1	AU-BS02a-140903-010000.wav	451.408	451.630	0.222	46.8	468.0	421.2	48.0	
66	Spectrogram 1	1	AU-BS02a-140903-010000.wav	455.538	455.805	0.266	53.0	477.4	424.3	80.0	
67	Spectrogram 1	1	AU-BS02a-140903-010000.wav	460.024	460.290	0.266	46.8	511.7	464.9	48.0	
68	Spectrogram 1	1	AU-BS02a-140903-010000.wav	464.465	464.731	0.266	31.2	505.5	474.3	32.0	
69	Spectrogram 1	1	AU-BS02a-140903-010000.wav	468.817	469.173	0.355	37.4	427.5	390.0	48.0	
70	Spectrogram 1	1	AU-BS02a-140903-010000.wav	472.992	473.258	0.266	6.2	427.5	421.2	48.0	end main phrase
71	Spectrogram 1	1	AU-BS02a-140903-010000.wav	498.728	498.995	0.266	18.7	552.3	533.5	192.0	
72	Spectrogram 1	1	AU-BS02a-140903-010000.wav	503.099	503.321	0.222	46.8	870.5	823.7	48.0	
73	Spectrogram 1	1	AU-BS02a-140903-010000.wav	518.221	518.487	0.266	46.8	711.4	664.6	80.0	
74	Spectrogram 1	1	AU-BS02a-140903-010000.wav	522.484	522.795	0.311	78.0	480.5	402.5	192.0	
75	Spectrogram 1	1	AU-BS02a-140903-010000.wav	526.925	527.281	0.355	31.2	530.4	499.2	192.0	end pattern
76	Spectrogram 1	1	AU-BS02a-140903-011000.wav	678.799	679.288	0.489	40.6	221.5	181.0	48.0	start pattern
77	Spectrogram 1	1	AU-BS02a-140903-011000.wav	682.619	683.107	0.489	31.2	230.9	199.7	48.0	
78	Spectrogram 1	1	AU-BS02a-140903-011000.wav	686.394	687.060	0.666	37.4	234.0	196.6	48.0	
79	Spectrogram 1	1	AU-BS02a-140903-011000.wav	689.725	690.213	0.489	40.6	246.5	205.9	48.0	
80	Spectrogram 1	1	AU-BS02a-140903-011000.wav	692.789	693.366	0.577	37.4	234.0	196.6	48.0	
81	Spectrogram 1	1	AU-BS02a-140903-011000.wav	695.454	695.942	0.489	18.7	259.0	240.2	32.0	
82	Spectrogram 1	1	AU-BS02a-140903-011000.wav	698.119	698.696	0.577	31.2	252.7	221.5	32.0	
83	Spectrogram 1	1	AU-BS02a-140903-011000.wav	700.295	700.961	0.666	37.4	255.9	218.4	48.0	
84	Spectrogram 1	1	AU-BS02a-140903-011000.wav	702.782	703.448	0.666	56.2	271.5	215.3	64.0	
85	Spectrogram 1	1	AU-BS02a-140903-011000.wav	705.180	705.891	0.711	25.0	230.9	205.9	32.0	
86	Spectrogram 1	1	AU-BS02a-140903-011000.wav	708.067	708.733	0.666	34.3	243.4	209.0	64.0	
87	Spectrogram 1	1	AU-BS02a-140903-011000.wav	710.953	711.620	0.666	28.1	234.0	205.9	32.0	
88	Spectrogram 1	1	AU-BS02a-140903-011000.wav	724.406	724.628	0.222	34.3	1747.3	1712.9	224.0	start gs
89	Spectrogram 1	1	AU-BS02a-140903-011000.wav	728.358	728.625	0.266	31.2	1791.0	1759.8	32.0	
90	Spectrogram 1	1	AU-BS02a-140903-011000.wav	732.133	732.355	0.222	15.6	1800.3	1784.7	16.0	
91	Spectrogram 1	1	AU-BS02a-140903-011000.wav	736.042	736.264	0.222	21.8	1878.3	1856.5	224.0	
92	Spectrogram 1	1	AU-BS02a-140903-011000.wav	739.861	740.083	0.222	34.3	1947.0	1912.6	48.0	
93	Spectrogram 1	1	AU-BS02a-140903-011000.wav	743.547	743.769	0.222	12.5	1984.4	1971.9	144.0	
94	Spectrogram 1	1	AU-BS02a-140903-011000.wav	747.322	747.544	0.222	12.5	1797.2	1784.7	16.0	
95	Spectrogram 1	1	AU-BS02a-140903-011000.wav	751.230	751.497	0.266	12.5	1750.4	1737.9	16.0	
96	Spectrogram 1	1	AU-BS02a-140903-011000.wav	755.050	755.272	0.222	37.4	1859.6	1822.2	112.0	
97	Spectrogram 1	1	AU-BS02a-140903-011000.wav	759.002	759.269	0.266	21.8	1853.4	1831.5	48.0	
98	Spectrogram 1	1	AU-BS02a-140903-011000.wav	762.866	763.133	0.266	12.5	527.3	514.8	96.0	
99	Spectrogram 1	1	AU-BS02a-140903-011000.wav	766.730	766.952	0.222	40.6	489.9	449.3	48.0	
100	Spectrogram 1	1	AU-BS02a-140903-011000.wav	770.372	770.638	0.266	49.9	452.4	402.5	64.0	
101	Spectrogram 1	1	AU-BS02a-140903-011000.wav	774.275	774.542	0.266	18.7	443.1	424.3	80.0	
102	Spectrogram 1	1	AU-BS02a-140903-011000.wav	778.384	778.694	0.311	46.8	458.7	411.9	112.0	
103	Spectrogram 1	1	AU-BS02a-140903-011000.wav	782.003	782.314	0.311	56.2	411.9	355.7	96.0	
104	Spectrogram 1	1	AU-BS02a-140903-011000.wav	785.600	785.867	0.266	40.6	371.3	330.7	48.0	end main phrase
105	Spectrogram 1	1	AU-BS02a-140903-011000.wav	955.017	955.683	0.666	62.4	221.5	159.1	192.0	
106	Spectrogram 1	1	AU-BS02a-140903-011000.wav	958.037	958.481	0.444	71.8	224.6	152.9	176.0	
107	Spectrogram 1	1	AU-BS02a-140903-011000.wav	961.101	961.723	0.622	46.8	224.6	177.8	48.0	
108	Spectrogram 1	1	AU-BS02a-140903-011000.wav	963.855	964.388	0.533	40.6	227.8	187.2	48.0	
109	Spectrogram 1	1	AU-BS02a-140903-011000.wav	966.298	966.786	0.489	46.8	237.1	190.3	48.0	
110	Spectrogram 1	1	AU-BS02a-140903-011000.wav	969.007	969.540	0.533	46.8	255.9	209.0	48.0	
111	Spectrogram 1	1	AU-BS02a-140903-011000.wav	971.449	972.160	0.711	40.6	234.0	193.4	48.0	
112	Spectrogram 1	1	AU-BS02a-140903-011000.wav	973.803	974.425	0.622	46.8	230.9	184.1	48.0	
113	Spectrogram 1	1	AU-BS02a-140903-011000.wav	976.246	976.912	0.666	46.8	252.7	205.9	48.0	
114	Spectrogram 1	1	AU-BS02a-140903-011000.wav	979.532	980.332	0.799	37.4	234.0	196.6	48.0	
115	Spectrogram 1	1	AU-BS02a-140903-011000.wav	997.070	997.337	0.266	43.7	1441.5	1397.8	48.0	start gs
116	Spectrogram 1	1	AU-BS02a-140903-011000.wav	1000.890	1001.156	0.266	43.7	1737.9	1694.2	48.0	
117	Spectrogram 1	1	AU-BS02a-140903-011000.wav	1004.754	1004.976	0.222	31.2	1762.9	1731.7	32.0	
118	Spectrogram 1	1	AU-BS02a-140903-011000.wav	1008.573	1008.795	0.222	25.0	1937.6	1912.6	176.0	
119	Spectrogram 1	1	AU-BS02a-140903-011000.wav	1012.437	1012.703	0.266	40.6	1940.7	1900.2	160.0	
120	Spectrogram 1	1	AU-BS02a-140903-011000.wav	1016.301	1016.523	0.222	59.3	1650.5	1591.3	128.0	
121	Spectrogram 1	1	AU-BS02a-140903-011000.wav	1020.253	1020.475	0.222	28.1	1282.4	1254.3	160.0	
122	Spectrogram 1	1	AU-BS02a-140903-011000.wav	1024.117	1024.384	0.266	25.0	1856.5	1831.5	160.0	
123	Spectrogram 1	1	AU-BS02a-140903-011000.wav	1028.092	1028.314	0.222	37.4	823.7	786.3	144.0	
124	Spectrogram 1	1	AU-BS02a-140903-011000.wav	1031.889	1032.156	0.266	53.0	452.4	399.4	160.0	
125	Spectrogram 1	1	AU-BS02a-140903-011000.wav	1036.019	1036.241	0.222	62.4	449.3	386.9	64.0	
126	Spectrogram 1	1	AU-BS02a-140903-011000.wav	1040.061	1040.372	0.311	34.3	458.7	424.3	192.0	
127	Spectrogram 1	1	AU-BS02a-140903-011000.wav	1044.275	1044.542	0.266	40.6	361.9	321.4	48.0	
128	Spectrogram 1	1	AU-BS02a-140903-011000.wav	1048.272	1048.539	0.266	34.3	458.7	424.3	80.0	
129	Spectrogram 1	1	AU-BS02a-140903-011000.wav	1052.714	1052.980	0.266	31.2	424.3	393.1	32.0	
130	Spectrogram 1	1	AU-BS02a-140903-011000.wav	1056.977	1057.244	0.266	31.2	477.4	446.2	32.0	
131	Spectrogram 1	1	AU-BS02a-140903-011000.wav	1061.241	1061.507	0.266	43.7	446.2	402.5	176.0	
132	Spectrogram 1	1	AU-BS02a-140903-011000.wav	1065.504	1065.815	0.311	37.4	496.1	458.7	176.0	
133	Spectrogram 1	1	AU-BS02a-140903-011000.wav	1069.768	1070.079	0.311	49.9	458.7	408.7	64.0	
134	Spectrogram 1	1	AU-BS02a-140903-011000.wav	1074.431	1074.742	0.311	37.4	471.1	433.7	48.0	end main phrase
135	Spectrogram 1	1	AU-BS02a-140903-011000.wav	1092.018	1092.240	0.222	28.1	511.7	483.6	48.0	
136	Spectrogram 1	1	AU-BS02a-140903-011000.wav	1095.877	1096.233	0.355	34.3	421.2	386.9	48.0	
137	Spectrogram 1	1	AU-BS02a-140903-011000.wav	1100.540	1100.807	0.266	46.8	380.7	333.9	48.0	
138	Spectrogram 1	1	AU-BS02a-140903-011000.wav	1111.288	1111.599	0.311	28.1	433.7	405.6	48.0	
139	Spectrogram 1	1	AU-BS02a-140903-011000.wav	1115.507	1115.862	0.355	25.0	517.9	493.0	48.0	
140	Spectrogram 1	1	AU-BS02a-140903-011000.wav	1119.859	1120.170	0.311	59.3	552.3	493.0	64.0	
141	Spectrogram 1	1	AU-BS02a-140903-011000.wav	1133.583	1133.894	0.311	53.0	468.0	415.0	112.0	
142	Spectrogram 1	1	AU-BS02a-140903-011000.wav	1137.535	1137.802	0.266	65.5	589.7	524.2	224.0	
143	Spectrogram 1	1	AU-BS02a-140903-011000.wav	1141.399	1141.843	0.444	34.3	683.3	649.0	144.0	
144	Spectrogram 1	1	AU-BS02a-140903-011000.wav	1145.885	1146.151	0.266	40.6	514.8	474.3	48.0	end pattern
145	Spectrogram 1	1	AU-BS02a-140903-012000.wav	1276.619	1277.063	0.444	25.0	224.6	199.7	176.0	start pattern
146	Spectrogram 1	1	AU-BS02a-140903-012000.wav	1280.216	1280.794	0.577	31.2	240.2	209.0	32.0	
147	Spectrogram 1	1	AU-BS02a-140903-012000.wav	1283.902	1284.391	0.489	25.0	237.1	212.2	32.0	
148	Spectrogram 1	1	AU-BS02a-140903-012000.wav	1286.922	1287.544	0.622	28.1	227.8	199.7	48.0	
149	Spectrogram 1	1	AU-BS02a-140903-012000.wav	1289.987	1290.564	0.577	34.3	227.8	193.4	48.0	
150	Spectrogram 1	1	AU-BS02a-140903-012000.wav	1292.874	1293.495	0.622	31.2	240.2	209.0	32.0	
151	Spectrogram 1	1	AU-BS02a-140903-012000.wav	1295.272	1296.027	0.755	37.4	234.0	196.6	48.0	
152	Spectrogram 1	1	AU-BS02a-140903-012000.wav	1297.936	1298.736	0.799	28.1	280.8	252.7	32.0	
153	Spectrogram 1	1	AU-BS02a-140903-012000.wav	1300.423	1301.267	0.844	31.2	240.2	209.0	32.0	
154	Spectrogram 1	1	AU-BS02a-140903-012000.wav	1303.044	1303.666	0.622	62.4	259.0	196.6	80.0	
155	Spectrogram 1	1	AU-BS02a-140903-012000.wav	1305.753	1306.463	0.711	31.2	246.5	215.3	32.0	
156	Spectrogram 1	1	AU-BS02a-140903-012000.wav	1309.128	1309.839	0.711	53.0	243.4	190.3	96.0	
157	Spectrogram 1	1	AU-BS02a-140903-012000.wav	1322.492	1322.714	0.222	56.2	1959.4	1903.3	64.0	start gs
158	Spectrogram 1	1	AU-BS02a-140903-012000.wav	1326.489	1326.711	0.222	28.1	1993.8	1965.7	32.0	
159	Spectrogram 1	1	AU-BS02a-140903-012000.wav	1330.352	1330.574	0.222	65.5	1987.5	1922.0	80.0	
160	Spectrogram 1	1	AU-BS02a-140903-012000.wav	1334.216	1334.438	0.222	25.0	1990.6	1965.7	80.0	
161	Spectrogram 1	1	AU-BS02a-140903-012000.wav	1338.080	1338.347	0.266	56.2	1937.6	1881.4	96.0	
162	Spectrogram 1	1	AU-BS02a-140903-012000.wav	1342.033	1342.255	0.222	68.6	1953.2	1884.6	112.0	
163	Spectrogram 1	1	AU-BS02a-140903-012000.wav	1345.941	1346.207	0.266	31.2	1984.4	1953.2	144.0	
164	Spectrogram 1	1	AU-BS02a-140903-012000.wav	1349.849	1350.116	0.266	40.6	1987.5	1947.0	48.0	
165	Spectrogram 1	1	AU-BS02a-140903-012000.wav	1353.668	1353.891	0.222	49.9	1937.6	1887.7	64.0	
166	Spectrogram 1	1	AU-BS02a-140903-012000.wav	1357.488	1357.754	0.266	25.0	1450.9	1425.9	160.0	
167	Spectrogram 1	1	AU-BS02a-140903-012000.wav	1361.307	1361.574	0.266	53.0	1422.8	1369.7	64.0	
168	Spectrogram 1	1	AU-BS02a-140903-012000.wav	1365.171	1365.482	0.311	40.6	624.0	583.5	80.0	
169	Spectrogram 1	1	AU-BS02a-140903-012000.wav	1369.164	1369.430	0.266	59.3	340.1	280.8	64.0	
170	Spectrogram 1	1	AU-BS02a-140903-012000.wav	1373.094	1373.316	0.222	34.3	477.4	443.1	48.0	
171	Spectrogram 1	1	AU-BS02a-140903-012000.wav	1376.980	1377.202	0.222	37.4	393.1	355.7	64.0	
172	Spectrogram 1	1	AU-BS02a-140903-012000.wav	1380.977	1381.244	0.266	34.3	402.5	368.2	48.0	
173	Spectrogram 1	1	AU-BS02a-140903-012000.wav	1384.597	1384.819	0.222	14.0	366.6	352.6	96.0	end main phrase - no terminal phrase
175	Spectrogram 1	1	AU-BS02a-140903-012000.wav	1552.681	1553.170	0.489	34.3	209.0	174.7	48.0	start pattern
176	Spectrogram 1	1	AU-BS02a-140903-012000.wav	1555.834	1556.367	0.533	37.4	230.9	193.4	48.0	
177	Spectrogram 1	1	AU-BS02a-140903-012000.wav	1558.321	1558.943	0.622	43.7	215.3	171.6	48.0	
178	Spectrogram 1	1	AU-BS02a-140903-012000.wav	1561.075	1561.519	0.444	21.8	221.5	199.7	32.0	
179	Spectrogram 1	1	AU-BS02a-140903-012000.wav	1563.828	1564.273	0.444	25.0	209.0	184.1	32.0	
180	Spectrogram 1	1	AU-BS02a-140903-012000.wav	1566.182	1566.671	0.489	34.3	230.9	196.6	48.0	
181	Spectrogram 1	1	AU-BS02a-140903-012000.wav	1568.492	1569.025	0.533	28.1	237.1	209.0	48.0	
182	Spectrogram 1	1	AU-BS02a-140903-012000.wav	1570.979	1571.556	0.577	25.0	240.2	215.3	32.0	
183	Spectrogram 1	1	AU-BS02a-140903-012000.wav	1573.377	1573.821	0.444	21.8	246.5	224.6	96.0	
184	Spectrogram 1	1	AU-BS02a-140903-012000.wav	1575.860	1576.392	0.533	28.1	234.0	205.9	32.0	
185	Spectrogram 1	1	AU-BS02a-140903-012000.wav	1579.546	1580.123	0.577	18.7	240.2	221.5	32.0	
186	Spectrogram 1	1	AU-BS02a-140903-012000.wav	1593.979	1594.201	0.222	28.1	1700.5	1672.4	224.0	start gs
187	Spectrogram 1	1	AU-BS02a-140903-012000.wav	1597.976	1598.199	0.222	40.6	1716.1	1675.5	48.0	
188	Spectrogram 1	1	AU-BS02a-140903-012000.wav	1601.751	1601.973	0.222	25.0	1850.2	1825.3	32.0	
189	Spectrogram 1	1	AU-BS02a-140903-012000.wav	1605.571	1605.793	0.222	28.1	1834.6	1806.6	64.0	
190	Spectrogram 1	1	AU-BS02a-140903-012000.wav	1609.435	1609.612	0.178	53.0	1975.0	1922.0	64.0	
191	Spectrogram 1	1	AU-BS02a-140903-012000.wav	1613.298	1613.520	0.222	34.3	1950.1	1915.8	208.0	
192	Spectrogram 1	1	AU-BS02a-140903-012000.wav	1617.118	1617.384	0.266	34.3	1634.9	1600.6	240.0	
193	Spectrogram 1	1	AU-BS02a-140903-012000.wav	1620.937	1621.204	0.266	43.7	1950.1	1906.4	48.0	
194	Spectrogram 1	1	AU-BS02a-140903-012000.wav	1624.801	1625.067	0.266	28.1	1959.4	1931.4	144.0	
195	Spectrogram 1	1	AU-BS02a-140903-012000.wav	1628.572	1628.838	0.266	40.6	1394.7	1354.1	48.0	
196	Spectrogram 1	1	AU-BS02a-140903-012000.wav	1632.524	1632.746	0.222	37.4	1123.2	1085.8	64.0	
197	Spectrogram 1	1	AU-BS02a-140903-012000.wav	1636.743	1636.965	0.222	25.0	1388.5	1363.5	112.0	
198	Spectrogram 1	1	AU-BS02a-140903-012000.wav	1641.096	1641.318	0.222	53.0	549.1	496.1	112.0	
199	Spectrogram 1	1	AU-BS02a-140903-012000.wav	1645.448	1645.670	0.222	18.7	464.9	446.2	208.0	
200	Spectrogram 1	1	AU-BS02a-140903-012000.wav	1649.534	1649.845	0.311	31.2	439.9	408.7	32.0	
201	Spectrogram 1	1	AU-BS02a-140903-012000.wav	1653.975	1654.286	0.311	39.0	447.7	408.7	80.0	
202	Spectrogram 1	1	AU-BS02a-140903-012000.wav	1658.194	1658.416	0.222	49.9	402.5	352.6	64.0	
203	Spectrogram 1	1	AU-BS02a-140903-012000.wav	1662.502	1662.768	0.266	46.8	393.1	346.3	48.0	
204	Spectrogram 1	1	AU-BS02a-140903-012000.wav	1666.943	1667.254	0.311	21.8	427.5	405.6	48.0	
205	Spectrogram 1	1	AU-BS02a-140903-012000.wav	1671.162	1671.473	0.311	46.8	449.3	402.5	48.0	
206	Spectrogram 1	1	AU-BS02a-140903-012000.wav	1675.648	1675.914	0.266	31.2	421.2	390.0	48.0	
207	Spectrogram 1	1	AU-BS02a-140903-012000.wav	1680.133	1680.489	0.355	62.4	390.0	327.6	64.0	
208	Spectrogram 1	1	AU-BS02a-140903-012000.wav	1684.570	1684.792	0.222	21.8	561.6	539.8	48.0	
209	Spectrogram 1	1	AU-BS02a-140903-012000.wav	1689.189	1689.455	0.266	31.2	427.5	396.3	32.0	
210	Spectrogram 1	1	AU-BS02a-140903-012000.wav	1693.630	1693.985	0.355	37.4	530.4	493.0	48.0	end main phrase
211	Spectrogram 1	1	AU-BS02a-140903-012000.wav	1710.551	1710.817	0.266	28.1	477.4	449.3	48.0	
212	Spectrogram 1	1	AU-BS02a-140903-012000.wav	1715.036	1715.303	0.266	28.1	533.5	505.5	48.0	
213	Spectrogram 1	1	AU-BS02a-140903-012000.wav	1719.344	1719.700	0.355	21.8	1017.2	995.3	192.0	end pattern
214	Spectrogram 1	1	AU-BS02a-140903-013000.wav	1945.115	1945.825	0.711	28.1	252.7	224.6	32.0	
215	Spectrogram 1	1	AU-BS02a-140903-013000.wav	1948.446	1949.023	0.577	34.3	271.5	237.1	48.0	
216	Spectrogram 1	1	AU-BS02a-140903-013000.wav	1950.640	1951.217	0.577	42.1	263.7	221.5	128.0	
217	Spectrogram 1	1	AU-BS02a-140903-013000.wav	1952.305	1953.149	0.844	18.7	246.5	227.8	32.0	
218	Spectrogram 1	1	AU-BS02a-140903-013000.wav	1954.614	1955.369	0.755	53.0	265.2	212.2	176.0	
219	Spectrogram 1	1	AU-BS02a-140903-013000.wav	1956.924	1957.723	0.799	43.7	277.7	234.0	48.0	
220	Spectrogram 1	1	AU-BS02a-140903-013000.wav	1959.411	1960.299	0.888	15.6	234.0	218.4	16.0	
221	Spectrogram 1	1	AU-BS02a-140903-013000.wav	1962.209	1963.008	0.799	34.3	237.1	202.8	48.0	
222	Spectrogram 1	1	AU-BS02a-140903-013000.wav	1981.261	1981.483	0.222	53.0	1737.9	1684.9	160.0	start gs
223	Spectrogram 1	1	AU-BS02a-140903-013000.wav	1985.392	1985.614	0.222	43.7	1990.6	1947.0	48.0	
224	Spectrogram 1	1	AU-BS02a-140903-013000.wav	1989.300	1989.522	0.222	43.7	1993.8	1950.1	48.0	
225	Spectrogram 1	1	AU-BS02a-140903-013000.wav	1993.208	1993.386	0.178	37.4	1987.5	1950.1	144.0	
226	Spectrogram 1	1	AU-BS02a-140903-013000.wav	1997.072	1997.294	0.222	43.7	1597.5	1553.8	80.0	
227	Spectrogram 1	1	AU-BS02a-140903-013000.wav	2001.069	2001.247	0.178	39.0	1989.1	1950.1	48.0	
