Selection	View	Channel	Begin File	Begin Time (s)	End Time (s)	Delta Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Freq (Hz)	Peak Freq (Hz)	Notes
51	Spectrogram 1	1	AU-BS02a-110917-002000.wav	2931.167	2931.390	0.223	592.4	955.7	363.4	648.0	
52	Spectrogram 1	1	AU-BS02a-110917-002000.wav	2932.283	2932.506	0.223	586.3	974.0	387.8	640.0	
53	Spectrogram 1	1	AU-BS02a-110917-002000.wav	2933.353	2933.532	0.178	595.4	940.5	345.0	632.0	
54	Spectrogram 1	1	AU-BS02a-110917-002000.wav	2934.424	2934.691	0.268	586.3	949.6	363.4	640.0	
55	Spectrogram 1	1	AU-BS02a-110917-002000.wav	2935.584	2935.896	0.312	589.3	958.8	369.5	640.0	
56	Spectrogram 1	1	AU-BS02a-110917-002000.wav	2937.993	2938.885	0.892	164.9	244.3	79.4	240.0	DS
57	Spectrogram 1	1	AU-BS02a-110917-003000.wav	3174.405	3174.717	0.312	604.6	916.0	311.5	624.0	start pattern
58	Spectrogram 1	1	AU-BS02a-110917-003000.wav	3175.476	3175.743	0.268	595.4	937.4	342.0	824.0	
59	Spectrogram 1	1	AU-BS02a-110917-003000.wav	3176.770	3177.082	0.312	589.3	940.5	351.1	632.0	
60	Spectrogram 1	1	AU-BS02a-110917-003000.wav	3177.885	3178.197	0.312	592.4	937.4	345.0	632.0	
61	Spectrogram 1	1	AU-BS02a-110917-003000.wav	3178.955	3179.223	0.268	577.1	946.6	369.5	640.0	
62	Spectrogram 1	1	AU-BS02a-110917-003000.wav	3179.981	3180.294	0.312	586.3	940.5	354.2	632.0	
63	Spectrogram 1	1	AU-BS02a-110917-003000.wav	3181.141	3181.320	0.178	586.3	943.5	357.3	760.0	
64	Spectrogram 1	1	AU-BS02a-110917-003000.wav	3182.167	3182.524	0.357	589.3	946.6	357.3	632.0	
65	Spectrogram 1	1	AU-BS02a-110917-003000.wav	3183.416	3183.639	0.223	561.8	949.6	387.8	632.0	
66	Spectrogram 1	1	AU-BS02a-110917-003000.wav	3184.442	3184.755	0.312	583.2	934.4	351.1	632.0	
67	Spectrogram 1	1	AU-BS02a-110917-003000.wav	3185.558	3185.825	0.268	577.1	940.5	363.4	632.0	
68	Spectrogram 1	1	AU-BS02a-110917-003000.wav	3186.762	3187.610	0.848	167.9	226.0	58.0	192.0	DS
69	Spectrogram 1	1	AU-BS02a-110917-004000.wav	3645.346	3645.613	0.268	607.6	967.9	360.3	632.0	start pattern
70	Spectrogram 1	1	AU-BS02a-110917-004000.wav	3646.506	3646.818	0.312	577.1	961.8	384.7	632.0	
71	Spectrogram 1	1	AU-BS02a-110917-004000.wav	3647.665	3647.888	0.223	574.0	946.6	372.5	632.0	
72	Spectrogram 1	1	AU-BS02a-110917-004000.wav	3648.736	3649.004	0.268	583.2	946.6	363.4	640.0	
73	Spectrogram 1	1	AU-BS02a-110917-004000.wav	3649.807	3650.030	0.223	586.3	937.4	351.1	632.0	
74	Spectrogram 1	1	AU-BS02a-110917-004000.wav	3650.877	3651.100	0.223	580.2	943.5	363.4	648.0	
75	Spectrogram 1	1	AU-BS02a-110917-004000.wav	3651.993	3652.260	0.268	595.4	943.5	348.1	632.0	
76	Spectrogram 1	1	AU-BS02a-110917-004000.wav	3653.108	3653.331	0.223	589.3	943.5	354.2	632.0	
77	Spectrogram 1	1	AU-BS02a-110917-004000.wav	3654.178	3654.491	0.312	589.3	946.6	357.3	656.0	
78	Spectrogram 1	1	AU-BS02a-110917-004000.wav	3655.294	3655.561	0.268	589.3	949.6	360.3	632.0	
79	Spectrogram 1	1	AU-BS02a-110917-004000.wav	3656.454	3656.721	0.268	589.3	937.4	348.1	640.0	
80	Spectrogram 1	1	AU-BS02a-110917-004000.wav	3657.480	3657.747	0.268	607.6	943.5	335.9	648.0	
81	Spectrogram 1	1	AU-BS02a-110917-004000.wav	3658.550	3658.862	0.312	607.6	949.6	342.0	632.0	
82	Spectrogram 1	1	AU-BS02a-110917-004000.wav	3659.710	3659.978	0.268	598.5	946.6	348.1	648.0	
83	Spectrogram 1	1	AU-BS02a-110917-004000.wav	3660.736	3661.138	0.401	604.6	952.7	348.1	632.0	
84	Spectrogram 1	1	AU-BS02a-110917-004000.wav	3663.546	3664.305	0.758	174.0	235.1	61.1	208.0	DS
85	Spectrogram 1	1	AU-BS02a-110917-004000.wav	3668.320	3668.632	0.312	601.5	977.1	375.6	632.0	terminal phrase
86	Spectrogram 1	1	AU-BS02a-110917-004000.wav	3669.390	3669.747	0.357	604.6	998.5	393.9	632.0	
87	Spectrogram 1	1	AU-BS02a-110917-004000.wav	3670.550	3670.862	0.312	610.7	1004.6	393.9	632.0	end pattern
88	Spectrogram 1	1	AU-BS02a-110917-004000.wav	3907.985	3908.253	0.268	595.9	919.2	323.3	632.0	start pattern
89	Spectrogram 1	1	AU-BS02a-110917-004000.wav	3909.145	3909.413	0.268	595.9	925.5	329.6	624.0	
90	Spectrogram 1	1	AU-BS02a-110917-004000.wav	3910.216	3910.439	0.223	595.9	960.4	364.5	624.0	
91	Spectrogram 1	1	AU-BS02a-110917-004000.wav	3911.331	3911.554	0.223	589.5	947.7	358.2	640.0	
92	Spectrogram 1	1	AU-BS02a-110917-004000.wav	3912.491	3912.758	0.268	589.5	906.5	317.0	648.0	
93	Spectrogram 1	1	AU-BS02a-110917-004000.wav	3913.651	3913.918	0.268	580.0	969.9	389.9	648.0	
94	Spectrogram 1	1	AU-BS02a-110917-004000.wav	3914.677	3914.944	0.268	592.7	966.7	374.0	640.0	
95	Spectrogram 1	1	AU-BS02a-110917-004000.wav	3915.926	3916.149	0.223	595.9	947.7	351.8	648.0	
96	Spectrogram 1	1	AU-BS02a-110917-004000.wav	3916.996	3917.219	0.223	592.7	966.7	374.0	632.0	
97	Spectrogram 1	1	AU-BS02a-110917-004000.wav	3918.067	3918.424	0.357	586.4	947.7	361.3	648.0	
98	Spectrogram 1	1	AU-BS02a-110917-004000.wav	3919.316	3919.628	0.312	595.9	973.1	377.2	648.0	
99	Spectrogram 1	1	AU-BS02a-110917-004000.wav	3920.387	3920.565	0.178	595.9	954.0	358.2	640.0	
100	Spectrogram 1	1	AU-BS02a-110917-004000.wav	3923.242	3924.357	1.115	164.8	228.2	63.4	168.0	DS
101	Spectrogram 1	1	AU-BS02a-110917-012000.wav	5836.193	5836.506	0.312	618.1	950.9	332.8	656.0	start pattern
102	Spectrogram 1	1	AU-BS02a-110917-012000.wav	5837.353	5837.665	0.312	621.2	954.0	332.8	656.0	
103	Spectrogram 1	1	AU-BS02a-110917-012000.wav	5838.468	5838.781	0.312	599.0	931.9	332.8	640.0	
104	Spectrogram 1	1	AU-BS02a-110917-012000.wav	5839.628	5839.851	0.223	608.6	941.4	332.8	640.0	
105	Spectrogram 1	1	AU-BS02a-110917-012000.wav	5840.743	5841.056	0.312	605.4	944.5	339.1	640.0	
106	Spectrogram 1	1	AU-BS02a-110917-012000.wav	5841.814	5842.037	0.223	595.9	957.2	361.3	640.0	
107	Spectrogram 1	1	AU-BS02a-110917-012000.wav	5842.929	5843.197	0.268	592.7	957.2	364.5	640.0	
108	Spectrogram 1	1	AU-BS02a-110917-012000.wav	5844.045	5844.268	0.223	599.0	957.2	358.2	648.0	
109	Spectrogram 1	1	AU-BS02a-110917-012000.wav	5845.071	5845.338	0.268	599.0	944.5	345.5	640.0	
110	Spectrogram 1	1	AU-BS02a-110917-012000.wav	5846.230	5846.498	0.268	583.2	957.2	374.0	640.0	
111	Spectrogram 1	1	AU-BS02a-110917-012000.wav	5847.346	5847.613	0.268	576.9	963.5	386.7	640.0	
112	Spectrogram 1	1	AU-BS02a-110917-012000.wav	5849.532	5850.558	1.026	164.8	228.2	63.4	200.0	DS
113	Spectrogram 1	1	AU-BS02a-110917-012000.wav	5852.208	5852.431	0.223	605.4	909.7	304.3	648.0	terminal
114	Spectrogram 1	1	AU-BS02a-110917-012000.wav	5853.323	5853.591	0.268	589.5	935.0	345.5	648.0	
115	Spectrogram 1	1	AU-BS02a-110917-012000.wav	5854.439	5854.662	0.223	576.9	938.2	361.3	640.0	
116	Spectrogram 1	1	AU-BS02a-110917-012000.wav	5855.599	5855.911	0.312	557.8	938.2	380.3	648.0	
117	Spectrogram 1	1	AU-BS02a-110917-012000.wav	5856.669	5856.981	0.312	586.4	960.4	374.0	640.0	
118	Spectrogram 1	1	AU-BS02a-110917-012000.wav	5857.829	5858.052	0.223	567.4	947.7	380.3	632.0	
119	Spectrogram 1	1	AU-BS02a-110917-012000.wav	5858.944	5859.212	0.268	567.4	988.9	421.6	640.0	
120	Spectrogram 1	1	AU-BS02a-110917-012000.wav	5860.059	5860.283	0.223	570.5	995.2	424.7	640.0	end pattern
121	Spectrogram 1	1	AU-BS02a-110917-013000.wav	6529.204	6529.428	0.223	573.7	944.5	370.8	608.0	start pattern
122	Spectrogram 1	1	AU-BS02a-110917-013000.wav	6530.230	6530.409	0.178	564.2	963.5	399.4	640.0	
123	Spectrogram 1	1	AU-BS02a-110917-013000.wav	6531.435	6531.613	0.178	564.2	966.7	402.5	632.0	
124	Spectrogram 1	1	AU-BS02a-110917-013000.wav	6532.550	6532.729	0.178	570.5	979.4	408.9	640.0	
125	Spectrogram 1	1	AU-BS02a-110917-013000.wav	6533.621	6533.844	0.223	576.9	973.1	396.2	632.0	
126	Spectrogram 1	1	AU-BS02a-110917-013000.wav	6534.647	6534.914	0.268	576.9	976.2	399.4	640.0	
127	Spectrogram 1	1	AU-BS02a-110917-013000.wav	6535.717	6535.985	0.268	583.2	925.5	342.3	632.0	
128	Spectrogram 1	1	AU-BS02a-110917-013000.wav	6536.877	6537.145	0.268	589.5	982.6	393.0	632.0	
129	Spectrogram 1	1	AU-BS02a-110917-013000.wav	6537.926	6538.283	0.357	605.4	960.4	355.0	656.0	
130	Spectrogram 1	1	AU-BS02a-110917-013000.wav	6539.086	6539.398	0.312	586.4	957.2	370.8	624.0	
131	Spectrogram 1	1	AU-BS02a-110917-013000.wav	6540.156	6540.468	0.312	592.7	969.9	377.2	640.0	
132	Spectrogram 1	1	AU-BS02a-110917-013000.wav	6541.271	6541.539	0.268	570.5	982.6	412.0	640.0	
133	Spectrogram 1	1	AU-BS02a-110917-013000.wav	6542.431	6542.654	0.223	583.2	963.5	380.3	640.0	
134	Spectrogram 1	1	AU-BS02a-110917-013000.wav	6543.502	6543.725	0.223	602.2	973.1	370.8	640.0	
135	Spectrogram 1	1	AU-BS02a-110917-013000.wav	6544.617	6544.840	0.223	576.9	985.7	408.9	640.0	
136	Spectrogram 1	1	AU-BS02a-110917-013000.wav	6545.777	6546.000	0.223	576.9	954.0	377.2	640.0	
137	Spectrogram 1	1	AU-BS02a-110917-013000.wav	6546.848	6547.115	0.268	583.2	950.9	367.7	632.0	
138	Spectrogram 1	1	AU-BS02a-110917-013000.wav	6549.658	6550.506	0.848	158.5	215.5	57.1	184.0	DS
139	Spectrogram 1	1	AU-BS02a-110917-022000.wav	8689.338	8689.606	0.268	580.0	969.9	389.9	624.0	start pattern
140	Spectrogram 1	1	AU-BS02a-110917-022000.wav	8690.498	8690.721	0.223	583.2	1004.8	421.6	648.0	
141	Spectrogram 1	1	AU-BS02a-110917-022000.wav	8691.658	8691.926	0.268	599.0	969.9	370.8	648.0	
142	Spectrogram 1	1	AU-BS02a-110917-022000.wav	8692.907	8693.130	0.223	589.5	992.1	402.5	856.0	
143	Spectrogram 1	1	AU-BS02a-110917-022000.wav	8693.799	8694.067	0.268	595.9	950.9	355.0	624.0	
144	Spectrogram 1	1	AU-BS02a-110917-022000.wav	8694.914	8695.182	0.268	599.0	969.9	370.8	640.0	
145	Spectrogram 1	1	AU-BS02a-110917-022000.wav	8696.030	8696.297	0.268	592.7	992.1	399.4	632.0	
146	Spectrogram 1	1	AU-BS02a-110917-022000.wav	8697.167	8697.480	0.312	586.4	982.6	396.2	616.0	
147	Spectrogram 1	1	AU-BS02a-110917-022000.wav	8698.327	8698.639	0.312	592.7	979.4	386.7	648.0	
148	Spectrogram 1	1	AU-BS02a-110917-022000.wav	8699.487	8699.755	0.268	586.4	973.1	386.7	648.0	
149	Spectrogram 1	1	AU-BS02a-110917-022000.wav	8700.602	8700.914	0.312	589.5	969.9	380.3	640.0	
150	Spectrogram 1	1	AU-BS02a-110917-022000.wav	8702.431	8703.368	0.937	174.3	234.5	60.2	208.0	DS
151	Spectrogram 1	1	AU-BS02a-110917-022000.wav	8949.792	8950.015	0.223	567.4	947.7	380.3	640.0	
152	Spectrogram 1	1	AU-BS02a-110917-022000.wav	8950.907	8951.175	0.268	573.7	947.7	374.0	624.0	
153	Spectrogram 1	1	AU-BS02a-110917-022000.wav	8952.022	8952.290	0.268	576.9	957.2	380.3	648.0	
154	Spectrogram 1	1	AU-BS02a-110917-022000.wav	8953.138	8953.405	0.268	580.0	938.2	358.2	592.0	
155	Spectrogram 1	1	AU-BS02a-110917-022000.wav	8954.297	8954.610	0.312	580.0	957.2	377.2	624.0	
156	Spectrogram 1	1	AU-BS02a-110917-022000.wav	8955.457	8955.725	0.268	570.5	960.4	389.9	640.0	
157	Spectrogram 1	1	AU-BS02a-110917-022000.wav	8956.572	8956.840	0.268	592.7	969.9	377.2	632.0	
158	Spectrogram 1	1	AU-BS02a-110917-022000.wav	8957.732	8958.000	0.268	589.5	969.9	380.3	632.0	
159	Spectrogram 1	1	AU-BS02a-110917-022000.wav	8958.803	8959.026	0.223	573.7	966.7	393.0	624.0	
160	Spectrogram 1	1	AU-BS02a-110917-022000.wav	8959.918	8960.186	0.268	573.7	979.4	405.7	640.0	
161	Spectrogram 1	1	AU-BS02a-110917-022000.wav	8961.078	8961.346	0.268	583.2	960.4	377.2	632.0	
162	Spectrogram 1	1	AU-BS02a-110917-022000.wav	8962.238	8962.506	0.268	570.5	954.0	383.5	632.0	
163	Spectrogram 1	1	AU-BS02a-110917-022000.wav	8963.309	8963.576	0.268	576.9	944.5	367.7	632.0	
164	Spectrogram 1	1	AU-BS02a-110917-022000.wav	8964.513	8964.691	0.178	573.7	957.2	383.5	624.0	
165	Spectrogram 1	1	AU-BS02a-110917-022000.wav	8965.628	8965.896	0.268	589.5	950.9	361.3	632.0	
166	Spectrogram 1	1	AU-BS02a-110917-022000.wav	8969.130	8970.067	0.937	168.0	237.7	69.7	176.0	DS
167	Spectrogram 1	1	AU-BS02a-110917-023000.wav	9453.457	9453.680	0.223	595.9	935.0	339.1	640.0	start pattern
168	Spectrogram 1	1	AU-BS02a-110917-023000.wav	9454.662	9454.840	0.178	592.7	954.0	361.3	632.0	
169	Spectrogram 1	1	AU-BS02a-110917-023000.wav	9455.710	9455.933	0.223	583.2	938.2	355.0	640.0	
170	Spectrogram 1	1	AU-BS02a-110917-023000.wav	9456.825	9457.048	0.223	573.7	919.2	345.5	632.0	
171	Spectrogram 1	1	AU-BS02a-110917-023000.wav	9457.896	9458.164	0.268	580.0	931.9	351.8	632.0	
172	Spectrogram 1	1	AU-BS02a-110917-023000.wav	9459.100	9459.368	0.268	583.2	957.2	374.0	632.0	
173	Spectrogram 1	1	AU-BS02a-110917-023000.wav	9460.126	9460.439	0.312	576.9	954.0	377.2	632.0	
174	Spectrogram 1	1	AU-BS02a-110917-023000.wav	9461.420	9461.688	0.268	583.2	938.2	355.0	680.0	
175	Spectrogram 1	1	AU-BS02a-110917-023000.wav	9462.580	9462.937	0.357	580.0	1001.6	421.6	888.0	
176	Spectrogram 1	1	AU-BS02a-110917-024000.wav	9712.260	9712.483	0.223	599.0	931.9	332.8	632.0	
177	Spectrogram 1	1	AU-BS02a-110917-024000.wav	9713.375	9713.599	0.223	583.2	941.4	358.2	632.0	
178	Spectrogram 1	1	AU-BS02a-110917-024000.wav	9714.446	9714.714	0.268	576.9	944.5	367.7	640.0	
179	Spectrogram 1	1	AU-BS02a-110917-024000.wav	9715.561	9715.874	0.312	576.9	935.0	358.2	640.0	
180	Spectrogram 1	1	AU-BS02a-110917-024000.wav	9716.721	9716.944	0.223	570.5	969.9	399.4	640.0	
181	Spectrogram 1	1	AU-BS02a-110917-024000.wav	9717.836	9718.059	0.223	573.7	957.2	383.5	624.0	
182	Spectrogram 1	1	AU-BS02a-110917-024000.wav	9718.996	9719.175	0.178	576.9	1001.6	424.7	632.0	
183	Spectrogram 1	1	AU-BS02a-110917-024000.wav	9720.112	9720.290	0.178	576.9	954.0	377.2	640.0	
184	Spectrogram 1	1	AU-BS02a-110917-024000.wav	9721.182	9721.450	0.268	576.9	944.5	367.7	632.0	
185	Spectrogram 1	1	AU-BS02a-110917-024000.wav	9722.297	9722.565	0.268	567.4	950.9	383.5	632.0	
186	Spectrogram 1	1	AU-BS02a-110917-024000.wav	9723.502	9723.680	0.178	583.2	973.1	389.9	928.0	
187	Spectrogram 1	1	AU-BS02a-110917-024000.wav	9724.528	9724.706	0.178	573.7	966.7	393.0	632.0	
188	Spectrogram 1	1	AU-BS02a-110917-024000.wav	9725.576	9725.888	0.312	583.2	909.7	326.5	632.0	
189	Spectrogram 1	1	AU-BS02a-110917-024000.wav	9726.647	9726.870	0.223	576.9	938.2	361.3	632.0	
190	Spectrogram 1	1	AU-BS02a-110917-024000.wav	9729.323	9730.216	0.892	158.5	228.2	69.7	160.0	DS
191	Spectrogram 1	1	AU-BS02a-110917-032000.wav	11930.498	11930.766	0.268	570.5	1147.4	576.9	640.0	start pattern
192	Spectrogram 1	1	AU-BS02a-110917-032000.wav	11931.613	11931.836	0.223	586.4	1166.4	580.0	632.0	
193	Spectrogram 1	1	AU-BS02a-110917-032000.wav	11932.773	11933.041	0.268	573.7	1210.8	637.1	632.0	
194	Spectrogram 1	1	AU-BS02a-110917-032000.wav	11933.933	11934.156	0.223	576.9	1299.5	722.7	640.0	
195	Spectrogram 1	1	AU-BS02a-110917-032000.wav	11934.959	11935.138	0.178	584.8	1209.2	624.4	640.0	
196	Spectrogram 1	1	AU-BS02a-110917-032000.wav	11936.074	11936.297	0.223	599.0	1217.1	618.1	640.0	
197	Spectrogram 1	1	AU-BS02a-110917-032000.wav	11937.145	11937.368	0.223	599.0	1252.0	652.9	632.0	
198	Spectrogram 1	1	AU-BS02a-110917-032000.wav	11938.349	11938.528	0.178	599.0	1229.8	630.7	632.0	
199	Spectrogram 1	1	AU-BS02a-110917-032000.wav	11939.398	11939.710	0.312	595.9	1290.0	694.1	632.0	
200	Spectrogram 1	1	AU-BS02a-110917-032000.wav	11940.558	11940.825	0.268	586.4	1134.7	548.3	640.0	
201	Spectrogram 1	1	AU-BS02a-110917-032000.wav	11941.673	11941.941	0.268	586.4	1150.6	564.2	640.0	
202	Spectrogram 1	1	AU-BS02a-110917-032000.wav	11942.877	11943.145	0.268	595.9	1239.3	643.4	640.0	
203	Spectrogram 1	1	AU-BS02a-110917-032000.wav	11943.993	11944.260	0.268	516.6	1236.1	719.5	640.0	
204	Spectrogram 1	1	AU-BS02a-110917-032000.wav	11945.152	11945.375	0.223	519.8	1172.7	652.9	640.0	
205	Spectrogram 1	1	AU-BS02a-110917-032000.wav	11946.268	11946.535	0.268	542.0	1125.2	583.2	632.0	
207	Spectrogram 1	1	AU-BS02a-110917-032000.wav	11949.346	11950.238	0.892	168.0	231.4	63.4	200.0	DS
208	Spectrogram 1	1	AU-BS02a-110917-032000.wav	11953.182	11953.405	0.223	599.0	1144.2	545.2	632.0	terminal
209	Spectrogram 1	1	AU-BS02a-110917-032000.wav	11954.253	11954.520	0.268	592.7	1160.1	567.4	632.0	
210	Spectrogram 1	1	AU-BS02a-110917-032000.wav	11955.413	11955.725	0.312	595.9	1172.7	576.9	624.0	
211	Spectrogram 1	1	AU-BS02a-110917-032000.wav	11956.572	11956.796	0.223	595.9	1175.9	580.0	640.0	
212	Spectrogram 1	1	AU-BS02a-110917-032000.wav	11957.688	11957.911	0.223	595.9	1153.7	557.8	640.0	
213	Spectrogram 1	1	AU-BS02a-110917-032000.wav	11958.803	11959.115	0.312	599.0	1239.3	640.3	640.0	
214	Spectrogram 1	1	AU-BS02a-110917-032000.wav	11959.918	11960.186	0.268	583.2	1198.1	614.9	632.0	
215	Spectrogram 1	1	AU-BS02a-110917-032000.wav	11961.078	11961.346	0.268	586.4	1201.3	614.9	632.0	
216	Spectrogram 1	1	AU-BS02a-110917-032000.wav	11962.238	11962.506	0.268	580.0	1210.8	630.7	640.0	
217	Spectrogram 1	1	AU-BS02a-110917-032000.wav	11963.532	11963.844	0.312	576.9	1226.6	649.8	640.0	end pattern
218	Spectrogram 1	1	AU-BS02a-110917-033000.wav	12446.810	12447.078	0.268	618.1	906.5	288.4	640.0	start pattern
219	Spectrogram 1	1	AU-BS02a-110917-033000.wav	12447.926	12448.149	0.223	592.7	890.6	297.9	640.0	
220	Spectrogram 1	1	AU-BS02a-110917-033000.wav	12448.996	12449.264	0.268	599.0	909.7	310.6	632.0	
221	Spectrogram 1	1	AU-BS02a-110917-033000.wav	12450.067	12450.290	0.223	611.7	890.6	278.9	640.0	
222	Spectrogram 1	1	AU-BS02a-110917-033000.wav	12451.182	12451.494	0.312	605.4	909.7	304.3	632.0	
223	Spectrogram 1	1	AU-BS02a-110917-033000.wav	12452.297	12452.520	0.223	595.9	887.5	291.6	640.0	
224	Spectrogram 1	1	AU-BS02a-110917-033000.wav	12453.368	12453.591	0.223	595.9	887.5	291.6	640.0	
225	Spectrogram 1	1	AU-BS02a-110917-033000.wav	12454.483	12454.706	0.223	605.4	878.0	272.6	640.0	
