Selection	View	Channel	Begin File	Begin Time (s)	End Time (s)	Delta Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Freq (Hz)	Peak Freq (Hz)	Notes
66	Spectrogram 1	1	AU-AWBS03-150620-231000.wav	647.596323228	647.751562397	0.155	38.1	2030.7	1992.6	112.0	
67	Spectrogram 1	1	AU-AWBS03-150620-231000.wav	651.089204539	651.283253501	0.194	48.4	1581.0	1532.5	112.0	end main phrase
68	Spectrogram 1	1	AU-AWBS03-150620-231000.wav	658.129355802	658.284594971	0.155	79.6	1581.0	1501.4	80.0	
69	Spectrogram 1	1	AU-AWBS03-150620-231000.wav	659.836986665	659.992225834	0.155	65.7	1840.4	1774.7	112.0	
70	Spectrogram 1	1	AU-AWBS03-150620-231000.wav	661.544617528	661.699856698	0.155	89.9	1850.8	1760.9	96.0	
71	Spectrogram 1	1	AU-AWBS03-150620-231000.wav	663.213438599	663.407487561	0.194	58.8	1864.6	1805.8	192.0	
72	Spectrogram 1	1	AU-AWBS03-150620-231000.wav	666.357031779	666.551080741	0.194	58.8	2020.3	1961.5	208.0	
73	Spectrogram 1	1	AU-AWBS03-150620-231000.wav	669.927532675	670.121581636	0.194	51.9	1958.1	1906.2	176.0	
74	Spectrogram 1	1	AU-AWBS03-150620-231000.wav	678.970214291	679.164263253	0.194	51.9	1805.8	1753.9	64.0	
75	Spectrogram 1	1	AU-AWBS03-150620-231000.wav	680.677845154	680.871894116	0.194	62.3	1695.1	1632.9	64.0	
76	Spectrogram 1	1	AU-AWBS03-150620-231000.wav	682.307856433	682.463095602	0.155	58.8	2037.6	1978.8	192.0	
77	Spectrogram 1	1	AU-AWBS03-150620-231000.wav	685.529069197	685.723118159	0.194	69.2	2034.2	1965.0	144.0	
78	Spectrogram 1	1	AU-AWBS03-150620-231000.wav	689.138379885	689.371238639	0.233	72.6	2023.8	1951.1	288.0	
79	Spectrogram 1	1	AU-AWBS03-150620-231000.wav	698.763208387	698.957257349	0.194	58.8	1985.7	1926.9	64.0	
80	Spectrogram 1	1	AU-AWBS03-150620-231000.wav	700.432029458	700.587268627	0.155	89.9	1823.1	1733.2	96.0	
81	Spectrogram 1	1	AU-AWBS03-150620-231000.wav	702.062040736	702.217279905	0.155	69.2	2034.2	1965.0	240.0	
82	Spectrogram 1	1	AU-AWBS03-150620-231000.wav	705.302658397	705.496707359	0.194	72.6	2030.7	1958.1	144.0	
83	Spectrogram 1	1	AU-AWBS03-150620-231000.wav	709.024572414	709.257431168	0.233	69.2	1913.1	1843.9	272.0	
84	Spectrogram 1	1	AU-AWBS03-150620-231000.wav	718.688210708	718.882259670	0.194	100.3	1878.5	1778.2	224.0	
85	Spectrogram 1	1	AU-AWBS03-150620-231000.wav	720.434651364	720.667510118	0.233	58.8	1878.5	1819.7	64.0	
86	Spectrogram 1	1	AU-AWBS03-150620-231000.wav	722.103472435	722.297521396	0.194	65.7	2037.6	1971.9	272.0	
87	Spectrogram 1	1	AU-AWBS03-150620-231000.wav	725.402304784	725.635163538	0.233	51.9	2041.1	1989.2	144.0	
88	Spectrogram 1	1	AU-AWBS03-150620-231000.wav	729.089235057	729.322093811	0.233	58.8	2044.5	1985.7	192.0	
89	Spectrogram 1	1	AU-AWBS03-150620-231000.wav	741.120270683	741.353129437	0.233	84.8	994.6	909.8	96.0	
90	Spectrogram 1	1	AU-AWBS03-150620-231000.wav	742.866711339	743.099570093	0.233	69.2	2037.6	1968.4	272.0	
91	Spectrogram 1	1	AU-AWBS03-150620-231000.wav	746.087924104	746.281973065	0.194	83.0	2044.5	1961.5	144.0	
92	Spectrogram 1	1	AU-AWBS03-150620-231000.wav	749.930093546	750.124142507	0.194	58.8	2037.6	1978.8	64.0	end pattern
99	Spectrogram 1	1	AU-AWBS03-150620-231000.wav	1175.739943767	1175.972802521	0.233	38.1	1888.9	1850.8	96.0	start pattern - skipped one too many gs
100	Spectrogram 1	1	AU-AWBS03-150620-231000.wav	1177.137096292	1177.331145253	0.194	72.6	788.8	716.1	128.0	
101	Spectrogram 1	1	AU-AWBS03-150620-231000.wav	1178.883536947	1179.077585909	0.194	62.3	930.6	868.3	64.0	
102	Spectrogram 1	1	AU-AWBS03-150620-231000.wav	1182.182369296	1182.415228050	0.233	45.0	1484.1	1439.1	112.0	
103	Spectrogram 1	1	AU-AWBS03-150620-231000.wav	1183.695951198	1183.890000159	0.194	69.2	1369.9	1300.8	128.0	
104	Spectrogram 1	1	AU-AWBS03-150620-231000.wav	1185.364772269	1185.558821230	0.194	55.4	2037.6	1982.3	128.0	
105	Spectrogram 1	1	AU-AWBS03-150620-231000.wav	1186.800734585	1187.033593339	0.233	65.7	875.2	809.5	80.0	
106	Spectrogram 1	1	AU-AWBS03-150620-231000.wav	1188.663604618	1188.896463372	0.233	48.4	2044.5	1996.1	128.0	
107	Spectrogram 1	1	AU-AWBS03-150620-231000.wav	1190.215996312	1190.410045273	0.194	76.1	1397.6	1321.5	128.0	
108	Spectrogram 1	1	AU-AWBS03-150620-231000.wav	1191.962436967	1192.195295721	0.233	45.0	2034.2	1989.2	128.0	
109	Spectrogram 1	1	AU-AWBS03-150620-231000.wav	1193.514828661	1193.708877623	0.194	51.9	1926.9	1875.0	128.0	
110	Spectrogram 1	1	AU-AWBS03-150620-231000.wav	1195.280674213	1195.474723174	0.194	64.0	2032.4	1968.4	112.0	
111	Spectrogram 1	1	AU-AWBS03-150620-231000.wav	1196.891280595	1197.085329557	0.194	58.8	1411.5	1352.6	64.0	
112	Spectrogram 1	1	AU-AWBS03-150620-231000.wav	1198.521291873	1198.715340835	0.194	72.6	2037.6	1965.0	96.0	
113	Spectrogram 1	1	AU-AWBS03-150620-232000.wav	1200.190112944	1200.422971698	0.233	48.4	1823.1	1774.7	64.0	
114	Spectrogram 1	1	AU-AWBS03-150620-232000.wav	1201.820124223	1202.014173184	0.194	45.0	1906.2	1861.2	80.0	
115	Spectrogram 1	1	AU-AWBS03-150620-232000.wav	1203.488945294	1203.721804048	0.233	76.1	1989.2	1913.1	80.0	
116	Spectrogram 1	1	AU-AWBS03-150620-232000.wav	1206.593728681	1206.826587435	0.233	62.3	2016.9	1954.6	128.0	
117	Spectrogram 1	1	AU-AWBS03-150620-232000.wav	1209.970180615	1210.203039369	0.233	62.3	1916.5	1854.3	128.0	end main phrase
118	Spectrogram 1	1	AU-AWBS03-150620-232000.wav	1217.126761255	1217.320810217	0.194	58.8	1996.1	1937.3	208.0	
119	Spectrogram 1	1	AU-AWBS03-150620-232000.wav	1218.834392118	1219.067250872	0.233	51.9	1895.8	1843.9	208.0	
120	Spectrogram 1	1	AU-AWBS03-150620-232000.wav	1220.464403397	1220.658452358	0.194	69.2	1985.7	1916.5	80.0	
121	Spectrogram 1	1	AU-AWBS03-150620-232000.wav	1222.094414675	1222.288463637	0.194	58.8	2037.6	1978.8	208.0	
122	Spectrogram 1	1	AU-AWBS03-150620-232000.wav	1225.199198063	1225.393247025	0.194	58.8	2037.6	1978.8	160.0	
123	Spectrogram 1	1	AU-AWBS03-150620-232000.wav	1228.769698959	1228.963747920	0.194	34.6	2013.4	1978.8	48.0	
124	Spectrogram 1	1	AU-AWBS03-150620-232000.wav	1236.842135766	1237.036184728	0.194	51.9	1664.0	1612.1	64.0	
125	Spectrogram 1	1	AU-AWBS03-150620-232000.wav	1238.627386214	1238.821435176	0.194	58.8	1930.4	1871.6	64.0	
126	Spectrogram 1	1	AU-AWBS03-150620-232000.wav	1240.335017077	1240.567875831	0.233	58.8	1729.7	1670.9	64.0	
127	Spectrogram 1	1	AU-AWBS03-150620-232000.wav	1242.042647940	1242.314316487	0.272	55.4	2037.6	1982.3	208.0	
128	Spectrogram 1	1	AU-AWBS03-150620-232000.wav	1245.263860705	1245.457909667	0.194	62.3	2041.1	1978.8	208.0	
129	Spectrogram 1	1	AU-AWBS03-150620-232000.wav	1249.300079109	1249.494128071	0.194	69.2	2041.1	1971.9	256.0	
130	Spectrogram 1	1	AU-AWBS03-150620-232000.wav	1260.981826605	1261.175875566	0.194	45.0	1632.9	1587.9	48.0	
131	Spectrogram 1	1	AU-AWBS03-150620-232000.wav	1262.573028091	1262.805886845	0.233	51.9	1920.0	1868.1	64.0	
132	Spectrogram 1	1	AU-AWBS03-150620-232000.wav	1265.848629496	1266.042678458	0.194	62.3	2030.7	1968.4	144.0	
133	Spectrogram 1	1	AU-AWBS03-150620-232000.wav	1269.729608731	1269.923657692	0.194	62.3	2027.2	1965.0	112.0	
134	Spectrogram 1	1	AU-AWBS03-150620-232000.wav	1279.432056817	1279.626105779	0.194	65.7	1629.4	1563.7	80.0	
135	Spectrogram 1	1	AU-AWBS03-150620-232000.wav	1281.139687680	1281.333736642	0.194	58.8	1878.5	1819.7	64.0	
136	Spectrogram 1	1	AU-AWBS03-150620-232000.wav	1282.847318543	1283.080177297	0.233	55.4	2034.2	1978.8	64.0	
137	Spectrogram 1	1	AU-AWBS03-150620-232000.wav	1286.146150892	1286.379009647	0.233	72.6	1965.0	1892.3	208.0	
138	Spectrogram 1	1	AU-AWBS03-150620-232000.wav	1289.910700750	1290.104749712	0.194	69.2	2027.2	1958.1	144.0	
139	Spectrogram 1	1	AU-AWBS03-150620-232000.wav	1301.107325841	1301.301374803	0.194	72.6	695.4	622.7	80.0	
140	Spectrogram 1	1	AU-AWBS03-150620-232000.wav	1303.028410562	1303.261269316	0.233	55.4	1996.1	1940.8	64.0	
141	Spectrogram 1	1	AU-AWBS03-150620-232000.wav	1306.404862496	1306.676531043	0.272	55.4	2027.2	1971.9	176.0	
142	Spectrogram 1	1	AU-AWBS03-150620-232000.wav	1310.247031939	1310.479890693	0.233	86.5	1376.9	1290.4	176.0	
143	Spectrogram 1	1	AU-AWBS03-150621-000000.wav	3852.764546699	3853.036215245	0.272	41.5	2037.6	1996.1	112.0	start pattern
144	Spectrogram 1	1	AU-AWBS03-150621-000000.wav	3854.161699223	3854.355748185	0.194	51.9	1954.6	1902.7	64.0	
145	Spectrogram 1	1	AU-AWBS03-150621-000000.wav	3855.752900710	3855.908139879	0.155	58.8	1684.8	1625.9	64.0	
146	Spectrogram 1	1	AU-AWBS03-150621-000000.wav	3859.071137955	3859.265186917	0.194	69.2	1992.6	1923.5	112.0	
147	Spectrogram 1	1	AU-AWBS03-150621-000000.wav	3860.604124753	3860.798173714	0.194	76.1	1913.1	1837.0	128.0	
148	Spectrogram 1	1	AU-AWBS03-150621-000000.wav	3862.311755616	3862.505804578	0.194	76.1	1902.7	1826.6	128.0	
149	Spectrogram 1	1	AU-AWBS03-150621-000000.wav	3863.786527725	3863.941766894	0.155	76.1	1916.5	1840.4	128.0	
150	Spectrogram 1	1	AU-AWBS03-150621-000000.wav	3865.610587965	3865.843446719	0.233	62.3	2037.6	1975.4	112.0	
151	Spectrogram 1	1	AU-AWBS03-150621-000000.wav	3867.124169867	3867.279409036	0.155	62.3	2037.6	1975.4	64.0	
152	Spectrogram 1	1	AU-AWBS03-150621-000000.wav	3868.831800730	3869.025849691	0.194	58.8	2034.2	1975.4	112.0	
153	Spectrogram 1	1	AU-AWBS03-150621-000000.wav	3870.345382631	3870.578241385	0.233	72.6	2037.6	1965.0	96.0	
154	Spectrogram 1	1	AU-AWBS03-150621-000000.wav	3872.169442871	3872.363491833	0.194	55.4	2041.1	1985.7	160.0	
155	Spectrogram 1	1	AU-AWBS03-150621-000000.wav	3873.721834565	3873.877073735	0.155	76.1	2034.2	1958.1	112.0	
156	Spectrogram 1	1	AU-AWBS03-150621-000000.wav	3875.390655636	3875.623514390	0.233	69.2	2037.6	1968.4	128.0	
157	Spectrogram 1	1	AU-AWBS03-150621-000000.wav	3876.981857122	3877.214715876	0.233	58.8	2041.1	1982.3	64.0	
158	Spectrogram 1	1	AU-AWBS03-150621-000000.wav	3878.611868401	3878.805917362	0.194	79.6	2037.6	1958.1	80.0	
159	Spectrogram 1	1	AU-AWBS03-150621-000000.wav	3880.280689471	3880.513548226	0.233	58.8	2044.5	1985.7	64.0	
160	Spectrogram 1	1	AU-AWBS03-150621-000000.wav	3883.385472859	3883.618331613	0.233	62.3	2044.5	1982.3	112.0	
161	Spectrogram 1	1	AU-AWBS03-150621-000000.wav	3886.723115001	3886.917163962	0.194	79.6	1926.9	1847.4	112.0	end main phrase
162	Spectrogram 1	1	AU-AWBS03-150621-000000.wav	3892.699823022	3892.893871983	0.194	100.3	2027.2	1926.9	144.0	
163	Spectrogram 1	1	AU-AWBS03-150621-000000.wav	3894.368644093	3894.523883262	0.155	86.5	2034.2	1947.7	96.0	
164	Spectrogram 1	1	AU-AWBS03-150621-000000.wav	3896.076274956	3896.270323917	0.194	100.3	2041.1	1940.8	208.0	
165	Spectrogram 1	1	AU-AWBS03-150621-000000.wav	3897.706286234	3897.900335196	0.194	86.5	2037.6	1951.1	192.0	
166	Spectrogram 1	1	AU-AWBS03-150621-000000.wav	3900.966308791	3901.160357753	0.194	76.1	2044.5	1968.4	112.0	
167	Spectrogram 1	1	AU-AWBS03-150621-000000.wav	3904.866692922	3905.060741884	0.194	83.0	1965.0	1881.9	96.0	
168	Spectrogram 1	1	AU-AWBS03-150621-000000.wav	3912.469586174	3912.663635135	0.194	89.9	1944.2	1854.3	96.0	
169	Spectrogram 1	1	AU-AWBS03-150621-000000.wav	3914.196621933	3914.390670895	0.194	89.9	2027.2	1937.3	96.0	
170	Spectrogram 1	1	AU-AWBS03-150621-000000.wav	3915.923657692	3916.078896862	0.155	83.0	2027.2	1944.2	96.0	
171	Spectrogram 1	1	AU-AWBS03-150621-000000.wav	3917.553668971	3917.747717933	0.194	93.4	2034.2	1940.8	224.0	
172	Spectrogram 1	1	AU-AWBS03-150621-000000.wav	3920.852501320	3921.046550282	0.194	76.1	2034.2	1958.1	208.0	
173	Spectrogram 1	1	AU-AWBS03-150621-000000.wav	3924.617051178	3924.849909932	0.233	93.4	2034.2	1940.8	240.0	
174	Spectrogram 1	1	AU-AWBS03-150621-000000.wav	3936.570467220	3936.803325974	0.233	51.9	1989.2	1937.3	64.0	
175	Spectrogram 1	1	AU-AWBS03-150621-000000.wav	3938.200478498	3938.394527460	0.194	65.7	2030.7	1965.0	256.0	
176	Spectrogram 1	1	AU-AWBS03-150621-000000.wav	3941.344071678	3941.538120640	0.194	65.7	2037.6	1971.9	208.0	
177	Spectrogram 1	1	AU-AWBS03-150621-000000.wav	3945.147431328	3945.341480290	0.194	69.2	2041.1	1971.9	240.0	
178	Spectrogram 1	1	AU-AWBS03-150621-000000.wav	3957.294896332	3957.488945294	0.194	69.2	2041.1	1971.9	80.0	
179	Spectrogram 1	1	AU-AWBS03-150621-000000.wav	3958.886097818	3959.080146780	0.194	79.6	2041.1	1961.5	208.0	
180	Spectrogram 1	1	AU-AWBS03-150621-000000.wav	3962.146120375	3962.262549752	0.116	72.6	2044.5	1971.9	112.0	
181	Spectrogram 1	1	AU-AWBS03-150621-000000.wav	3965.926249081	3966.120298043	0.194	83.0	2034.2	1951.1	208.0	
182	Spectrogram 1	1	AU-AWBS03-150621-000000.wav	3976.055604883	3976.210844052	0.155	79.6	2034.2	1954.6	80.0	
183	Spectrogram 1	1	AU-AWBS03-150621-000000.wav	3977.879665123	3978.073714085	0.194	83.0	2037.6	1954.6	96.0	
184	Spectrogram 1	1	AU-AWBS03-150621-000000.wav	3979.587295986	3979.781344948	0.194	62.3	2041.1	1978.8	64.0	
185	Spectrogram 1	1	AU-AWBS03-150621-000000.wav	3983.002557713	3983.157796882	0.155	72.6	2044.5	1971.9	192.0	
186	Spectrogram 1	1	AU-AWBS03-150621-000000.wav	3986.689487985	3986.883536947	0.194	89.9	2037.6	1947.7	208.0	
188	Spectrogram 1	1	AU-AWBS03-150621-000000.wav	3996.469555656	3996.624794826	0.155	76.1	2006.5	1930.4	80.0	
189	Spectrogram 1	1	AU-AWBS03-150621-000000.wav	3998.138376727	3998.332425689	0.194	72.6	1491.0	1418.4	80.0	
190	Spectrogram 1	1	AU-AWBS03-150621-000000.wav	3999.923627175	4000.117676137	0.194	83.0	2034.2	1951.1	224.0	
191	Spectrogram 1	1	AU-AWBS03-150621-000000.wav	4003.222459524	4003.416508486	0.194	72.6	2037.6	1965.0	208.0	
192	Spectrogram 1	1	AU-AWBS03-150621-000000.wav	4007.064628966	4007.219868136	0.155	76.1	2034.2	1958.1	256.0	
193	Spectrogram 1	1	AU-AWBS03-150621-001000.wav	4268.565278323	4268.759327285	0.194	41.5	1906.2	1864.6	128.0	start pattern
194	Spectrogram 1	1	AU-AWBS03-150621-001000.wav	4269.962430848	4270.117670017	0.155	48.4	1107.0	1058.6	64.0	
195	Spectrogram 1	1	AU-AWBS03-150621-001000.wav	4271.476012749	4271.670061711	0.194	72.6	1857.7	1785.1	80.0	
196	Spectrogram 1	1	AU-AWBS03-150621-001000.wav	4274.930084268	4275.162943022	0.233	65.7	1902.7	1837.0	96.0	
197	Spectrogram 1	1	AU-AWBS03-150621-001000.wav	4276.482475962	4276.676524924	0.194	76.1	1816.2	1740.1	112.0	
198	Spectrogram 1	1	AU-AWBS03-150621-001000.wav	4278.228916617	4278.422965579	0.194	69.2	1909.6	1840.4	128.0	
199	Spectrogram 1	1	AU-AWBS03-150621-001000.wav	4279.897737688	4280.091786650	0.194	58.8	1881.9	1823.1	64.0	
200	Spectrogram 1	1	AU-AWBS03-150621-001000.wav	4281.644178344	4281.838227305	0.194	72.6	2030.7	1958.1	80.0	
201	Spectrogram 1	1	AU-AWBS03-150621-001000.wav	4283.196570037	4283.390618999	0.194	76.1	1785.1	1709.0	80.0	
202	Spectrogram 1	1	AU-AWBS03-150621-001000.wav	4284.981820485	4285.214679239	0.233	93.4	2037.6	1944.2	96.0	
203	Spectrogram 1	1	AU-AWBS03-150621-001000.wav	4286.573021971	4286.728261141	0.155	79.6	1854.3	1774.7	80.0	
204	Spectrogram 1	1	AU-AWBS03-150621-001000.wav	4288.241843042	4288.397082212	0.155	69.2	2030.7	1961.5	80.0	
205	Spectrogram 1	1	AU-AWBS03-150621-001000.wav	4289.910664113	4290.065903282	0.155	83.0	2030.7	1947.7	96.0	
206	Spectrogram 1	1	AU-AWBS03-150621-001000.wav	4291.463055807	4291.657104769	0.194	76.1	2041.1	1965.0	80.0	
207	Spectrogram 1	1	AU-AWBS03-150621-001000.wav	4293.209496462	4293.442355216	0.233	69.2	2037.6	1968.4	144.0	
208	Spectrogram 1	1	AU-AWBS03-150621-001000.wav	4296.275470058	4296.469519019	0.194	38.1	2041.1	2003.0	176.0	
209	Spectrogram 1	1	AU-AWBS03-150621-001000.wav	4299.845970953	4300.040019915	0.194	58.8	1909.6	1850.8	64.0	end main phrase
210	Spectrogram 1	1	AU-AWBS03-150621-001000.wav	4307.118980970	4307.351839724	0.233	69.2	1958.1	1888.9	80.0	
211	Spectrogram 1	1	AU-AWBS03-150621-001000.wav	4308.710182456	4308.904231418	0.194	86.5	1978.8	1892.3	96.0	
212	Spectrogram 1	1	AU-AWBS03-150621-001000.wav	4310.359598631	4310.553647593	0.194	70.9	1997.8	1926.9	80.0	
