Selection	View	Channel	Begin File	Begin Time (s)	End Time (s)	Delta Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Freq (Hz)	Peak Freq (Hz)	Notes
54	Spectrogram 1	1	AU-AWBS03-151130-233000.wav	2203.624	2203.850	0.226	56.1	1538.9	1482.9	144.0	
55	Spectrogram 1	1	AU-AWBS03-151130-233000.wav	2204.120	2204.391	0.271	65.4	928.3	862.9	112.0	
56	Spectrogram 1	1	AU-AWBS03-151130-233000.wav	2208.722	2208.992	0.271	81.0	1401.9	1320.9	144.0	
57	Spectrogram 1	1	AU-AWBS03-151130-233000.wav	2209.218	2209.444	0.226	59.2	1339.6	1280.4	64.0	
58	Spectrogram 1	1	AU-AWBS03-151130-233000.wav	2213.774	2214.045	0.271	74.8	1707.2	1632.4	368.0	
59	Spectrogram 1	1	AU-AWBS03-151130-233000.wav	2214.316	2214.586	0.271	71.7	1006.2	934.6	176.0	
60	Spectrogram 1	1	AU-AWBS03-151130-233000.wav	2218.759	2218.985	0.226	73.2	1060.7	987.5	128.0	
61	Spectrogram 1	1	AU-AWBS03-151130-233000.wav	2219.278	2219.504	0.226	68.5	1043.6	975.1	176.0	
62	Spectrogram 1	1	AU-AWBS03-151130-234000.wav	2463.338	2463.564	0.226	62.3	1741.4	1679.1	64.0	start pattern
63	Spectrogram 1	1	AU-AWBS03-151130-234000.wav	2463.789	2464.015	0.226	59.2	1579.4	1520.2	64.0	
64	Spectrogram 1	1	AU-AWBS03-151130-234000.wav	2472.835	2473.060	0.226	62.3	1788.2	1725.9	192.0	
65	Spectrogram 1	1	AU-AWBS03-151130-234000.wav	2473.308	2473.534	0.226	46.7	1345.8	1299.1	416.0	
66	Spectrogram 1	1	AU-AWBS03-151130-234000.wav	2477.955	2478.180	0.226	71.7	1065.4	993.8	144.0	
67	Spectrogram 1	1	AU-AWBS03-151130-234000.wav	2478.451	2478.722	0.271	74.8	1046.7	972.0	288.0	
68	Spectrogram 1	1	AU-AWBS03-151130-234000.wav	2483.053	2483.278	0.226	56.1	1380.1	1324.0	64.0	
69	Spectrogram 1	1	AU-AWBS03-151130-234000.wav	2483.549	2483.820	0.271	62.3	1376.9	1314.6	160.0	
70	Spectrogram 1	1	AU-AWBS03-151130-234000.wav	2488.038	2488.263	0.226	57.6	1176.0	1118.4	240.0	
71	Spectrogram 1	1	AU-AWBS03-151130-234000.wav	2488.511	2488.737	0.226	68.5	1956.4	1887.9	160.0	
72	Spectrogram 1	1	AU-AWBS03-151130-234000.wav	2493.203	2493.429	0.226	56.1	1118.4	1062.3	384.0	
73	Spectrogram 1	1	AU-AWBS03-151130-234000.wav	2493.699	2493.925	0.226	53.0	972.0	919.0	96.0	
74	Spectrogram 1	1	AU-AWBS03-151130-234000.wav	2498.346	2498.571	0.226	68.5	1604.4	1535.8	80.0	
75	Spectrogram 1	1	AU-AWBS03-151130-234000.wav	2498.842	2499.068	0.226	74.8	937.7	862.9	208.0	
76	Spectrogram 1	1	AU-AWBS03-151130-234000.wav	2503.218	2503.444	0.226	53.0	1632.4	1579.4	112.0	
77	Spectrogram 1	1	AU-AWBS03-151130-234000.wav	2503.737	2503.962	0.226	45.2	1163.6	1118.4	512.0	
78	Spectrogram 1	1	AU-AWBS03-151130-234000.wav	2508.316	2508.541	0.226	87.2	1538.9	1451.7	208.0	
79	Spectrogram 1	1	AU-AWBS03-151130-234000.wav	2508.812	2509.038	0.226	87.2	1405.0	1317.8	176.0	
80	Spectrogram 1	1	AU-AWBS03-151130-234000.wav	2838.135	2838.361	0.226	77.9	1903.4	1825.5	112.0	start pattern
81	Spectrogram 1	1	AU-AWBS03-151130-234000.wav	2838.632	2838.857	0.226	62.3	1965.7	1903.4	64.0	
82	Spectrogram 1	1	AU-AWBS03-151130-234000.wav	2847.564	2847.789	0.226	74.8	1775.7	1700.9	112.0	
83	Spectrogram 1	1	AU-AWBS03-151130-234000.wav	2848.060	2848.286	0.226	77.9	940.8	862.9	176.0	
84	Spectrogram 1	1	AU-AWBS03-151130-234000.wav	2852.797	2853.023	0.226	71.7	1834.9	1763.2	112.0	
85	Spectrogram 1	1	AU-AWBS03-151130-234000.wav	2853.293	2853.519	0.226	77.9	1134.0	1056.1	272.0	
86	Spectrogram 1	1	AU-AWBS03-151130-234000.wav	2857.940	2858.165	0.226	68.5	1897.2	1828.7	272.0	
87	Spectrogram 1	1	AU-AWBS03-151130-234000.wav	2858.481	2858.707	0.226	71.7	1563.9	1492.2	144.0	
88	Spectrogram 1	1	AU-AWBS03-151130-234000.wav	2863.083	2863.308	0.226	65.4	1978.2	1912.8	416.0	
89	Spectrogram 1	1	AU-AWBS03-151130-234000.wav	2863.579	2863.850	0.271	65.4	1934.6	1869.2	192.0	
90	Spectrogram 1	1	AU-AWBS03-151130-234000.wav	2868.135	2868.316	0.180	84.1	1943.9	1859.8	176.0	
91	Spectrogram 1	1	AU-AWBS03-151130-234000.wav	2868.632	2868.857	0.226	77.9	1535.8	1457.9	80.0	
92	Spectrogram 1	1	AU-AWBS03-151130-234000.wav	2873.165	2873.391	0.226	84.1	981.3	897.2	288.0	
93	Spectrogram 1	1	AU-AWBS03-151130-234000.wav	2873.639	2873.910	0.271	73.2	1135.5	1062.3	80.0	
94	Spectrogram 1	1	AU-AWBS03-151130-234000.wav	2878.286	2878.511	0.226	68.5	1884.7	1816.2	416.0	
95	Spectrogram 1	1	AU-AWBS03-151130-234000.wav	2878.782	2879.008	0.226	40.5	1769.5	1729.0	128.0	
96	Spectrogram 1	1	AU-AWBS03-151130-234000.wav	2883.429	2883.654	0.226	81.0	1953.3	1872.3	96.0	
97	Spectrogram 1	1	AU-AWBS03-151130-234000.wav	2883.880	2884.150	0.271	68.5	1118.4	1049.8	80.0	
98	Spectrogram 1	1	AU-AWBS03-151130-234000.wav	2888.662	2888.887	0.226	34.3	1903.4	1869.2	816.0	
99	Spectrogram 1	1	AU-AWBS03-151130-234000.wav	2889.158	2889.383	0.226	31.2	1791.3	1760.1	224.0	
100	Spectrogram 1	1	AU-AWBS03-151130-235000.wav	3120.632	3120.857	0.226	62.3	1725.9	1663.6	272.0	start pattern
101	Spectrogram 1	1	AU-AWBS03-151130-235000.wav	3121.083	3121.308	0.226	74.8	891.0	816.2	144.0	
102	Spectrogram 1	1	AU-AWBS03-151130-235000.wav	3129.970	3130.195	0.226	43.6	1875.4	1831.8	128.0	
103	Spectrogram 1	1	AU-AWBS03-151130-235000.wav	3130.466	3130.692	0.226	56.1	1847.4	1791.3	160.0	
104	Spectrogram 1	1	AU-AWBS03-151130-235000.wav	3135.068	3135.293	0.226	90.3	1953.3	1862.9	112.0	
105	Spectrogram 1	1	AU-AWBS03-151130-235000.wav	3135.564	3135.789	0.226	65.4	1246.1	1180.7	80.0	
106	Spectrogram 1	1	AU-AWBS03-151130-235000.wav	3140.165	3140.391	0.226	74.8	1993.8	1919.0	80.0	
107	Spectrogram 1	1	AU-AWBS03-151130-235000.wav	3140.617	3140.842	0.226	90.3	1903.4	1813.1	288.0	
108	Spectrogram 1	1	AU-AWBS03-151130-235000.wav	3145.308	3145.534	0.226	87.2	1937.7	1850.5	96.0	
109	Spectrogram 1	1	AU-AWBS03-151130-235000.wav	3145.850	3146.075	0.226	68.5	1426.8	1358.3	96.0	
110	Spectrogram 1	1	AU-AWBS03-151130-235000.wav	3150.496	3150.722	0.226	93.5	1816.2	1722.7	128.0	
111	Spectrogram 1	1	AU-AWBS03-151130-235000.wav	3150.992	3151.173	0.180	87.2	1420.6	1333.3	96.0	
112	Spectrogram 1	1	AU-AWBS03-151130-235000.wav	3155.504	3155.729	0.226	130.8	919.0	788.2	176.0	
113	Spectrogram 1	1	AU-AWBS03-151130-235000.wav	3156.045	3156.316	0.271	109.0	685.4	576.3	176.0	
114	Spectrogram 1	1	AU-AWBS03-151130-235000.wav	3160.692	3160.917	0.226	115.3	1389.4	1274.1	144.0	
115	Spectrogram 1	1	AU-AWBS03-151130-235000.wav	3161.143	3161.368	0.226	81.0	1230.5	1149.5	128.0	
116	Spectrogram 1	1	AU-AWBS03-151201-001000.wav	4228.737	4228.917	0.180	53.0	1324.0	1271.0	368.0	start pattern
117	Spectrogram 1	1	AU-AWBS03-151201-001000.wav	4229.188	4229.414	0.226	59.2	1202.5	1143.3	64.0	
118	Spectrogram 1	1	AU-AWBS03-151201-001000.wav	4237.985	4238.211	0.226	93.5	1972.0	1878.5	144.0	
119	Spectrogram 1	1	AU-AWBS03-151201-001000.wav	4238.571	4238.842	0.271	90.3	1486.0	1395.6	272.0	
120	Spectrogram 1	1	AU-AWBS03-151201-001000.wav	4243.218	4243.444	0.226	96.6	1990.7	1894.1	320.0	
121	Spectrogram 1	1	AU-AWBS03-151201-001000.wav	4243.714	4243.985	0.271	96.6	1669.8	1573.2	272.0	
122	Spectrogram 1	1	AU-AWBS03-151201-001000.wav	4248.316	4248.586	0.271	104.4	1995.3	1891.0	416.0	
123	Spectrogram 1	1	AU-AWBS03-151201-001000.wav	4248.857	4249.083	0.226	96.6	1909.7	1813.1	288.0	
124	Spectrogram 1	1	AU-AWBS03-151201-001000.wav	4253.436	4253.662	0.226	81.0	1965.7	1884.7	96.0	
125	Spectrogram 1	1	AU-AWBS03-151201-001000.wav	4253.955	4254.180	0.226	93.5	1897.2	1803.7	144.0	
126	Spectrogram 1	1	AU-AWBS03-151201-001000.wav	4258.398	4258.624	0.226	110.6	1789.7	1679.1	1328.0	
127	Spectrogram 1	1	AU-AWBS03-151201-001000.wav	4258.872	4259.098	0.226	81.0	1376.9	1296.0	112.0	
128	Spectrogram 1	1	AU-AWBS03-151201-001000.wav	4263.383	4263.609	0.226	96.6	1694.7	1598.1	128.0	
129	Spectrogram 1	1	AU-AWBS03-151201-001000.wav	4263.835	4264.060	0.226	90.3	1239.9	1149.5	736.0	
130	Spectrogram 1	1	AU-AWBS03-151201-001000.wav	4269.158	4269.383	0.226	77.9	1716.5	1638.6	80.0	
131	Spectrogram 1	1	AU-AWBS03-151201-001000.wav	4269.609	4269.835	0.226	84.1	1704.0	1619.9	256.0	
132	Spectrogram 1	1	AU-AWBS03-151201-001000.wav	4567.714	4567.940	0.226	53.0	1171.3	1118.4	320.0	start pattern
133	Spectrogram 1	1	AU-AWBS03-151201-001000.wav	4568.211	4568.436	0.226	71.7	869.2	797.5	320.0	
134	Spectrogram 1	1	AU-AWBS03-151201-001000.wav	4576.872	4577.098	0.226	81.0	1286.6	1205.6	288.0	
135	Spectrogram 1	1	AU-AWBS03-151201-001000.wav	4577.414	4577.684	0.271	68.5	1495.3	1426.8	112.0	
136	Spectrogram 1	1	AU-AWBS03-151201-001000.wav	4582.105	4582.331	0.226	68.5	1697.8	1629.3	320.0	
137	Spectrogram 1	1	AU-AWBS03-151201-001000.wav	4582.624	4582.850	0.226	62.3	1476.6	1414.3	64.0	
138	Spectrogram 1	1	AU-AWBS03-151201-001000.wav	4587.113	4587.338	0.226	68.5	1943.9	1875.4	80.0	
139	Spectrogram 1	1	AU-AWBS03-151201-001000.wav	4587.654	4587.880	0.226	77.9	1457.9	1380.1	384.0	
140	Spectrogram 1	1	AU-AWBS03-151201-001000.wav	4592.256	4592.481	0.226	56.1	1981.3	1925.2	592.0	
141	Spectrogram 1	1	AU-AWBS03-151201-001000.wav	4592.752	4592.977	0.226	65.4	1183.8	1118.4	208.0	
142	Spectrogram 1	1	AU-AWBS03-151201-001000.wav	4597.398	4597.624	0.226	93.5	1919.0	1825.5	160.0	
143	Spectrogram 1	1	AU-AWBS03-151201-001000.wav	4597.940	4598.165	0.226	74.8	1548.3	1473.5	288.0	
144	Spectrogram 1	1	AU-AWBS03-151201-001000.wav	4602.632	4602.812	0.180	53.0	1875.4	1822.4	416.0	
145	Spectrogram 1	1	AU-AWBS03-151201-001000.wav	4603.128	4603.353	0.226	49.8	1660.4	1610.6	256.0	
146	Spectrogram 1	1	AU-AWBS03-151201-001000.wav	4607.594	4607.820	0.226	59.2	1697.8	1638.6	288.0	
147	Spectrogram 1	1	AU-AWBS03-151201-001000.wav	4608.135	4608.361	0.226	43.6	1644.9	1601.2	48.0	
148	Spectrogram 1	1	AU-AWBS03-151201-001000.wav	4612.602	4612.827	0.226	65.4	1791.3	1725.9	288.0	
149	Spectrogram 1	1	AU-AWBS03-151201-001000.wav	4613.098	4613.323	0.226	71.7	1781.9	1710.3	288.0	
150	Spectrogram 1	1	AU-AWBS03-151201-001000.wav	4617.744	4617.970	0.226	77.9	1915.9	1838.0	80.0	
151	Spectrogram 1	1	AU-AWBS03-151201-001000.wav	4618.286	4618.556	0.271	81.0	1211.8	1130.8	96.0	
152	Spectrogram 1	1	AU-AWBS03-151201-040000.wav	4824.947	4825.218	0.271	49.8	1816.2	1766.4	144.0	start pattern
153	Spectrogram 1	1	AU-AWBS03-151201-040000.wav	4825.489	4825.714	0.226	43.6	838.0	794.4	48.0	
154	Spectrogram 1	1	AU-AWBS03-151201-040000.wav	4834.105	4834.331	0.226	24.9	1825.5	1800.6	240.0	
155	Spectrogram 1	1	AU-AWBS03-151201-040000.wav	4834.602	4834.827	0.226	59.2	1348.9	1289.7	176.0	
156	Spectrogram 1	1	AU-AWBS03-151201-040000.wav	4839.248	4839.474	0.226	34.3	1585.7	1551.4	224.0	
157	Spectrogram 1	1	AU-AWBS03-151201-040000.wav	4839.744	4839.970	0.226	31.2	685.4	654.2	128.0	
158	Spectrogram 1	1	AU-AWBS03-151201-040000.wav	4844.165	4844.346	0.180	43.6	803.7	760.1	48.0	
159	Spectrogram 1	1	AU-AWBS03-151201-040000.wav	4844.662	4844.887	0.226	49.8	778.8	729.0	176.0	
160	Spectrogram 1	1	AU-AWBS03-151201-040000.wav	4849.105	4849.331	0.226	34.3	912.8	878.5	176.0	
161	Spectrogram 1	1	AU-AWBS03-151201-040000.wav	4849.579	4849.850	0.271	43.6	850.5	806.9	368.0	
162	Spectrogram 1	1	AU-AWBS03-151201-040000.wav	4854.090	4854.316	0.226	31.2	1137.1	1105.9	208.0	
163	Spectrogram 1	1	AU-AWBS03-151201-040000.wav	4854.541	4854.857	0.316	46.7	990.7	943.9	160.0	
164	Spectrogram 1	1	AU-AWBS03-151201-040000.wav	4858.917	4859.188	0.271	56.1	1186.9	1130.8	64.0	
165	Spectrogram 1	1	AU-AWBS03-151201-040000.wav	4859.459	4859.729	0.271	77.9	1177.6	1099.7	80.0	
166	Spectrogram 1	1	AU-AWBS03-151201-040000.wav	4863.970	4864.195	0.226	24.9	866.0	841.1	256.0	
167	Spectrogram 1	1	AU-AWBS03-151201-040000.wav	4864.466	4864.737	0.271	24.9	866.0	841.1	208.0	
168	Spectrogram 1	1	AU-AWBS03-151201-040000.wav	4869.068	4869.293	0.226	56.1	922.1	866.0	784.0	
169	Spectrogram 1	1	AU-AWBS03-151201-040000.wav	4869.609	4869.835	0.226	34.3	887.9	853.6	208.0	
170	Spectrogram 1	1	AU-AWBS03-151201-040000.wav	4874.030	4874.256	0.226	74.8	1121.5	1046.7	400.0	
171	Spectrogram 1	1	AU-AWBS03-151201-040000.wav	4874.571	4874.797	0.226	68.5	1037.4	968.8	80.0	
172	Spectrogram 1	1	AU-AWBS03-151201-040000.wav	5031.925	5032.150	0.226	46.7	1881.6	1834.9	176.0	start pattern
173	Spectrogram 1	1	AU-AWBS03-151201-040000.wav	5032.421	5032.647	0.226	46.7	1697.8	1651.1	176.0	
174	Spectrogram 1	1	AU-AWBS03-151201-040000.wav	5041.128	5041.353	0.226	40.5	1230.5	1190.0	208.0	
175	Spectrogram 1	1	AU-AWBS03-151201-040000.wav	5041.624	5041.850	0.226	34.3	1211.8	1177.6	176.0	
176	Spectrogram 1	1	AU-AWBS03-151201-040000.wav	5046.271	5046.496	0.226	84.1	1168.2	1084.1	96.0	
177	Spectrogram 1	1	AU-AWBS03-151201-040000.wav	5046.677	5046.947	0.271	93.5	1152.6	1059.2	192.0	
178	Spectrogram 1	1	AU-AWBS03-151201-040000.wav	5051.233	5051.459	0.226	24.9	1158.9	1134.0	272.0	
179	Spectrogram 1	1	AU-AWBS03-151201-040000.wav	5051.707	5051.932	0.226	35.8	1073.2	1037.4	160.0	
180	Spectrogram 1	1	AU-AWBS03-151201-040000.wav	5056.286	5056.511	0.226	59.2	685.4	626.2	64.0	
181	Spectrogram 1	1	AU-AWBS03-151201-040000.wav	5056.782	5057.008	0.226	62.3	716.5	654.2	160.0	
182	Spectrogram 1	1	AU-AWBS03-151201-040000.wav	5061.248	5061.474	0.226	65.4	719.6	654.2	80.0	
183	Spectrogram 1	1	AU-AWBS03-151201-040000.wav	5061.744	5061.970	0.226	74.8	1065.4	990.7	80.0	
184	Spectrogram 1	1	AU-AWBS03-151201-040000.wav	5066.211	5066.436	0.226	56.1	1102.8	1046.7	112.0	
185	Spectrogram 1	1	AU-AWBS03-151201-040000.wav	5066.729	5066.955	0.226	63.9	1045.2	981.3	160.0	
186	Spectrogram 1	1	AU-AWBS03-151201-040000.wav	5071.173	5071.398	0.226	71.7	875.4	803.7	96.0	
187	Spectrogram 1	1	AU-AWBS03-151201-040000.wav	5071.669	5071.940	0.271	77.9	1255.5	1177.6	256.0	
188	Spectrogram 1	1	AU-AWBS03-151201-040000.wav	5076.271	5076.496	0.226	101.2	1476.6	1375.4	224.0	
189	Spectrogram 1	1	AU-AWBS03-151201-040000.wav	5076.835	5077.060	0.226	87.2	1489.1	1401.9	256.0	
190	Spectrogram 1	1	AU-AWBS03-151201-040000.wav	5081.368	5081.594	0.226	56.1	1239.9	1183.8	208.0	
191	Spectrogram 1	1	AU-AWBS03-151201-040000.wav	5081.910	5082.135	0.226	49.8	1233.6	1183.8	160.0	
192	Spectrogram 1	1	AU-AWBS03-151201-040000.wav	5086.286	5086.466	0.180	81.0	1616.8	1535.8	96.0	
193	Spectrogram 1	1	AU-AWBS03-151201-040000.wav	5086.737	5086.962	0.226	71.7	1579.4	1507.8	80.0	
194	Spectrogram 1	1	AU-AWBS03-151201-040000.wav	5213.639	5213.865	0.226	28.0	1542.1	1514.0	240.0	start pattern
195	Spectrogram 1	1	AU-AWBS03-151201-040000.wav	5214.090	5214.316	0.226	31.2	1115.3	1084.1	96.0	
196	Spectrogram 1	1	AU-AWBS03-151201-040000.wav	5222.842	5223.068	0.226	46.7	1567.0	1520.2	240.0	
197	Spectrogram 1	1	AU-AWBS03-151201-040000.wav	5223.248	5223.474	0.226	34.3	1557.6	1523.4	160.0	
198	Spectrogram 1	1	AU-AWBS03-151201-040000.wav	5227.895	5228.120	0.226	71.7	1984.4	1912.8	128.0	
199	Spectrogram 1	1	AU-AWBS03-151201-040000.wav	5228.391	5228.662	0.271	46.7	1542.1	1495.3	144.0	
200	Spectrogram 1	1	AU-AWBS03-151201-040000.wav	5232.947	5233.173	0.226	43.6	1993.8	1950.2	368.0	
201	Spectrogram 1	1	AU-AWBS03-151201-040000.wav	5233.353	5233.624	0.271	68.5	1912.8	1844.2	240.0	
202	Spectrogram 1	1	AU-AWBS03-151201-040000.wav	5237.910	5238.135	0.226	49.8	1993.8	1943.9	416.0	
203	Spectrogram 1	1	AU-AWBS03-151201-040000.wav	5238.451	5238.677	0.226	46.7	1532.7	1486.0	224.0	
204	Spectrogram 1	1	AU-AWBS03-151201-040000.wav	5242.962	5243.188	0.226	34.3	1987.5	1953.3	304.0	
205	Spectrogram 1	1	AU-AWBS03-151201-040000.wav	5243.459	5243.729	0.271	28.0	1691.6	1663.6	256.0	
206	Spectrogram 1	1	AU-AWBS03-151201-041000.wav	5400.000	5400.226	0.226	53.0	1887.9	1834.9	64.0	start pattern
207	Spectrogram 1	1	AU-AWBS03-151201-041000.wav	5400.451	5400.677	0.226	53.0	1619.9	1567.0	64.0	
208	Spectrogram 1	1	AU-AWBS03-151201-041000.wav	5409.068	5409.248	0.180	60.7	1926.8	1866.0	64.0	
209	Spectrogram 1	1	AU-AWBS03-151201-041000.wav	5409.519	5409.744	0.226	62.3	1928.3	1866.0	64.0	
210	Spectrogram 1	1	AU-AWBS03-151201-041000.wav	5414.075	5414.256	0.180	49.8	1722.7	1672.9	240.0	
211	Spectrogram 1	1	AU-AWBS03-151201-041000.wav	5414.571	5414.797	0.226	62.3	1987.5	1925.2	336.0	
212	Spectrogram 1	1	AU-AWBS03-151201-041000.wav	5419.083	5419.308	0.226	43.6	1956.4	1912.8	176.0	
213	Spectrogram 1	1	AU-AWBS03-151201-041000.wav	5419.579	5419.850	0.271	56.1	1719.6	1663.6	272.0	
214	Spectrogram 1	1	AU-AWBS03-151201-041000.wav	5424.090	5424.361	0.271	56.1	1831.8	1775.7	368.0	
215	Spectrogram 1	1	AU-AWBS03-151201-041000.wav	5424.586	5424.857	0.271	40.5	1781.9	1741.4	144.0	
216	Spectrogram 1	1	AU-AWBS03-151201-041000.wav	5429.075	5429.301	0.226	85.7	1982.9	1897.2	368.0	
217	Spectrogram 1	1	AU-AWBS03-151201-041000.wav	5429.504	5429.774	0.271	68.5	1514.0	1445.5	128.0	
218	Spectrogram 1	1	AU-AWBS03-151201-041000.wav	5434.105	5434.331	0.226	40.5	1965.7	1925.2	240.0	
219	Spectrogram 1	1	AU-AWBS03-151201-041000.wav	5434.602	5434.872	0.271	21.8	1348.9	1327.1	176.0	
220	Spectrogram 1	1	AU-AWBS03-151201-041000.wav	5439.068	5439.293	0.226	24.9	1869.2	1844.2	368.0	
221	Spectrogram 1	1	AU-AWBS03-151201-041000.wav	5439.609	5439.835	0.226	43.6	1442.4	1398.8	176.0	
