Selection	View	Channel	Begin File	Begin Time (s)	End Time (s)	Delta Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Freq (Hz)	Peak Freq (Hz)	Notes
46	Spectrogram 1	1	AU-AWBS03-130918-210000.wav	1088.188866185	1088.421724939	0.233	65.7	512.0	446.3	96.0	
47	Spectrogram 1	1	AU-AWBS03-130918-210000.wav	1097.192738009	1097.386786970	0.194	76.1	1024.0	947.9	320.0	
48	Spectrogram 1	1	AU-AWBS03-130918-210000.wav	1097.697265309	1097.968933856	0.272	76.1	1034.4	958.3	224.0	
49	Spectrogram 1	1	AU-AWBS03-130918-210000.wav	1102.276820806	1102.509679560	0.233	65.7	1857.7	1792.0	80.0	
50	Spectrogram 1	1	AU-AWBS03-130918-210000.wav	1102.781348106	1103.014206860	0.233	55.4	1781.6	1726.3	320.0	
51	Spectrogram 1	1	AU-AWBS03-130918-210000.wav	1107.419118292	1107.613167253	0.194	58.8	1985.7	1926.9	128.0	
52	Spectrogram 1	1	AU-AWBS03-130918-210000.wav	1107.826621111	1108.059479865	0.233	58.8	1854.3	1795.5	80.0	
53	Spectrogram 1	1	AU-AWBS03-130918-210000.wav	1112.367366815	1112.600225570	0.233	72.6	1875.0	1802.4	240.0	
54	Spectrogram 1	1	AU-AWBS03-130918-210000.wav	1112.910703908	1113.104752870	0.194	51.9	802.6	750.7	112.0	
55	Spectrogram 1	1	AU-AWBS03-130918-210000.wav	1117.490259405	1117.645498574	0.155	72.6	1200.4	1127.8	288.0	
56	Spectrogram 1	1	AU-AWBS03-130918-210000.wav	1118.033596498	1118.266455252	0.233	76.1	972.1	896.0	192.0	
57	Spectrogram 1	1	AU-AWBS03-130918-210000.wav	1122.613151994	1122.846010749	0.233	58.8	1466.8	1408.0	320.0	
58	Spectrogram 1	1	AU-AWBS03-130918-210000.wav	1123.156489087	1123.350538049	0.194	62.3	1705.5	1643.2	160.0	
59	Spectrogram 1	1	AU-AWBS03-130918-210000.wav	1127.891283753	1128.124142507	0.233	79.6	1069.0	989.4	320.0	
60	Spectrogram 1	1	AU-AWBS03-130918-210000.wav	1128.434620846	1128.589860016	0.155	81.3	1364.8	1283.5	160.0	
61	Spectrogram 1	1	AU-AWBS03-130918-211000.wav	1284.768391164	1284.923630333	0.155	58.8	377.1	318.3	64.0	start pattern
62	Spectrogram 1	1	AU-AWBS03-130918-211000.wav	1285.311728257	1285.544587011	0.233	55.4	491.2	435.9	64.0	
63	Spectrogram 1	1	AU-AWBS03-130918-211000.wav	1294.509649042	1294.703698004	0.194	62.3	1971.9	1909.6	272.0	
64	Spectrogram 1	1	AU-AWBS03-130918-211000.wav	1295.052986135	1295.285844889	0.233	69.2	1352.6	1283.5	192.0	
65	Spectrogram 1	1	AU-AWBS03-130918-211000.wav	1299.593731839	1299.826590594	0.233	76.1	1497.9	1421.8	128.0	
66	Spectrogram 1	1	AU-AWBS03-130918-211000.wav	1300.137068932	1300.331117894	0.194	76.1	1425.3	1349.2	80.0	
67	Spectrogram 1	1	AU-AWBS03-130918-211000.wav	1304.654583693	1304.848632655	0.194	69.2	1411.5	1342.3	144.0	
68	Spectrogram 1	1	AU-AWBS03-130918-211000.wav	1305.159110993	1305.391969747	0.233	72.6	1266.2	1193.5	336.0	
69	Spectrogram 1	1	AU-AWBS03-130918-211000.wav	1309.661046905	1309.893905659	0.233	86.5	1096.6	1010.2	192.0	
70	Spectrogram 1	1	AU-AWBS03-130918-211000.wav	1310.204383998	1310.476052545	0.272	83.0	975.6	892.5	160.0	
71	Spectrogram 1	1	AU-AWBS03-130918-211000.wav	1314.783939495	1314.977988457	0.194	65.7	2020.3	1954.6	160.0	
72	Spectrogram 1	1	AU-AWBS03-130918-211000.wav	1315.249657003	1315.521325549	0.272	69.2	1961.5	1892.3	320.0	
73	Spectrogram 1	1	AU-AWBS03-130918-211000.wav	1319.945641877	1320.139690838	0.194	69.2	1546.4	1477.2	128.0	
74	Spectrogram 1	1	AU-AWBS03-130918-211000.wav	1320.411359385	1320.644218139	0.233	79.6	1975.4	1895.8	80.0	
75	Spectrogram 1	1	AU-AWBS03-130918-211000.wav	1325.146154051	1325.340203013	0.194	83.0	2041.1	1958.1	272.0	
76	Spectrogram 1	1	AU-AWBS03-130918-211000.wav	1325.611871559	1325.883540105	0.272	83.0	1958.1	1875.0	640.0	
77	Spectrogram 1	1	AU-AWBS03-130919-010000.wav	1808.972805680	1809.166854641	0.194	65.7	1293.8	1228.1	256.0	start pattern
78	Spectrogram 1	1	AU-AWBS03-130919-010000.wav	1809.477332980	1809.710191734	0.233	58.8	646.9	588.1	80.0	
79	Spectrogram 1	1	AU-AWBS03-130919-010000.wav	1818.558824389	1818.791683143	0.233	55.4	1933.8	1878.5	240.0	
80	Spectrogram 1	1	AU-AWBS03-130919-010000.wav	1819.063351689	1819.257400651	0.194	51.9	1148.5	1096.6	80.0	
81	Spectrogram 1	1	AU-AWBS03-130919-010000.wav	1823.681716978	1823.875765940	0.194	55.4	1899.2	1843.9	80.0	
82	Spectrogram 1	1	AU-AWBS03-130919-010000.wav	1824.147434486	1824.380293240	0.233	58.8	1255.8	1197.0	80.0	
83	Spectrogram 1	1	AU-AWBS03-130919-010000.wav	1828.804609568	1829.037468322	0.233	62.3	1847.4	1785.1	80.0	
84	Spectrogram 1	1	AU-AWBS03-130919-010000.wav	1829.309136868	1829.503185830	0.194	69.2	871.8	802.6	208.0	
85	Spectrogram 1	1	AU-AWBS03-130919-010000.wav	1834.005121742	1834.199170704	0.194	62.3	1518.7	1456.4	256.0	
86	Spectrogram 1	1	AU-AWBS03-130919-010000.wav	1834.470839250	1834.703698004	0.233	62.3	1812.8	1750.5	208.0	
87	Spectrogram 1	1	AU-AWBS03-130919-010000.wav	1839.089204539	1839.283253501	0.194	55.4	1906.2	1850.8	208.0	
88	Spectrogram 1	1	AU-AWBS03-130919-010000.wav	1839.593731839	1839.865400386	0.272	48.4	1051.7	1003.2	208.0	
89	Spectrogram 1	1	AU-AWBS03-130919-010000.wav	1844.266485769	1844.499344523	0.233	65.7	1335.4	1269.6	208.0	
90	Spectrogram 1	1	AU-AWBS03-130919-010000.wav	1844.732203278	1844.926252239	0.194	55.4	972.1	916.8	144.0	
91	Spectrogram 1	1	AU-AWBS03-130919-010000.wav	1849.505807736	1849.738666490	0.233	55.4	1221.2	1165.8	208.0	
92	Spectrogram 1	1	AU-AWBS03-130919-010000.wav	1850.010335036	1850.320813375	0.310	65.7	1345.7	1280.0	256.0	
93	Spectrogram 1	1	AU-AWBS03-130919-010000.wav	1995.190116103	1995.384165064	0.194	62.3	1376.9	1314.6	240.0	start pattern
94	Spectrogram 1	1	AU-AWBS03-130919-010000.wav	1995.694643403	1995.927502157	0.233	55.4	961.7	906.4	96.0	
95	Spectrogram 1	1	AU-AWBS03-130919-010000.wav	2004.733498972	2004.927547934	0.194	69.2	1612.1	1542.9	256.0	
96	Spectrogram 1	1	AU-AWBS03-130919-010000.wav	2005.257431168	2005.490289923	0.233	69.2	1605.2	1536.0	224.0	
97	Spectrogram 1	1	AU-AWBS03-130919-010000.wav	2009.875796457	2010.108655212	0.233	69.2	1636.3	1567.1	224.0	
98	Spectrogram 1	1	AU-AWBS03-130919-010000.wav	2010.380323758	2010.651992304	0.272	69.2	1636.3	1567.1	224.0	
99	Spectrogram 1	1	AU-AWBS03-130919-010000.wav	2014.998689047	2015.231547801	0.233	62.3	1753.9	1691.7	224.0	
100	Spectrogram 1	1	AU-AWBS03-130919-010000.wav	2015.464406555	2015.658455517	0.194	72.6	1715.9	1643.2	336.0	
101	Spectrogram 1	1	AU-AWBS03-130919-010000.wav	2020.121581636	2020.315630598	0.194	69.2	1899.2	1830.1	224.0	
102	Spectrogram 1	1	AU-AWBS03-130919-010000.wav	2020.626108937	2020.820157899	0.194	55.4	1895.8	1840.4	224.0	
103	Spectrogram 1	1	AU-AWBS03-130919-010000.wav	2025.283284018	2025.516142772	0.233	72.6	1747.0	1674.4	240.0	
104	Spectrogram 1	1	AU-AWBS03-130919-010000.wav	2025.787811319	2026.020670073	0.233	74.4	1773.0	1698.6	336.0	
105	Spectrogram 1	1	AU-AWBS03-130919-010000.wav	2030.367366815	2030.561415777	0.194	76.1	1785.1	1709.0	224.0	
106	Spectrogram 1	1	AU-AWBS03-130919-010000.wav	2030.871894116	2031.143562662	0.272	79.6	1747.0	1667.5	240.0	
107	Spectrogram 1	1	AU-AWBS03-130919-010000.wav	2035.567878990	2035.800737744	0.233	62.3	2034.2	1971.9	208.0	
108	Spectrogram 1	1	AU-AWBS03-130919-010000.wav	2036.072406290	2036.344074837	0.272	69.2	1937.3	1868.1	224.0	
109	Spectrogram 1	1	AU-AWBS03-130919-010000.wav	2040.807200956	2041.040059710	0.233	79.6	2044.5	1965.0	224.0	
110	Spectrogram 1	1	AU-AWBS03-130919-010000.wav	2041.350538049	2041.583396803	0.233	70.9	2039.4	1968.4	240.0	
111	Spectrogram 1	1	AU-AWBS03-130919-010000.wav	2201.254809262	2201.410048432	0.155	72.6	1408.0	1335.4	224.0	start pattern
112	Spectrogram 1	1	AU-AWBS03-130919-010000.wav	2201.720526771	2201.914575732	0.194	38.1	1394.2	1356.1	80.0	
113	Spectrogram 1	1	AU-AWBS03-130919-010000.wav	2210.879637764	2211.073686726	0.194	55.4	2034.2	1978.8	128.0	
114	Spectrogram 1	1	AU-AWBS03-130919-010000.wav	2211.384165064	2211.578214026	0.194	48.4	1878.5	1830.1	80.0	
115	Spectrogram 1	1	AU-AWBS03-130919-010000.wav	2216.002530353	2216.196579315	0.194	51.9	2027.2	1975.4	80.0	
116	Spectrogram 1	1	AU-AWBS03-130919-010000.wav	2216.507057654	2216.701106616	0.194	55.4	1816.2	1760.9	64.0	
117	Spectrogram 1	1	AU-AWBS03-130919-010000.wav	2221.179811584	2221.373860545	0.194	62.3	1795.5	1733.2	240.0	
118	Spectrogram 1	1	AU-AWBS03-130919-010000.wav	2221.723148677	2221.878387846	0.155	55.4	1747.0	1691.7	64.0	
119	Spectrogram 1	1	AU-AWBS03-130919-010000.wav	2226.302704173	2226.457943343	0.155	55.4	1798.9	1743.6	224.0	
120	Spectrogram 1	1	AU-AWBS03-130919-010000.wav	2226.768421681	2227.001280435	0.233	41.5	1733.2	1691.7	64.0	
121	Spectrogram 1	1	AU-AWBS03-130919-010000.wav	2231.425596763	2231.619645724	0.194	65.7	1902.7	1837.0	224.0	
122	Spectrogram 1	1	AU-AWBS03-130919-010000.wav	2231.930124063	2232.162982817	0.233	41.5	1805.8	1764.3	240.0	
123	Spectrogram 1	1	AU-AWBS03-130919-010000.wav	2236.567894248	2236.761943210	0.194	62.3	1293.8	1231.6	240.0	
124	Spectrogram 1	1	AU-AWBS03-130919-010000.wav	2237.091826445	2237.285875407	0.194	58.8	954.8	896.0	224.0	
125	Spectrogram 1	1	AU-AWBS03-130919-010000.wav	2241.749001526	2241.943050488	0.194	45.0	1172.8	1127.8	48.0	
126	Spectrogram 1	1	AU-AWBS03-130919-010000.wav	2242.214719035	2242.408767996	0.194	41.5	1124.3	1082.8	224.0	
127	Spectrogram 1	1	AU-AWBS03-130919-010000.wav	2246.910703908	2247.104752870	0.194	65.7	1044.8	979.0	224.0	
128	Spectrogram 1	1	AU-AWBS03-130919-010000.wav	2247.415231209	2247.648089963	0.233	62.3	1037.8	975.6	240.0	
129	Spectrogram 1	1	AU-AWBS03-130919-010000.wav	2252.111216082	2252.305265044	0.194	79.6	1013.6	934.1	240.0	
130	Spectrogram 1	1	AU-AWBS03-130919-010000.wav	2252.538123798	2252.732172760	0.194	65.7	1262.7	1197.0	336.0	
131	Spectrogram 1	1	AU-AWBS03-130919-010000.wav	2381.355751344	2381.549800305	0.194	58.8	1958.1	1899.2	224.0	start pattern
132	Spectrogram 1	1	AU-AWBS03-130919-010000.wav	2381.860278644	2382.093137398	0.233	48.4	1238.5	1190.1	240.0	
133	Spectrogram 1	1	AU-AWBS03-130919-010000.wav	2391.135819014	2391.329867976	0.194	76.1	2020.3	1944.2	176.0	
134	Spectrogram 1	1	AU-AWBS03-130919-010000.wav	2391.601536523	2391.795585484	0.194	69.2	1086.3	1017.1	256.0	
135	Spectrogram 1	1	AU-AWBS03-130919-010000.wav	2396.219901812	2396.413950773	0.194	72.6	1736.6	1664.0	192.0	
136	Spectrogram 1	1	AU-AWBS03-130919-010000.wav	2396.646809527	2396.879668281	0.233	69.2	1231.6	1162.4	240.0	
137	Spectrogram 1	1	AU-AWBS03-130919-011000.wav	2401.342794401	2401.575653155	0.233	76.1	1293.8	1217.7	224.0	
138	Spectrogram 1	1	AU-AWBS03-130919-011000.wav	2401.808511909	2402.041370663	0.233	79.6	1262.7	1183.1	240.0	
139	Spectrogram 1	1	AU-AWBS03-130919-011000.wav	2406.504496783	2406.698545745	0.194	62.3	1881.9	1819.7	160.0	
140	Spectrogram 1	1	AU-AWBS03-130919-011000.wav	2406.970214291	2407.203073045	0.233	69.2	1356.1	1286.9	224.0	
141	Spectrogram 1	1	AU-AWBS03-130919-011000.wav	2411.588579580	2411.821438334	0.233	69.2	1837.0	1767.8	224.0	
142	Spectrogram 1	1	AU-AWBS03-130919-011000.wav	2412.093106881	2412.325965635	0.233	69.2	1854.3	1785.1	192.0	
143	Spectrogram 1	1	AU-AWBS03-130919-011000.wav	2416.672662377	2416.827901547	0.155	69.2	2016.9	1947.7	224.0	
144	Spectrogram 1	1	AU-AWBS03-130919-011000.wav	2417.177189678	2417.371238639	0.194	76.1	1968.4	1892.3	224.0	
145	Spectrogram 1	1	AU-AWBS03-130919-011000.wav	2421.834364759	2422.028413721	0.194	65.7	2044.5	1978.8	240.0	
146	Spectrogram 1	1	AU-AWBS03-130919-011000.wav	2422.338892060	2422.532941021	0.194	69.2	2037.6	1968.4	784.0	
147	Spectrogram 1	1	AU-AWBS03-130919-011000.wav	2427.034876933	2427.267735687	0.233	79.6	2034.2	1954.6	240.0	
148	Spectrogram 1	1	AU-AWBS03-130919-011000.wav	2427.539404234	2427.733453195	0.194	86.5	2041.1	1954.6	400.0	
149	Spectrogram 1	1	AU-AWBS03-130919-011000.wav	2432.429438069	2432.623487031	0.194	72.6	1715.9	1643.2	240.0	
150	Spectrogram 1	1	AU-AWBS03-130919-011000.wav	2432.856345785	2433.050394747	0.194	62.3	2037.6	1975.4	832.0	
151	Spectrogram 1	1	AU-AWBS03-130919-011000.wav	2624.774865825	2624.891295202	0.116	55.4	1141.6	1086.3	272.0	start pattern
152	Spectrogram 1	1	AU-AWBS03-130919-011000.wav	2625.162963749	2625.395822503	0.233	51.9	1120.9	1069.0	128.0	
153	Spectrogram 1	1	AU-AWBS03-130919-011000.wav	2634.244455157	2634.438504119	0.194	48.4	2037.6	1989.2	80.0	
154	Spectrogram 1	1	AU-AWBS03-130919-011000.wav	2634.748982458	2634.943031420	0.194	48.4	529.3	480.9	64.0	
155	Spectrogram 1	1	AU-AWBS03-130919-011000.wav	2639.289728162	2639.483777124	0.194	58.8	1819.7	1760.9	272.0	
156	Spectrogram 1	1	AU-AWBS03-130919-011000.wav	2639.755445670	2639.988304424	0.233	48.4	1826.6	1778.2	64.0	
157	Spectrogram 1	1	AU-AWBS03-130919-011000.wav	2644.335001167	2644.567859921	0.233	58.8	1660.5	1601.7	208.0	
158	Spectrogram 1	1	AU-AWBS03-130919-011000.wav	2644.800718675	2644.994767637	0.194	48.4	1176.2	1127.8	208.0	
159	Spectrogram 1	1	AU-AWBS03-130919-011000.wav	2649.380274172	2649.613132926	0.233	72.6	1785.1	1712.4	128.0	
160	Spectrogram 1	1	AU-AWBS03-130919-011000.wav	2649.845991680	2650.078850434	0.233	76.1	1632.9	1556.8	128.0	
161	Spectrogram 1	1	AU-AWBS03-130919-011000.wav	2654.503166761	2654.736025515	0.233	69.2	2013.4	1944.2	160.0	
162	Spectrogram 1	1	AU-AWBS03-130919-011000.wav	2655.007694062	2655.240552816	0.233	65.7	1909.6	1843.9	192.0	
163	Spectrogram 1	1	AU-AWBS03-130919-011000.wav	2659.703678935	2659.897727897	0.194	58.8	2027.2	1968.4	112.0	
164	Spectrogram 1	1	AU-AWBS03-130919-011000.wav	2660.169396444	2660.402255198	0.233	72.6	2034.2	1961.5	160.0	
165	Spectrogram 1	1	AU-AWBS03-130919-011000.wav	2664.943000902	2665.137049864	0.194	65.7	1830.1	1764.3	128.0	
166	Spectrogram 1	1	AU-AWBS03-130919-011000.wav	2665.447528203	2665.680386957	0.233	69.2	2034.2	1965.0	128.0	
167	Spectrogram 1	1	AU-AWBS03-130919-011000.wav	2799.193999376	2799.349238545	0.155	65.7	1266.2	1200.4	288.0	start pattern
168	Spectrogram 1	1	AU-AWBS03-130919-011000.wav	2799.659716884	2799.931385430	0.272	24.2	840.6	816.4	80.0	
169	Spectrogram 1	1	AU-AWBS03-130919-011000.wav	2808.935257254	2809.168116008	0.233	62.3	2037.6	1975.4	208.0	
170	Spectrogram 1	1	AU-AWBS03-130919-011000.wav	2809.439784555	2809.633833516	0.194	62.3	1622.5	1560.2	64.0	
171	Spectrogram 1	1	AU-AWBS03-130919-011000.wav	2813.980530259	2814.213389013	0.233	62.3	2037.6	1975.4	208.0	
172	Spectrogram 1	1	AU-AWBS03-130919-011000.wav	2814.523867352	2814.717916313	0.194	51.9	1978.8	1926.9	224.0	
173	Spectrogram 1	1	AU-AWBS03-130919-011000.wav	2819.219852225	2819.413901187	0.194	72.6	2044.5	1971.9	224.0	
174	Spectrogram 1	1	AU-AWBS03-130919-011000.wav	2819.724379526	2819.918428488	0.194	58.8	1771.2	1712.4	208.0	
175	Spectrogram 1	1	AU-AWBS03-130919-011000.wav	2824.381554607	2824.614413361	0.233	55.4	1971.9	1916.5	336.0	
176	Spectrogram 1	1	AU-AWBS03-130919-011000.wav	2824.827867219	2825.021916181	0.194	65.7	1850.8	1785.1	208.0	
177	Spectrogram 1	1	AU-AWBS03-130919-011000.wav	2829.543256989	2829.737305951	0.194	62.3	1670.9	1608.6	272.0	
178	Spectrogram 1	1	AU-AWBS03-130919-011000.wav	2830.008974497	2830.241833251	0.233	65.7	1041.3	975.6	112.0	
179	Spectrogram 1	1	AU-AWBS03-130919-011000.wav	2834.743769163	2834.937818125	0.194	69.2	2009.9	1940.8	288.0	
180	Spectrogram 1	1	AU-AWBS03-130919-011000.wav	2835.228891568	2835.422940529	0.194	77.8	1222.9	1145.1	224.0	
181	Spectrogram 1	1	AU-AWBS03-130919-011000.wav	2840.076289563	2840.309148317	0.233	72.6	1920.0	1847.4	192.0	
182	Spectrogram 1	1	AU-AWBS03-130919-011000.wav	2840.580816864	2840.813675618	0.233	76.1	1266.2	1190.1	240.0	
183	Spectrogram 1	1	AU-AWBS03-130919-011000.wav	2845.470850699	2845.664899661	0.194	76.1	1944.2	1868.1	208.0	
184	Spectrogram 1	1	AU-AWBS03-130919-011000.wav	2845.975377999	2846.208236754	0.233	76.1	1705.5	1629.4	256.0	
185	Spectrogram 1	1	AU-AWBS03-130919-011000.wav	2978.037449253	2978.231498215	0.194	62.3	1186.6	1124.3	256.0	
186	Spectrogram 1	1	AU-AWBS03-130919-011000.wav	2978.619596138	2978.852454892	0.233	31.1	761.1	729.9	80.0	
187	Spectrogram 1	1	AU-AWBS03-130919-011000.wav	2987.584658170	2987.778707132	0.194	45.0	1688.2	1643.2	192.0	
188	Spectrogram 1	1	AU-AWBS03-130919-011000.wav	2988.166805055	2988.399663809	0.233	45.0	1542.9	1497.9	256.0	
189	Spectrogram 1	1	AU-AWBS03-130919-011000.wav	2992.785170344	2993.018029098	0.233	62.3	1266.2	1203.9	160.0	
190	Spectrogram 1	1	AU-AWBS03-130919-011000.wav	2993.289697645	2993.483746606	0.194	51.9	1245.4	1193.5	176.0	
191	Spectrogram 1	1	AU-AWBS03-130919-011000.wav	2997.908062934	2998.102111895	0.194	48.4	1868.1	1819.7	256.0	
192	Spectrogram 1	1	AU-AWBS03-130919-011000.wav	2998.412590234	2998.645448988	0.233	55.4	1238.5	1183.1	64.0	
193	Spectrogram 1	1	AU-AWBS03-130919-012000.wav	3003.046534372	3003.240583333	0.194	58.8	1940.8	1881.9	304.0	
194	Spectrogram 1	1	AU-AWBS03-130919-012000.wav	3003.434632295	3003.706300842	0.272	58.8	1311.1	1252.3	64.0	
195	Spectrogram 1	1	AU-AWBS03-130919-012000.wav	3008.130617169	3008.363475923	0.233	62.3	1197.0	1134.7	256.0	
196	Spectrogram 1	1	AU-AWBS03-130919-012000.wav	3008.596334677	3008.829193431	0.233	62.3	1131.2	1069.0	192.0	
197	Spectrogram 1	1	AU-AWBS03-130919-012000.wav	3013.214699966	3013.408748928	0.194	65.7	2037.6	1971.9	192.0	
198	Spectrogram 1	1	AU-AWBS03-130919-012000.wav	3013.719227266	3013.952086021	0.233	62.3	1747.0	1684.8	96.0	
199	Spectrogram 1	1	AU-AWBS03-130919-012000.wav	3018.454021933	3018.648070894	0.194	45.0	2044.5	1999.6	256.0	
200	Spectrogram 1	1	AU-AWBS03-130919-012000.wav	3018.958549233	3019.152598195	0.194	69.2	1051.7	982.5	256.0	
201	Spectrogram 1	1	AU-AWBS03-130919-012000.wav	3176.301374152	3176.456613321	0.155	62.3	1283.5	1221.2	256.0	start pattern
202	Spectrogram 1	1	AU-AWBS03-130919-012000.wav	3176.767091660	3176.999950414	0.233	34.6	643.5	608.9	96.0	
203	Spectrogram 1	1	AU-AWBS03-130919-012000.wav	3185.809773276	3186.042632030	0.233	58.8	1193.5	1134.7	400.0	
204	Spectrogram 1	1	AU-AWBS03-130919-012000.wav	3186.275490784	3186.508349538	0.233	55.4	1338.8	1283.5	96.0	
205	Spectrogram 1	1	AU-AWBS03-130919-012000.wav	3190.971475658	3191.165524620	0.194	51.9	1771.2	1719.4	96.0	
