Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	TP/FP/FN
7	Spectrogram 1	1	1886.925933838	1887.343780518	65	125	FP
25	Spectrogram 1	1	1899.884101366	1901.357685022	69	209.3	FN
8	Spectrogram 1	1	1943.335235596	1944.031646729	125	205	TP
9	Spectrogram 1	1	1980.314666748	1981.150360107	85	165	TP
10	Spectrogram 1	1	2011.722808838	2012.628143311	45	145	TP
29	Spectrogram 1	1	2037.831268678	2039.277048869	48.7	209.3	FN
30	Spectrogram 1	1	2100.397571242	2101.954565294	64.5	182.1	FN
11	Spectrogram 1	1	2143.414154053	2144.667694092	85	185	TP
32	Spectrogram 1	1	2183.343813807	2184.567166276	69	170.8	FN
12	Spectrogram 1	1	2206.648284912	2207.483978271	65	165	FP
33	Spectrogram 1	1	2218.017570206	2219.129708814	69	207	FN
34	Spectrogram 1	1	2248.520806823	2249.660748896	69	195.7	FN
13	Spectrogram 1	1	2273.294830322	2274.060882568	85	165	FP
35	Spectrogram 1	1	2291.260403411	2292.233524694	75.8	179.9	FN
36	Spectrogram 1	1	2330.966587014	2331.939708296	62.2	157.3	FN
37	Spectrogram 1	1	2385.772887505	2386.857222648	57.7	164	FN
38	Spectrogram 1	1	2436.797916727	2437.993465731	55.4	161.8	FN
39	Spectrogram 1	1	2588.927686576	2591.040749933	73.5	218.3	FN
40	Spectrogram 1	1	2633.129708814	2635.353986031	71.3	191.2	FN
41	Spectrogram 1	1	2702.841501938	2704.259478664	64.5	177.6	FN
14	Spectrogram 1	1	2773.805511475	2774.501922607	125	205	TP
15	Spectrogram 1	1	2839.477081299	2840.103851318	145	205	TP
44	Spectrogram 1	1	2880.022193944	2881.301153344	60	204.8	FN
16	Spectrogram 1	1	2946.167266846	2946.863677979	105	165	FP
17	Spectrogram 1	1	2947.560089111	2948.395782471	85	205	TP
46	Spectrogram 1	1	2979.931385567	2981.293755362	64.5	200.2	FN
18	Spectrogram 1	1	3104.949005127	3105.297210693	165	225	FP
47	Spectrogram 1	1	3127.723814843	3129.475433152	69	152.7	FN
48	Spectrogram 1	1	3476.71913007	3478.10930333	71.3	184.4	FN
19	Spectrogram 1	1	3696.132415771	3696.828826904	125	225	FP
49	Spectrogram 1	1	3747.163985513	3748.581962239	73.5	241	FN
50	Spectrogram 1	1	3813.23907318	3814.239997927	91.6	182.1	FN
51	Spectrogram 1	1	3833.958264285	3834.931385567	105.2	186.7	FN
20	Spectrogram 1	1	3868.912017822	3869.956634521	105	165	TP
53	Spectrogram 1	1	3899.933235062	3901.128784067	80.3	195.7	FN
54	Spectrogram 1	1	3924.155662784	3925.128784067	78.1	168.6	FN
55	Spectrogram 1	1	3969.936934053	3971.104679592	55.4	170.8	FN
21	Spectrogram 1	1	3986.535858154	3987.232269287	105	165	TP
57	Spectrogram 1	1	4093.045373671	4094.352136536	71.3	173.1	FN
22	Spectrogram 1	1	4223.73348999	4224.15133667	45	125	FP
23	Spectrogram 1	1	4301.731536865	4302.427947998	125	205	FP
58	Spectrogram 1	1	4323.344738555	4324.345663302	55.4	166.3	FN
24	Spectrogram 1	1	4347.833953857	4348.669647217	45	145	TP
60	Spectrogram 1	1	4381.737686058	4382.988841993	80.3	193.5	FN
61	Spectrogram 1	1	4403.327107314	4403.994390479	73.5	161.8	FN
62	Spectrogram 1	1	4577.263177654	4578.180692006	89.4	170.8	FN
63	Spectrogram 1	1	4612.045373671	4613.046298419	93.9	188.9	FN
25	Spectrogram 1	1	4635.173187256	4635.939239502	45	165	FP
64	Spectrogram 1	1	4700.518957327	4701.297454353	64.5	159.5	FN
65	Spectrogram 1	1	4793.488379619	4794.461500901	103	193.5	FN
66	Spectrogram 1	1	4809.98976674	4810.879477627	71.3	148.2	FN
26	Spectrogram 1	1	4862.203216553	4863.108551025	65	205	TP
27	Spectrogram 1	1	4892.984588623	4893.611358643	145	205	FP
28	Spectrogram 1	1	5046.543243408	5047.170013428	45	125	FP
68	Spectrogram 1	1	5158.568091024	5159.708033098	69	236.4	FN
29	Spectrogram 1	1	5170.852630615	5171.549041748	125	205	TP
30	Spectrogram 1	1	5174.961456299	5175.309661865	125	225	FP
70	Spectrogram 1	1	5246.513408841	5247.291905867	91.6	191.2	FN
71	Spectrogram 1	1	5270.961038528	5272.295604858	64.5	186.7	FN
72	Spectrogram 1	1	5285.543986549	5286.461500901	91.6	227.4	FN
73	Spectrogram 1	1	5542.070402893	5542.932310315	69	170.8	FN
31	Spectrogram 1	1	5574.283599854	5575.119293213	105	185	FP
74	Spectrogram 1	1	5590.823870697	5591.657974653	78.1	213.8	FN
32	Spectrogram 1	1	5627.280487061	5627.837615967	65	165	TP
33	Spectrogram 1	1	5697.757293701	5698.453704834	105	185	TP
77	Spectrogram 1	1	5934.378090506	5935.601442975	60	148.2	FN
78	Spectrogram 1	1	5970.211269715	5971.768263766	82.6	184.4	FN
79	Spectrogram 1	1	6012.322483575	6013.434622184	89.4	186.7	FN
80	Spectrogram 1	1	6111.322483575	6112.601442975	55.4	166.3	FN
81	Spectrogram 1	1	6162.925837081	6164.010172224	105.2	227.4	FN
34	Spectrogram 1	1	6463.043487549	6463.530975342	125	185	FP
82	Spectrogram 1	1	6559.687627614	6561.049997409	80.3	202.5	FN
83	Spectrogram 1	1	6638.321558828	6639.211269715	69	168.6	FN
84	Spectrogram 1	1	6707.874853889	6708.792368241	69	152.7	FN
85	Spectrogram 1	1	6990.072252388	6991.712656836	66.8	173.1	FN
35	Spectrogram 1	1	6991.132049561	6991.75881958	105	165	TP
86	Spectrogram 1	1	7060.823870697	7062.241847423	57.7	170.8	FN
36	Spectrogram 1	1	7068.851531982	7069.478302002	65	165	FP
87	Spectrogram 1	1	7079.766414271	7081.239997927	62.2	170.8	FN
37	Spectrogram 1	1	7114.257537842	7114.814666748	85	165	FP
38	Spectrogram 1	1	7137.935516357	7139.04977417	85	165	TP
39	Spectrogram 1	1	7194.901947021	7195.250152588	105	225	FP
40	Spectrogram 1	1	7255.420074463	7255.907562256	65	145	FP
41	Spectrogram 1	1	7296.438690186	7297.483306885	45	125	FP
89	Spectrogram 1	1	7319.735836563	7320.542137054	105.2	195.7	FN
90	Spectrogram 1	1	7572.850749414	7573.740460301	73.5	175.4	FN
91	Spectrogram 1	1	7621.126009824	7622.210344967	71.3	136.9	FN
42	Spectrogram 1	1	7691.51272583	7692.418060303	105	225	FP
92	Spectrogram 1	1	7700.657974653	7701.436471679	48.7	132.4	FN
93	Spectrogram 1	1	7841.877628132	7843.295604858	35.1	132.4	FN
94	Spectrogram 1	1	8007.986992497	8009.043524176	66.8	150.5	FN
43	Spectrogram 1	1	8155.879669189	8156.227874756	45	125	FP
44	Spectrogram 1	1	8217.999542236	8218.417388916	105	165	FP
95	Spectrogram 1	1	8236.048147914	8237.438321175	64.5	188.9	FN
96	Spectrogram 1	1	8318.710807341	8319.795142484	64.5	139.2	FN
45	Spectrogram 1	1	8416.407073975	8417.312408447	45	145	TP
46	Spectrogram 1	1	8440.154693604	8440.781463623	145	225	FP
98	Spectrogram 1	1	8460.072252388	8461.184390997	64.5	139.2	FN
99	Spectrogram 1	1	8583.430923193	8585.488379619	48.7	168.6	FN
101	Spectrogram 1	1	8652.008322729	8653.898958364	32.8	202.5	FN
100	Spectrogram 1	1	8671.876703384	8673.600518228	53.2	229.7	FN
102	Spectrogram 1	1	8695.209420219	8696.822021202	39.6	125.6	FN
103	Spectrogram 1	1	8710.62924644	8712.075026631	93.9	184.4	FN
104	Spectrogram 1	1	8733.822945949	8735.546760792	44.1	177.6	FN
105	Spectrogram 1	1	8762.65520041	8763.98976674	69	186.7	FN
106	Spectrogram 1	1	8795.602367723	8797.214968705	39.6	175.4	FN
107	Spectrogram 1	1	8821.876703384	8823.795142484	57.7	175.4	FN
47	Spectrogram 1	1	8830.144927979	8830.493133545	105	165	FP
108	Spectrogram 1	1	8854.682079128	8856.711732088	73.5	220.6	FN
109	Spectrogram 1	1	8887.570865267	8888.988841993	80.3	186.7	FN
110	Spectrogram 1	1	8930.154738036	8931.961963275	96.2	229.7	FN
48	Spectrogram 1	1	8938.088653564	8938.645782471	125	185	FP
111	Spectrogram 1	1	8949.464275144	8951.021269196	71.3	202.5	FN
112	Spectrogram 1	1	8974.156587532	8975.936009305	44.1	159.5	FN
113	Spectrogram 1	1	8991.656125158	8992.879477627	37.3	150.5	FN
114	Spectrogram 1	1	9009.906356345	9011.352136536	82.6	157.3	FN
115	Spectrogram 1	1	9056.210344967	9057.711732088	53.2	148.2	FN
49	Spectrogram 1	1	9066.646148682	9067.551483154	105	225	FP
116	Spectrogram 1	1	9098.182541502	9100.184390997	39.6	177.6	FN
117	Spectrogram 1	1	9125.157512279	9127.24277217	53.2	222.9	FN
118	Spectrogram 1	1	9171.350287041	9173.407743466	64.5	177.6	FN
119	Spectrogram 1	1	9195.350287041	9197.046298419	46.4	175.4	FN
120	Spectrogram 1	1	9281.074101884	9282.603292471	48.7	175.4	FN
121	Spectrogram 1	1	9412.654275663	9414.016645458	60	139.2	FN
122	Spectrogram 1	1	9423.859072143	9425.3326558	37.3	116.5	FN
123	Spectrogram 1	1	9461.488379619	9463.239997927	46.4	148.2	FN
124	Spectrogram 1	1	9492.711732088	9494.240922675	41.9	164	FN
50	Spectrogram 1	1	9553.437530518	9554.273223877	85	125	TP
126	Spectrogram 1	1	9599.961038528	9601.434622184	78.1	175.4	FN
127	Spectrogram 1	1	9696.069478145	9698.238148432	37.3	193.5	FN
128	Spectrogram 1	1	9728.541212306	9729.514333589	37.3	127.8	FN
129	Spectrogram 1	1	9830.01572071	9830.766414271	78.1	145.9	FN
130	Spectrogram 1	1	9879.87855288	9881.324333071	44.1	191.2	FN
131	Spectrogram 1	1	9912.906356345	9914.518957327	44.1	186.7	FN
132	Spectrogram 1	1	9982.709882593	9983.65520041	69	150.5	FN
133	Spectrogram 1	1	10037.210344967	10038.461500901	50.9	148.2	FN
134	Spectrogram 1	1	10086.822945949	10088.379940001	32.8	193.5	FN
135	Spectrogram 1	1	10211.652426167	10213.292830615	53.2	213.8	FN
136	Spectrogram 1	1	10241.40219498	10243.32063408	30.6	168.6	FN
137	Spectrogram 1	1	10364.207570724	10366.042599428	44.1	166.3	FN
138	Spectrogram 1	1	10397.627396945	10399.212194462	48.7	159.5	FN
139	Spectrogram 1	1	10427.290981119	10429.070402893	48.7	179.9	FN
140	Spectrogram 1	1	10505.685778118	10507.353986031	44.1	182.1	FN
141	Spectrogram 1	1	10557.489304367	10559.518957327	48.7	209.3	FN
51	Spectrogram 1	1	10635.172943115	10635.730072021	105	225	FP
142	Spectrogram 1	1	10636.01202172	10637.819246959	30.6	155	FN
143	Spectrogram 1	1	10660.014795963	10661.933235062	44.1	148.2	FN
52	Spectrogram 1	1	10748.61831665	10749.314727783	105	185	FP
53	Spectrogram 1	1	10788.592315674	10789.14944458	45	105	FP
144	Spectrogram 1	1	10807.65150142	10809.236298937	39.6	175.4	FN
145	Spectrogram 1	1	10876.095432115	10877.708033098	50.9	184.4	FN
54	Spectrogram 1	1	11052.601776123	11053.367828369	45	105	TP
147	Spectrogram 1	1	11092.96011378	11094.378090506	96.2	241	FN
148	Spectrogram 1	1	11155.373466767	11156.902657354	103	170.8	FN
55	Spectrogram 1	1	11163.95791626	11164.306121826	145	225	FP
149	Spectrogram 1	1	11188.126009824	11189.404969223	53.2	143.7	FN
150	Spectrogram 1	1	11241.236298937	11242.459651406	57.7	136.9	FN
151	Spectrogram 1	1	11265.68115438	11267.210344967	57.7	216.1	FN
56	Spectrogram 1	1	11307.627532959	11308.184661865	105	205	FP
152	Spectrogram 1	1	11311.987917245	11313.489304367	44.1	157.3	FN
153	Spectrogram 1	1	11360.738610806	11362.51803258	53.2	179.9	FN
57	Spectrogram 1	1	11454.500640869	11455.475616455	45	105	TP
156	Spectrogram 1	1	11611.126009824	11612.627396945	62.2	179.9	FN
157	Spectrogram 1	1	11648.680229632	11649.959189032	55.4	284	FN
158	Spectrogram 1	1	11701.987917245	11703.87855288	39.6	195.7	FN
58	Spectrogram 1	1	11738.566741943	11739.193511963	85	165	TP
159	Spectrogram 1	1	11738.624622702	11740.37624101	41.9	177.6	FN
59	Spectrogram 1	1	11788.847625732	11789.474395752	145	205	FP
60	Spectrogram 1	1	11802.706207275	11803.541900635	105	185	TP
160	Spectrogram 1	1	11802.875778637	11804.59959348	55.4	170.8	FN
161	Spectrogram 1	1	11857.570865267	11859.072252388	39.6	157.3	FN
162	Spectrogram 1	1	11882.460576154	11884.073177136	35.1	141.4	FN
163	Spectrogram 1	1	11905.070402893	11906.404969223	48.7	116.5	FN
164	Spectrogram 1	1	12013.926761829	12014.899883111	69	132.4	FN
61	Spectrogram 1	1	12024.095306396	12024.652435303	65	125	FP
165	Spectrogram 1	1	12028.189939483	12029.413291952	73.5	191.2	FN
62	Spectrogram 1	1	12071.938751221	12072.913726807	105	225	TP
63	Spectrogram 1	1	12095.68637085	12096.382781982	145	225	FP
167	Spectrogram 1	1	12118.095432115	12119.290981119	121.1	259.1	FN
64	Spectrogram 1	1	12132.944366455	12133.640777588	85	165	FP
168	Spectrogram 1	1	12140.735836563	12141.430923193	98.4	225.1	FN
65	Spectrogram 1	1	12160.522247314	12161.218658447	125	225	TP
66	Spectrogram 1	1	12163.238250732	12163.865020752	125	205	TP
171	Spectrogram 1	1	12341.816472716	12342.622773207	78.1	136.9	FN
172	Spectrogram 1	1	12372.711732088	12373.935084558	66.8	161.8	FN
173	Spectrogram 1	1	12408.850749414	12409.879477627	73.5	173.1	FN
174	Spectrogram 1	1	12411.992540983	12412.548610288	114.3	222.9	FN
175	Spectrogram 1	1	12438.700635116	12439.395721747	98.4	170.8	FN
176	Spectrogram 1	1	12456.911904831	12458.190864231	93.9	175.4	FN
177	Spectrogram 1	1	12479.460576154	12480.461500901	84.9	175.4	FN
178	Spectrogram 1	1	12505.626472197	12506.571790015	71.3	175.4	FN
179	Spectrogram 1	1	12538.623697954	12540.208495472	73.5	166.3	FN
180	Spectrogram 1	1	12565.181616754	12566.126934571	93.9	155	FN
67	Spectrogram 1	1	12591.879302979	12592.297149658	65	165	FP
68	Spectrogram 1	1	12605.668243408	12605.946807861	125	185	FP
69	Spectrogram 1	1	12626.003448486	12626.699859619	85	185	TP
182	Spectrogram 1	1	12647.068553398	12647.958264285	98.4	161.8	FN
183	Spectrogram 1	1	12668.321558828	12669.656125158	75.8	200.2	FN
70	Spectrogram 1	1	12688.680450439	12689.516143799	125	225	TP
71	Spectrogram 1	1	12705.46395874	12706.021087646	65	145	FP
185	Spectrogram 1	1	12890.874853889	12891.653350915	130.1	202.5	FN
186	Spectrogram 1	1	12924.736761311	12925.737686058	130.1	200.2	FN
72	Spectrogram 1	1	12952.202423096	12953.177398682	105	185	TP
188	Spectrogram 1	1	12984.820171706	12985.654275663	107.5	173.1	FN
189	Spectrogram 1	1	13059.683928623	13060.434622184	114.3	193.5	FN
190	Spectrogram 1	1	13114.929536072	13116.04167468	71.3	204.8	FN
191	Spectrogram 1	1	13152.900807859	13154.513408841	64.5	188.9	FN
192	Spectrogram 1	1	13188.211269715	13189.295604858	78.1	150.5	FN
73	Spectrogram 1	1	13214.470855713	13215.027984619	45	105	FP
74	Spectrogram 1	1	13225.056304932	13225.683074951	45	145	FP
193	Spectrogram 1	1	13237.787744503	13238.816472716	69	195.7	FN
194	Spectrogram 1	1	13271.571790015	13272.656125158	69	166.3	FN
195	Spectrogram 1	1	13413.767339019	13414.51803258	69	186.7	FN
75	Spectrogram 1	1	13421.722808838	13422.628143311	85	205	FP
196	Spectrogram 1	1	13447.073177136	13447.740460301	93.9	202.5	FN
76	Spectrogram 1	1	13537.884185791	13538.510955811	105	185	FP
77	Spectrogram 1	1	13613.723358154	13614.210845947	105	225	FP
78	Spectrogram 1	1	13651.399200439	13652.095611572	105	145	TP
79	Spectrogram 1	1	13686.985809326	13687.682220459	105	205	TP
199	Spectrogram 1	1	13855.540287559	13856.902657354	96.2	188.9	FN
200	Spectrogram 1	1	13881.433697436	13883.129708814	139.2	207	FN
201	Spectrogram 1	1	13908.600518228	13909.907281093	132.4	211.6	FN
202	Spectrogram 1	1	14017.76271528	14018.98606775	112	195.7	FN
203	Spectrogram 1	1	14051.624622702	14052.847975171	87.1	243.2	FN
80	Spectrogram 1	1	14060.122894287	14061.02822876	85	165	FP
204	Spectrogram 1	1	14101.682079128	14102.683003875	71.3	170.8	FN
81	Spectrogram 1	1	14128.510467529	14129.067596436	45	125	FP
205	Spectrogram 1	1	14159.349362293	14160.29468011	82.6	182.1	FN
206	Spectrogram 1	1	14282.847050424	14283.931385567	75.8	175.4	FN
82	Spectrogram 1	1	14415.292572021	14416.058624268	105	185	FP
83	Spectrogram 1	1	14482.078399658	14482.705169678	105	165	TP
208	Spectrogram 1	1	14587.045373671	14587.962888023	103	166.3	FN
209	Spectrogram 1	1	14719.237223684	14720.321558828	93.9	202.5	FN
210	Spectrogram 1	1	14763.266876645	14764.100980601	116.5	182.1	FN
211	Spectrogram 1	1	14848.212194462	14849.157512279	125.6	204.8	FN
212	Spectrogram 1	1	14937.405893971	14938.712656836	66.8	159.5	FN
213	Spectrogram 1	1	15002.26872614	15003.186240492	82.6	148.2	FN
214	Spectrogram 1	1	15046.351211788	15047.491153862	84.9	175.4	FN
84	Spectrogram 1	1	15059.263946533	15059.751434326	165	225	FP
215	Spectrogram 1	1	15078.653350915	15079.459651406	103	155	FN
85	Spectrogram 1	1	15087.886444092	15088.513214111	145	205	FP
216	Spectrogram 1	1	15198.600518228	15199.601442975	64.5	177.6	FN
217	Spectrogram 1	1	15328.515258337	15329.822021202	57.7	157.3	FN
218	Spectrogram 1	1	15384.069478145	15385.431847941	50.9	136.9	FN
86	Spectrogram 1	1	15544.662506104	15545.080352783	45	125	FP
219	Spectrogram 1	1	15553.740460301	15554.685778118	71.3	184.4	FN
220	Spectrogram 1	1	15580.768263766	15581.741385049	143.7	225.1	FN
221	Spectrogram 1	1	15627.711732088	15628.907281093	57.7	152.7	FN
87	Spectrogram 1	1	15700.728240967	15701.633575439	125	185	TP
223	Spectrogram 1	1	15801.544911297	15802.62924644	60	155	FN
224	Spectrogram 1	1	15872.157512279	15872.936009305	73.5	166.3	FN
88	Spectrogram 1	1	15923.510162354	15924.206573486	145	225	FP
225	Spectrogram 1	1	15924.600518228	15925.740460301	46.4	152.7	FN
89	Spectrogram 1	1	16007.845550537	16008.402679443	45	145	FP
90	Spectrogram 1	1	16089.464935303	16090.300628662	105	185	TP
227	Spectrogram 1	1	16141.459651406	16143.127859319	55.4	211.6	FN
228	Spectrogram 1	1	16369.935084558	16371.158437027	84.9	143.7	FN
91	Spectrogram 1	1	16373.39175415	16374.43637085	45	125	FP
229	Spectrogram 1	1	16374.049997409	16374.967511761	100.7	168.6	FN
230	Spectrogram 1	1	16402.712656836	16403.963812771	57.7	143.7	FN
231	Spectrogram 1	1	16426.657049906	16427.602367723	71.3	164	FN
92	Spectrogram 1	1	16493.94052124	16494.845855713	65	185	FP
232	Spectrogram 1	1	16624.715431079	16625.771962757	91.6	173.1	FN
233	Spectrogram 1	1	16801.684853371	16802.713581584	112	184.4	FN
93	Spectrogram 1	1	16833.023101807	16834.137359619	105	185	TP
235	Spectrogram 1	1	16865.73306232	16866.622773207	109.7	182.1	FN
94	Spectrogram 1	1	16886.9949646	16887.691375732	105	185	TP
95	Spectrogram 1	1	16918.820953369	16919.795928955	85	165	TP
96	Spectrogram 1	1	16947.373809814	16947.930938721	145	225	FP
97	Spectrogram 1	1	17002.45993042	17003.086700439	125	225	FP
238	Spectrogram 1	1	17036.877628132	17037.906356345	96.2	168.6	FN
239	Spectrogram 1	1	17067.461500901	17068.768263766	87.1	195.7	FN
240	Spectrogram 1	1	17109.024968187	17109.664447887	118.8	211.6	FN
241	Spectrogram 1	1	17294.988841993	17296.073177136	100.7	193.5	FN
242	Spectrogram 1	1	17374.765489523	17376.183466249	62.2	182.1	FN
243	Spectrogram 1	1	17470.017570206	17471.741385049	53.2	191.2	FN
244	Spectrogram 1	1	17515.823870697	17516.991616236	89.4	179.9	FN
245	Spectrogram 1	1	17641.017570206	17642.157512279	93.9	168.6	FN
98	Spectrogram 1	1	17827.21963501	17827.637481689	85	145	FP
246	Spectrogram 1	1	17921.210344967	17922.489304367	50.9	168.6	FN
247	Spectrogram 1	1	18072.711732088	18073.51803258	112	207	FN
248	Spectrogram 1	1	18122.516183084	18123.711732088	80.3	182.1	FN
249	Spectrogram 1	1	18151.267801393	18152.491153862	114.3	195.7	FN
250	Spectrogram 1	1	18193.879477627	18194.796991979	134.6	182.1	FN
251	Spectrogram 1	1	18266.59959348	18268.62924644	66.8	184.4	FN
252	Spectrogram 1	1	18448.737686058	18450.600518228	105.2	191.2	FN
253	Spectrogram 1	1	18494.210344967	18495.350287041	89.4	186.7	FN
254	Spectrogram 1	1	18592.017570206	18593.046298419	118.8	179.9	FN
255	Spectrogram 1	1	18629.182541502	18630.100055854	89.4	186.7	FN
256	Spectrogram 1	1	18685.57363951	18686.796991979	55.4	170.8	FN
257	Spectrogram 1	1	18699.961963275	18700.768263766	84.9	139.2	FN
99	Spectrogram 1	1	18782.974273682	18783.670684814	105	225	FP
258	Spectrogram 1	1	19030.848899919	19032.98976674	57.7	198	FN
100	Spectrogram 1	1	19198.801361084	19199.428131104	145	205	FP
259	Spectrogram 1	1	19201.462425649	19202.518957327	87.1	186.7	FN
