Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	TP/FP/FN
27	Spectrogram 1	1	1979.910980083	1981.301153344	69	184.4	TP
28	Spectrogram 1	1	2011.665372635	2012.555083521	55.4	152.7	FN
29	Spectrogram 1	1	2037.831268678	2039.277048869	48.7	209.3	FN
30	Spectrogram 1	1	2100.397571242	2101.954565294	64.5	182.1	FN
31	Spectrogram 1	1	2143.189939483	2144.663523139	75.8	193.5	TP
32	Spectrogram 1	1	2183.343813807	2184.567166276	69	170.8	TP
33	Spectrogram 1	1	2218.017570206	2219.129708814	69	207	TP
34	Spectrogram 1	1	2248.520806823	2249.660748896	69	195.7	FN
35	Spectrogram 1	1	2291.260403411	2292.233524694	75.8	179.9	FN
36	Spectrogram 1	1	2330.966587014	2331.939708296	62.2	157.3	FN
37	Spectrogram 1	1	2385.772887505	2386.857222648	57.7	164	FN
38	Spectrogram 1	1	2436.797916727	2437.993465731	55.4	161.8	FN
39	Spectrogram 1	1	2588.927686576	2591.040749933	73.5	218.3	FN
40	Spectrogram 1	1	2633.129708814	2635.353986031	71.3	191.2	FN
41	Spectrogram 1	1	2702.841501938	2704.259478664	64.5	177.6	FN
10	Spectrogram 1	1	2773.318023682	2774.501922607	60	210	TP
43	Spectrogram 1	1	2839.009247477	2840.065779155	71.3	198	FN
44	Spectrogram 1	1	2880.022193944	2881.301153344	60	204.8	FN
11	Spectrogram 1	1	2947.211883545	2948.117218018	60	135	TP
46	Spectrogram 1	1	2979.931385567	2981.293755362	64.5	200.2	FN
47	Spectrogram 1	1	3127.723814843	3129.475433152	69	152.7	FN
48	Spectrogram 1	1	3476.71913007	3478.10930333	71.3	184.4	FN
49	Spectrogram 1	1	3747.163985513	3748.581962239	73.5	241	FN
50	Spectrogram 1	1	3813.23907318	3814.239997927	91.6	182.1	FN
51	Spectrogram 1	1	3833.958264285	3834.931385567	105.2	186.7	FN
52	Spectrogram 1	1	3868.626472197	3870.23907318	80.3	213.8	FN
53	Spectrogram 1	1	3899.933235062	3901.128784067	80.3	195.7	FN
54	Spectrogram 1	1	3924.155662784	3925.128784067	78.1	168.6	FN
55	Spectrogram 1	1	3969.936934053	3971.104679592	55.4	170.8	FN
56	Spectrogram 1	1	3985.935084558	3987.408668214	69	184.4	FN
57	Spectrogram 1	1	4093.045373671	4094.352136536	71.3	173.1	FN
58	Spectrogram 1	1	4323.344738555	4324.345663302	55.4	166.3	FN
59	Spectrogram 1	1	4347.739535554	4349.074101884	50.9	179.9	FN
60	Spectrogram 1	1	4381.737686058	4382.988841993	80.3	193.5	FN
61	Spectrogram 1	1	4403.327107314	4403.994390479	73.5	161.8	FN
62	Spectrogram 1	1	4577.263177654	4578.180692006	89.4	170.8	FN
63	Spectrogram 1	1	4612.045373671	4613.046298419	93.9	188.9	FN
64	Spectrogram 1	1	4700.518957327	4701.297454353	64.5	159.5	FN
65	Spectrogram 1	1	4793.488379619	4794.461500901	103	193.5	FN
66	Spectrogram 1	1	4809.98976674	4810.879477627	71.3	148.2	FN
67	Spectrogram 1	1	4862.154738036	4863.211269715	62.2	211.6	FN
68	Spectrogram 1	1	5158.568091024	5159.708033098	69	236.4	FN
69	Spectrogram 1	1	5170.634794926	5171.496702348	69	218.3	FN
70	Spectrogram 1	1	5246.513408841	5247.291905867	91.6	191.2	FN
71	Spectrogram 1	1	5270.961038528	5272.295604858	64.5	186.7	FN
72	Spectrogram 1	1	5285.543986549	5286.461500901	91.6	227.4	FN
73	Spectrogram 1	1	5542.070402893	5542.932310315	69	170.8	FN
74	Spectrogram 1	1	5590.823870697	5591.657974653	78.1	213.8	FN
75	Spectrogram 1	1	5627.101905349	5628.353061284	112	202.5	FN
76	Spectrogram 1	1	5697.658899401	5698.493003357	78.1	184.4	TP
77	Spectrogram 1	1	5934.378090506	5935.601442975	60	148.2	FN
78	Spectrogram 1	1	5970.211269715	5971.768263766	82.6	184.4	FN
79	Spectrogram 1	1	6012.322483575	6013.434622184	89.4	186.7	FN
80	Spectrogram 1	1	6111.322483575	6112.601442975	55.4	166.3	FN
81	Spectrogram 1	1	6162.925837081	6164.010172224	105.2	227.4	FN
13	Spectrogram 1	1	6559.705352783	6560.610687256	90	165	TP
83	Spectrogram 1	1	6638.321558828	6639.211269715	69	168.6	FN
84	Spectrogram 1	1	6707.874853889	6708.792368241	69	152.7	FN
85	Spectrogram 1	1	6990.072252388	6991.712656836	66.8	173.1	FN
14	Spectrogram 1	1	6991.132049561	6991.619537354	105	165	TP
86	Spectrogram 1	1	7060.823870697	7062.241847423	57.7	170.8	FN
87	Spectrogram 1	1	7079.766414271	7081.239997927	62.2	170.8	FN
88	Spectrogram 1	1	7137.767339019	7139.074101884	71.3	193.5	TP
89	Spectrogram 1	1	7319.735836563	7320.542137054	105.2	195.7	FN
90	Spectrogram 1	1	7572.850749414	7573.740460301	73.5	175.4	FN
91	Spectrogram 1	1	7621.126009824	7622.210344967	71.3	136.9	FN
92	Spectrogram 1	1	7700.657974653	7701.436471679	48.7	132.4	FN
93	Spectrogram 1	1	7841.877628132	7843.295604858	35.1	132.4	FN
16	Spectrogram 1	1	7949.115203857	7949.672332764	135	225	FP
17	Spectrogram 1	1	8008.031585693	8008.936920166	60	135	TP
95	Spectrogram 1	1	8236.048147914	8237.438321175	64.5	188.9	FN
18	Spectrogram 1	1	8318.770233154	8319.675567627	60	120	TP
19	Spectrogram 1	1	8411.810760498	8412.367889404	180	240	FP
97	Spectrogram 1	1	8416.312311351	8417.368843029	75.8	157.3	FN
20	Spectrogram 1	1	8428.037139893	8428.733551025	165	240	FP
98	Spectrogram 1	1	8460.072252388	8461.184390997	64.5	139.2	FN
99	Spectrogram 1	1	8583.430923193	8585.488379619	48.7	168.6	FN
101	Spectrogram 1	1	8652.008322729	8653.898958364	32.8	202.5	FN
100	Spectrogram 1	1	8671.876703384	8673.600518228	53.2	229.7	FN
102	Spectrogram 1	1	8695.209420219	8696.822021202	39.6	125.6	FN
21	Spectrogram 1	1	8710.710418701	8711.406829834	60	120	TP
104	Spectrogram 1	1	8733.822945949	8735.546760792	44.1	177.6	FN
22	Spectrogram 1	1	8762.593048096	8763.568023682	75	135	TP
106	Spectrogram 1	1	8795.602367723	8797.214968705	39.6	175.4	FN
107	Spectrogram 1	1	8821.876703384	8823.795142484	57.7	175.4	FN
108	Spectrogram 1	1	8854.682079128	8856.711732088	73.5	220.6	FN
109	Spectrogram 1	1	8887.570865267	8888.988841993	80.3	186.7	FN
110	Spectrogram 1	1	8930.154738036	8931.961963275	96.2	229.7	TP
111	Spectrogram 1	1	8949.464275144	8951.021269196	71.3	202.5	FN
112	Spectrogram 1	1	8974.156587532	8975.936009305	44.1	159.5	FN
113	Spectrogram 1	1	8991.656125158	8992.879477627	37.3	150.5	FN
114	Spectrogram 1	1	9009.906356345	9011.352136536	82.6	157.3	FN
115	Spectrogram 1	1	9056.210344967	9057.711732088	53.2	148.2	FN
116	Spectrogram 1	1	9098.182541502	9100.184390997	39.6	177.6	TP
117	Spectrogram 1	1	9125.157512279	9127.24277217	53.2	222.9	TP
118	Spectrogram 1	1	9171.350287041	9173.407743466	64.5	177.6	FN
119	Spectrogram 1	1	9195.350287041	9197.046298419	46.4	175.4	FN
120	Spectrogram 1	1	9281.074101884	9282.603292471	48.7	175.4	FN
121	Spectrogram 1	1	9412.654275663	9414.016645458	60	139.2	FN
122	Spectrogram 1	1	9423.859072143	9425.3326558	37.3	116.5	FN
26	Spectrogram 1	1	9461.5809021	9462.555877686	45	105	TP
124	Spectrogram 1	1	9492.711732088	9494.240922675	41.9	164	FN
125	Spectrogram 1	1	9553.462425649	9555.047223166	64.5	161.8	FN
126	Spectrogram 1	1	9599.961038528	9601.434622184	78.1	175.4	FN
127	Spectrogram 1	1	9696.069478145	9698.238148432	37.3	193.5	FN
128	Spectrogram 1	1	9728.541212306	9729.514333589	37.3	127.8	FN
129	Spectrogram 1	1	9830.01572071	9830.766414271	78.1	145.9	FN
130	Spectrogram 1	1	9879.87855288	9881.324333071	44.1	191.2	FN
27	Spectrogram 1	1	9912.994598389	9913.969573975	45	120	TP
132	Spectrogram 1	1	9982.709882593	9983.65520041	69	150.5	FN
133	Spectrogram 1	1	10037.210344967	10038.461500901	50.9	148.2	FN
134	Spectrogram 1	1	10086.822945949	10088.379940001	32.8	193.5	FN
135	Spectrogram 1	1	10211.652426167	10213.292830615	53.2	213.8	FN
136	Spectrogram 1	1	10241.40219498	10243.32063408	30.6	168.6	TP
137	Spectrogram 1	1	10364.207570724	10366.042599428	44.1	166.3	FN
138	Spectrogram 1	1	10397.627396945	10399.212194462	48.7	159.5	FN
30	Spectrogram 1	1	10427.433502197	10428.33883667	45	120	TP
140	Spectrogram 1	1	10505.685778118	10507.353986031	44.1	182.1	FN
141	Spectrogram 1	1	10557.489304367	10559.518957327	48.7	209.3	FN
142	Spectrogram 1	1	10636.01202172	10637.819246959	30.6	155	FN
143	Spectrogram 1	1	10660.014795963	10661.933235062	44.1	148.2	FN
144	Spectrogram 1	1	10807.65150142	10809.236298937	39.6	175.4	FN
145	Spectrogram 1	1	10876.095432115	10877.708033098	50.9	184.4	FN
146	Spectrogram 1	1	11052.375316263	11054.043524176	41.9	179.9	FN
147	Spectrogram 1	1	11092.96011378	11094.378090506	96.2	241	FN
148	Spectrogram 1	1	11155.373466767	11156.902657354	103	170.8	FN
149	Spectrogram 1	1	11188.126009824	11189.404969223	53.2	143.7	FN
150	Spectrogram 1	1	11241.236298937	11242.459651406	57.7	136.9	FN
151	Spectrogram 1	1	11265.68115438	11267.210344967	57.7	216.1	FN
152	Spectrogram 1	1	11311.987917245	11313.489304367	44.1	157.3	FN
153	Spectrogram 1	1	11360.738610806	11362.51803258	53.2	179.9	FN
31	Spectrogram 1	1	11454.500640869	11455.545257568	45	120	TP
156	Spectrogram 1	1	11611.126009824	11612.627396945	62.2	179.9	FN
157	Spectrogram 1	1	11648.680229632	11649.959189032	55.4	284	FN
32	Spectrogram 1	1	11702.074798584	11702.910491943	45	105	TP
158	Spectrogram 1	1	11701.987917245	11703.87855288	39.6	195.7	FN
159	Spectrogram 1	1	11738.624622702	11740.37624101	41.9	177.6	FN
160	Spectrogram 1	1	11802.875778637	11804.59959348	55.4	170.8	FN
161	Spectrogram 1	1	11857.570865267	11859.072252388	39.6	157.3	FN
162	Spectrogram 1	1	11882.460576154	11884.073177136	35.1	141.4	FN
163	Spectrogram 1	1	11905.070402893	11906.404969223	48.7	116.5	FN
164	Spectrogram 1	1	12013.926761829	12014.899883111	69	132.4	FN
165	Spectrogram 1	1	12028.189939483	12029.413291952	73.5	191.2	FN
166	Spectrogram 1	1	12071.849824667	12072.739535554	123.3	204.8	FN
167	Spectrogram 1	1	12118.095432115	12119.290981119	121.1	259.1	FN
168	Spectrogram 1	1	12140.735836563	12141.430923193	98.4	225.1	FN
169	Spectrogram 1	1	12160.404044476	12161.099131106	103	222.9	TP
170	Spectrogram 1	1	12163.184390997	12163.935084558	118.8	227.4	FN
171	Spectrogram 1	1	12341.816472716	12342.622773207	78.1	136.9	FN
172	Spectrogram 1	1	12372.711732088	12373.935084558	66.8	161.8	FN
173	Spectrogram 1	1	12408.850749414	12409.879477627	73.5	173.1	FN
174	Spectrogram 1	1	12411.992540983	12412.548610288	114.3	222.9	FN
175	Spectrogram 1	1	12438.700635116	12439.395721747	98.4	170.8	FN
176	Spectrogram 1	1	12456.911904831	12458.190864231	93.9	175.4	FN
177	Spectrogram 1	1	12479.460576154	12480.461500901	84.9	175.4	FN
178	Spectrogram 1	1	12505.626472197	12506.571790015	71.3	175.4	TP
179	Spectrogram 1	1	12538.623697954	12540.208495472	73.5	166.3	FN
180	Spectrogram 1	1	12565.181616754	12566.126934571	93.9	155	FN
181	Spectrogram 1	1	12625.818322211	12626.791443493	84.9	161.8	TP
182	Spectrogram 1	1	12647.068553398	12647.958264285	98.4	161.8	TP
183	Spectrogram 1	1	12668.321558828	12669.656125158	75.8	200.2	FN
184	Spectrogram 1	1	12688.570865267	12689.460576154	112	198	FN
185	Spectrogram 1	1	12890.874853889	12891.653350915	130.1	202.5	FN
186	Spectrogram 1	1	12924.736761311	12925.737686058	130.1	200.2	FN
187	Spectrogram 1	1	12952.323408323	12953.324333071	118.8	191.2	FN
37	Spectrogram 1	1	12984.864105225	12985.560516357	105	180	TP
38	Spectrogram 1	1	13059.658660889	13060.355072021	105	180	TP
39	Spectrogram 1	1	13115.023345947	13115.789398193	90	165	TP
191	Spectrogram 1	1	13152.900807859	13154.513408841	64.5	188.9	FN
192	Spectrogram 1	1	13188.211269715	13189.295604858	78.1	150.5	FN
193	Spectrogram 1	1	13237.787744503	13238.816472716	69	195.7	FN
194	Spectrogram 1	1	13271.571790015	13272.656125158	69	166.3	FN
195	Spectrogram 1	1	13413.767339019	13414.51803258	69	186.7	FN
196	Spectrogram 1	1	13447.073177136	13447.740460301	93.9	202.5	TP
41	Spectrogram 1	1	13651.468841553	13652.095611572	105	165	TP
198	Spectrogram 1	1	13686.87855288	13687.823870697	109.7	193.5	FN
199	Spectrogram 1	1	13855.540287559	13856.902657354	96.2	188.9	FN
200	Spectrogram 1	1	13881.433697436	13883.129708814	139.2	207	FN
201	Spectrogram 1	1	13908.600518228	13909.907281093	132.4	211.6	FN
202	Spectrogram 1	1	14017.76271528	14018.98606775	112	195.7	FN
203	Spectrogram 1	1	14051.624622702	14052.847975171	87.1	243.2	TP
204	Spectrogram 1	1	14101.682079128	14102.683003875	71.3	170.8	FN
205	Spectrogram 1	1	14159.349362293	14160.29468011	82.6	182.1	FN
206	Spectrogram 1	1	14282.847050424	14283.931385567	75.8	175.4	FN
207	Spectrogram 1	1	14481.931385567	14482.709882593	69	177.6	TP
208	Spectrogram 1	1	14587.045373671	14587.962888023	103	166.3	FN
209	Spectrogram 1	1	14719.237223684	14720.321558828	93.9	202.5	FN
210	Spectrogram 1	1	14763.266876645	14764.100980601	116.5	182.1	TP
211	Spectrogram 1	1	14848.212194462	14849.157512279	125.6	204.8	FN
45	Spectrogram 1	1	14937.461639404	14938.575897217	90	150	TP
213	Spectrogram 1	1	15002.26872614	15003.186240492	82.6	148.2	FN
46	Spectrogram 1	1	15046.449981689	15047.355316162	90	165	TP
215	Spectrogram 1	1	15078.653350915	15079.459651406	103	155	FN
216	Spectrogram 1	1	15198.600518228	15199.601442975	64.5	177.6	FN
47	Spectrogram 1	1	15328.287567139	15329.401824951	60	120	TP
218	Spectrogram 1	1	15384.069478145	15385.431847941	50.9	136.9	FN
219	Spectrogram 1	1	15553.740460301	15554.685778118	71.3	184.4	TP
220	Spectrogram 1	1	15580.768263766	15581.741385049	143.7	225.1	FN
221	Spectrogram 1	1	15627.711732088	15628.907281093	57.7	152.7	FN
222	Spectrogram 1	1	15700.545836045	15701.741385049	62.2	184.4	FN
223	Spectrogram 1	1	15801.544911297	15802.62924644	60	155	FN
49	Spectrogram 1	1	15872.184661865	15872.881072998	75	165	TP
225	Spectrogram 1	1	15924.600518228	15925.740460301	46.4	152.7	FN
226	Spectrogram 1	1	16088.902657354	16090.515258337	80.3	186.7	TP
51	Spectrogram 1	1	16141.62612915	16142.67074585	90	150	TP
52	Spectrogram 1	1	16369.9793396	16371.023956299	75	150	TP
229	Spectrogram 1	1	16374.049997409	16374.967511761	100.7	168.6	FN
230	Spectrogram 1	1	16402.712656836	16403.963812771	57.7	143.7	FN
231	Spectrogram 1	1	16426.657049906	16427.602367723	71.3	164	FN
53	Spectrogram 1	1	16582.106170654	16582.593658447	135	195	FP
232	Spectrogram 1	1	16624.715431079	16625.771962757	91.6	173.1	TP
233	Spectrogram 1	1	16801.684853371	16802.713581584	112	184.4	TP
234	Spectrogram 1	1	16832.65520041	16834.184390997	75.8	188.9	TP
235	Spectrogram 1	1	16865.73306232	16866.622773207	109.7	182.1	FN
236	Spectrogram 1	1	16886.710807341	16887.87855288	82.6	195.7	TP
237	Spectrogram 1	1	16918.796067232	16919.991616236	80.3	177.6	FN
238	Spectrogram 1	1	17036.877628132	17037.906356345	96.2	168.6	FN
239	Spectrogram 1	1	17067.461500901	17068.768263766	87.1	195.7	FN
240	Spectrogram 1	1	17109.024968187	17109.664447887	118.8	211.6	FN
241	Spectrogram 1	1	17294.988841993	17296.073177136	100.7	193.5	FN
242	Spectrogram 1	1	17374.765489523	17376.183466249	62.2	182.1	TP
243	Spectrogram 1	1	17470.017570206	17471.741385049	53.2	191.2	FN
244	Spectrogram 1	1	17515.823870697	17516.991616236	89.4	179.9	FN
245	Spectrogram 1	1	17641.017570206	17642.157512279	93.9	168.6	FN
246	Spectrogram 1	1	17921.210344967	17922.489304367	50.9	168.6	TP
247	Spectrogram 1	1	18072.711732088	18073.51803258	112	207	FN
248	Spectrogram 1	1	18122.516183084	18123.711732088	80.3	182.1	FN
249	Spectrogram 1	1	18151.267801393	18152.491153862	114.3	195.7	FN
250	Spectrogram 1	1	18193.879477627	18194.796991979	134.6	182.1	FN
60	Spectrogram 1	1	18266.933624268	18267.560394287	90	150	TP
251	Spectrogram 1	1	18266.59959348	18268.62924644	66.8	184.4	FN
252	Spectrogram 1	1	18448.737686058	18450.600518228	105.2	191.2	FN
253	Spectrogram 1	1	18494.210344967	18495.350287041	89.4	186.7	TP
254	Spectrogram 1	1	18592.017570206	18593.046298419	118.8	179.9	FN
255	Spectrogram 1	1	18629.182541502	18630.100055854	89.4	186.7	FN
256	Spectrogram 1	1	18685.57363951	18686.796991979	55.4	170.8	FN
257	Spectrogram 1	1	18699.961963275	18700.768263766	84.9	139.2	FN
258	Spectrogram 1	1	19030.848899919	19032.98976674	57.7	198	FN
259	Spectrogram 1	1	19201.462425649	19202.518957327	87.1	186.7	FN
