Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	TP/FP/FN
41	Spectrogram 1	1	8140.697906494	8141.46395874	165	210	FP
95	Spectrogram 1	1	8236.048147914	8237.438321175	64.5	188.9	FN
42	Spectrogram 1	1	8318.770233154	8319.675567627	60	120	TP
43	Spectrogram 1	1	8411.810760498	8412.367889404	180	240	FP
97	Spectrogram 1	1	8416.312311351	8417.368843029	75.8	157.3	TP
45	Spectrogram 1	1	8428.037139893	8428.733551025	165	240	FP
46	Spectrogram 1	1	8445.447418213	8446.283111572	180	240	FP
98	Spectrogram 1	1	8460.072252388	8461.184390997	64.5	139.2	TP
99	Spectrogram 1	1	8583.430923193	8585.488379619	48.7	168.6	FN
101	Spectrogram 1	1	8652.008322729	8653.898958364	32.8	202.5	FN
100	Spectrogram 1	1	8671.876703384	8673.600518228	53.2	229.7	FN
102	Spectrogram 1	1	8695.209420219	8696.822021202	39.6	125.6	FN
48	Spectrogram 1	1	8710.710418701	8711.406829834	60	120	TP
49	Spectrogram 1	1	8733.900909424	8734.806243896	60	105	TP
50	Spectrogram 1	1	8762.593048096	8763.568023682	75	135	TP
51	Spectrogram 1	1	8795.602935791	8796.368988037	45	90	TP
106	Spectrogram 1	1	8795.602367723	8797.214968705	39.6	175.4	FN
107	Spectrogram 1	1	8821.876703384	8823.795142484	57.7	175.4	FN
108	Spectrogram 1	1	8854.682079128	8856.711732088	73.5	220.6	FN
109	Spectrogram 1	1	8887.570865267	8888.988841993	80.3	186.7	FN
110	Spectrogram 1	1	8930.154738036	8931.961963275	96.2	229.7	TP
111	Spectrogram 1	1	8949.464275144	8951.021269196	71.3	202.5	FN
112	Spectrogram 1	1	8974.156587532	8975.936009305	44.1	159.5	FN
113	Spectrogram 1	1	8991.656125158	8992.879477627	37.3	150.5	FN
114	Spectrogram 1	1	9009.906356345	9011.352136536	82.6	157.3	FN
115	Spectrogram 1	1	9056.210344967	9057.711732088	53.2	148.2	FN
116	Spectrogram 1	1	9098.182541502	9100.184390997	39.6	177.6	TP
117	Spectrogram 1	1	9125.157512279	9127.24277217	53.2	222.9	TP
55	Spectrogram 1	1	9149.727996826	9150.076202393	45	105	FP
56	Spectrogram 1	1	9171.45602417	9172.361358643	60	105	TP
118	Spectrogram 1	1	9171.350287041	9173.407743466	64.5	177.6	FN
119	Spectrogram 1	1	9195.350287041	9197.046298419	46.4	175.4	FN
120	Spectrogram 1	1	9281.074101884	9282.603292471	48.7	175.4	TP
121	Spectrogram 1	1	9412.654275663	9414.016645458	60	139.2	FN
122	Spectrogram 1	1	9423.859072143	9425.3326558	37.3	116.5	FN
58	Spectrogram 1	1	9461.5809021	9462.555877686	45	105	TP
124	Spectrogram 1	1	9492.711732088	9494.240922675	41.9	164	FN
125	Spectrogram 1	1	9553.462425649	9555.047223166	64.5	161.8	FN
60	Spectrogram 1	1	9600.097076416	9601.141693115	105	180	TP
61	Spectrogram 1	1	9696.271453857	9696.828582764	45	90	TP
127	Spectrogram 1	1	9696.069478145	9698.238148432	37.3	193.5	FN
128	Spectrogram 1	1	9728.541212306	9729.514333589	37.3	127.8	FN
129	Spectrogram 1	1	9830.01572071	9830.766414271	78.1	145.9	FN
130	Spectrogram 1	1	9879.87855288	9881.324333071	44.1	191.2	FN
62	Spectrogram 1	1	9912.994598389	9913.969573975	45	120	TP
63	Spectrogram 1	1	9982.774993896	9983.541046143	90	135	TP
64	Spectrogram 1	1	10037.164703369	10038.070037842	45	90	TP
65	Spectrogram 1	1	10086.818817139	10087.654510498	45	90	TP
135	Spectrogram 1	1	10211.652426167	10213.292830615	53.2	213.8	FN
136	Spectrogram 1	1	10241.40219498	10243.32063408	30.6	168.6	TP
137	Spectrogram 1	1	10364.207570724	10366.042599428	44.1	166.3	FN
69	Spectrogram 1	1	10365.452911377	10366.079681396	180	240	TP
70	Spectrogram 1	1	10397.696746826	10398.462799072	45	90	TP
71	Spectrogram 1	1	10427.433502197	10428.33883667	45	120	TP
72	Spectrogram 1	1	10505.710113525	10506.406524658	45	90	TP
140	Spectrogram 1	1	10505.685778118	10507.353986031	44.1	182.1	FN
141	Spectrogram 1	1	10557.489304367	10559.518957327	48.7	209.3	TP
74	Spectrogram 1	1	10636.078277588	10636.913970947	45	90	TP
142	Spectrogram 1	1	10636.01202172	10637.819246959	30.6	155	FN
75	Spectrogram 1	1	10660.174102783	10660.870513916	45	90	TP
143	Spectrogram 1	1	10660.014795963	10661.933235062	44.1	148.2	FN
76	Spectrogram 1	1	10807.673980713	10808.509674072	45	90	TP
78	Spectrogram 1	1	10876.270477295	10877.036529541	45	120	TP
146	Spectrogram 1	1	11052.375316263	11054.043524176	41.9	179.9	FN
79	Spectrogram 1	1	11053.716033936	11053.994598389	180	210	TP
147	Spectrogram 1	1	11092.96011378	11094.378090506	96.2	241	TP
148	Spectrogram 1	1	11155.373466767	11156.902657354	103	170.8	FN
149	Spectrogram 1	1	11188.126009824	11189.404969223	53.2	143.7	FN
81	Spectrogram 1	1	11221.551116943	11221.89932251	45	90	FP
150	Spectrogram 1	1	11241.236298937	11242.459651406	57.7	136.9	FN
151	Spectrogram 1	1	11265.68115438	11267.210344967	57.7	216.1	TP
152	Spectrogram 1	1	11311.987917245	11313.489304367	44.1	157.3	TP
153	Spectrogram 1	1	11360.738610806	11362.51803258	53.2	179.9	FN
84	Spectrogram 1	1	11361.669036865	11362.504730225	150	195	TP
85	Spectrogram 1	1	11393.495025635	11393.982513428	150	180	FP
86	Spectrogram 1	1	11454.500640869	11455.545257568	45	120	TP
156	Spectrogram 1	1	11611.126009824	11612.627396945	62.2	179.9	FN
87	Spectrogram 1	1	11648.590423584	11649.495758057	45	90	TP
88	Spectrogram 1	1	11702.074798584	11702.910491943	45	105	TP
158	Spectrogram 1	1	11701.987917245	11703.87855288	39.6	195.7	FN
89	Spectrogram 1	1	11703.328338623	11703.885467529	180	225	TP
159	Spectrogram 1	1	11738.624622702	11740.37624101	41.9	177.6	FN
90	Spectrogram 1	1	11802.636566162	11803.681182861	45	120	TP
160	Spectrogram 1	1	11802.875778637	11804.59959348	55.4	170.8	FN
91	Spectrogram 1	1	11857.374481201	11858.140533447	45	90	TP
161	Spectrogram 1	1	11857.570865267	11859.072252388	39.6	157.3	FN
162	Spectrogram 1	1	11882.460576154	11884.073177136	35.1	141.4	FN
92	Spectrogram 1	1	11905.287567139	11906.123260498	135	165	TP
164	Spectrogram 1	1	12013.926761829	12014.899883111	69	132.4	FN
165	Spectrogram 1	1	12028.189939483	12029.413291952	73.5	191.2	FN
166	Spectrogram 1	1	12071.849824667	12072.739535554	123.3	204.8	TP
167	Spectrogram 1	1	12118.095432115	12119.290981119	121.1	259.1	FN
168	Spectrogram 1	1	12140.735836563	12141.430923193	98.4	225.1	TP
169	Spectrogram 1	1	12160.404044476	12161.099131106	103	222.9	TP
170	Spectrogram 1	1	12163.184390997	12163.935084558	118.8	227.4	FN
171	Spectrogram 1	1	12341.816472716	12342.622773207	78.1	136.9	FN
172	Spectrogram 1	1	12372.711732088	12373.935084558	66.8	161.8	FN
173	Spectrogram 1	1	12408.850749414	12409.879477627	73.5	173.1	TP
174	Spectrogram 1	1	12411.992540983	12412.548610288	114.3	222.9	TP
175	Spectrogram 1	1	12438.700635116	12439.395721747	98.4	170.8	FN
176	Spectrogram 1	1	12456.911904831	12458.190864231	93.9	175.4	FN
177	Spectrogram 1	1	12479.460576154	12480.461500901	84.9	175.4	FN
178	Spectrogram 1	1	12505.626472197	12506.571790015	71.3	175.4	TP
179	Spectrogram 1	1	12538.623697954	12540.208495472	73.5	166.3	FN
180	Spectrogram 1	1	12565.181616754	12566.126934571	93.9	155	FN
99	Spectrogram 1	1	12605.528961182	12605.946807861	90	135	FP
181	Spectrogram 1	1	12625.818322211	12626.791443493	84.9	161.8	TP
182	Spectrogram 1	1	12647.068553398	12647.958264285	98.4	161.8	TP
183	Spectrogram 1	1	12668.321558828	12669.656125158	75.8	200.2	FN
184	Spectrogram 1	1	12688.570865267	12689.460576154	112	198	TP
103	Spectrogram 1	1	12733.807891846	12734.365020752	90	135	FP
185	Spectrogram 1	1	12890.874853889	12891.653350915	130.1	202.5	TP
105	Spectrogram 1	1	12908.816009521	12909.164215088	75	120	FP
106	Spectrogram 1	1	12924.833465576	12925.529876709	120	165	TP
107	Spectrogram 1	1	12952.202423096	12952.898834229	105	150	TP
108	Spectrogram 1	1	12984.864105225	12985.560516357	105	180	TP
109	Spectrogram 1	1	13059.658660889	13060.355072021	105	180	TP
110	Spectrogram 1	1	13115.023345947	13115.789398193	90	165	TP
111	Spectrogram 1	1	13152.977752686	13153.674163818	90	135	TP
191	Spectrogram 1	1	13152.900807859	13154.513408841	64.5	188.9	FN
192	Spectrogram 1	1	13188.211269715	13189.295604858	78.1	150.5	TP
113	Spectrogram 1	1	13237.870269775	13238.427398682	75	135	TP
194	Spectrogram 1	1	13271.571790015	13272.656125158	69	166.3	FN
195	Spectrogram 1	1	13413.767339019	13414.51803258	69	186.7	TP
196	Spectrogram 1	1	13447.073177136	13447.740460301	93.9	202.5	TP
116	Spectrogram 1	1	13540.739471436	13541.575164795	120	165	FP
117	Spectrogram 1	1	13651.468841553	13652.095611572	105	165	TP
118	Spectrogram 1	1	13686.985809326	13687.682220459	120	165	TP
119	Spectrogram 1	1	13855.58694458	13856.492279053	90	135	TP
200	Spectrogram 1	1	13881.433697436	13883.129708814	139.2	207	FN
120	Spectrogram 1	1	13908.6534729	13909.558807373	135	180	TP
202	Spectrogram 1	1	14017.76271528	14018.98606775	112	195.7	TP
122	Spectrogram 1	1	14029.41116333	14029.82901001	75	120	FP
203	Spectrogram 1	1	14051.624622702	14052.847975171	87.1	243.2	TP
204	Spectrogram 1	1	14101.682079128	14102.683003875	71.3	170.8	FN
205	Spectrogram 1	1	14159.349362293	14160.29468011	82.6	182.1	FN
206	Spectrogram 1	1	14282.847050424	14283.931385567	75.8	175.4	FN
124	Spectrogram 1	1	14415.710418701	14416.058624268	135	195	FP
207	Spectrogram 1	1	14481.931385567	14482.709882593	69	177.6	TP
208	Spectrogram 1	1	14587.045373671	14587.962888023	103	166.3	FN
209	Spectrogram 1	1	14719.237223684	14720.321558828	93.9	202.5	TP
210	Spectrogram 1	1	14763.266876645	14764.100980601	116.5	182.1	TP
128	Spectrogram 1	1	14797.761566162	14798.249053955	120	180	FP
211	Spectrogram 1	1	14848.212194462	14849.157512279	125.6	204.8	TP
130	Spectrogram 1	1	14937.461639404	14938.575897217	90	150	TP
213	Spectrogram 1	1	15002.26872614	15003.186240492	82.6	148.2	FN
131	Spectrogram 1	1	15046.449981689	15047.355316162	90	165	TP
215	Spectrogram 1	1	15078.653350915	15079.459651406	103	155	TP
216	Spectrogram 1	1	15198.600518228	15199.601442975	64.5	177.6	TP
134	Spectrogram 1	1	15328.287567139	15329.401824951	60	120	TP
218	Spectrogram 1	1	15384.069478145	15385.431847941	50.9	136.9	TP
219	Spectrogram 1	1	15553.740460301	15554.685778118	71.3	184.4	TP
137	Spectrogram 1	1	15580.806243896	15581.572296143	150	210	TP
138	Spectrogram 1	1	15586.865020752	15587.422149658	75	120	FP
221	Spectrogram 1	1	15627.711732088	15628.907281093	57.7	152.7	TP
222	Spectrogram 1	1	15700.545836045	15701.741385049	62.2	184.4	FN
223	Spectrogram 1	1	15801.544911297	15802.62924644	60	155	TP
141	Spectrogram 1	1	15872.184661865	15872.881072998	75	165	TP
225	Spectrogram 1	1	15924.600518228	15925.740460301	46.4	152.7	TP
143	Spectrogram 1	1	16006.870574951	16007.288421631	60	120	FP
144	Spectrogram 1	1	16009.865142822	16010.352630615	75	120	FP
226	Spectrogram 1	1	16088.902657354	16090.515258337	80.3	186.7	TP
146	Spectrogram 1	1	16141.62612915	16142.67074585	90	150	TP
148	Spectrogram 1	1	16369.9793396	16371.023956299	75	150	TP
229	Spectrogram 1	1	16374.049997409	16374.967511761	100.7	168.6	FN
230	Spectrogram 1	1	16402.712656836	16403.963812771	57.7	143.7	FN
231	Spectrogram 1	1	16426.657049906	16427.602367723	71.3	164	TP
150	Spectrogram 1	1	16582.106170654	16582.593658447	135	195	FP
232	Spectrogram 1	1	16624.715431079	16625.771962757	91.6	173.1	TP
233	Spectrogram 1	1	16801.684853371	16802.713581584	112	184.4	TP
234	Spectrogram 1	1	16832.65520041	16834.184390997	75.8	188.9	TP
235	Spectrogram 1	1	16865.73306232	16866.622773207	109.7	182.1	TP
236	Spectrogram 1	1	16886.710807341	16887.87855288	82.6	195.7	TP
156	Spectrogram 1	1	16918.820953369	16919.517364502	90	135	TP
158	Spectrogram 1	1	17036.792999268	17037.4894104	90	135	TP
239	Spectrogram 1	1	17067.461500901	17068.768263766	87.1	195.7	TP
240	Spectrogram 1	1	17109.024968187	17109.664447887	118.8	211.6	FN
241	Spectrogram 1	1	17294.988841993	17296.073177136	100.7	193.5	TP
242	Spectrogram 1	1	17374.765489523	17376.183466249	62.2	182.1	TP
243	Spectrogram 1	1	17470.017570206	17471.741385049	53.2	191.2	FN
244	Spectrogram 1	1	17515.823870697	17516.991616236	89.4	179.9	FN
245	Spectrogram 1	1	17641.017570206	17642.157512279	93.9	168.6	FN
246	Spectrogram 1	1	17921.210344967	17922.489304367	50.9	168.6	TP
247	Spectrogram 1	1	18072.711732088	18073.51803258	112	207	TP
248	Spectrogram 1	1	18122.516183084	18123.711732088	80.3	182.1	FN
249	Spectrogram 1	1	18151.267801393	18152.491153862	114.3	195.7	FN
250	Spectrogram 1	1	18193.879477627	18194.796991979	134.6	182.1	FN
164	Spectrogram 1	1	18266.933624268	18267.560394287	90	150	TP
251	Spectrogram 1	1	18266.59959348	18268.62924644	66.8	184.4	FN
165	Spectrogram 1	1	18374.320220947	18375.086273193	120	165	FP
252	Spectrogram 1	1	18448.737686058	18450.600518228	105.2	191.2	FN
253	Spectrogram 1	1	18494.210344967	18495.350287041	89.4	186.7	TP
254	Spectrogram 1	1	18592.017570206	18593.046298419	118.8	179.9	FN
255	Spectrogram 1	1	18629.182541502	18630.100055854	89.4	186.7	FN
256	Spectrogram 1	1	18685.57363951	18686.796991979	55.4	170.8	FN
257	Spectrogram 1	1	18699.961963275	18700.768263766	84.9	139.2	FN
167	Spectrogram 1	1	18958.957366943	18959.30557251	75	120	FP
258	Spectrogram 1	1	19030.848899919	19032.98976674	57.7	198	FN
259	Spectrogram 1	1	19201.462425649	19202.518957327	87.1	186.7	FN
168	Spectrogram 1	1	19202.004852295	19202.353057861	135	165	TP
