Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
67	Waveform 1	1	4302.237238825	4303.148253920	84.1	169.3
67	Spectrogram 1	1	4302.237238825	4303.148253920	84.1	169.3
68	Waveform 1	1	4368.194866030	4369.127067523	104.8	217.7
68	Spectrogram 1	1	4368.194866030	4369.127067523	104.8	217.7
69	Waveform 1	1	4414.504203710	4415.563523589	88.7	233.8
69	Spectrogram 1	1	4414.504203710	4415.563523589	88.7	233.8
70	Waveform 1	1	4497.940639431	4499.084704900	100.2	208.5
70	Spectrogram 1	1	4497.940639431	4499.084704900	100.2	208.5
71	Waveform 1	1	4522.186407747	4523.055050047	118.6	185.4
71	Spectrogram 1	1	4522.186407747	4523.055050047	118.6	185.4
72	Waveform 1	1	4591.999989827	4593.186428092	63.3	197.0
72	Spectrogram 1	1	4591.999989827	4593.186428092	63.3	197.0
73	Waveform 1	1	4622.199135861	4622.834727788	74.8	180.8
73	Spectrogram 1	1	4622.199135861	4622.834727788	74.8	180.8
74	Waveform 1	1	4648.669481353	4649.474564461	58.7	155.5
74	Spectrogram 1	1	4648.669481353	4649.474564461	58.7	155.5
75	Waveform 1	1	4664.567809024	4665.457637722	58.7	183.1
75	Spectrogram 1	1	4664.567809024	4665.457637722	58.7	183.1
76	Waveform 1	1	4686.156748152	4687.025390453	54.1	148.6
76	Spectrogram 1	1	4686.156748152	4687.025390453	54.1	148.6
77	Waveform 1	1	4737.932176407	4738.906750695	67.9	173.9
77	Spectrogram 1	1	4737.932176407	4738.906750695	67.9	173.9
78	Waveform 1	1	4751.245763574	4752.898302585	79.4	178.5
78	Spectrogram 1	1	4751.245763574	4752.898302585	79.4	178.5
79	Waveform 1	1	4769.084710331	4770.313521391	74.8	178.5
79	Spectrogram 1	1	4769.084710331	4770.313521391	74.8	178.5
80	Waveform 1	1	4784.771174027	4785.766934713	91.0	197.0
80	Spectrogram 1	1	4784.771174027	4785.766934713	91.0	197.0
81	Waveform 1	1	4792.694886719	4793.648274610	74.8	144.0
81	Spectrogram 1	1	4792.694886719	4793.648274610	74.8	144.0
82	Waveform 1	1	4805.754237116	4806.707625007	70.2	157.8
82	Spectrogram 1	1	4805.754237116	4806.707625007	70.2	157.8
83	Waveform 1	1	4995.576287652	4996.720353121	63.3	171.6
83	Spectrogram 1	1	4995.576287652	4996.720353121	63.3	171.6
84	Waveform 1	1	5038.021171484	5039.631337699	86.4	185.4
84	Spectrogram 1	1	5038.021171484	5039.631337699	86.4	185.4
85	Waveform 1	1	5048.402506295	5049.144030210	74.8	187.7
85	Spectrogram 1	1	5048.402506295	5049.144030210	74.8	187.7
86	Waveform 1	1	5071.567768334	5072.415224237	81.7	150.9
86	Spectrogram 1	1	5071.567768334	5072.415224237	81.7	150.9
87	Waveform 1	1	5123.491501372	5124.826244419	91.0	208.5
87	Spectrogram 1	1	5123.491501372	5124.826244419	91.0	208.5
88	Waveform 1	1	5150.703365347	5151.656753238	86.4	203.9
88	Spectrogram 1	1	5150.703365347	5151.656753238	86.4	203.9
89	Waveform 1	1	5177.322010191	5178.233025287	74.8	167.0
89	Spectrogram 1	1	5177.322010191	5178.233025287	74.8	167.0
90	Waveform 1	1	5308.911000182	5309.800828880	93.3	201.6
90	Spectrogram 1	1	5308.911000182	5309.800828880	93.3	201.6
91	Waveform 1	1	5365.410995095	5366.512687769	97.9	208.5
91	Spectrogram 1	1	5365.410995095	5366.512687769	97.9	208.5
92	Waveform 1	1	5408.330509164	5409.326269850	86.4	217.7
92	Spectrogram 1	1	5408.330509164	5409.326269850	86.4	217.7
93	Waveform 1	1	5432.682209467	5433.614410961	70.2	178.5
93	Spectrogram 1	1	5432.682209467	5433.614410961	70.2	178.5
94	Waveform 1	1	5468.707614834	5469.809307508	91.0	192.3
94	Spectrogram 1	1	5468.707614834	5469.809307508	91.0	192.3
95	Waveform 1	1	5513.915259841	5514.741529346	84.1	185.4
95	Spectrogram 1	1	5513.915259841	5514.741529346	84.1	185.4
96	Waveform 1	1	5557.334717961	5558.224546659	79.4	190.0
96	Spectrogram 1	1	5557.334717961	5558.224546659	79.4	190.0
97	Waveform 1	1	5613.474544116	5614.322000019	84.1	192.3
97	Spectrogram 1	1	5613.474544116	5614.322000019	84.1	192.3
98	Waveform 1	1	5651.351695562	5652.156778670	91.0	178.5
98	Spectrogram 1	1	5651.351695562	5652.156778670	91.0	178.5
99	Waveform 1	1	5679.601693019	5680.576267307	72.5	192.3
99	Spectrogram 1	1	5679.601693019	5680.576267307	72.5	192.3
100	Waveform 1	1	5721.241493742	5722.046576850	97.9	203.9
100	Spectrogram 1	1	5721.241493742	5722.046576850	97.9	203.9
101	Waveform 1	1	6007.033889426	6007.987277317	61.0	162.4
101	Spectrogram 1	1	6007.033889426	6007.987277317	61.0	162.4
102	Waveform 1	1	6134.300854311	6135.021191829	84.1	176.2
102	Spectrogram 1	1	6134.300854311	6135.021191829	84.1	176.2
103	Waveform 1	1	6163.292375683	6164.203390779	84.1	169.3
103	Spectrogram 1	1	6163.292375683	6164.203390779	84.1	169.3
104	Waveform 1	1	6261.516916911	6262.322000019	95.6	194.7
104	Spectrogram 1	1	6261.516916911	6262.322000019	95.6	194.7
105	Waveform 1	1	6537.415264927	6538.559330396	97.9	162.4
105	Spectrogram 1	1	6537.415264927	6538.559330396	97.9	162.4
106	Waveform 1	1	6608.394037839	6609.347425730	79.4	134.7
106	Spectrogram 1	1	6608.394037839	6609.347425730	79.4	134.7
107	Waveform 1	1	6719.766955058	6720.614410961	79.4	162.4
107	Spectrogram 1	1	6719.766955058	6720.614410961	79.4	162.4
108	Waveform 1	1	6993.139841759	6994.368652818	61.0	132.4
108	Spectrogram 1	1	6993.139841759	6994.368652818	61.0	132.4
109	Waveform 1	1	7232.720302259	7233.906740523	72.5	169.3
109	Spectrogram 1	1	7232.720302259	7233.906740523	72.5	169.3
110	Waveform 1	1	7296.368642645	7297.639826500	70.2	164.7
110	Spectrogram 1	1	7296.368642645	7297.639826500	70.2	164.7
111	Waveform 1	1	7345.750007974	7347.275428600	88.7	167.0
111	Spectrogram 1	1	7345.750007974	7347.275428600	88.7	167.0
112	Waveform 1	1	7408.266939799	7409.707614834	84.1	173.9
112	Spectrogram 1	1	7408.266939799	7409.707614834	84.1	173.9
113	Waveform 1	1	7661.923697779	7663.110136043	88.7	190.0
113	Spectrogram 1	1	7661.923697779	7663.110136043	88.7	190.0
114	Waveform 1	1	7731.228806318	7731.991516631	97.9	183.1
114	Spectrogram 1	1	7731.228806318	7731.991516631	97.9	183.1
115	Waveform 1	1	7737.224556831	7738.199131120	93.3	210.8
115	Spectrogram 1	1	7737.224556831	7738.199131120	93.3	210.8
116	Waveform 1	1	7757.805078366	7758.737279860	65.6	160.1
116	Spectrogram 1	1	7757.805078366	7758.737279860	65.6	160.1
117	Waveform 1	1	7780.991526803	7782.029660284	84.1	153.2
117	Spectrogram 1	1	7780.991526803	7782.029660284	84.1	153.2
118	Waveform 1	1	7792.644045469	7793.851670130	81.7	233.8
118	Spectrogram 1	1	7792.644045469	7793.851670130	81.7	233.8
119	Waveform 1	1	7814.665242039	7815.512697942	81.7	157.8
119	Spectrogram 1	1	7814.665242039	7815.512697942	81.7	157.8
120	Waveform 1	1	7827.228775800	7828.330468474	79.4	199.3
120	Spectrogram 1	1	7827.228775800	7828.330468474	79.4	199.3
121	Waveform 1	1	7853.847420644	7854.758435740	77.1	192.3
121	Spectrogram 1	1	7853.847420644	7854.758435740	77.1	192.3
122	Waveform 1	1	7865.699146379	7866.440670294	77.1	157.8
122	Spectrogram 1	1	7865.699146379	7866.440670294	77.1	157.8
123	Waveform 1	1	7873.050826337	7874.491501372	65.6	187.7
123	Spectrogram 1	1	7873.050826337	7874.491501372	65.6	187.7
124	Waveform 1	1	8034.733030373	8035.644045469	77.1	206.2
124	Spectrogram 1	1	8034.733030373	8035.644045469	77.1	206.2
125	Waveform 1	1	8102.110176733	8103.169496612	86.4	171.6
125	Spectrogram 1	1	8102.110176733	8103.169496612	86.4	171.6
126	Waveform 1	1	8143.580486276	8144.597433360	79.4	185.4
126	Spectrogram 1	1	8143.580486276	8144.597433360	79.4	185.4
127	Waveform 1	1	8310.177934550	8311.067763248	88.7	178.5
127	Spectrogram 1	1	8310.177934550	8311.067763248	88.7	178.5
128	Waveform 1	1	8339.550811078	8340.546571764	79.4	210.8
128	Spectrogram 1	1	8339.550811078	8340.546571764	79.4	210.8
129	Waveform 1	1	8377.364403331	8378.317791222	81.7	187.7
129	Spectrogram 1	1	8377.364403331	8378.317791222	81.7	187.7
130	Waveform 1	1	8454.911020527	8455.864408418	88.7	197.0
130	Spectrogram 1	1	8454.911020527	8455.864408418	88.7	197.0
131	Waveform 1	1	8577.419453378	8578.245722884	81.7	171.6
131	Spectrogram 1	1	8577.419453378	8578.245722884	81.7	171.6
132	Waveform 1	1	8624.872856528	8625.699126033	70.2	180.8
132	Spectrogram 1	1	8624.872856528	8625.699126033	70.2	180.8
133	Waveform 1	1	8863.974559374	8864.758456085	93.3	150.9
133	Spectrogram 1	1	8863.974559374	8864.758456085	93.3	150.9
134	Waveform 1	1	8910.050846682	8911.131352958	88.7	150.9
134	Spectrogram 1	1	8910.050846682	8911.131352958	88.7	150.9
135	Waveform 1	1	9073.639826500	9074.423723210	93.3	157.8
135	Spectrogram 1	1	9073.639826500	9074.423723210	93.3	157.8
136	Waveform 1	1	9114.961831260	9116.423692692	100.2	176.2
136	Spectrogram 1	1	9114.961831260	9116.423692692	100.2	176.2
137	Waveform 1	1	9171.970299715	9172.944874004	70.2	150.9
137	Spectrogram 1	1	9171.970299715	9172.944874004	70.2	150.9
138	Waveform 1	1	9194.415224237	9195.453357718	72.5	155.5
138	Spectrogram 1	1	9194.415224237	9195.453357718	72.5	155.5
139	Waveform 1	1	9240.788121110	9241.741509001	61.0	139.4
139	Spectrogram 1	1	9240.788121110	9241.741509001	61.0	139.4
140	Waveform 1	1	9277.110136043	9277.936405548	77.1	178.5
140	Spectrogram 1	1	9277.110136043	9277.936405548	77.1	178.5
141	Waveform 1	1	9352.305063108	9353.427942179	84.1	192.3
141	Spectrogram 1	1	9352.305063108	9353.427942179	84.1	192.3
142	Waveform 1	1	9371.635587186	9372.758466257	77.1	199.3
142	Spectrogram 1	1	9371.635587186	9372.758466257	77.1	199.3
143	Waveform 1	1	9396.749997802	9397.830504078	91.0	171.6
143	Spectrogram 1	1	9396.749997802	9397.830504078	91.0	171.6
144	Waveform 1	1	9416.864418590	9417.711874493	88.7	180.8
144	Spectrogram 1	1	9416.864418590	9417.711874493	88.7	180.8
145	Waveform 1	1	9438.559289706	9439.555050392	77.1	197.0
145	Spectrogram 1	1	9438.559289706	9439.555050392	77.1	197.0
146	Waveform 1	1	9445.516957601	9446.385599901	79.4	164.7
146	Spectrogram 1	1	9445.516957601	9446.385599901	79.4	164.7
147	Waveform 1	1	9480.652534269	9481.542362967	84.1	185.4
147	Spectrogram 1	1	9480.652534269	9481.542362967	84.1	185.4
148	Waveform 1	1	9510.724561918	9512.016932170	74.8	199.3
148	Spectrogram 1	1	9510.724561918	9512.016932170	74.8	199.3
149	Waveform 1	1	9530.711864321	9531.940675380	74.8	173.9
149	Spectrogram 1	1	9530.711864321	9531.940675380	74.8	173.9
150	Waveform 1	1	9570.338957275	9571.228785973	86.4	197.0
150	Spectrogram 1	1	9570.338957275	9571.228785973	86.4	197.0
151	Waveform 1	1	9623.457627550	9624.368642645	72.5	173.9
151	Spectrogram 1	1	9623.457627550	9624.368642645	72.5	173.9
