Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin File	File Offset (s)	Mooring
24	Waveform 1	1	1479.949754451	1480.667924916	98.2	163.5	AU-BS04b_20131103_010345.wav	204.951	BS13_AU_04
24	Spectrogram 1	1	1479.949754451	1480.667924916	98.2	163.5	AU-BS04b_20131103_010345.wav	204.951	BS13_AU_04
25	Waveform 1	1	1485.107524154	1486.315356299	85.1	192.9	AU-BS04b_20131103_010345.wav	210.109	BS13_AU_04
25	Spectrogram 1	1	1485.107524154	1486.315356299	85.1	192.9	AU-BS04b_20131103_010345.wav	210.109	BS13_AU_04
26	Waveform 1	1	1511.487286025	1512.564541722	59.0	150.5	AU-BS04b_20131103_011000.wav	11.488	BS13_AU_04
26	Spectrogram 1	1	1511.487286025	1512.564541722	59.0	150.5	AU-BS04b_20131103_011000.wav	11.488	BS13_AU_04
27	Waveform 1	1	1532.741922306	1533.525380995	81.8	157.0	AU-BS04b_20131103_011000.wav	32.743	BS13_AU_04
27	Spectrogram 1	1	1532.741922306	1533.525380995	81.8	157.0	AU-BS04b_20131103_011000.wav	32.743	BS13_AU_04
28	Waveform 1	1	1562.843112950	1564.018300983	65.5	166.8	AU-BS04b_20131103_011000.wav	62.844	BS13_AU_04
28	Spectrogram 1	1	1562.843112950	1564.018300983	65.5	166.8	AU-BS04b_20131103_011000.wav	62.844	BS13_AU_04
29	Waveform 1	1	1585.073753249	1586.444805955	88.4	170.1	AU-BS04b_20131103_011000.wav	85.075	BS13_AU_04
29	Spectrogram 1	1	1585.073753249	1586.444805955	88.4	170.1	AU-BS04b_20131103_011000.wav	85.075	BS13_AU_04
30	Waveform 1	1	1592.030268456	1592.879015369	75.3	163.5	AU-BS04b_20131103_011000.wav	92.031	BS13_AU_04
30	Spectrogram 1	1	1592.030268456	1592.879015369	75.3	163.5	AU-BS04b_20131103_011000.wav	92.031	BS13_AU_04
31	Waveform 1	1	1601.562349172	1602.639604869	78.6	179.9	AU-BS04b_20131103_011000.wav	101.563	BS13_AU_04
31	Spectrogram 1	1	1601.562349172	1602.639604869	78.6	179.9	AU-BS04b_20131103_011000.wav	101.563	BS13_AU_04
32	Waveform 1	1	1610.800632879	1611.812600353	91.6	170.1	AU-BS04b_20131103_011000.wav	110.802	BS13_AU_04
32	Spectrogram 1	1	1610.800632879	1611.812600353	91.6	170.1	AU-BS04b_20131103_011000.wav	110.802	BS13_AU_04
33	Waveform 1	1	1623.143426573	1623.992173486	62.2	150.5	AU-BS04b_20131103_011000.wav	123.144	BS13_AU_04
33	Spectrogram 1	1	1623.143426573	1623.992173486	62.2	150.5	AU-BS04b_20131103_011000.wav	123.144	BS13_AU_04
34	Waveform 1	1	1712.108589911	1713.087913272	59.0	160.3	AU-BS04b_20131103_011000.wav	212.110	BS13_AU_04
34	Spectrogram 1	1	1712.108589911	1713.087913272	59.0	160.3	AU-BS04b_20131103_011000.wav	212.110	BS13_AU_04
35	Waveform 1	1	1756.974511015	1758.280275496	81.8	140.7	AU-BS04b_20131103_012730.wav	31.976	BS13_AU_04
35	Spectrogram 1	1	1756.974511015	1758.280275496	81.8	140.7	AU-BS04b_20131103_012730.wav	31.976	BS13_AU_04
36	Waveform 1	1	1761.609974924	1762.491365950	94.9	170.1	AU-BS04b_20131103_012730.wav	36.611	BS13_AU_04
36	Spectrogram 1	1	1761.609974924	1762.491365950	94.9	170.1	AU-BS04b_20131103_012730.wav	36.611	BS13_AU_04
37	Waveform 1	1	1767.812356212	1768.922256021	91.6	176.6	AU-BS04b_20131103_012730.wav	42.813	BS13_AU_04
37	Spectrogram 1	1	1767.812356212	1768.922256021	91.6	176.6	AU-BS04b_20131103_012730.wav	42.813	BS13_AU_04
38	Waveform 1	1	1771.765613112	1773.038733481	104.7	206.0	AU-BS04b_20131103_012730.wav	46.767	BS13_AU_04
38	Spectrogram 1	1	1771.765613112	1773.038733481	104.7	206.0	AU-BS04b_20131103_012730.wav	46.767	BS13_AU_04
39	Waveform 1	1	1773.397818714	1774.442430299	85.1	186.4	AU-BS04b_20131103_012730.wav	48.399	BS13_AU_04
39	Spectrogram 1	1	1773.397818714	1774.442430299	85.1	186.4	AU-BS04b_20131103_012730.wav	48.399	BS13_AU_04
40	Waveform 1	1	1779.698132338	1781.003896819	81.8	166.8	AU-BS04b_20131103_012730.wav	54.699	BS13_AU_04
40	Spectrogram 1	1	1779.698132338	1781.003896819	81.8	166.8	AU-BS04b_20131103_012730.wav	54.699	BS13_AU_04
41	Waveform 1	1	1783.354272886	1784.888546152	91.6	170.1	AU-BS04b_20131103_012730.wav	58.355	BS13_AU_04
41	Spectrogram 1	1	1783.354272886	1784.888546152	91.6	170.1	AU-BS04b_20131103_012730.wav	58.355	BS13_AU_04
42	Waveform 1	1	1787.695939787	1788.838483709	111.3	186.4	AU-BS04b_20131103_012730.wav	62.697	BS13_AU_04
42	Spectrogram 1	1	1787.695939787	1788.838483709	111.3	186.4	AU-BS04b_20131103_012730.wav	62.697	BS13_AU_04
43	Waveform 1	1	1796.323760289	1797.172507202	108.0	186.4	AU-BS04b_20131103_012730.wav	71.325	BS13_AU_04
43	Spectrogram 1	1	1796.323760289	1797.172507202	108.0	186.4	AU-BS04b_20131103_012730.wav	71.325	BS13_AU_04
44	Waveform 1	1	1802.069124008	1803.505464938	59.0	186.4	AU-BS04b_20131103_012730.wav	77.070	BS13_AU_04
44	Spectrogram 1	1	1802.069124008	1803.505464938	59.0	186.4	AU-BS04b_20131103_012730.wav	77.070	BS13_AU_04
45	Waveform 1	1	1805.431467548	1806.410790909	94.9	170.1	AU-BS04b_20131103_012730.wav	80.432	BS13_AU_04
45	Spectrogram 1	1	1805.431467548	1806.410790909	94.9	170.1	AU-BS04b_20131103_012730.wav	80.432	BS13_AU_04
46	Waveform 1	1	1822.605589824	1823.846066082	65.5	176.6	AU-BS04b_20131103_012730.wav	97.607	BS13_AU_04
46	Spectrogram 1	1	1822.605589824	1823.846066082	65.5	176.6	AU-BS04b_20131103_012730.wav	97.607	BS13_AU_04
47	Waveform 1	1	1852.056973429	1852.742499782	75.3	147.2	AU-BS04b_20131103_012730.wav	127.058	BS13_AU_04
47	Spectrogram 1	1	1852.056973429	1852.742499782	75.3	147.2	AU-BS04b_20131103_012730.wav	127.058	BS13_AU_04
48	Waveform 1	1	1978.765368971	1980.071133453	81.8	166.8	AU-BS04b_20131103_013730.wav	103.766	BS13_AU_04
48	Spectrogram 1	1	1978.765368971	1980.071133453	81.8	166.8	AU-BS04b_20131103_013730.wav	103.766	BS13_AU_04
49	Waveform 1	1	1983.629341665	1984.543376802	81.8	176.6	AU-BS04b_20131103_013730.wav	108.630	BS13_AU_04
49	Spectrogram 1	1	1983.629341665	1984.543376802	81.8	176.6	AU-BS04b_20131103_013730.wav	108.630	BS13_AU_04
50	Waveform 1	1	1985.718564836	1986.534667637	85.1	147.2	AU-BS04b_20131103_013730.wav	110.720	BS13_AU_04
50	Spectrogram 1	1	1985.718564836	1986.534667637	85.1	147.2	AU-BS04b_20131103_013730.wav	110.720	BS13_AU_04
51	Waveform 1	1	1988.395382023	1989.374705384	91.6	163.5	AU-BS04b_20131103_013730.wav	113.396	BS13_AU_04
51	Spectrogram 1	1	1988.395382023	1989.374705384	91.6	163.5	AU-BS04b_20131103_013730.wav	113.396	BS13_AU_04
52	Waveform 1	1	1993.096134157	1993.912236958	55.7	124.3	AU-BS04b_20131103_013730.wav	118.097	BS13_AU_04
52	Spectrogram 1	1	1993.096134157	1993.912236958	55.7	124.3	AU-BS04b_20131103_013730.wav	118.097	BS13_AU_04
53	Waveform 1	1	1998.058039187	1999.592312453	81.8	173.3	AU-BS04b_20131103_013730.wav	123.059	BS13_AU_04
53	Spectrogram 1	1	1998.058039187	1999.592312453	81.8	173.3	AU-BS04b_20131103_013730.wav	123.059	BS13_AU_04
54	Waveform 1	1	2002.073264968	2003.215808889	62.2	179.9	AU-BS04b_20131103_013730.wav	127.074	BS13_AU_04
54	Spectrogram 1	1	2002.073264968	2003.215808889	62.2	179.9	AU-BS04b_20131103_013730.wav	127.074	BS13_AU_04
55	Waveform 1	1	2012.620632500	2013.436735301	68.8	173.3	AU-BS04b_20131103_013730.wav	137.622	BS13_AU_04
55	Spectrogram 1	1	2012.620632500	2013.436735301	68.8	173.3	AU-BS04b_20131103_013730.wav	137.622	BS13_AU_04
56	Waveform 1	1	2015.525958471	2016.766434729	72.0	176.6	AU-BS04b_20131103_013730.wav	140.527	BS13_AU_04
56	Spectrogram 1	1	2015.525958471	2016.766434729	72.0	176.6	AU-BS04b_20131103_013730.wav	140.527	BS13_AU_04
57	Waveform 1	1	2024.144004050	2025.221259747	65.5	160.3	AU-BS04b_20131103_013730.wav	149.145	BS13_AU_04
57	Spectrogram 1	1	2024.144004050	2025.221259747	65.5	160.3	AU-BS04b_20131103_013730.wav	149.145	BS13_AU_04
58	Waveform 1	1	2030.121195896	2031.459604490	62.2	176.6	AU-BS04b_20131103_020000.wav	5.122	BS13_AU_04
58	Spectrogram 1	1	2030.121195896	2031.459604490	62.2	176.6	AU-BS04b_20131103_020000.wav	5.122	BS13_AU_04
59	Waveform 1	1	2045.300707995	2046.475896028	88.4	189.7	AU-BS04b_20131103_020000.wav	20.302	BS13_AU_04
59	Spectrogram 1	1	2045.300707995	2046.475896028	88.4	189.7	AU-BS04b_20131103_020000.wav	20.302	BS13_AU_04
60	Waveform 1	1	2068.187549877	2069.166873239	75.3	170.1	AU-BS04b_20131103_020000.wav	43.189	BS13_AU_04
60	Spectrogram 1	1	2068.187549877	2069.166873239	75.3	170.1	AU-BS04b_20131103_020000.wav	43.189	BS13_AU_04
61	Waveform 1	1	2081.081974133	2082.126585719	85.1	186.4	AU-BS04b_20131103_020000.wav	56.083	BS13_AU_04
61	Spectrogram 1	1	2081.081974133	2082.126585719	85.1	186.4	AU-BS04b_20131103_020000.wav	56.083	BS13_AU_04
62	Waveform 1	1	2091.825206337	2092.771885587	91.6	176.6	AU-BS04b_20131103_020000.wav	66.826	BS13_AU_04
62	Spectrogram 1	1	2091.825206337	2092.771885587	91.6	176.6	AU-BS04b_20131103_020000.wav	66.826	BS13_AU_04
63	Waveform 1	1	2094.763176421	2095.709855670	117.8	192.9	AU-BS04b_20131103_020000.wav	69.764	BS13_AU_04
63	Spectrogram 1	1	2094.763176421	2095.709855670	117.8	192.9	AU-BS04b_20131103_020000.wav	69.764	BS13_AU_04
64	Waveform 1	1	2112.198451593	2112.883977946	75.3	186.4	AU-BS04b_20131103_020000.wav	87.199	BS13_AU_04
64	Spectrogram 1	1	2112.198451593	2112.883977946	75.3	186.4	AU-BS04b_20131103_020000.wav	87.199	BS13_AU_04
65	Waveform 1	1	2117.780594752	2118.270256433	65.5	137.4	AU-BS04b_20131103_020000.wav	92.782	BS13_AU_04
65	Spectrogram 1	1	2117.780594752	2118.270256433	65.5	137.4	AU-BS04b_20131103_020000.wav	92.782	BS13_AU_04
66	Waveform 1	1	2120.587988388	2121.632599973	65.5	160.3	AU-BS04b_20131103_020000.wav	95.589	BS13_AU_04
66	Spectrogram 1	1	2120.587988388	2121.632599973	65.5	160.3	AU-BS04b_20131103_020000.wav	95.589	BS13_AU_04
67	Waveform 1	1	2126.235419770	2127.018878459	85.1	157.0	AU-BS04b_20131103_020000.wav	101.236	BS13_AU_04
67	Spectrogram 1	1	2126.235419770	2127.018878459	85.1	157.0	AU-BS04b_20131103_020000.wav	101.236	BS13_AU_04
68	Waveform 1	1	2129.369254526	2129.956848543	91.6	170.1	AU-BS04b_20131103_020000.wav	104.370	BS13_AU_04
68	Spectrogram 1	1	2129.369254526	2129.956848543	91.6	170.1	AU-BS04b_20131103_020000.wav	104.370	BS13_AU_04
69	Waveform 1	1	2147.424767827	2148.436735301	98.2	192.9	AU-BS04b_20131103_020000.wav	122.426	BS13_AU_04
69	Spectrogram 1	1	2147.424767827	2148.436735301	98.2	192.9	AU-BS04b_20131103_020000.wav	122.426	BS13_AU_04
70	Waveform 1	1	2151.733790617	2153.039555098	88.4	157.0	AU-BS04b_20131103_020000.wav	126.735	BS13_AU_04
70	Spectrogram 1	1	2151.733790617	2153.039555098	88.4	157.0	AU-BS04b_20131103_020000.wav	126.735	BS13_AU_04
71	Waveform 1	1	2156.760983871	2157.936171904	81.8	163.5	AU-BS04b_20131103_020000.wav	131.762	BS13_AU_04
71	Spectrogram 1	1	2156.760983871	2157.936171904	81.8	163.5	AU-BS04b_20131103_020000.wav	131.762	BS13_AU_04
72	Waveform 1	1	2167.471571963	2168.744692332	81.8	160.3	AU-BS04b_20131103_020000.wav	142.473	BS13_AU_04
72	Spectrogram 1	1	2167.471571963	2168.744692332	81.8	160.3	AU-BS04b_20131103_020000.wav	142.473	BS13_AU_04
73	Waveform 1	1	2412.462862797	2413.246321486	72.0	176.6	AU-BS04b_20131103_020345.wav	162.464	BS13_AU_04
73	Spectrogram 1	1	2412.462862797	2413.246321486	72.0	176.6	AU-BS04b_20131103_020345.wav	162.464	BS13_AU_04
74	Waveform 1	1	2423.725081451	2424.639116588	124.3	215.8	AU-BS04b_20131103_020345.wav	173.726	BS13_AU_04
74	Spectrogram 1	1	2423.725081451	2424.639116588	124.3	215.8	AU-BS04b_20131103_020345.wav	173.726	BS13_AU_04
75	Waveform 1	1	2428.752274705	2429.405156946	88.4	212.6	AU-BS04b_20131103_020345.wav	178.753	BS13_AU_04
75	Spectrogram 1	1	2428.752274705	2429.405156946	88.4	212.6	AU-BS04b_20131103_020345.wav	178.753	BS13_AU_04
76	Waveform 1	1	2437.863301307	2438.614115884	108.0	173.3	AU-BS04b_20131103_020345.wav	187.864	BS13_AU_04
76	Spectrogram 1	1	2437.863301307	2438.614115884	108.0	173.3	AU-BS04b_20131103_020345.wav	187.864	BS13_AU_04
77	Waveform 1	1	2445.371447076	2446.383414550	127.6	179.9	AU-BS04b_20131103_020345.wav	195.372	BS13_AU_04
77	Spectrogram 1	1	2445.371447076	2446.383414550	127.6	179.9	AU-BS04b_20131103_020345.wav	195.372	BS13_AU_04
78	Waveform 1	1	2534.467186862	2535.381222000	114.5	209.3	AU-BS04b_20131103_020730.wav	59.468	BS13_AU_04
78	Spectrogram 1	1	2534.467186862	2535.381222000	114.5	209.3	AU-BS04b_20131103_020730.wav	59.468	BS13_AU_04
79	Waveform 1	1	2619.253903859	2620.429091893	101.4	196.2	AU-BS04b_20131103_020730.wav	144.255	BS13_AU_04
79	Spectrogram 1	1	2619.253903859	2620.429091893	101.4	196.2	AU-BS04b_20131103_020730.wav	144.255	BS13_AU_04
80	Waveform 1	1	2630.682662416	2631.825206337	108.0	215.8	AU-BS04b_20131103_021000.wav	5.684	BS13_AU_04
80	Spectrogram 1	1	2630.682662416	2631.825206337	108.0	215.8	AU-BS04b_20131103_021000.wav	5.684	BS13_AU_04
81	Waveform 1	1	2640.182099020	2641.226710605	108.0	206.0	AU-BS04b_20131103_021000.wav	15.183	BS13_AU_04
81	Spectrogram 1	1	2640.182099020	2641.226710605	108.0	206.0	AU-BS04b_20131103_021000.wav	15.183	BS13_AU_04
82	Waveform 1	1	2830.879592846	2831.434542750	91.6	166.8	AU-BS04b_20131103_021000.wav	205.881	BS13_AU_04
82	Spectrogram 1	1	2830.879592846	2831.434542750	91.6	166.8	AU-BS04b_20131103_021000.wav	205.881	BS13_AU_04
83	Waveform 1	1	2834.437801058	2835.188615635	111.3	166.8	AU-BS04b_20131103_021000.wav	209.439	BS13_AU_04
83	Spectrogram 1	1	2834.437801058	2835.188615635	111.3	166.8	AU-BS04b_20131103_021000.wav	209.439	BS13_AU_04
84	Waveform 1	1	2838.681535623	2839.334417864	121.1	173.3	AU-BS04b_20131103_021000.wav	213.683	BS13_AU_04
84	Spectrogram 1	1	2838.681535623	2839.334417864	121.1	173.3	AU-BS04b_20131103_021000.wav	213.683	BS13_AU_04
85	Waveform 1	1	2842.112486730	2843.222386540	68.8	153.7	AU-BS04b_20131103_021000.wav	217.114	BS13_AU_04
85	Spectrogram 1	1	2842.112486730	2843.222386540	68.8	153.7	AU-BS04b_20131103_021000.wav	217.114	BS13_AU_04
86	Waveform 1	1	2897.352962988	2898.430218685	49.2	166.8	AU-BS04b_20131104_224730.wav	47.354	BS13_AU_04
86	Spectrogram 1	1	2897.352962988	2898.430218685	49.2	166.8	AU-BS04b_20131104_224730.wav	47.354	BS13_AU_04
87	Waveform 1	1	2902.673953250	2903.424767827	45.9	170.1	AU-BS04b_20131104_224730.wav	52.675	BS13_AU_04
87	Spectrogram 1	1	2902.673953250	2903.424767827	45.9	170.1	AU-BS04b_20131104_224730.wav	52.675	BS13_AU_04
88	Waveform 1	1	2904.697888197	2905.873076230	39.4	183.1	AU-BS04b_20131104_224730.wav	54.699	BS13_AU_04
88	Spectrogram 1	1	2904.697888197	2905.873076230	39.4	183.1	AU-BS04b_20131104_224730.wav	54.699	BS13_AU_04
89	Waveform 1	1	3026.179906469	3027.093941607	72.0	186.4	AU-BS04b_20140714_094000.wav	26.181	BS13_AU_04
89	Spectrogram 1	1	3026.179906469	3027.093941607	72.0	186.4	AU-BS04b_20140714_094000.wav	26.181	BS13_AU_04
90	Waveform 1	1	3045.704404812	3046.553151725	88.4	179.9	AU-BS04b_20140714_094000.wav	45.705	BS13_AU_04
90	Spectrogram 1	1	3045.704404812	3046.553151725	88.4	179.9	AU-BS04b_20140714_094000.wav	45.705	BS13_AU_04
91	Waveform 1	1	3087.658727469	3088.670694943	111.3	183.1	AU-BS04b_20140714_094000.wav	87.660	BS13_AU_04
91	Spectrogram 1	1	3087.658727469	3088.670694943	111.3	183.1	AU-BS04b_20140714_094000.wav	87.660	BS13_AU_04
92	Waveform 1	1	3134.963365158	3135.714179735	85.1	196.2	AU-BS04b_20140714_094000.wav	134.964	BS13_AU_04
92	Spectrogram 1	1	3134.963365158	3135.714179735	85.1	196.2	AU-BS04b_20140714_094000.wav	134.964	BS13_AU_04
93	Waveform 1	1	3154.128778269	3155.108101630	55.7	183.1	AU-BS04b_20140714_094000.wav	154.130	BS13_AU_04
93	Spectrogram 1	1	3154.128778269	3155.108101630	55.7	183.1	AU-BS04b_20140714_094000.wav	154.130	BS13_AU_04
94	Waveform 1	1	3184.850207041	3185.307224610	78.6	186.4	AU-BS04b_20140714_094000.wav	184.851	BS13_AU_04
94	Spectrogram 1	1	3184.850207041	3185.307224610	78.6	186.4	AU-BS04b_20140714_094000.wav	184.851	BS13_AU_04
95	Waveform 1	1	3220.406283739	3221.516183548	75.3	163.5	AU-BS04b_20140714_094000.wav	220.407	BS13_AU_04
95	Spectrogram 1	1	3220.406283739	3221.516183548	75.3	163.5	AU-BS04b_20140714_094000.wav	220.407	BS13_AU_04
96	Waveform 1	1	3256.448702774	3256.938364454	78.6	170.1	AU-BS04b_20140714_095730.wav	31.450	BS13_AU_04
96	Spectrogram 1	1	3256.448702774	3256.938364454	78.6	170.1	AU-BS04b_20140714_095730.wav	31.450	BS13_AU_04
97	Waveform 1	1	3293.764242178	3294.515056755	62.2	173.3	AU-BS04b_20140714_095730.wav	68.765	BS13_AU_04
97	Spectrogram 1	1	3293.764242178	3294.515056755	62.2	173.3	AU-BS04b_20140714_095730.wav	68.765	BS13_AU_04
98	Waveform 1	1	3339.701146505	3340.582537530	72.0	189.7	AU-BS04b_20140714_095730.wav	114.702	BS13_AU_04
98	Spectrogram 1	1	3339.701146505	3340.582537530	72.0	189.7	AU-BS04b_20140714_095730.wav	114.702	BS13_AU_04
99	Waveform 1	1	3352.856723657	3353.901335242	101.4	163.5	AU-BS04b_20140714_095730.wav	127.858	BS13_AU_04
99	Spectrogram 1	1	3352.856723657	3353.901335242	101.4	163.5	AU-BS04b_20140714_095730.wav	127.858	BS13_AU_04
100	Waveform 1	1	3474.342061272	3475.288740521	52.4	130.9	AU-BS04b_20140718_034345.wav	99.343	BS13_AU_04
100	Spectrogram 1	1	3474.342061272	3475.288740521	52.4	130.9	AU-BS04b_20140718_034345.wav	99.343	BS13_AU_04
101	Waveform 1	1	3703.109228423	3704.512925240	42.6	130.9	AU-BS04b_20140719_042345.wav	103.110	BS13_AU_04
101	Spectrogram 1	1	3703.109228423	3704.512925240	42.6	130.9	AU-BS04b_20140719_042345.wav	103.110	BS13_AU_04
102	Waveform 1	1	3735.658727469	3737.519441856	45.9	130.9	AU-BS04b_20140719_042345.wav	135.660	BS13_AU_04
102	Spectrogram 1	1	3735.658727469	3737.519441856	45.9	130.9	AU-BS04b_20140719_042345.wav	135.660	BS13_AU_04
103	Waveform 1	1	3970.331159556	3971.898076934	42.6	134.1	AU-BS04b_20140719_042730.wav	145.332	BS13_AU_04
103	Spectrogram 1	1	3970.331159556	3971.898076934	42.6	134.1	AU-BS04b_20140719_042730.wav	145.332	BS13_AU_04
104	Waveform 1	1	4108.742438747	4109.787050332	65.5	186.4	AU-BS04b_20140719_043345.wav	133.743	BS13_AU_04
104	Spectrogram 1	1	4108.742438747	4109.787050332	65.5	186.4	AU-BS04b_20140719_043345.wav	133.743	BS13_AU_04
105	Waveform 1	1	4205.839305326	4207.700019712	39.4	176.6	AU-BS04b_20140719_043730.wav	5.840	BS13_AU_04
105	Spectrogram 1	1	4205.839305326	4207.700019712	39.4	176.6	AU-BS04b_20140719_043730.wav	5.840	BS13_AU_04
106	Waveform 1	1	4235.483478401	4237.017751667	65.5	189.7	AU-BS04b_20140719_043730.wav	35.484	BS13_AU_04
106	Spectrogram 1	1	4235.483478401	4237.017751667	65.5	189.7	AU-BS04b_20140719_043730.wav	35.484	BS13_AU_04
107	Waveform 1	1	4264.278904563	4265.388804372	78.6	150.5	AU-BS04b_20140719_043730.wav	64.280	BS13_AU_04
107	Spectrogram 1	1	4264.278904563	4265.388804372	78.6	150.5	AU-BS04b_20140719_043730.wav	64.280	BS13_AU_04
108	Waveform 1	1	4377.077589033	4378.448641739	23.0	121.1	AU-BS04b_20140719_051345.wav	27.079	BS13_AU_04
108	Spectrogram 1	1	4377.077589033	4378.448641739	23.0	121.1	AU-BS04b_20140719_051345.wav	27.079	BS13_AU_04
