Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	File Offset (s)	Begin File	Mooring
9	Waveform 1	1	547.939377787	549.484829188	57.5	165.6	172.939	AU-BS02a_20150625_010000.wav	BS15_AU_02a
9	Spectrogram 1	1	547.939377787	549.484829188	57.5	165.6	172.939	AU-BS02a_20150625_010000.wav	BS15_AU_02a
10	Waveform 1	1	629.515134191	630.818161843	60.2	184.5	29.515	AU-BS02a_20150625_010345.wav	BS15_AU_02a
10	Spectrogram 1	1	629.515134191	630.818161843	60.2	184.5	29.515	AU-BS02a_20150625_010345.wav	BS15_AU_02a
11	Waveform 1	1	675.242368818	676.606002407	79.1	203.4	75.242	AU-BS02a_20150625_010345.wav	BS15_AU_02a
11	Spectrogram 1	1	675.242368818	676.606002407	79.1	203.4	75.242	AU-BS02a_20150625_010345.wav	BS15_AU_02a
12	Waveform 1	1	834.969652272	836.484800705	52.1	181.8	9.970	AU-BS02a_20150625_011345.wav	BS15_AU_02a
12	Spectrogram 1	1	834.969652272	836.484800705	52.1	181.8	9.970	AU-BS02a_20150625_011345.wav	BS15_AU_02a
13	Waveform 1	1	879.363611210	880.363609175	76.4	149.4	54.364	AU-BS02a_20150625_011345.wav	BS15_AU_02a
13	Spectrogram 1	1	879.363611210	880.363609175	76.4	149.4	54.364	AU-BS02a_20150625_011345.wav	BS15_AU_02a
14	Waveform 1	1	903.727252937	904.999977620	57.5	173.7	78.727	AU-BS02a_20150625_011345.wav	BS15_AU_02a
14	Spectrogram 1	1	903.727252937	904.999977620	57.5	173.7	78.727	AU-BS02a_20150625_011345.wav	BS15_AU_02a
15	Waveform 1	1	940.272688062	941.302988996	73.7	179.1	115.273	AU-BS02a_20150625_011345.wav	BS15_AU_02a
15	Spectrogram 1	1	940.272688062	941.302988996	73.7	179.1	115.273	AU-BS02a_20150625_011345.wav	BS15_AU_02a
16	Waveform 1	1	973.727220385	975.030248037	76.4	165.6	148.727	AU-BS02a_20150625_011345.wav	BS15_AU_02a
16	Spectrogram 1	1	973.727220385	975.030248037	76.4	165.6	148.727	AU-BS02a_20150625_011345.wav	BS15_AU_02a
17	Waveform 1	1	1110.090853974	1111.121154908	65.6	168.3	60.091	AU-BS02a_20150625_011730.wav	BS15_AU_02a
17	Spectrogram 1	1	1110.090853974	1111.121154908	65.6	168.3	60.091	AU-BS02a_20150625_011730.wav	BS15_AU_02a
18	Waveform 1	1	1146.060587627	1146.909070749	71.0	179.1	96.061	AU-BS02a_20150625_011730.wav	BS15_AU_02a
18	Spectrogram 1	1	1146.060587627	1146.909070749	71.0	179.1	96.061	AU-BS02a_20150625_011730.wav	BS15_AU_02a
19	Waveform 1	1	1173.666647000	1175.060583558	57.5	165.6	123.667	AU-BS02a_20150625_011730.wav	BS15_AU_02a
19	Spectrogram 1	1	1173.666647000	1175.060583558	57.5	165.6	123.667	AU-BS02a_20150625_011730.wav	BS15_AU_02a
20	Waveform 1	1	1215.636313514	1216.999947103	46.7	184.5	15.636	AU-BS02a_20150625_012000.wav	BS15_AU_02a
20	Spectrogram 1	1	1215.636313514	1216.999947103	46.7	184.5	15.636	AU-BS02a_20150625_012000.wav	BS15_AU_02a
21	Waveform 1	1	1251.999985758	1253.484831222	57.5	189.9	52.000	AU-BS02a_20150625_012000.wav	BS15_AU_02a
21	Spectrogram 1	1	1251.999985758	1253.484831222	57.5	189.9	52.000	AU-BS02a_20150625_012000.wav	BS15_AU_02a
22	Waveform 1	1	1321.606014614	1323.121163046	62.9	154.8	121.606	AU-BS02a_20150625_012000.wav	BS15_AU_02a
22	Spectrogram 1	1	1321.606014614	1323.121163046	62.9	154.8	121.606	AU-BS02a_20150625_012000.wav	BS15_AU_02a
23	Waveform 1	1	1581.614450478	1583.671906903	71.3	166.3	156.614	AU-BS02a_20150625_012345.wav	BS15_AU_02a
23	Spectrogram 1	1	1581.614450478	1583.671906903	71.3	166.3	156.614	AU-BS02a_20150625_012345.wav	BS15_AU_02a
24	Waveform 1	1	1866.378090506	1868.240922675	46.4	198.0	216.378	AU-BS02a_20150625_020000.wav	BS15_AU_02a
24	Spectrogram 1	1	1866.378090506	1868.240922675	46.4	198.0	216.378	AU-BS02a_20150625_020000.wav	BS15_AU_02a
25	Waveform 1	1	1899.884101366	1901.357685022	69.0	209.3	24.884	AU-BS02a_20150625_020345.wav	BS15_AU_02a
25	Spectrogram 1	1	1899.884101366	1901.357685022	69.0	209.3	24.884	AU-BS02a_20150625_020345.wav	BS15_AU_02a
26	Waveform 1	1	1942.679304885	1944.069478145	60.0	193.5	67.679	AU-BS02a_20150625_020345.wav	BS15_AU_02a
26	Spectrogram 1	1	1942.679304885	1944.069478145	60.0	193.5	67.679	AU-BS02a_20150625_020345.wav	BS15_AU_02a
27	Waveform 1	1	1979.910980083	1981.301153344	69.0	184.4	104.911	AU-BS02a_20150625_020345.wav	BS15_AU_02a
27	Spectrogram 1	1	1979.910980083	1981.301153344	69.0	184.4	104.911	AU-BS02a_20150625_020345.wav	BS15_AU_02a
28	Waveform 1	1	2011.665372635	2012.555083521	55.4	152.7	136.665	AU-BS02a_20150625_020345.wav	BS15_AU_02a
28	Spectrogram 1	1	2011.665372635	2012.555083521	55.4	152.7	136.665	AU-BS02a_20150625_020345.wav	BS15_AU_02a
29	Waveform 1	1	2037.831268678	2039.277048869	48.7	209.3	162.831	AU-BS02a_20150625_020345.wav	BS15_AU_02a
29	Spectrogram 1	1	2037.831268678	2039.277048869	48.7	209.3	162.831	AU-BS02a_20150625_020345.wav	BS15_AU_02a
30	Waveform 1	1	2100.397571242	2101.954565294	64.5	182.1	0.398	AU-BS02a_20150625_020730.wav	BS15_AU_02a
30	Spectrogram 1	1	2100.397571242	2101.954565294	64.5	182.1	0.398	AU-BS02a_20150625_020730.wav	BS15_AU_02a
31	Waveform 1	1	2143.189939483	2144.663523139	75.8	193.5	43.190	AU-BS02a_20150625_020730.wav	BS15_AU_02a
31	Spectrogram 1	1	2143.189939483	2144.663523139	75.8	193.5	43.190	AU-BS02a_20150625_020730.wav	BS15_AU_02a
32	Waveform 1	1	2183.343813807	2184.567166276	69.0	170.8	83.344	AU-BS02a_20150625_020730.wav	BS15_AU_02a
32	Spectrogram 1	1	2183.343813807	2184.567166276	69.0	170.8	83.344	AU-BS02a_20150625_020730.wav	BS15_AU_02a
33	Waveform 1	1	2218.017570206	2219.129708814	69.0	207.0	118.018	AU-BS02a_20150625_020730.wav	BS15_AU_02a
33	Spectrogram 1	1	2218.017570206	2219.129708814	69.0	207.0	118.018	AU-BS02a_20150625_020730.wav	BS15_AU_02a
34	Waveform 1	1	2248.520806823	2249.660748896	69.0	195.7	148.521	AU-BS02a_20150625_020730.wav	BS15_AU_02a
34	Spectrogram 1	1	2248.520806823	2249.660748896	69.0	195.7	148.521	AU-BS02a_20150625_020730.wav	BS15_AU_02a
35	Waveform 1	1	2291.260403411	2292.233524694	75.8	179.9	41.260	AU-BS02a_20150625_021000.wav	BS15_AU_02a
35	Spectrogram 1	1	2291.260403411	2292.233524694	75.8	179.9	41.260	AU-BS02a_20150625_021000.wav	BS15_AU_02a
36	Waveform 1	1	2330.966587014	2331.939708296	62.2	157.3	80.967	AU-BS02a_20150625_021000.wav	BS15_AU_02a
36	Spectrogram 1	1	2330.966587014	2331.939708296	62.2	157.3	80.967	AU-BS02a_20150625_021000.wav	BS15_AU_02a
37	Waveform 1	1	2385.772887505	2386.857222648	57.7	164.0	135.773	AU-BS02a_20150625_021000.wav	BS15_AU_02a
37	Spectrogram 1	1	2385.772887505	2386.857222648	57.7	164.0	135.773	AU-BS02a_20150625_021000.wav	BS15_AU_02a
38	Waveform 1	1	2436.797916727	2437.993465731	55.4	161.8	186.798	AU-BS02a_20150625_021000.wav	BS15_AU_02a
38	Spectrogram 1	1	2436.797916727	2437.993465731	55.4	161.8	186.798	AU-BS02a_20150625_021000.wav	BS15_AU_02a
39	Waveform 1	1	2588.927686576	2591.040749933	73.5	218.3	113.928	AU-BS02a_20150625_060000.wav	BS15_AU_02a
39	Spectrogram 1	1	2588.927686576	2591.040749933	73.5	218.3	113.928	AU-BS02a_20150625_060000.wav	BS15_AU_02a
40	Waveform 1	1	2633.129708814	2635.353986031	71.3	191.2	158.130	AU-BS02a_20150625_060000.wav	BS15_AU_02a
40	Spectrogram 1	1	2633.129708814	2635.353986031	71.3	191.2	158.130	AU-BS02a_20150625_060000.wav	BS15_AU_02a
41	Waveform 1	1	2702.841501938	2704.259478664	64.5	177.6	2.841	AU-BS02a_20150625_060345.wav	BS15_AU_02a
41	Spectrogram 1	1	2702.841501938	2704.259478664	64.5	177.6	2.841	AU-BS02a_20150625_060345.wav	BS15_AU_02a
42	Waveform 1	1	2773.384563739	2774.635719674	69.0	218.3	73.385	AU-BS02a_20150625_060345.wav	BS15_AU_02a
42	Spectrogram 1	1	2773.384563739	2774.635719674	69.0	218.3	73.385	AU-BS02a_20150625_060345.wav	BS15_AU_02a
43	Waveform 1	1	2839.009247477	2840.065779155	71.3	198.0	139.009	AU-BS02a_20150625_060345.wav	BS15_AU_02a
43	Spectrogram 1	1	2839.009247477	2840.065779155	71.3	198.0	139.009	AU-BS02a_20150625_060345.wav	BS15_AU_02a
44	Waveform 1	1	2880.022193944	2881.301153344	60.0	204.8	180.022	AU-BS02a_20150625_060345.wav	BS15_AU_02a
44	Spectrogram 1	1	2880.022193944	2881.301153344	60.0	204.8	180.022	AU-BS02a_20150625_060345.wav	BS15_AU_02a
45	Waveform 1	1	2947.287282129	2948.482831133	44.1	170.8	22.287	AU-BS02a_20150625_060730.wav	BS15_AU_02a
45	Spectrogram 1	1	2947.287282129	2948.482831133	44.1	170.8	22.287	AU-BS02a_20150625_060730.wav	BS15_AU_02a
46	Waveform 1	1	2979.931385567	2981.293755362	64.5	200.2	54.931	AU-BS02a_20150625_060730.wav	BS15_AU_02a
46	Spectrogram 1	1	2979.931385567	2981.293755362	64.5	200.2	54.931	AU-BS02a_20150625_060730.wav	BS15_AU_02a
47	Waveform 1	1	3127.723814843	3129.475433152	69.0	152.7	52.724	AU-BS02a_20150625_061000.wav	BS15_AU_02a
47	Spectrogram 1	1	3127.723814843	3129.475433152	69.0	152.7	52.724	AU-BS02a_20150625_061000.wav	BS15_AU_02a
48	Waveform 1	1	3476.719130070	3478.109303330	71.3	184.4	176.719	AU-BS02a_20150625_061345.wav	BS15_AU_02a
48	Spectrogram 1	1	3476.719130070	3478.109303330	71.3	184.4	176.719	AU-BS02a_20150625_061345.wav	BS15_AU_02a
49	Waveform 1	1	3747.163985513	3748.581962239	73.5	241.0	222.164	AU-BS02a_20150625_071000.wav	BS15_AU_02a
49	Spectrogram 1	1	3747.163985513	3748.581962239	73.5	241.0	222.164	AU-BS02a_20150625_071000.wav	BS15_AU_02a
50	Waveform 1	1	3813.239073180	3814.239997927	91.6	182.1	63.239	AU-BS02a_20150701_170000.wav	BS15_AU_02a
50	Spectrogram 1	1	3813.239073180	3814.239997927	91.6	182.1	63.239	AU-BS02a_20150701_170000.wav	BS15_AU_02a
51	Waveform 1	1	3833.958264285	3834.931385567	105.2	186.7	83.958	AU-BS02a_20150701_170000.wav	BS15_AU_02a
51	Spectrogram 1	1	3833.958264285	3834.931385567	105.2	186.7	83.958	AU-BS02a_20150701_170000.wav	BS15_AU_02a
52	Waveform 1	1	3868.626472197	3870.239073180	80.3	213.8	118.626	AU-BS02a_20150701_170000.wav	BS15_AU_02a
52	Spectrogram 1	1	3868.626472197	3870.239073180	80.3	213.8	118.626	AU-BS02a_20150701_170000.wav	BS15_AU_02a
53	Waveform 1	1	3899.933235062	3901.128784067	80.3	195.7	149.933	AU-BS02a_20150701_170000.wav	BS15_AU_02a
53	Spectrogram 1	1	3899.933235062	3901.128784067	80.3	195.7	149.933	AU-BS02a_20150701_170000.wav	BS15_AU_02a
54	Waveform 1	1	3924.155662784	3925.128784067	78.1	168.6	174.156	AU-BS02a_20150701_170000.wav	BS15_AU_02a
54	Spectrogram 1	1	3924.155662784	3925.128784067	78.1	168.6	174.156	AU-BS02a_20150701_170000.wav	BS15_AU_02a
55	Waveform 1	1	3969.936934053	3971.104679592	55.4	170.8	219.937	AU-BS02a_20150701_170000.wav	BS15_AU_02a
55	Spectrogram 1	1	3969.936934053	3971.104679592	55.4	170.8	219.937	AU-BS02a_20150701_170000.wav	BS15_AU_02a
56	Waveform 1	1	3985.935084558	3987.408668214	69.0	184.4	10.935	AU-BS02a_20150701_170345.wav	BS15_AU_02a
56	Spectrogram 1	1	3985.935084558	3987.408668214	69.0	184.4	10.935	AU-BS02a_20150701_170345.wav	BS15_AU_02a
57	Waveform 1	1	4093.045373671	4094.352136536	71.3	173.1	118.045	AU-BS02a_20150701_170345.wav	BS15_AU_02a
57	Spectrogram 1	1	4093.045373671	4094.352136536	71.3	173.1	118.045	AU-BS02a_20150701_170345.wav	BS15_AU_02a
58	Waveform 1	1	4323.344738555	4324.345663302	55.4	166.3	123.345	AU-BS02a_20150702_031000.wav	BS15_AU_02a
58	Spectrogram 1	1	4323.344738555	4324.345663302	55.4	166.3	123.345	AU-BS02a_20150702_031000.wav	BS15_AU_02a
59	Waveform 1	1	4347.739535554	4349.074101884	50.9	179.9	147.740	AU-BS02a_20150702_031000.wav	BS15_AU_02a
59	Spectrogram 1	1	4347.739535554	4349.074101884	50.9	179.9	147.740	AU-BS02a_20150702_031000.wav	BS15_AU_02a
60	Waveform 1	1	4381.737686058	4382.988841993	80.3	193.5	181.738	AU-BS02a_20150702_031000.wav	BS15_AU_02a
60	Spectrogram 1	1	4381.737686058	4382.988841993	80.3	193.5	181.738	AU-BS02a_20150702_031000.wav	BS15_AU_02a
61	Waveform 1	1	4403.327107314	4403.994390479	73.5	161.8	203.327	AU-BS02a_20150702_031000.wav	BS15_AU_02a
61	Spectrogram 1	1	4403.327107314	4403.994390479	73.5	161.8	203.327	AU-BS02a_20150702_031000.wav	BS15_AU_02a
62	Waveform 1	1	4577.263177654	4578.180692006	89.4	170.8	152.263	AU-BS02a_20150702_034000.wav	BS15_AU_02a
62	Spectrogram 1	1	4577.263177654	4578.180692006	89.4	170.8	152.263	AU-BS02a_20150702_034000.wav	BS15_AU_02a
63	Waveform 1	1	4612.045373671	4613.046298419	93.9	188.9	187.045	AU-BS02a_20150702_034000.wav	BS15_AU_02a
63	Spectrogram 1	1	4612.045373671	4613.046298419	93.9	188.9	187.045	AU-BS02a_20150702_034000.wav	BS15_AU_02a
64	Waveform 1	1	4700.518957327	4701.297454353	64.5	159.5	50.519	AU-BS02a_20150702_034730.wav	BS15_AU_02a
64	Spectrogram 1	1	4700.518957327	4701.297454353	64.5	159.5	50.519	AU-BS02a_20150702_034730.wav	BS15_AU_02a
65	Waveform 1	1	4793.488379619	4794.461500901	103.0	193.5	143.488	AU-BS02a_20150702_034730.wav	BS15_AU_02a
65	Spectrogram 1	1	4793.488379619	4794.461500901	103.0	193.5	143.488	AU-BS02a_20150702_034730.wav	BS15_AU_02a
66	Waveform 1	1	4809.989766740	4810.879477627	71.3	148.2	9.990	AU-BS02a_20150702_181730.wav	BS15_AU_02a
66	Spectrogram 1	1	4809.989766740	4810.879477627	71.3	148.2	9.990	AU-BS02a_20150702_181730.wav	BS15_AU_02a
67	Waveform 1	1	4862.154738036	4863.211269715	62.2	211.6	62.155	AU-BS02a_20150702_181730.wav	BS15_AU_02a
67	Spectrogram 1	1	4862.154738036	4863.211269715	62.2	211.6	62.155	AU-BS02a_20150702_181730.wav	BS15_AU_02a
68	Waveform 1	1	5158.568091024	5159.708033098	69.0	236.4	208.568	AU-BS02a_20150711_073000.wav	BS15_AU_02a
68	Spectrogram 1	1	5158.568091024	5159.708033098	69.0	236.4	208.568	AU-BS02a_20150711_073000.wav	BS15_AU_02a
69	Waveform 1	1	5170.634794926	5171.496702348	69.0	218.3	220.635	AU-BS02a_20150711_073000.wav	BS15_AU_02a
69	Spectrogram 1	1	5170.634794926	5171.496702348	69.0	218.3	220.635	AU-BS02a_20150711_073000.wav	BS15_AU_02a
70	Waveform 1	1	5246.513408841	5247.291905867	91.6	191.2	71.513	AU-BS02a_20150716_224000.wav	BS15_AU_02a
70	Spectrogram 1	1	5246.513408841	5247.291905867	91.6	191.2	71.513	AU-BS02a_20150716_224000.wav	BS15_AU_02a
71	Waveform 1	1	5270.961038528	5272.295604858	64.5	186.7	95.961	AU-BS02a_20150716_224000.wav	BS15_AU_02a
71	Spectrogram 1	1	5270.961038528	5272.295604858	64.5	186.7	95.961	AU-BS02a_20150716_224000.wav	BS15_AU_02a
72	Waveform 1	1	5285.543986549	5286.461500901	91.6	227.4	110.544	AU-BS02a_20150716_224000.wav	BS15_AU_02a
72	Spectrogram 1	1	5285.543986549	5286.461500901	91.6	227.4	110.544	AU-BS02a_20150716_224000.wav	BS15_AU_02a
73	Waveform 1	1	5542.070402893	5542.932310315	69.0	170.8	142.070	AU-BS02a_20150716_225345.wav	BS15_AU_02a
73	Spectrogram 1	1	5542.070402893	5542.932310315	69.0	170.8	142.070	AU-BS02a_20150716_225345.wav	BS15_AU_02a
74	Waveform 1	1	5590.823870697	5591.657974653	78.1	213.8	190.824	AU-BS02a_20150716_225345.wav	BS15_AU_02a
74	Spectrogram 1	1	5590.823870697	5591.657974653	78.1	213.8	190.824	AU-BS02a_20150716_225345.wav	BS15_AU_02a
75	Waveform 1	1	5627.101905349	5628.353061284	112.0	202.5	2.102	AU-BS02a_20150716_225730.wav	BS15_AU_02a
75	Spectrogram 1	1	5627.101905349	5628.353061284	112.0	202.5	2.102	AU-BS02a_20150716_225730.wav	BS15_AU_02a
76	Waveform 1	1	5697.658899401	5698.493003357	78.1	184.4	72.659	AU-BS02a_20150716_225730.wav	BS15_AU_02a
76	Spectrogram 1	1	5697.658899401	5698.493003357	78.1	184.4	72.659	AU-BS02a_20150716_225730.wav	BS15_AU_02a
77	Waveform 1	1	5934.378090506	5935.601442975	60.0	148.2	159.378	AU-BS02a_20150717_033345.wav	BS15_AU_02a
77	Spectrogram 1	1	5934.378090506	5935.601442975	60.0	148.2	159.378	AU-BS02a_20150717_033345.wav	BS15_AU_02a
78	Waveform 1	1	5970.211269715	5971.768263766	82.6	184.4	195.211	AU-BS02a_20150717_033345.wav	BS15_AU_02a
78	Spectrogram 1	1	5970.211269715	5971.768263766	82.6	184.4	195.211	AU-BS02a_20150717_033345.wav	BS15_AU_02a
79	Waveform 1	1	6012.322483575	6013.434622184	89.4	186.7	12.323	AU-BS02a_20150717_033730.wav	BS15_AU_02a
79	Spectrogram 1	1	6012.322483575	6013.434622184	89.4	186.7	12.323	AU-BS02a_20150717_033730.wav	BS15_AU_02a
80	Waveform 1	1	6111.322483575	6112.601442975	55.4	166.3	111.323	AU-BS02a_20150717_033730.wav	BS15_AU_02a
80	Spectrogram 1	1	6111.322483575	6112.601442975	55.4	166.3	111.323	AU-BS02a_20150717_033730.wav	BS15_AU_02a
81	Waveform 1	1	6162.925837081	6164.010172224	105.2	227.4	12.926	AU-BS02a_20150717_034000.wav	BS15_AU_02a
81	Spectrogram 1	1	6162.925837081	6164.010172224	105.2	227.4	12.926	AU-BS02a_20150717_034000.wav	BS15_AU_02a
82	Waveform 1	1	6559.687627614	6561.049997409	80.3	202.5	184.688	AU-BS02a_20150725_062345.wav	BS15_AU_02a
82	Spectrogram 1	1	6559.687627614	6561.049997409	80.3	202.5	184.688	AU-BS02a_20150725_062345.wav	BS15_AU_02a
83	Waveform 1	1	6638.321558828	6639.211269715	69.0	168.6	38.322	AU-BS02a_20150725_063730.wav	BS15_AU_02a
83	Spectrogram 1	1	6638.321558828	6639.211269715	69.0	168.6	38.322	AU-BS02a_20150725_063730.wav	BS15_AU_02a
84	Waveform 1	1	6707.874853889	6708.792368241	69.0	152.7	107.875	AU-BS02a_20150725_063730.wav	BS15_AU_02a
84	Spectrogram 1	1	6707.874853889	6708.792368241	69.0	152.7	107.875	AU-BS02a_20150725_063730.wav	BS15_AU_02a
85	Waveform 1	1	6990.072252388	6991.712656836	66.8	173.1	15.072	AU-BS02a_20150725_065730.wav	BS15_AU_02a
85	Spectrogram 1	1	6990.072252388	6991.712656836	66.8	173.1	15.072	AU-BS02a_20150725_065730.wav	BS15_AU_02a
86	Waveform 1	1	7060.823870697	7062.241847423	57.7	170.8	85.824	AU-BS02a_20150725_065730.wav	BS15_AU_02a
86	Spectrogram 1	1	7060.823870697	7062.241847423	57.7	170.8	85.824	AU-BS02a_20150725_065730.wav	BS15_AU_02a
87	Waveform 1	1	7079.766414271	7081.239997927	62.2	170.8	104.766	AU-BS02a_20150725_065730.wav	BS15_AU_02a
87	Spectrogram 1	1	7079.766414271	7081.239997927	62.2	170.8	104.766	AU-BS02a_20150725_065730.wav	BS15_AU_02a
88	Waveform 1	1	7137.767339019	7139.074101884	71.3	193.5	12.767	AU-BS02a_20150725_071000.wav	BS15_AU_02a
88	Spectrogram 1	1	7137.767339019	7139.074101884	71.3	193.5	12.767	AU-BS02a_20150725_071000.wav	BS15_AU_02a
89	Waveform 1	1	7319.735836563	7320.542137054	105.2	195.7	194.736	AU-BS02a_20150725_071000.wav	BS15_AU_02a
89	Spectrogram 1	1	7319.735836563	7320.542137054	105.2	195.7	194.736	AU-BS02a_20150725_071000.wav	BS15_AU_02a
90	Waveform 1	1	7572.850749414	7573.740460301	73.5	175.4	222.851	AU-BS02a_20150729_003345.wav	BS15_AU_02a
90	Spectrogram 1	1	7572.850749414	7573.740460301	73.5	175.4	222.851	AU-BS02a_20150729_003345.wav	BS15_AU_02a
91	Waveform 1	1	7621.126009824	7622.210344967	71.3	136.9	46.126	AU-BS02a_20150729_003730.wav	BS15_AU_02a
91	Spectrogram 1	1	7621.126009824	7622.210344967	71.3	136.9	46.126	AU-BS02a_20150729_003730.wav	BS15_AU_02a
92	Waveform 1	1	7700.657974653	7701.436471679	48.7	132.4	125.658	AU-BS02a_20150729_003730.wav	BS15_AU_02a
92	Spectrogram 1	1	7700.657974653	7701.436471679	48.7	132.4	125.658	AU-BS02a_20150729_003730.wav	BS15_AU_02a
93	Waveform 1	1	7841.877628132	7843.295604858	35.1	132.4	116.878	AU-BS02a_20150729_100345.wav	BS15_AU_02a
93	Spectrogram 1	1	7841.877628132	7843.295604858	35.1	132.4	116.878	AU-BS02a_20150729_100345.wav	BS15_AU_02a
94	Waveform 1	1	8007.986992497	8009.043524176	66.8	150.5	57.987	AU-BS02a_20150730_014730.wav	BS15_AU_02a
94	Spectrogram 1	1	8007.986992497	8009.043524176	66.8	150.5	57.987	AU-BS02a_20150730_014730.wav	BS15_AU_02a
95	Waveform 1	1	8236.048147914	8237.438321175	64.5	188.9	136.048	AU-BS02a_20150730_020730.wav	BS15_AU_02a
95	Spectrogram 1	1	8236.048147914	8237.438321175	64.5	188.9	136.048	AU-BS02a_20150730_020730.wav	BS15_AU_02a
96	Waveform 1	1	8318.710807341	8319.795142484	64.5	139.2	68.711	AU-BS02a_20150730_021000.wav	BS15_AU_02a
96	Spectrogram 1	1	8318.710807341	8319.795142484	64.5	139.2	68.711	AU-BS02a_20150730_021000.wav	BS15_AU_02a
97	Waveform 1	1	8416.312311351	8417.368843029	75.8	157.3	166.312	AU-BS02a_20150730_021000.wav	BS15_AU_02a
97	Spectrogram 1	1	8416.312311351	8417.368843029	75.8	157.3	166.312	AU-BS02a_20150730_021000.wav	BS15_AU_02a
98	Waveform 1	1	8460.072252388	8461.184390997	64.5	139.2	210.072	AU-BS02a_20150730_021000.wav	BS15_AU_02a
98	Spectrogram 1	1	8460.072252388	8461.184390997	64.5	139.2	210.072	AU-BS02a_20150730_021000.wav	BS15_AU_02a
99	Waveform 1	1	8583.430923193	8585.488379619	48.7	168.6	108.431	AU-BS02a_20150801_030000.wav	BS15_AU_02a
99	Spectrogram 1	1	8583.430923193	8585.488379619	48.7	168.6	108.431	AU-BS02a_20150801_030000.wav	BS15_AU_02a
100	Waveform 1	1	8671.876703384	8673.600518228	53.2	229.7	196.877	AU-BS02a_20150801_030000.wav	BS15_AU_02a
100	Spectrogram 1	1	8671.876703384	8673.600518228	53.2	229.7	196.877	AU-BS02a_20150801_030000.wav	BS15_AU_02a
101	Waveform 1	1	8652.008322729	8653.898958364	32.8	202.5	177.008	AU-BS02a_20150801_030000.wav	BS15_AU_02a
101	Spectrogram 1	1	8652.008322729	8653.898958364	32.8	202.5	177.008	AU-BS02a_20150801_030000.wav	BS15_AU_02a
102	Waveform 1	1	8695.209420219	8696.822021202	39.6	125.6	220.209	AU-BS02a_20150801_030000.wav	BS15_AU_02a
102	Spectrogram 1	1	8695.209420219	8696.822021202	39.6	125.6	220.209	AU-BS02a_20150801_030000.wav	BS15_AU_02a
103	Waveform 1	1	8710.629246440	8712.075026631	93.9	184.4	10.629	AU-BS02a_20150801_031000.wav	BS15_AU_02a
103	Spectrogram 1	1	8710.629246440	8712.075026631	93.9	184.4	10.629	AU-BS02a_20150801_031000.wav	BS15_AU_02a
104	Waveform 1	1	8733.822945949	8735.546760792	44.1	177.6	33.823	AU-BS02a_20150801_031000.wav	BS15_AU_02a
104	Spectrogram 1	1	8733.822945949	8735.546760792	44.1	177.6	33.823	AU-BS02a_20150801_031000.wav	BS15_AU_02a
105	Waveform 1	1	8762.655200410	8763.989766740	69.0	186.7	62.655	AU-BS02a_20150801_031000.wav	BS15_AU_02a
105	Spectrogram 1	1	8762.655200410	8763.989766740	69.0	186.7	62.655	AU-BS02a_20150801_031000.wav	BS15_AU_02a
106	Waveform 1	1	8795.602367723	8797.214968705	39.6	175.4	95.602	AU-BS02a_20150801_031000.wav	BS15_AU_02a
