Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	TP/FP/FN
45	Spectrogram 1	1	1821.324005127	1822.577545166	85	215	FP
46	Spectrogram 1	1	1827.243499756	1827.661346436	185	215	FP
20	Spectrogram 1	1	1832.940604301	1833.99992418	72.5	194.7	FN
47	Spectrogram 1	1	1857.04989624	1857.537384033	105	125	FP
48	Spectrogram 1	1	1912.344940186	1912.832427979	125	175	FP
49	Spectrogram 1	1	1957.193817139	1957.890228271	75	95	FP
50	Spectrogram 1	1	1974.604095459	1975.439788818	185	235	FP
51	Spectrogram 1	1	1990.621551514	1991.735809326	105	175	FP
52	Spectrogram 1	1	2027.879547119	2028.575958252	175	245	FP
21	Spectrogram 1	1	2091.915148072	2093.059213541	58.7	222.3	FN
53	Spectrogram 1	1	2123.078948975	2123.775360107	85	155	FP
54	Spectrogram 1	1	2182.20425415	2183.03994751	55	85	FP
55	Spectrogram 1	1	2253.098907471	2254.004241943	115	215	FP
56	Spectrogram 1	1	2269.603851318	2270.021697998	95	115	FP
57	Spectrogram 1	1	2286.596282959	2287.292694092	115	175	FP
58	Spectrogram 1	1	2291.262237549	2292.097930908	45	135	FP
59	Spectrogram 1	1	2295.510345459	2296.067474365	55	105	FP
60	Spectrogram 1	1	2310.274261475	2311.109954834	45	115	FP
22	Spectrogram 1	1	2338.351593966	2339.304981857	70.2	206.2	FN
23	Spectrogram 1	1	2373.665160788	2374.533803089	65.6	183.1	TP
24	Spectrogram 1	1	2380.0549844	2380.965999496	79.4	185.4	FN
25	Spectrogram 1	1	2393.474503555	2394.152468277	79.4	178.5	FN
62	Spectrogram 1	1	2500.046295166	2501.090911865	175	205	FP
63	Spectrogram 1	1	2534.170440674	2534.866851807	145	245	FP
26	Spectrogram 1	1	2542.309221171	2544.088878567	70.2	208.5	FN
64	Spectrogram 1	1	2576.024749756	2577.069366455	65	165	TP
65	Spectrogram 1	1	2593.713592529	2594.201080322	165	235	FP
66	Spectrogram 1	1	2606.806121826	2607.502532959	115	185	FP
67	Spectrogram 1	1	2615.232696533	2616.277313232	45	165	FP
28	Spectrogram 1	1	2617.703324787	2618.593153485	77.1	164.7	FN
68	Spectrogram 1	1	2629.160919189	2629.857330322	75	115	FP
69	Spectrogram 1	1	2634.035797119	2634.732208252	75	105	FP
70	Spectrogram 1	1	2661.822601318	2662.519012451	75	95	FP
29	Spectrogram 1	1	2685.008382463	2685.982956752	88.7	224.6	FN
71	Spectrogram 1	1	2696.573516846	2697.061004639	145	215	FP
30	Spectrogram 1	1	2718.978707265	2720.355823107	81.7	256.9	TP
31	Spectrogram 1	1	2762.27957649	2763.190591586	79.4	167	FN
73	Spectrogram 1	1	2784.042755127	2784.9480896	145	215	FP
32	Spectrogram 1	1	2793.855838366	2795.127022221	63.3	153.2	FN
74	Spectrogram 1	1	2797.48348999	2798.597747803	195	235	FP
75	Spectrogram 1	1	2812.038482666	2812.665252686	115	185	FP
76	Spectrogram 1	1	2825.966705322	2826.314910889	75	105	TP
33	Spectrogram 1	1	2825.940573784	2826.724470494	51.8	153.2	FN
77	Spectrogram 1	1	2832.93081665	2833.34866333	145	165	FP
78	Spectrogram 1	1	2887.45980835	2888.086578369	125	195	FP
79	Spectrogram 1	1	2935.930023193	2936.417510986	185	205	FP
80	Spectrogram 1	1	2993.871429443	2994.289276123	175	195	FP
81	Spectrogram 1	1	3038.929229736	3039.555999756	105	235	FP
82	Spectrogram 1	1	3058.150177002	3058.916229248	135	245	FP
83	Spectrogram 1	1	3102.581207275	3103.277618408	175	235	FP
84	Spectrogram 1	1	3112.191680908	3112.539886475	215	245	FP
85	Spectrogram 1	1	3185.175567627	3186.289825439	45	105	FP
34	Spectrogram 1	1	3213.716032556	3214.987216411	95.6	201.6	FN
86	Spectrogram 1	1	3243.325897217	3244.02230835	185	225	FP
87	Spectrogram 1	1	3244.579437256	3244.927642822	135	205	FP
88	Spectrogram 1	1	3259.691558838	3260.736175537	165	245	FP
35	Spectrogram 1	1	3267.059254231	3268.2033197	97.9	220	FN
36	Spectrogram 1	1	3269.940604301	3271.105856168	91	167	FN
37	Spectrogram 1	1	3311.050745086	3311.749896206	74.8	157.8	FN
38	Spectrogram 1	1	3312.491420121	3313.381248819	77.1	155.5	FN
39	Spectrogram 1	1	3326.716022384	3327.88127425	74.8	192.3	FN
89	Spectrogram 1	1	3425.576690674	3426.13381958	205	245	FP
90	Spectrogram 1	1	3472.514801025	3473.350494385	75	155	FP
91	Spectrogram 1	1	3504.340789795	3504.897918701	195	215	FP
40	Spectrogram 1	1	3526.682107872	3527.762614148	100.2	190	FN
92	Spectrogram 1	1	3548.980743408	3549.537872314	195	245	FP
93	Spectrogram 1	1	3612.9112854	3613.32913208	145	225	FP
94	Spectrogram 1	1	3626.28237915	3627.048431396	145	205	FP
41	Spectrogram 1	1	3673.788070377	3674.783831063	95.6	201.6	FN
42	Spectrogram 1	1	3726.516886523	3727.406715221	93.3	192.3	FN
95	Spectrogram 1	1	3743.558013916	3743.906219482	135	175	FP
43	Spectrogram 1	1	3788.347385169	3789.321959458	86.4	185.4	FN
96	Spectrogram 1	1	3808.463531494	3809.090301514	45	105	FP
44	Spectrogram 1	1	3816.321959458	3816.978737783	91	185.4	FN
97	Spectrogram 1	1	3837.155670166	3837.921722412	125	145	FP
98	Spectrogram 1	1	3860.972930908	3861.669342041	85	195	FP
99	Spectrogram 1	1	3886.670501709	3886.949066162	195	215	FP
100	Spectrogram 1	1	3917.939361572	3918.914337158	165	185	FP
101	Spectrogram 1	1	3922.814239502	3923.371368408	165	215	FP
102	Spectrogram 1	1	3925.32131958	3926.087371826	125	165	FP
45	Spectrogram 1	1	3979.207569187	3980.563498632	91	190	FN
103	Spectrogram 1	1	3979.989593506	3981.382415771	155	245	FP
104	Spectrogram 1	1	4063.976776123	4065.717803955	85	155	FP
105	Spectrogram 1	1	4078.183563232	4078.740692139	135	195	FP
106	Spectrogram 1	1	4088.420806885	4088.838653564	75	125	FP
107	Spectrogram 1	1	4100.886566162	4101.652618408	95	165	FP
108	Spectrogram 1	1	4198.035919189	4198.871612549	85	125	TP
47	Spectrogram 1	1	4218.999893663	4219.995654349	91	213.1	FN
48	Spectrogram 1	1	4237.334657055	4238.097367368	79.4	199.3	FN
109	Spectrogram 1	1	4303.75112915	4304.447540283	55	195	FP
110	Spectrogram 1	1	4370.885162354	4371.511932373	85	115	FP
111	Spectrogram 1	1	4480.360992432	4481.475250244	125	195	FP
49	Spectrogram 1	1	4498.139760508	4499.410944362	74.8	197	FN
50	Spectrogram 1	1	4516.084639253	4516.868535963	70.2	185.4	FN
112	Spectrogram 1	1	4538.232757568	4539.695220947	145	215	FP
113	Spectrogram 1	1	4551.673492432	4552.091339111	45	95	FP
114	Spectrogram 1	1	4565.532073975	4565.810638428	125	145	FP
115	Spectrogram 1	1	4574.655059814	4575.212188721	115	225	FP
51	Spectrogram 1	1	4585.813475744	4586.89398202	148.6	236.1	FN
116	Spectrogram 1	1	4632.596466064	4633.292877197	195	245	FP
52	Spectrogram 1	1	4662.321959458	4662.893992192	91	178.5	FN
117	Spectrogram 1	1	4679.18637085	4679.882781982	135	185	FP
118	Spectrogram 1	1	4705.649993896	4706.973175049	145	195	FP
119	Spectrogram 1	1	4767.49130249	4768.048431396	95	145	FP
120	Spectrogram 1	1	4787.756866455	4788.592559814	85	185	FP
121	Spectrogram 1	1	4797.297698975	4797.924468994	145	185	FP
122	Spectrogram 1	1	4801.336883545	4801.685089111	135	185	FP
123	Spectrogram 1	1	4804.470733643	4805.306427002	185	245	FP
124	Spectrogram 1	1	4827.521942139	4828.009429932	185	245	FP
53	Spectrogram 1	1	4863.610070051	4864.584644339	72.5	201.6	FN
125	Spectrogram 1	1	4883.16519165	4883.513397217	125	145	FP
54	Spectrogram 1	1	4894.910908758	4896.330397396	74.8	222.3	FN
126	Spectrogram 1	1	4948.488555908	4949.115325928	95	195	FP
127	Spectrogram 1	1	5009.981658936	5010.538787842	125	185	FP
128	Spectrogram 1	1	5067.435577393	5067.853424072	85	105	FP
129	Spectrogram 1	1	5100.375823975	5100.932952881	85	145	FP
130	Spectrogram 1	1	5107.548858643	5108.245269775	185	205	FP
55	Spectrogram 1	1	5155.554989486	5156.508377377	67.9	192.3	FN
131	Spectrogram 1	1	5209.5730896	5210.339141846	75	185	FP
56	Spectrogram 1	1	5210.063463028	5211.228714894	72.5	162.4	FN
57	Spectrogram 1	1	5235.114314451	5235.982956752	79.4	180.8	FN
132	Spectrogram 1	1	5272.110809326	5272.807220459	45	115	FP
58	Spectrogram 1	1	5273.203329873	5273.92366739	72.5	167	FN
133	Spectrogram 1	1	5300.385101318	5300.942230225	85	105	FP
134	Spectrogram 1	1	5324.759490967	5325.734466553	185	235	FP
135	Spectrogram 1	1	5350.874908447	5351.98916626	65	145	FP
136	Spectrogram 1	1	5363.688873291	5364.52456665	105	195	FP
137	Spectrogram 1	1	5372.881500244	5373.229705811	105	165	FP
138	Spectrogram 1	1	5464.250640869	5464.668487549	95	135	FP
59	Spectrogram 1	1	5470.169415361	5471.059244059	79.4	210.8	FN
60	Spectrogram 1	1	5488.737229126	5489.690617017	70.2	192.3	FN
139	Spectrogram 1	1	5523.236663818	5524.629486084	165	225	FP
140	Spectrogram 1	1	5564.115997314	5564.882049561	115	185	FP
141	Spectrogram 1	1	5623.86807251	5624.634124756	75	105	FP
142	Spectrogram 1	1	5671.224029541	5671.850799561	105	195	FP
143	Spectrogram 1	1	5677.491729736	5677.909576416	75	95	FP
144	Spectrogram 1	1	5683.411224365	5684.246917725	65	165	FP
145	Spectrogram 1	1	5697.060882568	5697.826934814	185	215	FP
146	Spectrogram 1	1	5717.605010986	5718.231781006	185	245	FP
147	Spectrogram 1	1	5719.624603271	5720.251373291	135	185	FP
148	Spectrogram 1	1	5758.832550049	5759.459320068	165	245	FP
149	Spectrogram 1	1	5766.980560303	5767.607330322	155	235	FP
61	Spectrogram 1	1	5770.071951828	5771.533813261	77.1	203.9	FN
150	Spectrogram 1	1	5837.248443604	5838.362701416	65	145	FP
151	Spectrogram 1	1	5949.997406006	5950.345611572	55	85	FP
62	Spectrogram 1	1	5958.521105492	5959.686357358	72.5	176.2	FN
63	Spectrogram 1	1	6095.321949285	6096.508387549	67.9	187.7	FN
152	Spectrogram 1	1	6096.383026123	6097.149078369	85	205	FP
153	Spectrogram 1	1	6128.557220459	6129.392913818	175	215	FP
64	Spectrogram 1	1	6129.122782907	6130.330407568	67.9	240.7	FN
154	Spectrogram 1	1	6140.46585083	6141.301544189	115	185	FP
155	Spectrogram 1	1	6165.049163818	6165.954498291	85	165	FP
156	Spectrogram 1	1	6211.012298584	6211.708709717	145	235	FP
157	Spectrogram 1	1	6213.519378662	6213.937225342	175	205	FP
158	Spectrogram 1	1	6270.555450439	6271.321502686	155	225	FP
159	Spectrogram 1	1	6273.828582764	6274.80355835	95	155	FP
160	Spectrogram 1	1	6292.144195557	6292.910247803	55	105	FP
161	Spectrogram 1	1	6369.585113525	6369.933319092	175	205	FP
162	Spectrogram 1	1	6382.608001709	6382.956207275	95	145	FP
65	Spectrogram 1	1	6411.355863797	6412.542302062	63.3	180.8	FN
163	Spectrogram 1	1	6425.576568604	6426.13369751	55	115	FP
66	Spectrogram 1	1	6433.292314777	6433.843161114	70.2	171.6	FN
67	Spectrogram 1	1	6500.999914008	6501.889742706	72.5	201.6	FN
68	Spectrogram 1	1	6512.33463671	6513.393956588	63.3	222.3	FN
69	Spectrogram 1	1	6528.220276957	6529.512647209	61	144	FN
164	Spectrogram 1	1	6529.202545166	6529.968597412	225	245	FP
70	Spectrogram 1	1	6549.449047326	6550.465994409	84.1	167	FN
165	Spectrogram 1	1	6555.944732666	6556.641143799	115	145	FP
166	Spectrogram 1	1	6603.439971924	6605.041717529	185	245	FP
167	Spectrogram 1	1	6617.15927124	6617.716400146	175	195	FP
168	Spectrogram 1	1	6660.545684814	6661.172454834	115	155	FP
169	Spectrogram 1	1	6724.894073486	6725.381561279	195	225	FP
170	Spectrogram 1	1	6752.054107666	6752.750518799	65	185	FP
171	Spectrogram 1	1	6761.316375732	6761.803863525	95	155	FP
71	Spectrogram 1	1	6788.249921637	6789.224495925	65.6	213.1	FN
72	Spectrogram 1	1	6899.461785613	6900.754155865	63.3	167	FN
73	Spectrogram 1	1	6916.949093102	6918.177904161	74.8	185.4	FN
172	Spectrogram 1	1	6966.061248779	6966.896942139	115	145	FP
173	Spectrogram 1	1	6981.034088135	6981.451934814	165	235	FP
174	Spectrogram 1	1	7037.582672119	7038.279083252	115	155	FP
175	Spectrogram 1	1	7045.173553467	7045.8699646	205	235	FP
176	Spectrogram 1	1	7073.517486572	7074.213897705	125	195	FP
177	Spectrogram 1	1	7135.915924072	7136.612335205	85	185	FP
74	Spectrogram 1	1	7162.406684703	7163.444818184	65.6	187.7	FN
75	Spectrogram 1	1	7200.135531366	7201.999934353	67.9	206.2	FN
178	Spectrogram 1	1	7231.184967041	7231.672454834	105	165	FP
76	Spectrogram 1	1	7248.639724904	7249.465994409	77.1	164.7	FN
179	Spectrogram 1	1	7312.2472229	7312.804351807	155	185	FP
77	Spectrogram 1	1	7324.385498305	7325.148208618	79.4	146.3	FN
180	Spectrogram 1	1	7363.920928955	7364.617340088	85	175	FP
181	Spectrogram 1	1	7368.029754639	7368.656524658	135	155	FP
182	Spectrogram 1	1	7414.96786499	7415.664276123	185	235	FP
78	Spectrogram 1	1	7460.953291726	7461.800747629	58.7	176.2	FN
183	Spectrogram 1	1	7462.254180908	7463.020233154	55	125	FP
184	Spectrogram 1	1	7492.478424072	7493.244476318	55	195	FP
185	Spectrogram 1	1	7523.816925049	7524.513336182	185	235	FP
79	Spectrogram 1	1	7551.071972173	7552.385528823	77.1	215.4	FN
186	Spectrogram 1	1	7563.582000732	7564.069488525	195	215	FP
80	Spectrogram 1	1	7588.071951828	7589.11008531	70.2	155.5	FN
187	Spectrogram 1	1	7624.378692627	7624.796539307	185	245	FP
188	Spectrogram 1	1	7636.565887451	7637.053375244	175	205	FP
189	Spectrogram 1	1	7687.821746826	7688.518157959	145	205	FP
190	Spectrogram 1	1	7717.767425537	7718.67276001	95	165	FP
191	Spectrogram 1	1	7732.949188232	7734.759857178	135	225	FP
192	Spectrogram 1	1	7744.857818604	7746.041717529	185	245	FP
193	Spectrogram 1	1	7753.284393311	7753.980804443	95	185	FP
194	Spectrogram 1	1	7763.800201416	7764.566253662	105	215	FP
195	Spectrogram 1	1	7782.951507568	7783.996124268	135	205	FP
196	Spectrogram 1	1	7790.263824463	7790.890594482	125	235	FP
197	Spectrogram 1	1	7792.213775635	7793.119110107	45	155	FP
198	Spectrogram 1	1	7817.632781982	7818.607757568	85	135	FP
81	Spectrogram 1	1	7847.902480993	7849.046546462	72.5	176.2	FN
199	Spectrogram 1	1	7916.732086182	7917.010650635	205	245	FP
82	Spectrogram 1	1	7923.23718335	7924.063452855	84.1	197	FN
200	Spectrogram 1	1	7931.287078857	7932.40133667	165	245	FP
83	Spectrogram 1	1	7951.275316831	7951.995654349	58.7	164.7	FN
201	Spectrogram 1	1	7951.900848389	7952.736541748	65	145	FP
84	Spectrogram 1	1	7959.101627027	7960.372810881	77.1	220	FN
202	Spectrogram 1	1	7963.60055542	7964.088043213	175	195	FP
85	Spectrogram 1	1	8000.847359738	8002.542271544	67.9	220	FN
203	Spectrogram 1	1	8016.87600708	8017.5027771	125	165	FP
86	Spectrogram 1	1	8021.838891283	8022.771092776	77.1	224.6	FN
87	Spectrogram 1	1	8055.639724904	8056.762603975	70.2	190	FN
88	Spectrogram 1	1	8085.550790862	8086.588924343	74.8	190	FN
89	Spectrogram 1	1	8107.160916388	8107.902440303	91	178.5	FN
204	Spectrogram 1	1	8168.972198486	8170.016815186	45	105	FP
205	Spectrogram 1	1	8177.259490967	8178.582672119	85	155	FP
206	Spectrogram 1	1	8214.029998779	8214.308563232	135	155	FP
207	Spectrogram 1	1	8221.4815979	8222.178009033	75	145	FP
208	Spectrogram 1	1	8222.247650146	8222.804779053	85	185	FP
209	Spectrogram 1	1	8229.211761475	8229.699249268	145	175	FP
210	Spectrogram 1	1	8230.952789307	8231.649200439	125	175	FP
90	Spectrogram 1	1	8231.885513564	8233.305002202	65.6	229.2	FN
211	Spectrogram 1	1	8237.568695068	8238.195465088	95	135	FP
212	Spectrogram 1	1	8238.265106201	8238.682952881	115	155	FP
213	Spectrogram 1	1	8245.855987549	8246.761322021	75	105	FP
214	Spectrogram 1	1	8260.898468018	8261.455596924	105	165	FP
91	Spectrogram 1	1	8280.080440629	8281.11857411	63.3	180.8	FN
92	Spectrogram 1	1	8301.254181296	8303.224516271	56.4	213.1	FN
215	Spectrogram 1	1	8310.343658447	8310.970428467	195	245	FP
216	Spectrogram 1	1	8332.002044678	8332.489532471	145	225	FP
217	Spectrogram 1	1	8363.897674561	8364.594085693	175	235	FP
93	Spectrogram 1	1	8390.665181133	8391.682128217	79.4	190	FN
94	Spectrogram 1	1	8399.902450475	8400.5592288	81.7	190	FN
218	Spectrogram 1	1	8444.890289307	8445.3777771	45	115	FP
219	Spectrogram 1	1	8453.734710693	8454.361480713	95	165	FP
220	Spectrogram 1	1	8509.795806885	8510.422576904	145	175	FP
221	Spectrogram 1	1	8512.790374756	8513.347503662	75	115	FP
222	Spectrogram 1	1	8536.329071045	8537.025482178	145	185	FP
95	Spectrogram 1	1	8601.135531366	8601.855868884	58.7	190	FN
223	Spectrogram 1	1	8635.219451904	8635.637298584	115	145	FP
224	Spectrogram 1	1	8671.014984131	8671.781036377	125	195	FP
96	Spectrogram 1	1	8685.970269327	8686.796538832	95.6	171.6	TP
97	Spectrogram 1	1	8717.906699962	8718.754155865	67.9	192.3	FN
226	Spectrogram 1	1	8741.700714111	8742.536407471	85	195	FP
227	Spectrogram 1	1	8855.703216553	8856.399627686	85	155	FP
228	Spectrogram 1	1	8866.149383545	8866.636871338	135	155	FP
229	Spectrogram 1	1	8909.257232666	8910.023284912	65	125	FP
230	Spectrogram 1	1	8953.4793396	8954.175750732	195	235	FP
231	Spectrogram 1	1	9008.983306885	9010.027923584	55	145	FP
232	Spectrogram 1	1	9048.957305908	9049.444793701	55	85	FP
233	Spectrogram 1	1	9059.890960693	9060.587371826	165	235	FP
234	Spectrogram 1	1	9072.287078857	9072.77456665	175	205	FP
235	Spectrogram 1	1	9072.98348999	9073.61026001	135	195	FP
98	Spectrogram 1	1	9098.576186056	9099.826183513	86.4	206.2	FN
99	Spectrogram 1	1	9123.601632113	9124.894002365	97.9	220	FN
236	Spectrogram 1	1	9140.04788208	9140.535369873	105	125	FP
237	Spectrogram 1	1	9175.70413208	9176.539825439	65	135	FP
238	Spectrogram 1	1	9202.44631958	9203.769500732	75	115	FP
239	Spectrogram 1	1	9256.069976807	9256.5574646	155	205	FP
240	Spectrogram 1	1	9302.799163818	9303.843780518	175	225	FP
100	Spectrogram 1	1	9336.627037479	9337.686357358	102.5	194.7	FN
241	Spectrogram 1	1	9377.384796143	9378.081207275	205	235	FP
102	Spectrogram 1	1	9411.016881436	9411.94908293	104.8	215.4	FN
101	Spectrogram 1	1	9446.97872761	9448.038047489	97.9	192.3	TP
243	Spectrogram 1	1	9455.731048584	9456.357818604	105	135	FP
244	Spectrogram 1	1	9479.966156006	9480.732208252	135	215	FP
245	Spectrogram 1	1	9505.176239014	9506.081573486	65	135	FP
103	Spectrogram 1	1	9535.309221171	9536.728709808	102.5	192.3	FN
246	Spectrogram 1	1	9548.841217041	9549.955474854	135	195	FP
104	Spectrogram 1	1	9559.470243896	9560.190581413	77.1	201.6	FN
247	Spectrogram 1	1	9560.332000732	9560.889129639	75	115	FP
105	Spectrogram 1	1	9604.487211324	9605.821954372	102.5	192.3	FN
248	Spectrogram 1	1	9747.388031006	9748.014801025	215	235	FP
249	Spectrogram 1	1	9775.244476318	9775.731964111	175	205	FP
106	Spectrogram 1	1	9910.813506261	9912.04231732	63.3	180.8	FN
250	Spectrogram 1	1	9932.911956787	9933.60836792	205	225	FP
107	Spectrogram 1	1	9946.90247082	9948.321959458	74.8	173.9	FN
251	Spectrogram 1	1	10009.099334717	10009.79574585	65	165	FP
252	Spectrogram 1	1	10046.218048096	10046.844818115	55	95	FP
108	Spectrogram 1	1	10098.084659598	10098.868556308	58.7	167	FN
253	Spectrogram 1	1	10119.759063721	10120.525115967	115	175	FP
254	Spectrogram 1	1	10121.2215271	10121.917938232	85	125	FP
255	Spectrogram 1	1	10144.063812256	10144.551300049	175	225	FP
256	Spectrogram 1	1	10146.083404541	10146.779815674	135	155	FP
257	Spectrogram 1	1	10250.684356689	10251.937896729	145	235	FP
258	Spectrogram 1	1	10299.29385376	10300.408111572	75	185	FP
109	Spectrogram 1	1	10312.855848539	10314.021100405	95.6	208.5	FN
259	Spectrogram 1	1	10342.471343994	10343.098114014	185	235	FP
260	Spectrogram 1	1	10376.595489502	10376.943695068	105	165	FP
261	Spectrogram 1	1	10397.5574646	10398.184234619	105	225	FP
262	Spectrogram 1	1	10403.337677002	10404.173370361	135	175	FP
263	Spectrogram 1	1	10414.96774292	10415.873077393	125	195	FP
264	Spectrogram 1	1	10418.589080811	10419.42477417	115	155	FP
265	Spectrogram 1	1	10435.860076904	10436.277923584	125	165	FP
266	Spectrogram 1	1	10460.930877686	10461.766571045	145	175	FP
267	Spectrogram 1	1	10465.736114502	10466.502166748	125	175	FP
268	Spectrogram 1	1	10476.042999268	10476.7394104	95	155	FP
110	Spectrogram 1	1	10494.241432836	10495.131261535	74.8	176.2	FN
269	Spectrogram 1	1	10533.357635498	10533.914764404	135	155	FP
270	Spectrogram 1	1	10538.720001221	10539.207489014	85	125	FP
271	Spectrogram 1	1	10558.846282959	10559.333770752	145	175	FP
111	Spectrogram 1	1	10567.063483373	10567.953312071	88.7	167	FN
272	Spectrogram 1	1	10580.852874756	10581.270721436	135	195	FP
273	Spectrogram 1	1	10626.328521729	10627.164215088	135	225	FP
274	Spectrogram 1	1	10705.162261963	10705.858673096	85	105	FP
275	Spectrogram 1	1	10769.510650635	10770.973114014	135	235	FP
112	Spectrogram 1	1	10877.855828194	10878.597352109	86.4	167	FN
276	Spectrogram 1	1	10919.308685303	10919.865814209	115	205	FP
113	Spectrogram 1	1	10936.165196392	10936.949093102	81.7	155.5	FN
277	Spectrogram 1	1	10938.459991455	10939.017120361	195	245	FP
114	Spectrogram 1	1	10941.843150942	10942.711793242	79.4	183.1	FN
115	Spectrogram 1	1	10965.940614474	10966.85162957	72.5	150.9	TP
279	Spectrogram 1	1	11108.941436768	11109.707489014	55	95	FP
116	Spectrogram 1	1	11126.499939439	11127.601632113	74.8	148.6	TP
281	Spectrogram 1	1	11169.807769775	11170.573822021	105	165	FP
282	Spectrogram 1	1	11191.326873779	11192.580413818	125	215	FP
283	Spectrogram 1	1	11214.517364502	11215.213775635	135	165	FP
117	Spectrogram 1	1	11221.970248982	11222.648213704	77.1	141.7	FN
284	Spectrogram 1	1	11226.217071533	11227.261688232	155	175	FP
285	Spectrogram 1	1	11236.454315186	11237.150726318	175	215	FP
286	Spectrogram 1	1	11242.652374268	11243.209503174	95	225	FP
287	Spectrogram 1	1	11249.616485596	11250.312896729	105	135	FP
288	Spectrogram 1	1	11286.874481201	11287.640533447	115	185	FP
118	Spectrogram 1	1	11287.631297138	11288.860108198	84.1	185.4	TP
290	Spectrogram 1	1	11309.020355225	11309.647125244	185	215	FP
