Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	TP/FP/FN
138	Spectrogram 1	1	12955.309251688	12956.114334796	88.7	162.4	FN
139	Spectrogram 1	1	13022.423631787	13023.249901292	100.2	162.4	FN
140	Spectrogram 1	1	13057.885533909	13058.648244222	86.4	164.7	FN
141	Spectrogram 1	1	13112.75417621	13114.194851245	95.6	183.1	FN
142	Spectrogram 1	1	13161.470233723	13162.338876024	88.7	141.7	FN
143	Spectrogram 1	1	13231.305002202	13232.321949285	79.4	157.8	FN
144	Spectrogram 1	1	13378.32196963	13379.232984726	84.1	139.4	FN
145	Spectrogram 1	1	13393.851599052	13394.889732533	88.7	160.1	FN
146	Spectrogram 1	1	13431.940614474	13432.660951992	74.8	144	FN
147	Spectrogram 1	1	13519.063483373	13519.61432971	107.1	155.5	FN
148	Spectrogram 1	1	13566.855868884	13567.385528823	95.6	150.9	FN
149	Spectrogram 1	1	13683.393987106	13684.029579033	100.2	157.8	TP
150	Spectrogram 1	1	13694.516845832	13695.576165711	81.7	157.8	FN
151	Spectrogram 1	1	13709.419412818	13710.669410275	63.3	127.8	FN
152	Spectrogram 1	1	13859.940573784	13860.893961675	81.7	146.3	FN
24	Spectrogram 1	1	13882.886260986	13883.513031006	60	135	FP
153	Spectrogram 1	1	13928.652463191	13929.627037479	97.9	155.5	FN
154	Spectrogram 1	1	14027.288075463	14028.029599378	111.7	169.3	TP
155	Spectrogram 1	1	14066.999914008	14067.656692332	86.4	157.8	FN
156	Spectrogram 1	1	14104.042266458	14104.63548559	61	155.5	FN
157	Spectrogram 1	1	14151.855838366	14152.554989486	93.3	171.6	FN
158	Spectrogram 1	1	14186.525314288	14187.245651805	91	148.6	FN
159	Spectrogram 1	1	14227.029579033	14227.665170961	102.5	167	FN
160	Spectrogram 1	1	14274.016881436	14274.970269327	88.7	160.1	FN
26	Spectrogram 1	1	14362.992095947	14363.618865967	45	150	TP
162	Spectrogram 1	1	14387.716022384	14388.627037479	93.3	173.9	FN
163	Spectrogram 1	1	14404.949093102	14405.860108198	93.3	157.8	FN
164	Spectrogram 1	1	14407.110105655	14408.211798328	84.1	222.3	FN
165	Spectrogram 1	1	14416.305002202	14417.131271707	74.8	141.7	FN
166	Spectrogram 1	1	14417.216017297	14417.872795622	74.8	148.6	FN
167	Spectrogram 1	1	14424.694815641	14426.008372291	77.1	197	FN
168	Spectrogram 1	1	14434.338906541	14436.055004745	72.5	183.1	FN
169	Spectrogram 1	1	14470.639735076	14471.720241353	107.1	245.3	TP
170	Spectrogram 1	1	14482.258410438	14483.593153485	70.2	187.7	FN
28	Spectrogram 1	1	14493.15133667	14493.987030029	105	210	TP
172	Spectrogram 1	1	14546.025339719	14546.915168417	109.4	210.8	FN
173	Spectrogram 1	1	14570.292294432	14571.372800708	86.4	215.4	FN
174	Spectrogram 1	1	14601.67787873	14602.673639416	79.4	215.4	FN
175	Spectrogram 1	1	14606.529563774	14607.249901292	86.4	148.6	FN
176	Spectrogram 1	1	14642.732989812	14643.749936896	70.2	173.9	FN
177	Spectrogram 1	1	14653.665170961	14655.042286803	91	192.3	FN
178	Spectrogram 1	1	14762.932135846	14763.610100568	100.2	164.7	FN
179	Spectrogram 1	1	14791.309251688	14792.643994735	65.6	190	FN
180	Spectrogram 1	1	14858.317699799	14859.038037316	100.2	162.4	FN
181	Spectrogram 1	1	14883.241432836	14883.771092776	100.2	148.6	FN
182	Spectrogram 1	1	14916.258369748	14916.788029687	95.6	150.9	FN
183	Spectrogram 1	1	14992.194820727	14992.788039859	93.3	192.3	FN
184	Spectrogram 1	1	15128.148239136	15129.927896532	65.6	185.4	FN
185	Spectrogram 1	1	15160.78382089	15161.949072757	56.4	155.5	FN
186	Spectrogram 1	1	15173.410913845	15174.682097699	67.9	197	TP
187	Spectrogram 1	1	15195.749906378	15196.978717438	74.8	178.5	FN
188	Spectrogram 1	1	15220.885503392	15221.817704885	70.2	201.6	FN
189	Spectrogram 1	1	15266.050775603	15267.660941819	79.4	162.4	FN
190	Spectrogram 1	1	15268.868566481	15269.906699962	79.4	141.7	FN
191	Spectrogram 1	1	15280.542271544	15281.199049869	77.1	144	FN
192	Spectrogram 1	1	15321.385518651	15322.6990753	70.2	229.2	FN
193	Spectrogram 1	1	15357.919397559	15359.148208618	81.7	187.7	FN
194	Spectrogram 1	1	15426.355863797	15427.711793242	70.2	180.8	FN
195	Spectrogram 1	1	15459.563478287	15460.728730153	67.9	171.6	FN
196	Spectrogram 1	1	15528.792279173	15529.385498305	97.9	169.3	FN
197	Spectrogram 1	1	15597.821964544	15598.711793242	97.9	157.8	FN
198	Spectrogram 1	1	15620.05502509	15621.029599378	114	169.3	FN
199	Spectrogram 1	1	15649.512647209	15650.275357521	97.9	171.6	FN
200	Spectrogram 1	1	15683.737208781	15684.372800708	91	164.7	FN
201	Spectrogram 1	1	15714.76262432	15715.588893826	97.9	155.5	FN
202	Spectrogram 1	1	15748.182102785	15749.326168254	70.2	187.7	FN
203	Spectrogram 1	1	15750.809216084	15751.55074	95.6	167	FN
204	Spectrogram 1	1	15776.432100242	15777.364301735	93.3	150.9	TP
206	Spectrogram 1	1	15811.978747955	15812.889763051	88.7	148.6	FN
205	Spectrogram 1	1	15820.368561394	15821.088898912	86.4	155.5	FN
207	Spectrogram 1	1	15833.186331927	15833.906669444	81.7	146.3	FN
208	Spectrogram 1	1	15891.45332733	15892.894002365	65.6	132.4	FN
209	Spectrogram 1	1	15939.957520867	15940.847349566	88.7	157.8	FN
210	Spectrogram 1	1	16096.660921474	16097.444818184	93.3	155.5	FN
211	Spectrogram 1	1	16108.173664847	16108.85162957	79.4	139.4	FN
212	Spectrogram 1	1	16111.563488459	16112.834672314	79.4	192.3	TP
213	Spectrogram 1	1	16115.355853625	16116.775342262	81.7	197	FN
214	Spectrogram 1	1	16130.771082603	16131.830402482	84.1	176.2	FN
215	Spectrogram 1	1	16144.232974554	16145.271108035	81.7	164.7	FN
216	Spectrogram 1	1	16275.440609388	16276.245692496	86.4	155.5	FN
32	Spectrogram 1	1	16293.79196167	16294.418731689	90	165	TP
218	Spectrogram 1	1	16314.538042403	16315.088888739	63.3	134.7	FN
219	Spectrogram 1	1	16336.771102948	16337.724490839	74.8	141.7	FN
220	Spectrogram 1	1	16383.821964544	16384.563488459	100.2	164.7	FN
221	Spectrogram 1	1	16535.127052738	16536.398236593	84.1	167	FN
222	Spectrogram 1	1	16838.597402971	16839.847400428	79.4	192.3	FN
223	Spectrogram 1	1	16896.326208944	16896.982987269	79.4	141.7	TP
224	Spectrogram 1	1	16912.639735076	16913.275327004	86.4	139.4	FN
225	Spectrogram 1	1	16927.436370074	16928.071962001	86.4	150.9	FN
226	Spectrogram 1	1	16959.436359901	16960.220256611	79.4	134.7	FN
227	Spectrogram 1	1	17161.211788156	17162.143989649	91	187.7	FN
228	Spectrogram 1	1	17259.720282043	17260.525365151	100.2	178.5	FN
229	Spectrogram 1	1	17284.63548559	17285.461755095	95.6	187.7	FN
230	Spectrogram 1	1	17384.60162194	17385.597382626	88.7	180.8	FN
232	Spectrogram 1	1	17717.07618097	17717.966009668	63.3	155.5	FN
233	Spectrogram 1	1	17977.838911628	17979.279586663	65.6	173.9	FN
234	Spectrogram 1	1	18087.766873807	18089.101616854	67.9	162.4	FN
235	Spectrogram 1	1	18390.199060041	18390.64397439	72.5	141.7	FN
236	Spectrogram 1	1	18408.406705048	18409.656702505	70.2	157.8	FN
237	Spectrogram 1	1	18591.716032556	18593.326198772	51.8	190	FN
238	Spectrogram 1	1	18624.563478287	18625.135511021	107.1	178.5	FN
239	Spectrogram 1	1	18656.881264078	18657.64397439	109.4	180.8	FN
240	Spectrogram 1	1	18842.999914008	18843.932115501	79.4	187.7	FN
241	Spectrogram 1	1	18932.093117881	18933.427860928	77.1	236.1	FN
34	Spectrogram 1	1	19100.189544678	19101.234161377	90	180	FP
242	Spectrogram 1	1	19106.940604301	19107.851619397	107.1	199.3	FN
35	Spectrogram 1	1	19113.908843994	19114.88381958	75	165	FP
243	Spectrogram 1	1	19397.987226583	19398.877055281	84.1	183.1	FN
244	Spectrogram 1	1	19411.665079408	19412.872704069	88.7	213.1	FN
245	Spectrogram 1	1	19498.453215432	19499.512535311	107.1	220	FN
36	Spectrogram 1	1	19525.627105713	19526.602081299	105	195	TP
37	Spectrogram 1	1	19553.344268799	19554.667449951	75	195	TP
248	Spectrogram 1	1	19600.800666249	19602.114222898	107.1	233.8	FN
249	Spectrogram 1	1	19816.991343827	19818.050663706	125.5	240.7	FN
250	Spectrogram 1	1	20064.41930092	20065.415061606	74.8	164.7	FN
251	Spectrogram 1	1	20238.025227821	20238.745565339	79.4	171.6	FN
252	Spectrogram 1	1	20548.626895064	20549.389605377	104.8	215.4	FN
253	Spectrogram 1	1	20560.944721545	20562.067600617	127.8	233.8	FN
254	Spectrogram 1	1	20621.067590444	20621.999791937	84.1	180.8	FN
255	Spectrogram 1	1	20864.563376561	20865.559137247	72.5	180.8	FN
257	Spectrogram 1	1	20892.495578055	20893.364220355	93.3	197	FN
256	Spectrogram 1	1	20911.13960792	20911.987063823	109.4	201.6	FN
258	Spectrogram 1	1	20994.817623505	20995.707452203	109.4	192.3	FN
259	Spectrogram 1	1	21245.639653696	21246.635414382	100.2	171.6	FN
260	Spectrogram 1	1	21249.117009524	21250.091583812	107.1	162.4	FN
261	Spectrogram 1	1	21251.68056363	21252.697510714	111.7	173.9	FN
262	Spectrogram 1	1	21262.95172714	21263.566132669	104.8	164.7	FN
263	Spectrogram 1	1	21271.023744615	21271.68052294	91	164.7	FN
