Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	TP/FP/FN
75	Spectrogram 1	1	2612.655975342	2613.839874268	85	165	FP
76	Spectrogram 1	1	2615.232696533	2616.277313232	45	165	FP
28	Spectrogram 1	1	2617.703324787	2618.593153485	77.1	164.7	FN
77	Spectrogram 1	1	2629.160919189	2629.857330322	75	115	FP
78	Spectrogram 1	1	2634.035797119	2634.732208252	75	105	FP
79	Spectrogram 1	1	2661.822601318	2662.519012451	75	95	FP
80	Spectrogram 1	1	2681.322113037	2682.645294189	135	195	FP
29	Spectrogram 1	1	2685.008382463	2685.982956752	88.7	224.6	FN
81	Spectrogram 1	1	2687.729095459	2688.495147705	165	235	FP
30	Spectrogram 1	1	2718.978707265	2720.355823107	81.7	256.9	TP
31	Spectrogram 1	1	2762.27957649	2763.190591586	79.4	167	FN
83	Spectrogram 1	1	2792.8175354	2793.23538208	125	185	FP
32	Spectrogram 1	1	2793.855838366	2795.127022221	63.3	153.2	FN
84	Spectrogram 1	1	2825.966705322	2826.314910889	75	105	TP
33	Spectrogram 1	1	2825.940573784	2826.724470494	51.8	153.2	FN
85	Spectrogram 1	1	2832.93081665	2833.34866333	145	165	FP
86	Spectrogram 1	1	2887.45980835	2888.086578369	125	195	FP
87	Spectrogram 1	1	2891.011505127	2891.9168396	205	235	FP
88	Spectrogram 1	1	2935.930023193	2936.417510986	185	205	FP
89	Spectrogram 1	1	2961.975799561	2962.532928467	175	245	FP
90	Spectrogram 1	1	2993.453582764	2993.941070557	65	135	FP
91	Spectrogram 1	1	3058.150177002	3059.334075928	135	235	FP
92	Spectrogram 1	1	3082.663848877	3083.220977783	65	95	FP
93	Spectrogram 1	1	3101.884796143	3103.556182861	95	225	FP
94	Spectrogram 1	1	3112.191680908	3112.539886475	215	245	FP
95	Spectrogram 1	1	3126.328826904	3126.746673584	95	155	FP
96	Spectrogram 1	1	3137.610687256	3138.376739502	105	175	FP
97	Spectrogram 1	1	3185.175567627	3186.289825439	45	105	FP
34	Spectrogram 1	1	3213.716032556	3214.987216411	95.6	201.6	FN
98	Spectrogram 1	1	3258.438018799	3259.482635498	105	145	FP
35	Spectrogram 1	1	3267.059254231	3268.2033197	97.9	220	FN
36	Spectrogram 1	1	3269.940604301	3271.105856168	91	167	FN
37	Spectrogram 1	1	3311.050745086	3311.749896206	74.8	157.8	FN
99	Spectrogram 1	1	3312.200958252	3313.036651611	95	125	TP
39	Spectrogram 1	1	3326.716022384	3327.88127425	74.8	192.3	FN
100	Spectrogram 1	1	3382.399200439	3383.443817139	45	95	FP
101	Spectrogram 1	1	3425.576690674	3426.13381958	205	245	FP
102	Spectrogram 1	1	3472.514801025	3473.350494385	75	155	FP
40	Spectrogram 1	1	3526.682107872	3527.762614148	100.2	190	FN
103	Spectrogram 1	1	3626.28237915	3627.048431396	145	205	FP
41	Spectrogram 1	1	3673.788070377	3674.783831063	95.6	201.6	FN
42	Spectrogram 1	1	3726.516886523	3727.406715221	93.3	192.3	FN
104	Spectrogram 1	1	3743.558013916	3743.906219482	135	175	FP
43	Spectrogram 1	1	3788.347385169	3789.321959458	86.4	185.4	FN
105	Spectrogram 1	1	3800.454803467	3801.290496826	165	195	FP
106	Spectrogram 1	1	3808.463531494	3809.090301514	45	105	FP
44	Spectrogram 1	1	3816.321959458	3816.978737783	91	185.4	FN
107	Spectrogram 1	1	3837.155670166	3837.921722412	125	145	FP
108	Spectrogram 1	1	3917.939361572	3918.914337158	165	185	FP
109	Spectrogram 1	1	3922.814239502	3923.371368408	165	215	FP
110	Spectrogram 1	1	3925.32131958	3926.087371826	125	165	FP
111	Spectrogram 1	1	3941.547698975	3942.104827881	155	205	FP
112	Spectrogram 1	1	3974.209381104	3975.045074463	175	215	FP
45	Spectrogram 1	1	3979.207569187	3980.563498632	91	190	TP
114	Spectrogram 1	1	4063.976776123	4065.717803955	85	155	FP
115	Spectrogram 1	1	4088.420806885	4088.838653564	75	125	FP
116	Spectrogram 1	1	4176.447174072	4177.073944092	125	165	FP
117	Spectrogram 1	1	4187.032623291	4187.86831665	85	145	FP
118	Spectrogram 1	1	4198.035919189	4198.871612549	85	125	TP
47	Spectrogram 1	1	4218.999893663	4219.995654349	91	213.1	FN
48	Spectrogram 1	1	4237.334657055	4238.097367368	79.4	199.3	FN
119	Spectrogram 1	1	4287.176544189	4287.733673096	215	245	FP
120	Spectrogram 1	1	4323.459564209	4323.947052002	155	245	FP
121	Spectrogram 1	1	4358.140838623	4358.767608643	85	125	FP
122	Spectrogram 1	1	4370.885162354	4371.511932373	85	115	FP
123	Spectrogram 1	1	4477.923553467	4478.271759033	45	75	FP
49	Spectrogram 1	1	4498.139760508	4499.410944362	74.8	197	FN
124	Spectrogram 1	1	4502.367584229	4503.133636475	195	215	FP
50	Spectrogram 1	1	4516.084639253	4516.868535963	70.2	185.4	FN
125	Spectrogram 1	1	4536.56137085	4537.466705322	175	215	FP
126	Spectrogram 1	1	4545.127227783	4545.405792236	155	195	FP
127	Spectrogram 1	1	4551.673492432	4552.091339111	45	95	FP
128	Spectrogram 1	1	4565.532073975	4565.810638428	125	145	FP
129	Spectrogram 1	1	4571.730133057	4572.426544189	55	125	FP
51	Spectrogram 1	1	4585.813475744	4586.89398202	148.6	236.1	FN
130	Spectrogram 1	1	4632.596466064	4633.292877197	195	245	FP
52	Spectrogram 1	1	4662.321959458	4662.893992192	91	178.5	FN
131	Spectrogram 1	1	4671.456207275	4672.013336182	45	75	FP
132	Spectrogram 1	1	4679.18637085	4679.882781982	135	185	FP
133	Spectrogram 1	1	4705.649993896	4706.973175049	145	195	FP
134	Spectrogram 1	1	4767.49130249	4768.048431396	95	145	FP
135	Spectrogram 1	1	4787.756866455	4788.522918701	85	135	FP
136	Spectrogram 1	1	4797.297698975	4797.924468994	145	185	FP
137	Spectrogram 1	1	4801.336883545	4801.685089111	135	185	FP
138	Spectrogram 1	1	4804.470733643	4805.306427002	185	245	FP
53	Spectrogram 1	1	4863.610070051	4864.584644339	72.5	201.6	FN
139	Spectrogram 1	1	4883.16519165	4883.513397217	125	145	FP
54	Spectrogram 1	1	4894.910908758	4896.330397396	74.8	222.3	FN
140	Spectrogram 1	1	4948.906402588	4949.324249268	125	165	FP
141	Spectrogram 1	1	5067.435577393	5067.853424072	85	105	FP
142	Spectrogram 1	1	5107.200653076	5108.245269775	165	205	FP
55	Spectrogram 1	1	5155.554989486	5156.508377377	67.9	192.3	FN
143	Spectrogram 1	1	5199.475128174	5200.171539307	195	235	FP
56	Spectrogram 1	1	5210.063463028	5211.228714894	72.5	162.4	FN
144	Spectrogram 1	1	5219.044281006	5219.810333252	165	225	FP
57	Spectrogram 1	1	5235.114314451	5235.982956752	79.4	180.8	FN
145	Spectrogram 1	1	5272.110809326	5272.807220459	45	115	FP
58	Spectrogram 1	1	5273.203329873	5273.92366739	72.5	167	FN
146	Spectrogram 1	1	5300.385101318	5300.942230225	85	105	FP
147	Spectrogram 1	1	5324.063079834	5324.62020874	55	105	FP
148	Spectrogram 1	1	5324.759490967	5325.734466553	185	235	FP
149	Spectrogram 1	1	5335.205657959	5335.832427979	165	195	FP
150	Spectrogram 1	1	5350.874908447	5351.98916626	65	145	FP
151	Spectrogram 1	1	5366.126312256	5366.404876709	55	85	FP
152	Spectrogram 1	1	5393.982757568	5394.818450928	55	125	FP
153	Spectrogram 1	1	5423.440948486	5424.207000732	165	195	FP
154	Spectrogram 1	1	5463.832794189	5464.668487549	55	135	FP
59	Spectrogram 1	1	5470.169415361	5471.059244059	79.4	210.8	TP
60	Spectrogram 1	1	5488.737229126	5489.690617017	70.2	192.3	FN
156	Spectrogram 1	1	5523.236663818	5524.629486084	165	225	FP
157	Spectrogram 1	1	5530.200775146	5531.036468506	55	115	FP
158	Spectrogram 1	1	5538.55770874	5539.950531006	165	235	FP
159	Spectrogram 1	1	5564.115997314	5565.021331787	115	175	FP
160	Spectrogram 1	1	5571.428314209	5572.055084229	145	185	FP
161	Spectrogram 1	1	5582.849456787	5583.685150146	115	175	FP
162	Spectrogram 1	1	5603.045379639	5603.393585205	95	145	FP
163	Spectrogram 1	1	5623.86807251	5624.634124756	75	105	FP
164	Spectrogram 1	1	5671.224029541	5671.850799561	105	165	FP
165	Spectrogram 1	1	5677.491729736	5677.909576416	75	95	FP
166	Spectrogram 1	1	5719.624603271	5720.251373291	135	185	FP
167	Spectrogram 1	1	5766.980560303	5767.607330322	155	235	FP
61	Spectrogram 1	1	5770.071951828	5771.533813261	77.1	203.9	FN
168	Spectrogram 1	1	5774.641082764	5775.267852783	165	195	FP
169	Spectrogram 1	1	5805.283172607	5805.701019287	105	135	FP
170	Spectrogram 1	1	5837.248443604	5838.293060303	65	95	FP
171	Spectrogram 1	1	5860.230010986	5860.856781006	65	115	FP
172	Spectrogram 1	1	5895.189849854	5896.025543213	95	145	FP
173	Spectrogram 1	1	5949.997406006	5950.345611572	55	85	FP
62	Spectrogram 1	1	5958.521105492	5959.686357358	72.5	176.2	FN
63	Spectrogram 1	1	6095.321949285	6096.508387549	67.9	187.7	FN
174	Spectrogram 1	1	6096.383026123	6097.009796143	85	155	FP
175	Spectrogram 1	1	6112.052276611	6112.679046631	165	225	FP
176	Spectrogram 1	1	6128.557220459	6129.392913818	175	215	FP
64	Spectrogram 1	1	6129.122782907	6130.330407568	67.9	240.7	FN
177	Spectrogram 1	1	6140.46585083	6141.301544189	115	185	FP
178	Spectrogram 1	1	6165.049163818	6165.954498291	85	165	FP
179	Spectrogram 1	1	6172.779327393	6173.684661865	105	145	FP
180	Spectrogram 1	1	6213.519378662	6213.937225342	175	205	FP
181	Spectrogram 1	1	6270.555450439	6271.321502686	155	225	FP
182	Spectrogram 1	1	6273.828582764	6274.80355835	95	155	FP
183	Spectrogram 1	1	6292.144195557	6292.910247803	55	105	FP
184	Spectrogram 1	1	6313.384735107	6314.150787354	175	215	FP
185	Spectrogram 1	1	6334.555633545	6335.530609131	85	135	FP
186	Spectrogram 1	1	6369.585113525	6369.933319092	175	205	FP
187	Spectrogram 1	1	6382.608001709	6382.956207275	95	145	FP
65	Spectrogram 1	1	6411.355863797	6412.542302062	63.3	180.8	FN
188	Spectrogram 1	1	6425.576568604	6426.13369751	55	115	FP
66	Spectrogram 1	1	6433.292314777	6433.843161114	70.2	171.6	FN
189	Spectrogram 1	1	6488.671417236	6489.646392822	125	205	FP
67	Spectrogram 1	1	6500.999914008	6501.889742706	72.5	201.6	FN
68	Spectrogram 1	1	6512.33463671	6513.393956588	63.3	222.3	FN
69	Spectrogram 1	1	6528.220276957	6529.512647209	61	144	FN
190	Spectrogram 1	1	6529.202545166	6529.968597412	225	245	FP
70	Spectrogram 1	1	6549.449047326	6550.465994409	84.1	167	FN
191	Spectrogram 1	1	6603.439971924	6605.041717529	185	245	FP
192	Spectrogram 1	1	6617.15927124	6617.716400146	175	195	FP
193	Spectrogram 1	1	6629.067901611	6629.764312744	175	225	FP
194	Spectrogram 1	1	6660.545684814	6661.172454834	115	155	FP
195	Spectrogram 1	1	6724.894073486	6725.381561279	195	225	FP
196	Spectrogram 1	1	6761.316375732	6761.803863525	95	155	FP
71	Spectrogram 1	1	6788.249921637	6789.224495925	65.6	213.1	FN
197	Spectrogram 1	1	6841.264373779	6841.960784912	105	165	FP
72	Spectrogram 1	1	6899.461785613	6900.754155865	63.3	167	FN
73	Spectrogram 1	1	6916.949093102	6918.177904161	74.8	185.4	FN
198	Spectrogram 1	1	6926.087249756	6926.574737549	125	185	FP
199	Spectrogram 1	1	6966.061248779	6966.896942139	115	145	FP
200	Spectrogram 1	1	7037.582672119	7038.279083252	115	155	FP
201	Spectrogram 1	1	7073.517486572	7073.865692139	125	145	FP
202	Spectrogram 1	1	7135.915924072	7136.612335205	85	185	FP
74	Spectrogram 1	1	7162.406684703	7163.444818184	65.6	187.7	TP
75	Spectrogram 1	1	7200.135531366	7201.999934353	67.9	206.2	FN
204	Spectrogram 1	1	7226.588653564	7227.215423584	195	225	FP
205	Spectrogram 1	1	7231.184967041	7231.672454834	105	165	FP
76	Spectrogram 1	1	7248.639724904	7249.465994409	77.1	164.7	FN
206	Spectrogram 1	1	7312.2472229	7312.804351807	155	185	FP
77	Spectrogram 1	1	7324.385498305	7325.148208618	79.4	146.3	FN
207	Spectrogram 1	1	7363.920928955	7364.617340088	85	175	FP
208	Spectrogram 1	1	7368.029754639	7368.656524658	135	155	FP
209	Spectrogram 1	1	7414.96786499	7415.664276123	185	235	FP
78	Spectrogram 1	1	7460.953291726	7461.800747629	58.7	176.2	FN
210	Spectrogram 1	1	7462.254180908	7463.020233154	55	125	FP
211	Spectrogram 1	1	7492.478424072	7493.035552979	55	145	FP
212	Spectrogram 1	1	7523.816925049	7524.513336182	185	235	FP
213	Spectrogram 1	1	7543.873565674	7544.569976807	115	175	FP
79	Spectrogram 1	1	7551.071972173	7552.385528823	77.1	215.4	FN
214	Spectrogram 1	1	7563.582000732	7564.069488525	195	215	FP
215	Spectrogram 1	1	7566.71585083	7567.830108643	115	175	FP
80	Spectrogram 1	1	7588.071951828	7589.11008531	70.2	155.5	FN
216	Spectrogram 1	1	7628.487518311	7629.183929443	125	195	FP
217	Spectrogram 1	1	7636.426605225	7637.053375244	145	205	FP
218	Spectrogram 1	1	7646.385284424	7647.36026001	125	175	FP
219	Spectrogram 1	1	7650.076263428	7650.703033447	55	85	FP
220	Spectrogram 1	1	7717.767425537	7718.67276001	95	165	FP
221	Spectrogram 1	1	7733.645599365	7734.759857178	145	225	FP
222	Spectrogram 1	1	7744.857818604	7746.041717529	185	245	FP
223	Spectrogram 1	1	7753.284393311	7753.980804443	95	185	FP
224	Spectrogram 1	1	7782.951507568	7783.996124268	135	205	FP
225	Spectrogram 1	1	7790.263824463	7790.890594482	125	235	FP
226	Spectrogram 1	1	7817.632781982	7818.607757568	85	135	FP
81	Spectrogram 1	1	7847.902480993	7849.046546462	72.5	176.2	FN
227	Spectrogram 1	1	7871.395721436	7872.649261475	135	185	FP
228	Spectrogram 1	1	7872.579620361	7873.067108154	205	245	FP
229	Spectrogram 1	1	7916.732086182	7917.010650635	205	245	FP
82	Spectrogram 1	1	7923.23718335	7924.063452855	84.1	197	FN
230	Spectrogram 1	1	7925.855072021	7926.551483154	65	105	FP
231	Spectrogram 1	1	7931.287078857	7932.40133667	165	245	FP
83	Spectrogram 1	1	7951.275316831	7951.995654349	58.7	164.7	FN
84	Spectrogram 1	1	7959.101627027	7960.372810881	77.1	220	FN
232	Spectrogram 1	1	7963.60055542	7964.088043213	175	195	FP
233	Spectrogram 1	1	8000.649627686	8001.485321045	135	195	TP
85	Spectrogram 1	1	8000.847359738	8002.542271544	67.9	220	FN
234	Spectrogram 1	1	8016.87600708	8017.5027771	125	165	FP
86	Spectrogram 1	1	8021.838891283	8022.771092776	77.1	224.6	FN
87	Spectrogram 1	1	8055.639724904	8056.762603975	70.2	190	FN
235	Spectrogram 1	1	8057.128570557	8057.964263916	95	145	FP
236	Spectrogram 1	1	8082.686859131	8083.661834717	155	245	FP
88	Spectrogram 1	1	8085.550790862	8086.588924343	74.8	190	FN
89	Spectrogram 1	1	8107.160916388	8107.902440303	91	178.5	FN
237	Spectrogram 1	1	8168.972198486	8170.016815186	45	105	FP
238	Spectrogram 1	1	8177.259490967	8178.582672119	85	155	FP
239	Spectrogram 1	1	8214.029998779	8214.308563232	135	155	FP
240	Spectrogram 1	1	8217.303131104	8217.65133667	95	125	FP
241	Spectrogram 1	1	8221.4815979	8222.178009033	75	145	FP
242	Spectrogram 1	1	8229.211761475	8229.699249268	145	175	FP
243	Spectrogram 1	1	8230.952789307	8231.649200439	125	175	FP
90	Spectrogram 1	1	8231.885513564	8233.305002202	65.6	229.2	FN
244	Spectrogram 1	1	8237.568695068	8238.195465088	95	135	FP
245	Spectrogram 1	1	8238.265106201	8238.682952881	115	155	FP
246	Spectrogram 1	1	8245.855987549	8246.761322021	75	105	FP
247	Spectrogram 1	1	8260.898468018	8261.455596924	105	165	FP
248	Spectrogram 1	1	8280.119415283	8280.885467529	75	105	TP
92	Spectrogram 1	1	8301.254181296	8303.224516271	56.4	213.1	FN
249	Spectrogram 1	1	8323.436187744	8324.132598877	125	155	FP
250	Spectrogram 1	1	8332.002044678	8332.489532471	145	225	FP
251	Spectrogram 1	1	8347.392730713	8347.810577393	125	205	FP
252	Spectrogram 1	1	8363.897674561	8364.594085693	175	235	FP
253	Spectrogram 1	1	8368.354705811	8369.051116943	95	125	FP
93	Spectrogram 1	1	8390.665181133	8391.682128217	79.4	190	FN
94	Spectrogram 1	1	8399.902450475	8400.5592288	81.7	190	FN
254	Spectrogram 1	1	8415.641021729	8415.989227295	75	95	FP
255	Spectrogram 1	1	8452.341888428	8453.107940674	95	165	FP
256	Spectrogram 1	1	8453.734710693	8454.361480713	95	165	FP
257	Spectrogram 1	1	8466.479034424	8467.03616333	115	205	FP
258	Spectrogram 1	1	8509.795806885	8510.422576904	145	175	FP
259	Spectrogram 1	1	8512.790374756	8513.347503662	75	115	FP
260	Spectrogram 1	1	8522.470489502	8523.027618408	45	95	FP
261	Spectrogram 1	1	8536.050506592	8537.025482178	115	185	FP
95	Spectrogram 1	1	8601.135531366	8601.855868884	58.7	190	FN
262	Spectrogram 1	1	8635.219451904	8635.637298584	115	145	FP
263	Spectrogram 1	1	8673.661346436	8674.357757568	155	175	FP
96	Spectrogram 1	1	8685.970269327	8686.796538832	95.6	171.6	TP
265	Spectrogram 1	1	8704.651641846	8705.278411865	95	145	FP
97	Spectrogram 1	1	8717.906699962	8718.754155865	67.9	192.3	FN
266	Spectrogram 1	1	8824.782562256	8825.827178955	65	125	FP
267	Spectrogram 1	1	8855.703216553	8856.399627686	85	155	FP
268	Spectrogram 1	1	8866.149383545	8866.636871338	135	155	FP
269	Spectrogram 1	1	8907.098358154	8907.794769287	65	95	FP
270	Spectrogram 1	1	8909.257232666	8910.023284912	65	125	FP
271	Spectrogram 1	1	8950.136566162	8950.693695068	175	205	FP
272	Spectrogram 1	1	8953.4793396	8954.175750732	195	235	FP
273	Spectrogram 1	1	8970.819976807	8971.586029053	135	195	FP
274	Spectrogram 1	1	9008.983306885	9010.027923584	55	145	FP
275	Spectrogram 1	1	9020.683013916	9021.240142822	135	195	FP
276	Spectrogram 1	1	9028.900665283	9029.388153076	185	235	FP
277	Spectrogram 1	1	9048.957305908	9049.444793701	55	85	FP
278	Spectrogram 1	1	9059.890960693	9060.587371826	165	235	FP
279	Spectrogram 1	1	9072.287078857	9072.77456665	175	205	FP
98	Spectrogram 1	1	9098.576186056	9099.826183513	86.4	206.2	FN
99	Spectrogram 1	1	9123.601632113	9124.894002365	97.9	220	FN
280	Spectrogram 1	1	9127.233917236	9128.278533936	45	95	FP
281	Spectrogram 1	1	9140.04788208	9140.535369873	105	125	FP
282	Spectrogram 1	1	9167.068634033	9167.556121826	115	155	FP
283	Spectrogram 1	1	9202.44631958	9203.769500732	75	115	FP
284	Spectrogram 1	1	9256.069976807	9256.5574646	155	205	FP
285	Spectrogram 1	1	9270.137481689	9270.764251709	195	225	FP
286	Spectrogram 1	1	9302.799163818	9303.843780518	175	225	FP
100	Spectrogram 1	1	9336.627037479	9337.686357358	102.5	194.7	FN
287	Spectrogram 1	1	9377.384796143	9378.081207275	205	235	FP
288	Spectrogram 1	1	9397.441436768	9398.068206787	155	195	FP
102	Spectrogram 1	1	9411.016881436	9411.94908293	104.8	215.4	FN
101	Spectrogram 1	1	9446.97872761	9448.038047489	97.9	192.3	FN
289	Spectrogram 1	1	9451.552581787	9452.24899292	65	95	FP
290	Spectrogram 1	1	9455.731048584	9456.357818604	105	135	FP
291	Spectrogram 1	1	9479.966156006	9480.732208252	135	215	FP
292	Spectrogram 1	1	9484.980316162	9485.537445068	75	145	FP
103	Spectrogram 1	1	9535.309221171	9536.728709808	102.5	192.3	FN
293	Spectrogram 1	1	9548.841217041	9549.955474854	135	195	FP
104	Spectrogram 1	1	9559.470243896	9560.190581413	77.1	201.6	FN
294	Spectrogram 1	1	9560.332000732	9560.889129639	75	115	FP
295	Spectrogram 1	1	9585.75100708	9586.308135986	145	205	FP
105	Spectrogram 1	1	9604.487211324	9605.821954372	102.5	192.3	FN
296	Spectrogram 1	1	9747.388031006	9748.014801025	215	235	FP
297	Spectrogram 1	1	9775.244476318	9775.731964111	175	205	FP
106	Spectrogram 1	1	9910.813506261	9912.04231732	63.3	180.8	FN
298	Spectrogram 1	1	9932.911956787	9933.60836792	205	225	FP
107	Spectrogram 1	1	9946.90247082	9948.321959458	74.8	173.9	FN
299	Spectrogram 1	1	9960.35055542	9960.907684326	105	195	FP
300	Spectrogram 1	1	10015.088470459	10015.854522705	165	215	FP
301	Spectrogram 1	1	10046.218048096	10046.844818115	55	95	FP
108	Spectrogram 1	1	10098.084659598	10098.868556308	58.7	167	FN
302	Spectrogram 1	1	10119.759063721	10120.525115967	115	175	FP
303	Spectrogram 1	1	10121.2215271	10121.917938232	85	125	FP
